Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.29265791952601905,0.18306926023726186,0.0,0.004877631992100317,0.0030511543372876977,0.0,0.011560910535372,0.23109700899064706,0.0,0.05,0.0,0.0,0.0,0.16848592690392852,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.008050932465196562,0,On,0.006449106452075617,0,On,0.18500550838991572,0.13875413129243674,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8005.823542222222,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6223.365044444445,Off,0.0,0,79.32458547091224,51.666666666666686,46.10666666666668,0.0,49.349212901314786,0.0,0.0,0.0,123.94466479830038,49.40864466660818,49.43836054925488,49.349212901314786,12.43753247303448,19.84475340333658,0.0,2.8,9.236100170605994,-683.9508819558749,-980.0103494997212,-0.0,-0.0,427.7063766053916,0.0,3.0,0.044118657409003434,0.0,0,0.5709414146329971,197.99884266666666,-131.6469090615455,0.23129933985114282,9.732618335977524,0.0032616877442747994,30.4761843626987,1.2187306909428783
2025-01-01 00:01:00,0.29265791952601905,0.18306926023726186,0.0,0.004877631992100317,0.0030511543372876977,0.0,0.011560910535372,0.23109700899064706,0.0,0.05,0.0,0.0,0.0,0.16848592690392852,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.008050932465196562,0,On,0.006449106452075617,0,On,0.18500550838991572,0.13875413129243674,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8005.823542222222,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6223.365044444445,Off,0.0,0,79.56859861149582,51.666666666666686,46.10666666666668,0.0,49.33603519472043,0.0,0.0,0.0,124.3259353304622,49.396285348889116,49.42641042597346,49.33603519472043,12.43753247303448,19.741429775645496,0.0,2.8,9.236100170605994,-675.3593421157846,-971.5103076883455,-0.0,-0.0,427.7063766053916,0.0,3.0,0.044002738036704236,0.0,0,0.5694412971251065,197.99884266666666,-131.55541103283082,0.2334772909301615,9.709759413131922,0.003261834267016094,30.789624204968472,1.2227218419784216
2025-01-01 00:02:00,0.29265791952601905,0.18306926023726186,0.0,0.004877631992100317,0.0030511543372876977,0.0,0.011560910535372,0.23109700899064706,0.0,0.05,0.0,0.0,0.0,0.16848592690392852,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.008050932465196562,0,On,0.006449106452075617,0,On,0.18500550838991572,0.13875413129243674,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8005.823542222222,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6223.365044444445,Off,0.0,0,79.80548803043385,51.666666666666686,46.10666666666668,0.0,49.32281726126878,0.0,0.0,0.0,124.6960750475529,49.38388801223917,49.41442338772436,49.32281726126878,12.43753247303448,19.640722847149483,0.0,2.8,9.236100170605994,-667.2223621147409,-963.2536002026077,-0.0,-0.0,427.7063766053916,0.0,3.0,0.04388966443168333,0.0,0,0.5679780068121263,197.99884266666666,-131.67513851752489,0.23495239976602314,9.664509762813482,0.003261981813515154,31.09482856252097,1.2231422948948498
2025-01-01 00:03:00,0.29265791952601905,0.18306926023726186,0.0,0.004877631992100317,0.0030511543372876977,0.0,0.011560910535372,0.23109700899064706,0.0,0.05,0.0,0.0,0.0,0.16848592690392852,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.008050932465196562,0,On,0.006449106452075617,0,On,0.18500550838991572,0.13875413129243674,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8005.823542222222,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6223.365044444445,Off,0.0,0,80.03557882566994,51.666666666666686,46.10666666666668,0.0,49.30956028805481,0.0,0.0,0.0,125.05559191510929,49.37145376658332,49.40240050584758,49.30956028805481,12.43753247303448,19.54251257632438,0.0,2.8,9.236100170605994,-659.5291111209325,-955.2283109981274,-0.0,-0.0,427.7063766053916,0.0,3.0,0.0437793087285841,0.0,0,0.5665498889830594,197.99884266666666,-132.0071767281967,0.23640138850735545,9.620510725857528,0.0032621307713578723,31.392109122198942,1.2235525991509228
2025-01-01 00:04:00,0.29265791952601905,0.18306926023726186,0.0,0.004877631992100317,0.0030511543372876977,0.0,0.011560910535372,0.23109700899064706,0.0,0.05,0.0,0.0,0.0,0.16848592690392852,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.008050932465196562,0,On,0.006449106452075617,0,On,0.18500550838991572,0.13875413129243674,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8005.823542222222,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6223.365044444445,Off,0.0,0,80.25917031055077,51.666666666666686,46.10666666666668,0.0,49.296265408010754,0.0,0.0,0.0,125.40495361023558,49.35898367119406,49.39034280278572,49.296265408010754,12.43753247303448,19.44668848003252,-0.05331151996753647,2.8,9.236100170605994,-650.6616453804186,-947.4234776873233,-0.0,-0.0,427.7063766053916,0.0,3.0,0.04367155321930868,0.0,0,0.5651554203724245,197.99884266666666,-130.94454429848696,0.23782520928088008,9.577065594611465,0.003262281102875775,31.681808049166232,1.223953196210953
2025-01-01 00:05:00,0.29265791952601905,0.18306926023726186,0.0,0.004877631992100317,0.0030511543372876977,0.0,0.011560910535372,0.23109700899064706,0.0,0.05,0.0,0.0,0.0,0.16848592690392852,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.008050932465196562,0,On,0.006449106452075617,0,On,0.18500550838991572,0.13875413129243674,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8005.823542222222,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6223.365044444445,Off,0.0,0,80.47643294828327,51.666666666666686,46.10666666666668,0.0,49.282933704200666,0.0,0.0,0.0,125.74442648169261,49.346478738708775,49.37825125596284,49.282933704200666,12.43753247303448,19.35318804687663,-0.1468119531234251,2.8,9.236100170605994,-640.4153029173174,-939.8321858409018,-0.0,-0.0,427.7063766053916,0.0,3.0,0.04356633366241476,0.0,0,0.5637937696289952,197.99884266666666,-128.28949368180713,0.2392241514473374,9.53479033097362,0.00326243277205577,31.964113231481885,1.22434432841418
2025-01-01 00:06:00,0.29265791952601905,0.18306926023726186,0.0,0.004877631992100317,0.0030511543372876977,0.0,0.011560910535372,0.23109700899064706,0.0,0.05,0.0,0.0,0.0,0.16848592690392852,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.008050932465196562,0,On,0.006449106452075617,0,On,0.18500550838991572,0.13875413129243674,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8005.823542222222,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6223.365044444445,Off,0.0,0,80.68751018598545,51.666666666666686,46.10666666666668,0.0,49.269566231274084,0.0,0.0,0.0,126.07423466560225,49.33393995520552,49.36612681717125,49.269566231274084,12.43753247303448,19.261958806913878,-0.238041193086179,2.8,9.236100170605994,-629.9591451730901,-932.4484372218869,-0.0,-0.0,427.7063766053916,0.0,3.0,0.04346359676707575,0.0,0,0.562464247113927,197.99884266666666,-125.2170845565947,0.24059838567555353,9.493659366163765,0.003262585743820837,32.239180860337534,1.2247261971456354
2025-01-01 00:07:00,0.6910308361926858,0.18306926023726186,0.34146250000000006,0.01151718060321143,0.0030511543372876977,0.005691041666666667,0.011560910535372,0.23109700899064706,0.3983729166666667,0.05,0.0,0.34146250000000006,0.0,0.16848592690392852,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.008050932465196562,0,On,0.006449106452075617,0,On,0.18500550838991572,0.13875413129243674,On,0,0,Off,On,8404.19645888889,20.000000000000057,0.8,0.0,10.007279427777778,0.3983729166666667,1,8005.823542222222,8005.823542222222,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6223.365044444445,Off,0.0,0,80.8926126896867,51.666666666666686,46.10666666666668,0.0,49.256164019964814,0.0,0.0,0.0,126.39470732763547,49.3213682844123,49.35397041663605,49.256164019964814,12.43753247303448,19.17292321738206,-0.327076782617997,2.8,9.236100170605994,7784.421591332088,-925.2643050057366,-0.0,-0.0,427.7063766053916,0.0,3.0,0.04336326066035483,0.0,0,0.5611657933060755,197.99884266666666,-122.21693915645676,0.24194848826522677,9.453001332773514,0.0032627399838796567,32.50724944767193,1.2250991098316228
2025-01-01 00:08:00,0.6910308361926858,0.18306926023726186,0.34146250000000006,0.01151718060321143,0.0030511543372876977,0.005691041666666667,0.011560910535372,0.23109700899064706,0.3983729166666667,0.05,0.0,0.34146250000000006,0.0,0.16848592690392852,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.008050932465196562,0,On,0.006449106452075617,0,On,0.18500550838991572,0.13875413129243674,On,0,0,Off,On,8404.19645888889,20.000000000000057,0.8,0.0,10.007279427777778,0.3983729166666667,1,8005.823542222222,8005.823542222222,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6223.365044444445,Off,0.0,0,80.52531316612792,51.666666666666686,46.10666666666668,0.0,49.242728065900515,0.0,0.0,0.0,125.82080182207486,49.308764657233894,49.34178295290059,49.242728065900515,12.43753247303448,19.297172390274763,-0.20282760972529346,2.8,9.236100170605994,7768.344094245687,-935.2957801992693,-0.0,-0.0,427.7063766053916,0.0,3.0,0.043503260749435856,0.0,0,0.5629775403900281,197.99884266666666,-128.2629610493242,0.2400938907287817,9.509696736657578,0.0032628954591034827,32.08197205470632,1.2245784991894988
2025-01-01 00:09:00,0.6910308361926858,0.18306926023726186,0.34146250000000006,0.01151718060321143,0.0030511543372876977,0.005691041666666667,0.011560910535372,0.23109700899064706,0.3983729166666667,0.05,0.0,0.34146250000000006,0.0,0.16848592690392852,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.0035099780701754383,0.0,On,0.008050932465196562,0,On,0.006449106452075617,0,On,0.18500550838991572,0.13875413129243674,On,0,0,Off,On,8404.19645888889,20.000000000000057,0.8,0.0,10.007279427777778,0.3983729166666667,1,8005.823542222222,8005.823542222222,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6223.365044444445,Off,0.0,0,80.1741035130933,51.666666666666686,46.10666666666668,0.0,49.29621825785545,0.0,0.0,0.0,125.27203673920827,49.29621825785545,49.29621825785546,49.29621825785545,12.43753247303448,19.41777479875019,-0.08222520124986588,2.8,9.236100170605994,7753.455081291151,-945.0734156126248,-0.0,-0.0,427.7063766053916,0.0,3.0,0.04363902368549646,0.0,0,0.5647344542972349,197.99884266666666,-133.3743385905052,0.23830920819118923,9.56498241646413,0.0032630489655496283,31.669053995040112,1.22407358968402
