Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.49734863890056424,0.18516785474969194,0.17073125000000003,0.49734863890056424,0.18516785474969194,0.17073125,0.012299865290037609,0.23586231527719326,0.19918645833333334,0.05,0.0,0.17073125000000003,0.0,0.17058452141635863,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0035099780701754383,0.0,0.00878988721986217,0.0,0.008416286722048368,0.0,0.18780363440648917,0.14085272580486682,0.0,0.0,4202.098229444445,20.000000000000057,0.4,0.0,5.003639713888889,0.19918645833333334,0.5,4002.911771111111,8005.823542222222,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6223.365044444445,0.0,0.0,78.77838221852033,51.66666666666668,46.10666666666668,0.0,49.01762424446187,0.0,0.0,0.0,123.09122221643801,49.04477424907734,49.058349251385074,49.01762424446187,12.43753247303448,19.68554287379838,-0.0590554150714872,2.8,9.236100170605994,3524.310896878552,-967.0650827203797,0.0,0.0,433.01476882544324,0.0,3.0,0.04393955075737342,0.0,0.0,0.5686235878663343,197.99884266666666,-143.73701867095627,0.23462853761487218,9.68873268422888,0.003266022733561465,30.445071738177706,1.2228942365263933
2025-01-01 01:00:00,0.48675904220798893,0.18590592069170825,0.1593491666666667,0.4867590422079889,0.18590592069170825,0.15934916666666668,0.01257552316469633,0.23827615793218143,0.1859073611111111,0.05,0.0,0.1593491666666667,0.0,0.1713225873583749,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.0032467297149122803,0.0,0.009328793449784049,0.0,0.00984604145434815,0.0,0.18977878218289396,0.1423340866371704,0.0,0.0,3921.9583474814817,20.000000000000057,0.37333333333333335,0.0,4.670063732962963,0.1859073611111111,0.4666666666666667,3736.0509863703705,8005.823542222222,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6223.365044444445,0.0,0.0,76.84462258802769,51.66666666666668,46.10666666666668,0.0,48.283932006816215,0.0,0.0,0.0,120.06972279379326,48.31749722233245,48.33427983009057,48.283932006816215,12.43753247303448,19.67869918289022,-0.05956302460278913,2.5,9.236100170605994,3298.707107025911,-917.5833910046734,0.0,0.0,435.5660090107418,0.0,3.0,0.040987903499910924,0.0,0.0,0.5304261956598947,197.99884266666666,-141.23385846163944,0.2354037996224421,9.696378589497881,0.003275340008536108,39.65451199285804,1.2229752211499112
2025-01-01 02:00:00,0.46304081535221203,0.18158267045668727,0.14796708333333336,0.46304081535221203,0.18158267045668727,0.14796708333333336,0.011297662180108843,0.22911488928321427,0.1726282638888889,0.05,0.0,0.14796708333333336,0.0,0.16699933712335394,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0032467297149122803,0.0,0.008050932465196562,0.0,0.006449106452075617,0.0,0.18500550838991572,0.13875413129243672,0.0,0.0,3641.8184655185187,20.000000000000057,0.3466666666666667,0.0,4.336487752037038,0.1726282638888889,0.43333333333333335,3469.19020162963,8005.823542222222,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6223.365044444445,0.0,0.0,74.89078468473605,51.66666666666668,46.10666666666668,0.0,47.566395016884734,0.0,0.0,0.0,117.01685106990008,47.60852909841896,47.62959613918607,47.566395016884734,12.43753247303448,19.69757312926083,-0.05742240423451719,1.6500000000000001,9.236100170605994,3024.202351788835,-909.4716492091512,0.0,0.0,425.4610085426957,0.0,3.0,0.03849359431311659,0.0,0.0,0.49814723480126666,197.99884266666666,-133.60547306322889,0.23611020584710993,9.720135461023736,0.0032890140207423083,53.002069165847736,1.2228864510002804
2025-01-01 03:00:00,0.4552347079838758,0.18083937556639995,0.1422760416666667,0.4552347079838757,0.18083937556639995,0.14227604166666669,0.01112216327660007,0.22812382942949785,0.16598871527777778,0.05,0.0,0.1422760416666667,0.0,0.16625604223306661,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.003071230811403509,0.0,0.008050932465196562,0.0,0.006449106452075617,0.0,0.18500550838991572,0.13875413129243672,0.0,0.0,3501.7485245370376,20.000000000000057,0.3333333333333333,0.0,4.1696997615740745,0.16598871527777778,0.4166666666666667,3335.7598092592593,8005.823542222222,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6223.365044444445,0.0,0.0,72.9932500808519,51.66666666666668,46.10666666666668,0.0,46.89122726154465,0.0,0.0,0.0,114.0519532513311,46.917218044098476,46.93021343537539,46.89122726154465,12.43753247303448,19.713968735317852,-0.05885529821194962,1.6500000000000001,9.236100170605994,2849.5097453702956,-946.1945432408004,0.0,0.0,424.29444978547053,0.0,3.0,0.04005083564798895,0.0,0.0,0.5182995608889495,197.99884266666666,-130.3386857114118,0.23689567227373798,9.743474506522833,0.003303367920348369,32.45944620426896,1.2228074675252907
2025-01-01 04:00:00,0.4808018425746038,0.18009608067611266,0.21149749345142588,0.4808018425746038,0.18009608067611266,0.21149749345142588,0.01112216327660007,0.22713276957578146,0.19254690972222221,0.05,0.04645728511809253,0.16504020833333338,0.0,0.16551274734277932,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.003071230811403509,0.0,0.008050932465196562,0.0,0.006449106452075617,0.0,0.18500550838991572,0.13875413129243672,0.0,0.0,4062.0282884629632,20.000000000000057,0.3866666666666667,0.0,4.836851723425926,0.19254690972222221,0.48333333333333334,3869.4813787407406,8005.823542222222,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6223.365044444445,1055.056,0.0,75.07991126342306,51.66666666666668,46.10666666666668,0.0,47.63269944784142,0.0,0.0,1055.056,117.31236134909854,47.65902029870337,47.67218072413435,47.63269944784142,12.43753247303448,19.728928094749907,-0.04873085706309066,0.55,9.236100170605994,3322.0520362391617,-1035.746780689657,0.0,0.0,423.3033899317541,0.0,3.0,0.04110486007592544,0.0,0.0,0.5319397356650067,197.99884266666666,-127.53286146589888,0.23705586363471257,9.754152013068957,0.0033103380358707603,47.611903725064614,1.2221660341758793
2025-01-01 05:00:00,0.48779238899273253,0.18009608067611266,0.17073125000000003,0.4877923889927325,0.18009608067611266,0.17073125,0.011473161083617615,0.22713276957578146,0.19918645833333334,0.05,0.0,0.17073125000000003,0.0,0.16551274734277932,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.0034222286184210525,0.0,0.008050932465196562,0.0,0.006449106452075617,0.0,0.18500550838991572,0.13875413129243672,0.0,0.0,4202.098229444445,20.000000000000057,0.4,0.0,5.003639713888889,0.19918645833333334,0.5,4002.911771111111,8005.823542222222,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6223.365044444445,0.0,0.0,86.06558052259588,51.66666666666668,46.10666666666668,0.0,51.74689513690437,0.0,0.0,0.0,134.47746956655607,51.78394405401319,51.80246851256761,51.74689513690437,12.43753247303448,19.708656768285184,-0.059243598744766916,-0.25000000000000006,9.236100170605994,3424.1689054327085,-1076.1726603670477,0.0,0.0,423.6543877387716,0.0,3.0,0.0409608764677533,0.0,0.0,0.5300764376917327,197.99884266666666,-125.4110513834597,0.23863406116168223,9.762608789778687,0.003329926110523768,52.58944342928273,1.2216228705902452
2025-01-01 06:00:00,0.49021325595893717,0.18158267045668727,0.17073125000000003,0.49021325595893717,0.18158267045668727,0.17073125,0.011911908342389544,0.22911488928321427,0.19918645833333334,0.05,0.0,0.17073125000000003,0.0,0.16699933712335394,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0038609758771929823,0.0,0.008050932465196562,0.0,0.006449106452075617,0.0,0.18500550838991572,0.13875413129243672,0.0,0.0,4202.098229444445,20.000000000000057,0.4,0.0,5.003639713888889,0.19918645833333334,0.5,4002.911771111111,8005.823542222222,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6223.365044444445,0.0,0.0,83.92852844130958,51.66666666666668,46.10666666666668,0.0,50.962433016154016,0.0,0.0,0.0,131.13832568954624,50.98942868215981,51.00292651516271,50.962433016154016,12.43753247303448,19.71090015466048,-0.05318029923968428,0.3,9.236100170605994,3454.8865458398727,-1043.8514490995874,0.0,0.0,426.0752547049764,0.0,3.0,0.040919379074396335,0.0,0.0,0.5295394181662479,197.99884266666666,-129.43548920996125,0.23920682658141149,9.773118471074417,0.003338443008061758,25.197253119443367,1.2216071844358003
2025-01-01 07:00:00,0.566344756393109,0.20954858511468863,0.16504020833333338,0.566344756393109,0.20954858511468863,0.16504020833333335,0.04129258525578371,0.282505261415103,0.19254690972222221,0.05,0.0,0.16504020833333338,0.0,0.1949652517813553,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0035977275219298247,0.0,0.037694857733853886,0.0,0.022551592373295865,0.0,0.22031127489315142,0.1652334561698635,0.0,0.0,4062.0282884629632,20.000000000000057,0.3866666666666667,0.0,4.836851723425926,0.19254690972222221,0.48333333333333334,3869.4813787407406,8005.823542222222,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6223.365044444445,0.0,0.0,81.95483807749869,51.66666666666668,46.10666666666668,0.0,50.18360814664812,0.0,0.0,0.0,128.0544344960917,50.21440720857004,50.22980673953101,50.18360814664812,12.43753247303448,19.6712825144039,-0.0612828211170451,-0.55,9.236100170605994,3323.0388560349134,-1117.9593039694714,0.0,0.0,506.3749000950328,2.663696051414584,3.0,0.04192049054279617,0.0,0.0,0.5424948440912644,197.99884266666666,-127.40502855361174,0.24046512980664048,9.765751025558178,0.003347864652140531,45.554325405077336,1.2217653993052304
2025-01-01 08:00:00,0.6187857781709712,0.22868544367274557,0.20580645178475923,0.6187857781709712,0.22868544367274554,0.2058064517847592,0.06040769534375079,0.3224707217161093,0.1859073611111111,0.05,0.04645728511809253,0.1593491666666667,0.0,0.21410211033941223,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.002720233004385965,0.0,0.05768746233936482,0.0,0.03700124126355963,0.0,0.24483602645017757,0.18362701983763316,0.0,0.0,3921.9583474814817,20.000000000000057,0.37333333333333335,0.0,4.670063732962963,0.1859073611111111,0.4666666666666667,3736.0509863703705,8005.823542222222,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6223.365044444445,1055.056,0.0,78.1280288238463,51.66666666666668,46.10666666666668,0.0,49.7111019391462,0.2734292474143783,717.9488689037506,1055.056,122.07504503725981,48.764693076690456,49.71196553688908,48.29062504771971,12.43753247303448,19.697249791383975,-0.05533620611046501,-1.4,9.236100170605994,3183.589259564852,-1209.6929491604892,0.0,0.0,563.7387378750143,164.17389542529807,3.0,0.04337079020035186,0.0,0.0,0.5612632334021689,197.99884266666666,-92.41487663115554,0.24145007926836257,9.800818113775803,0.0033654464914925886,80.2681230949288,1.222218134052763
2025-01-01 09:00:00,0.8884929542694249,0.2789046263665652,0.1809904459317438,0.8884929542694249,0.2789046263665652,0.1809904459317438,0.08131496914148104,0.5911892698501658,0.16598871527777778,0.05,0.03871440426507711,0.1422760416666667,0.0,0.2643212930332319,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.22378294323808373,0.031887342394062684,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0021937362938596492,0.0,0.07912123284762139,0.0,0.05749439242652318,0.0,0.26927848018318684,0.20195886013739012,0.0,0.0,3501.7485245370376,20.000000000000057,0.3333333333333333,0.0,4.1696997615740745,0.16598871527777778,0.4166666666666667,3335.7598092592593,8005.823542222222,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6223.365044444445,879.2133333333333,0.0,82.25907521332677,51.66666666666668,46.10666666666668,0.0,51.655869554055094,0.34399981448468414,937.3051231641418,879.2133333333333,128.5298050208231,50.31825068440714,51.655869554055094,49.649441249583155,12.43753247303448,19.705616751486694,-0.05461910984027322,-0.85,9.236100170605994,3019.533659494434,-1159.6708914789792,0.0,0.0,695.005527778832,477.7176412573778,3.0,0.04270256270529433,0.0,0.0,0.5526156730789267,197.99884266666666,-17.549501342455915,0.24401567995872597,9.84859719317148,0.003401405848693704,188.8763006087032,1.2227700056151725
