Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.3761283163194855,0.2372334962148609,0.0,0.006268805271991425,0.003953891603581015,0.0,0.013508900185777498,0.31261941613370803,0.0,0.05,0.0,0.0,0.0,0.22265016288152756,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003122880116959065,0.0,On,0.010386020068818433,0,On,0.015752532291671187,0,On,0.2600488958353812,0.19503667187653584,On,0,0,Off,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,7690.772097777778,Off,0.0,20.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,4119.9936800000005,Off,0.0,0,47.19266083719986,51.666666666666686,46.10666666666668,0.0,51.23378299229148,0.0,0.0,0.0,73.73853255812477,50.73523908925057,51.23378299229148,50.485967137730114,12.43753247303448,19.56301798614735,0.0,7.908129279925543,2.8,9.236100170605994,-626.0600611232368,-1793.0393063207873,-1061.3934180875003,-0.0,-0.0,439.9241220554533,0.0,2.0,0.04858548330466806,0.0,0.0,0.8854370042236931,131.99922844444444,-4.590765091189766,0.20682036381975913,9.158249859149194,0.0028641014354916427,29.364417392926647,1.2201962315691042,0.2736934610664471,-1821.9814611744273,28.94215485364004
2025-01-01 00:01:00,0.3761283163194855,0.2372334962148609,0.0,0.006268805271991425,0.003953891603581015,0.0,0.013508900185777498,0.31261941613370803,0.0,0.05,0.0,0.0,0.0,0.22265016288152756,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003122880116959065,0.0,On,0.010386020068818433,0,On,0.015752532291671187,0,On,0.2600488958353812,0.19503667187653584,On,0,0,Off,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,7690.772097777778,Off,0.0,20.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,4119.9936800000005,Off,0.0,0,47.301054137632946,51.666666666666686,46.10666666666668,0.0,51.22319715021428,0.0,0.0,0.0,73.90789709005148,50.72543516636281,51.22319715021428,50.47655417443708,12.43753247303448,19.481558635396492,0.0,7.882894128391387,2.8,9.236100170605994,-616.8629303117034,-1783.402299385344,-1053.4375725674738,-0.0,-0.0,439.9241220554533,0.0,2.0,0.04845677714147221,0.0,0.0,0.8830914229550941,131.99922844444444,-3.349479799682925,0.20849208909063938,9.144159403329429,0.0028643000110453593,29.541923204519797,1.2241010922806943,0.27363317685167626,-1812.5811882540802,29.178888868736188
2025-01-01 00:02:00,0.3761283163194855,0.2372334962148609,0.0,0.006268805271991425,0.003953891603581015,0.0,0.013508900185777498,0.31261941613370803,0.0,0.05,0.0,0.0,0.0,0.22265016288152756,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003122880116959065,0.0,On,0.010386020068818433,0,On,0.015752532291671187,0,On,0.2600488958353812,0.19503667187653584,On,0,0,Off,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,7690.772097777778,Off,0.0,20.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,4119.9936800000005,Off,0.0,0,47.40570764746581,51.666666666666686,46.10666666666668,0.0,51.212587724448994,0.0,0.0,0.0,74.07141819916532,50.71560872557629,51.212587724448994,50.46711922613994,12.43753247303448,19.402548177456747,0.0,7.859266588033727,2.8,9.236100170605994,-608.0110599331289,-1774.2018068175446,-1045.7438335492184,-0.0,-0.0,439.9241220554533,0.0,2.0,0.04833179350047851,0.0,0.0,0.8808136820923662,131.99922844444444,-2.191348439363793,0.2095339339759274,9.108565187952156,0.0028644991496924945,29.71348162603187,1.2244315414593103,0.2735767210152348,-1803.7832767791451,29.58146996160056
2025-01-01 00:03:00,0.3761283163194855,0.2372334962148609,0.0,0.006268805271991425,0.003953891603581015,0.0,0.013508900185777498,0.31261941613370803,0.0,0.05,0.0,0.0,0.0,0.22265016288152756,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003122880116959065,0.0,On,0.010386020068818433,0,On,0.015752532291671187,0,On,0.2600488958353812,0.19503667187653584,On,0,0,Off,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,7690.772097777778,Off,0.0,20.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,4119.9936800000005,Off,0.0,0,47.50679680997908,51.666666666666686,46.10666666666668,0.0,51.201955539306915,0.0,0.0,0.0,74.22937001559231,50.70576054380459,51.201955539306915,50.45766304605342,12.43753247303448,19.325871448846463,0.0,7.837142535565542,2.8,9.236100170605994,-599.5248832992113,-1765.7766643935176,-1038.2989672599906,-0.0,-0.0,439.9241220554533,0.0,2.0,0.04821036282857796,0.0,0.0,0.8786006916467579,131.99922844444444,-1.1500380946739597,0.2105510987140896,9.072822493658446,0.0028646993907392965,29.879278063538713,1.2247523957154094,0.27352384706099214,-1795.5482841439875,29.771619750469917
2025-01-01 00:04:00,0.3761283163194855,0.2372334962148609,0.0,0.006268805271991425,0.003953891603581015,0.0,0.013508900185777498,0.31261941613370803,0.0,0.05,0.0,0.0,0.0,0.22265016288152756,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003122880116959065,0.0,On,0.010386020068818433,0,On,0.015752532291671187,0,On,0.2600488958353812,0.19503667187653584,On,0,0,Off,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,7690.772097777778,Off,0.0,20.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,4119.9936800000005,Off,0.0,0,47.60448630690967,51.666666666666686,46.10666666666668,0.0,51.191301380429756,0.0,0.0,0.0,74.38200985454635,50.69589136151423,51.191301380429756,50.44818635205646,12.43753247303448,19.251420361403092,-0.02635741637473643,7.816400274642453,2.8,9.236100170605994,-591.0460415174449,-1757.7985019515957,-1031.0906075732785,-0.0,-0.0,439.9241220554533,0.0,2.0,0.04809232567290482,0.0,0.0,0.8764495456995018,131.99922844444444,0.12044400038021763,0.2115445416610415,9.03893430434649,0.002864900696348045,30.039571006150886,1.2250640926993104,0.2734742661454962,-1787.830329153418,30.031827201822352
2025-01-01 00:05:00,0.3761283163194855,0.2372334962148609,0.0,0.006268805271991425,0.003953891603581015,0.0,0.013508900185777498,0.31261941613370803,0.0,0.05,0.0,0.0,0.0,0.22265016288152756,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003122880116959065,0.0,On,0.010386020068818433,0,On,0.015752532291671187,0,On,0.2600488958353812,0.19503667187653584,On,0,0,Off,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,7690.772097777778,Off,0.0,20.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,4119.9936800000005,Off,0.0,0,47.69891188434319,51.666666666666686,46.10666666666668,0.0,51.180625997161336,0.0,0.0,0.0,74.52954981928623,50.686001884960355,51.180625997161336,50.438689828859864,12.43753247303448,19.179105914753006,-0.09867186302482267,7.796947308384625,2.8,9.236100170605994,-582.5170324492667,-1750.3048095625165,-1024.1083962863106,-0.0,-0.0,439.9241220554533,0.0,2.0,0.04797755186437352,0.0,0.0,0.8743578720085757,131.99922844444444,1.667241781590647,0.21251500701182152,9.006167422858239,0.002865103030404556,30.194571520620293,1.225366991387961,0.2734277589042067,-1780.5944883402478,30.289678777731275
2025-01-01 00:06:00,0.3761283163194855,0.2372334962148609,0.0,0.006268805271991425,0.003953891603581015,0.0,0.013508900185777498,0.31261941613370803,0.0,0.05,0.0,0.0,0.0,0.22265016288152756,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003122880116959065,0.0,On,0.010386020068818433,0,On,0.015752532291671187,0,On,0.2600488958353812,0.19503667187653584,On,0,0,Off,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,7690.772097777778,Off,0.0,20.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,4119.9936800000005,Off,0.0,0,47.790198430585555,51.666666666666686,46.10666666666668,0.0,51.16993010892312,0.0,0.0,0.0,74.67218504778992,50.67609279219787,51.16993010892312,50.429174133835254,12.43753247303448,19.108846255717243,-0.1689315220605856,7.778693730636665,2.8,9.236100170605994,-574.1746719809037,-1743.289352503799,-1017.3428026244246,-0.0,-0.0,439.9241220554533,0.0,2.0,0.04786592173713704,0.0,0.0,0.8723234897462534,131.99922844444444,3.2440085880676364,0.21346317603443424,8.97380150648196,0.002865306358207003,30.344473653201597,1.2256614219047075,0.2733841119098302,-1773.806876969831,30.51752446603209
2025-01-01 00:07:00,0.3761283163194855,0.2372334962148609,0.0,0.006268805271991425,0.003953891603581015,0.0,0.013508900185777498,0.31261941613370803,0.0,0.05,0.0,0.0,0.0,0.22265016288152756,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003122880116959065,0.0,On,0.010386020068818433,0,On,0.015752532291671187,0,On,0.2600488958353812,0.19503667187653584,On,0,0,Off,Off,0.0,19.77777777777783,0.0,0.0,0.0,0.0,0,0.0,7690.772097777778,Off,0.0,20.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,4119.9936800000005,Off,0.0,0,47.87847650994951,51.666666666666686,46.10666666666668,0.0,51.15921440760697,0.0,0.0,0.0,74.8101195467961,50.66616473533708,51.15921440760697,50.41963989920213,12.43753247303448,19.04055575411408,-0.23722202366374745,7.761554441632379,2.8,9.236100170605994,-566.1103501105385,-1736.7175134272304,-1010.7840603643837,-0.0,-0.0,439.9241220554533,0.0,2.0,0.047757308836741244,0.0,0.0,0.8703440943671144,131.99922844444444,4.749588198391827,0.21438980982140057,8.942473379135286,0.0028655106463520413,30.489482458497058,1.2259477312334817,0.2733431229997589,-1767.4354642828478,30.7179508556174
2025-01-01 00:08:00,0.7588241496528189,0.2372334962148609,0.32802500000000007,0.012647069160880315,0.003953891603581015,0.005467083333333334,0.013508900185777498,0.31261941613370803,0.3826958333333333,0.05,0.0,0.32802500000000007,0.0,0.22265016288152756,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003122880116959065,0.0,On,0.010386020068818433,0,On,0.015752532291671187,0,On,0.2600488958353812,0.19503667187653584,On,0,0,Off,On,6630.28851250759,19.77777777777783,0.8,1443.1794186035213,9.613465122222223,0.3826958333333333,1,7690.772097777778,7690.772097777778,Off,0.0,20.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,4119.9936800000005,Off,0.0,0,47.96387472222747,51.666666666666686,46.10666666666668,0.0,51.148479556325235,0.0,0.0,0.0,74.94355425348043,50.656218339364486,51.148479556325235,50.410087730884115,12.43753247303448,18.974150050817233,-0.30362772696059537,7.745450621238856,2.8,9.236100170605994,6071.955597829005,-287.37264579106386,-1004.4226499237028,-0.0,-0.0,439.9241220554533,0.0,2.0,0.047651587961200816,0.0,0.0,0.8684174041511207,131.99922844444444,6.165613189663937,0.21529568167436647,8.911465146958239,0.0028657158628023795,30.629800978373545,1.2262262620200632,0.2733046048295663,-1761.450612304482,30.898547909896898
2025-01-01 00:09:00,0.7588241496528189,0.2372334962148609,0.32802500000000007,0.012647069160880315,0.003953891603581015,0.005467083333333334,0.013508900185777498,0.31261941613370803,0.3826958333333333,0.05,0.0,0.32802500000000007,0.0,0.22265016288152756,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003122880116959065,0.0,On,0.010386020068818433,0,On,0.015752532291671187,0,On,0.2600488958353812,0.19503667187653584,On,0,0,Off,On,6630.28851250759,19.77777777777783,0.8,1443.1794186035213,9.613465122222223,0.3826958333333333,1,7690.772097777778,7690.772097777778,Off,0.0,20.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,4119.9936800000005,Off,0.0,0,47.69223648834749,51.666666666666686,46.10666666666668,0.0,51.137726189844216,0.0,0.0,0.0,74.51911951304295,50.64625420255099,51.137726189844216,50.40051820890438,12.43753247303448,19.14367433914846,-0.13410343862936713,7.831596234383226,2.8,9.236100170605994,6050.95472108153,-320.45874016220114,-1020.694296952906,-0.0,-0.0,439.9241220554533,0.0,2.0,0.04792127188764891,0.0,0.0,0.8733322081559322,131.99922844444444,1.4363834713928938,0.21304558461374434,8.990496556741405,0.0028659219768703255,30.16098486869435,1.2255149237372789,0.2735105904333145,-1793.4843129530725,29.846154187350038
