Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,2.01657262510336,1.2953055246718637,0.0,2.01657262510336,1.2953055246718637,0.0,0.015347455027263071,0.0,0.3126810615329974,1.6385441085431,0.05,0.0,0.0,0.22232725457232727,1.058394936766203,0.01458333333333334,1.0,0.07260692171716603,0.0544551912878745,0.0,0.0,0.0034871436403508763,0.0,0.011860311386912193,0.0,0.016244722103227575,0.0,0.22382941771260378,0.16787206328445278,2270.548756120425,20.000000000000057,1.0495994722921276,771.1409857402052,1.4496685529875444,0.18887555555555555,0.5333333333333333,2852.8141863050746,5344.50202573009,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7116.938862222222,0.0,0.0,19.82623150303888,51.66666666666668,46.10666666666668,0.0,50.62683712890198,0.0,0.0,0.0,19.82623150303888,47.8586174835872,50.62683712890198,46.474507660929824,12.43753247303448,19.787318705549822,-0.029686564865840263,1.3515162669605492,2.8,9.236100170605994,1473.099299007515,908.2551116496321,-1422.0031524012513,0.0,0.0,642.2265292030448,0.0,4.997999999999999,0.0642244579530278,0.0,0.0,0.8455918786998718,329.86607188266663,-17.672833914703315,0.24834009536138987,9.971944679590813,0.0034800980628862267,31.133757433647755,1.2223114662894412,0.17171101852021003,326.744967117759,-189.6308412083321
2025-01-01 01:00:00,2.3976192169448187,1.5454084771252627,0.0,2.3976192169448187,1.5454084771252627,0.0,0.013505439858396813,0.0,0.2997334166845785,2.0343803604018436,0.05,0.0,0.0,0.21674524708387086,1.3140798967080585,0.01458333333333334,1.0,0.07079174867423686,0.05309381150567763,0.0,0.0,0.0032256078673245604,0.0,0.010279831991072253,0.0,0.010739753906083926,0.0,0.21820191410425768,0.16365143557819323,2817.6047635378054,20.000000000000057,1.311797445196621,956.936295212329,1.7982859159573994,0.2360944444444444,0.6666666666666666,3538.4466143056907,5318.359648763142,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7116.938862222222,0.0,0.0,19.811841162998117,51.66666666666668,46.10666666666668,0.0,50.42407404987249,0.0,0.0,0.0,19.811841162998117,47.69166139341241,50.42407404987249,46.32545506518237,12.43753247303448,19.639739169989358,-0.0636663106062862,2.543368476952122,2.5,9.236100170605994,2089.3941988752886,820.215140615705,-1338.9922808644178,0.0,0.0,627.8307944383439,0.0,4.997999999999999,0.059940734166335205,0.0,0.0,0.7891915265587924,329.86607188266663,-17.049078236442938,0.25136597788717174,9.917493836532111,0.0034902673561691662,47.05555322657381,1.222979399345779,0.12573614866869423,22.95729680513795,-159.67845140176206
2025-01-01 02:00:00,2.5180082338514045,1.585305153809167,0.0,2.5180082338514045,1.585305153809167,0.0,0.013505439858396813,0.05833092014814815,0.2979182436416493,2.0982536302032107,0.05,0.0,0.0,0.215383867301674,1.3553379531741596,0.01458333333333334,1.0,0.06897657563130771,0.05173243172348077,0.0,0.0,0.0032256078673245604,0.0,0.010279831991072253,0.0,0.010739753906083926,0.0,0.21820191410425768,0.16365143557819323,2826.1527938465765,20.000000000000057,1.3383615995255198,959.8394420840597,1.8503544635365439,0.24789916666666664,0.7,3538.0930692639695,5092.626618706,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7116.938862222222,58.33092014814815,0.016666666666666666,19.579034589567875,51.66666666666668,46.10666666666668,0.0,50.22280722086807,0.0,0.0,58.33092014814815,19.579034589567875,47.52580094578151,50.22280722086807,46.17729780823824,12.43753247303448,19.807388384661976,-0.02960759381713185,3.194349061070713,1.6500000000000001,9.236100170605994,2078.2285563631153,575.4386695745676,-1352.5990582284276,0.0,0.0,626.0156213954147,0.0,4.997999999999999,0.05689216192269772,0.0,0.0,0.7490534232098303,329.86607188266663,-21.340800650448365,0.24999190619630812,10.01165435404331,0.0035076260162725252,66.40810597950953,1.2222667302165249,0.10175376081326958,-210.67385109260405,-173.72692141688802
2025-01-01 03:00:00,2.282346699294118,1.1692602043270937,0.0,2.282346699294118,1.1692602043270934,0.0,0.01333108267637927,0.4666473611851852,0.29610307059872015,1.456265184833834,0.05,0.0,0.0,0.21402248751947714,0.9406543834742831,0.01458333333333334,1.0,0.06716140258837856,0.050371051941283905,0.0,0.0,0.003051250685307017,0.0,0.010279831991072253,0.0,0.010739753906083926,0.0,0.21820191410425768,0.16365143557819323,1975.9221450677467,20.000000000000057,0.9310281584261146,671.077661990813,1.2850967126116115,0.17116847222222223,0.48333333333333334,2475.8313348363376,5133.107184171015,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7116.938862222222,466.6473611851852,0.13333333333333333,22.41373391168232,51.66666666666668,46.10666666666668,0.0,51.57197964737546,0.0,0.0,466.6473611851852,22.41373391168232,51.4757145571749,51.57819198460441,51.42136967484567,12.43753247303448,19.683046686767245,-0.05387032016781876,3.2141310906486336,1.6500000000000001,9.236100170605994,1223.308973685381,247.59886637829422,-1385.917708100353,0.0,0.0,649.3699430318014,0.0,5.382,0.05875664808428741,0.0,0.0,0.773601615696587,355.209923744,-16.065406313814393,0.2532972277718274,9.977140374667734,0.0035267473928779236,54.72182338711046,1.2227717225151775,0.12140237914750937,-238.67160864388745,-184.80718696863127
2025-01-01 04:00:00,3.230697406203817,1.667226990210006,0.0,3.230697406203817,1.6672269902100059,0.0,0.014723516365065449,0.6416401216296297,0.30167792149712686,2.2226558467119952,0.05,0.0,0.0,0.21694981008396336,1.4356938467927092,0.01458333333333334,1.0,0.0653462295454494,0.04900967215908703,0.0,0.0,0.003051250685307017,0.0,0.011672265679758433,0.0,0.012411508051842273,0.0,0.22392018389983515,0.16794013792487633,2977.4378161495088,20.000000000000057,1.4245661921458963,1011.2200085272779,1.9570495967119954,0.26560625,0.75,3723.0515746767865,5045.785903160017,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7116.938862222222,641.6401216296297,0.18333333333333332,21.649089595381437,51.66666666666668,46.10666666666668,0.0,51.3610843181709,0.26459443382473746,716.2471503204175,641.6401216296297,21.649089595381437,50.358395369763805,51.36552580918813,49.852609404543045,12.43753247303448,19.641205484892698,-0.05993833239203088,3.2345177655840454,0.55,9.236100170605994,2148.821523170461,389.9290949032662,-1510.935510062673,0.0,0.0,696.7247103225371,0.0,6.0,0.06025479110567624,0.0,0.0,0.793326462155296,395.9976853333333,-14.405493238911708,0.2551445762597771,9.974646935450007,0.0035449852816547703,105.48128854914218,1.222358823156736,0.12957039182322708,-440.11894833937606,-181.17196528463563
2025-01-01 05:00:00,3.5569744871365954,1.6056435635452162,0.0,3.5569744871365954,1.6056435635452162,0.0,0.023905901686585535,1.0499565626666667,0.31591333007399647,2.1171986927093465,0.05,0.0,0.0,0.22348497556462332,1.3675752546472595,0.01458333333333334,1.0,0.0653462295454494,0.04900967215908703,0.0,0.0,0.0033999650493421046,0.0,0.02050593663724343,0.0,0.01793336265449863,0.0,0.23263373787404845,0.1744753034055363,2732.921249678439,20.000000000000057,1.342167416628048,928.1754380946708,1.857494803820458,0.25970388888888885,0.7333333333333333,3401.3927988842206,4719.903225572202,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7116.938862222222,1049.9565626666667,0.3,21.082812309843355,51.66666666666668,46.10666666666668,0.0,51.40310883394073,0.4322923606731791,1173.7167315546212,1049.9565626666667,21.082812309843355,49.6865209750558,51.40310883394073,48.82822704561334,12.43753247303448,19.791035590311893,-0.03607926476894618,2.740569964767548,-0.25000000000000006,9.236100170605994,1839.5319637573857,244.26067423512865,-1596.3830345740814,0.0,0.0,719.532555442732,0.0,6.0,0.06048620834715139,0.0,0.0,0.7963733471928566,395.9976853333333,-16.538806789703802,0.255407984648007,10.080161604029204,0.003583825230334733,108.36116297432733,1.2210921749564962,0.12105337916035547,-472.9156017058339,-210.99916215370823
2025-01-01 06:00:00,4.288780015052611,1.6510671378833701,0.0,4.288780015052611,1.6510671378833701,0.0,0.037728858079480454,1.6915966842962964,0.33963872369285325,2.1698157489839813,0.05,0.0,0.0,0.23492128910323035,1.4015625154468065,0.01458333333333334,1.0,0.06897657563130771,0.05173243172348077,0.0,0.0,0.003835858004385964,0.0,0.033893000075094486,0.0,0.02641033822187934,0.0,0.24425180983966618,0.1831888573797496,2870.619907862349,20.000000000000057,1.3766843716270154,974.9417005326893,1.9101118600950926,0.25970388888888885,0.7333333333333333,3585.85771950615,4904.407409465979,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7116.938862222222,1691.5966842962964,0.48333333333333334,21.588372833531086,51.66666666666668,46.10666666666668,0.0,51.418208265619604,0.5282602298006266,1427.0319772828148,1691.5966842962964,21.588372833531086,50.31483823118668,51.41846694990829,49.76289452968153,12.43753247303448,19.709715662972176,-0.042853524759366005,2.469512718459358,0.3,9.236100170605994,2050.606289161416,431.52440849699855,-1535.139559995775,0.0,0.0,730.923788555557,0.0,5.616,0.06019345973270556,0.0,0.0,0.7925189612040004,370.653833472,-15.797847260715002,0.2581524321841629,10.066386615201022,0.0036042754755649287,46.75408019809411,1.2214161531153709,0.12202994527924177,-347.348790234111,-196.06850180157977
2025-01-01 07:00:00,3.599904093076064,1.6718465728836855,0.0,3.599904093076064,1.6718465728836855,0.0,0.059271669778806865,0.9332947223703704,0.3880227405409264,2.169314960385961,0.05,0.0,0.0,0.2560242015819802,1.4012390379683721,0.01458333333333334,1.0,0.07260692171716603,0.0544551912878745,0.0,0.0,0.0035743222313596485,0.0,0.05569734754744722,0.0,0.046657138431619324,0.0,0.268758680392141,0.2015690102941057,2804.1404946213884,20.000000000000057,1.3751111442979487,952.3634581056651,1.9037087103859607,0.26560625,0.75,3490.8977027270535,4692.1482765143455,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7116.938862222222,933.2947223703704,0.26666666666666666,21.790312608566627,51.66666666666668,46.10666666666668,0.0,51.50692101011012,0.32511000263950535,876.2477053490966,933.2947223703704,21.790312608566627,50.64694101429397,51.50834670744878,50.21552531904726,12.43753247303448,19.73391656029405,-0.04107285020669895,2.2914539771040863,-0.55,9.236100170605994,1894.85206251932,257.61141149362624,-1652.4285691444086,0.0,0.0,758.3473745749501,2.519109650905364,4.997999999999999,0.061801554450122934,0.0,0.0,0.8136914533754845,329.86607188266663,-15.207237532609886,0.25850740946986656,10.088538999774352,0.0036146688648206484,42.266952831860706,1.221307684544623,0.13086762856137177,-494.58927897233514,-200.16276763970376
2025-01-01 08:00:00,3.587265844243858,1.6687319225831583,0.0,3.5872658442438574,1.668731922583158,0.0,0.08575605698084958,0.8749638022222223,0.4490443438778962,2.1275016411628895,0.05,0.0,0.0,0.2799182873443692,1.3742303019054556,0.01458333333333334,1.0,0.07442209476009516,0.055816571070071354,0.0,0.0,0.0027025363212719294,0.0,0.08305352065957765,0.0,0.07581996075207048,0.0,0.2988022883657306,0.22410171627429787,2697.42477368281,20.000000000000057,1.3485935611673014,916.1198557532709,1.8618953911628897,0.26560625,0.75,3347.938379436081,4479.322507899007,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7116.938862222222,874.9638022222223,0.25,21.655189322143517,51.66666666666668,46.10666666666668,0.0,51.515348768730945,0.3481383502075691,946.8027153901928,874.9638022222223,21.655189322143517,50.5092743141255,51.51546704374596,50.006118811807774,12.43753247303448,19.783639696829045,-0.0412699198974682,1.8335180510315399,-1.4,9.236100170605994,1766.1845566486716,119.32490117254171,-1790.5185954381043,0.0,0.0,834.9393640571446,163.6139958147016,4.8645000000000005,0.06394375719736846,0.0,0.0,0.8418961171956791,321.05512338399996,24.339014346821262,0.2591627611029834,10.134872192292868,0.0036331887205766195,84.28597899372697,1.2216610900679359,0.1409222093099768,-602.5898372132065,-194.2051173675228
2025-01-01 09:00:00,3.1002447038963497,1.550670592151095,0.0,3.1002447038963497,1.550670592151095,0.0,0.07274137774529714,0.5833092014814816,0.4330273140634015,1.9611668106061697,0.05,0.0,0.0,0.26929864343829685,1.2667886153794647,0.01458333333333334,1.0,0.07442209476009516,0.055816571070071354,0.0,0.0,0.002179464775219298,0.0,0.07056191297007784,0.0,0.07396245614567233,0.0,0.28464276315763404,0.21348207236822547,2476.2154259183603,20.000000000000057,1.2539985474153843,840.9910596724973,1.7132676439395031,0.24789916666666664,0.7,3069.3073189241913,4419.831255754508,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7116.938862222222,583.3092014814815,0.16666666666666666,20.88884117585589,51.66666666666668,46.10666666666668,0.0,51.19823531695953,0.3702460929423779,991.6392862872765,583.3092014814815,20.88884117585589,49.432000805307986,51.19823531695953,48.54888354948221,12.43753247303448,19.79409653846375,-0.03248099089946947,1.887545923418073,-0.85,9.236100170605994,1610.8571831612219,223.73345139292394,-1716.9187956710625,0.0,0.0,749.9741545049977,468.3855279732619,4.002000000000001,0.06295919075461652,0.0,0.0,0.8289331212504217,264.1304561173334,101.58639840892641,0.2609670301528971,10.172655276969722,0.0036594912181179633,103.26109165056475,1.2222102368886472,0.13441919865869031,-494.4258249873879,-122.83178329218553
