Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,1.335758724007514,0.062195063650939186,0.0,0.022262645400125233,0.0010365843941823197,0.0,0.015158487615293734,0.0,0.08471936083666462,1.2358808755555555,0.0,0.0,0.062195063650939186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005118174342105263,0.0,On,0.010040313273188472,0,On,0.0017926093020790117,0,On,0.04526647709336269,0.03394985782002201,On,0,0,Off,On,1235.8808755555556,19.444444444444457,1.0000000000000002,0.0,1.2358808755555555,0.0,1,1235.8808755555556,1235.8808755555556,Off,0.0,0.0,38.28249889184,51.666666666666686,46.10666666666668,0.0,51.685699324835824,0.0,0.0,0.0,38.28249889184,51.69966521537501,51.70664816064461,51.685699324835824,12.43753247303448,18.795609909983906,-0.14883453446055128,4.223549584741874,2.8,9.236100170605994,1114.4057003242665,-628.6827605461921,-300.673596629646,-0.0,-0.0,162.7088092776452,0.0,1.0,0.014423705164563325,0.0,0,0.20141981840861642,65.99961422222222,16.48961212071177,0.20797458048259107,8.66715965026643,0.0027450245238811234,34.31888078650089,1.2234915500578551,0.34550579644120427,-640.9816381522895,12.298877606097403
2025-01-01 00:01:00,1.335758724007514,0.062195063650939186,0.0,0.022262645400125233,0.0010365843941823197,0.0,0.015158487615293734,0.0,0.08471936083666462,1.2358808755555555,0.0,0.0,0.062195063650939186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005118174342105263,0.0,On,0.010040313273188472,0,On,0.0017926093020790117,0,On,0.04526647709336269,0.03394985782002201,On,0,0,Off,On,1235.8808755555556,19.444444444444457,1.0000000000000002,0.0,1.2358808755555555,0.0,1,1235.8808755555556,1235.8808755555556,Off,0.0,0.0,38.244456968029475,51.666666666666686,46.10666666666668,0.0,51.68001245713437,0.0,0.0,0.0,38.244456968029475,51.69429258738252,51.70143265250661,51.68001245713437,12.43753247303448,18.822924870549997,-0.12151957389446011,4.2751451607833335,2.8,9.236100170605994,1111.1128497446086,-653.6361644340183,-301.4643753195374,-0.0,-0.0,162.7088092776452,0.0,1.0,0.014436986479536364,0.0,0,0.20160528532017458,65.99961422222222,13.987540230945275,0.20823961024731857,8.702844034093697,0.0027452018776564484,34.29429508396671,1.2269506002562032,0.3456720299222817,-664.5331505782799,10.896986144261582
2025-01-01 00:02:00,1.335758724007514,0.062195063650939186,0.0,0.022262645400125233,0.0010365843941823197,0.0,0.015158487615293734,0.0,0.08471936083666462,1.2358808755555555,0.0,0.0,0.062195063650939186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005118174342105263,0.0,On,0.010040313273188472,0,On,0.0017926093020790117,0,On,0.04526647709336269,0.03394985782002201,On,0,0,Off,On,1235.8808755555556,19.444444444444457,1.0000000000000002,0.0,1.2358808755555555,0.0,1,1235.8808755555556,1235.8808755555556,Off,0.0,0.0,38.2073855451515,51.666666666666686,46.10666666666668,0.0,51.67433131387944,0.0,0.0,0.0,38.2073855451515,51.68892529825534,51.69622229044329,51.67433131387944,12.43753247303448,18.84941103998506,-0.09503340445939656,4.323910448030478,2.8,9.236100170605994,1107.9067083597456,-677.0708942244011,-302.23195484360906,-0.0,-0.0,162.7088092776452,0.0,1.0,0.014449859634592192,0.0,0,0.20178505248291867,65.99961422222222,11.548978370153911,0.20790847768339263,8.71566212584665,0.0027453786047352464,34.270229068709604,1.2268391773225722,0.3458290711716943,-686.8131421555493,9.742247931148203
2025-01-01 00:03:00,1.335758724007514,0.062195063650939186,0.0,0.022262645400125233,0.0010365843941823197,0.0,0.015158487615293734,0.0,0.08471936083666462,1.2358808755555555,0.0,0.0,0.062195063650939186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005118174342105263,0.0,On,0.010040313273188472,0,On,0.0017926093020790117,0,On,0.04526647709336269,0.03394985782002201,On,0,0,Off,On,1235.8808755555556,19.444444444444457,1.0000000000000002,0.0,1.2358808755555555,0.0,1,1235.8808755555556,1235.8808755555556,Off,0.0,0.0,38.17123636987537,51.666666666666686,46.10666666666668,0.0,51.66865575073781,0.0,0.0,0.0,38.17123636987537,51.683563211791764,51.69101694231875,51.66865575073781,12.43753247303448,18.875109755360636,-0.06933468908382068,4.3700640339602135,2.8,9.236100170605994,1104.771287357802,-699.1457915120408,-302.97746113212753,-0.0,-0.0,162.7088092776452,0.0,1.0,0.014462345193790116,0.0,0,0.20195940706363724,65.99961422222222,9.159063656728879,0.20758814726393016,8.728043400815256,0.0027455552238351407,34.246634158283435,1.2267310825871618,0.3459776361733614,-707.9181451869159,8.772353674875163
2025-01-01 00:04:00,1.335758724007514,0.062195063650939186,0.0,0.022262645400125233,0.0010365843941823197,0.0,0.015158487615293734,0.0,0.08471936083666462,1.2358808755555555,0.0,0.0,0.062195063650939186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005118174342105263,0.0,On,0.010040313273188472,0,On,0.0017926093020790117,0,On,0.04526647709336269,0.03394985782002201,On,0,0,Off,On,1235.8808755555556,19.444444444444457,1.0000000000000002,0.0,1.2358808755555555,0.0,1,1235.8808755555556,1235.8808755555556,Off,0.0,0.0,38.1359658453169,51.666666666666686,46.10666666666668,0.0,51.66298563055001,0.0,0.0,0.0,38.1359658453169,51.678206198562094,51.685816482568136,51.66298563055001,12.43753247303448,18.90005835835974,-0.04438608608471739,4.413791273727073,2.8,9.236100170605994,1102.3339489868902,-720.0189489281154,-303.7019109975221,-0.0,-0.0,162.7088092776452,0.0,1.0,0.014474461735229155,0.0,0,0.20212860849617814,65.99961422222222,7.446175151211563,0.20727808113405513,8.739322042374589,0.002745731736885786,34.223487883026955,1.2266261574584671,0.3461183321166802,-727.9299978734499,7.911048945334482
2025-01-01 00:05:00,1.335758724007514,0.062195063650939186,0.0,0.022262645400125233,0.0010365843941823197,0.0,0.015158487615293734,0.0,0.08471936083666462,1.2358808755555555,0.0,0.0,0.062195063650939186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005118174342105263,0.0,On,0.010040313273188472,0,On,0.0017926093020790117,0,On,0.04526647709336269,0.03394985782002201,On,0,0,Off,On,1235.8808755555556,19.444444444444457,1.0000000000000002,0.0,1.2358808755555555,0.0,1,1235.8808755555556,1235.8808755555556,Off,0.0,0.0,38.1015142773447,51.666666666666686,46.10666666666668,0.0,51.65732082263818,0.0,0.0,0.0,38.1015142773447,51.672854135255044,51.680620791563484,51.65732082263818,12.43753247303448,18.924308032416164,-0.020136412028293194,4.455251342852514,2.8,9.236100170605994,1100.6849507860434,-739.77049152889,-304.40672990973377,-0.0,-0.0,162.7088092776452,0.0,1.0,0.014486234515067949,0.0,0,0.20229300947014706,65.99961422222222,6.501995862576322,0.20697756753363272,8.750898631148312,0.0027459081457251954,34.2007594466904,1.226524185376952,0.34625168045344734,-746.9189716937408,7.148480164850859
2025-01-01 00:06:00,1.335758724007514,0.062195063650939186,0.0,0.022262645400125233,0.0010365843941823197,0.0,0.015158487615293734,0.0,0.08471936083666462,1.2358808755555555,0.0,0.0,0.062195063650939186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005118174342105263,0.0,On,0.010040313273188472,0,On,0.0017926093020790117,0,On,0.04526647709336269,0.03394985782002201,On,0,0,Off,On,1235.8808755555556,19.444444444444457,1.0000000000000002,0.0,1.2358808755555555,0.0,1,1235.8808755555556,1235.8808755555556,Off,0.0,0.0,38.06782299575856,51.666666666666686,46.10666666666668,0.0,51.65166120519855,0.0,0.0,0.0,38.06782299575856,51.667506906936936,51.67542975780613,51.65166120519855,12.43753247303448,18.947909089019554,0.0,4.494586335412323,2.8,9.236100170605994,1099.500769522149,-758.4785875727641,-305.0933252593403,-0.0,-0.0,162.7088092776452,0.0,1.0,0.014497688318417312,0.0,0,0.20245295609720265,65.99961422222222,6.0044099482886715,0.2066859118592574,8.762115165368096,0.0027460844520650358,34.17841858608715,1.2264249536321163,0.346378146433427,-764.9478632755381,6.469275702773901
2025-01-01 00:07:00,1.335758724007514,0.062195063650939186,0.0,0.022262645400125233,0.0010365843941823197,0.0,0.015158487615293734,0.0,0.08471936083666462,1.2358808755555555,0.0,0.0,0.062195063650939186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005118174342105263,0.0,On,0.010040313273188472,0,On,0.0017926093020790117,0,On,0.04526647709336269,0.03394985782002201,On,0,0,Off,On,1235.8808755555556,19.444444444444457,1.0000000000000002,0.0,1.2358808755555555,0.0,1,1235.8808755555556,1235.8808755555556,Off,0.0,0.0,38.03484647681647,51.666666666666686,46.10666666666668,0.0,51.64600666514912,0.0,0.0,0.0,38.03484647681647,51.66216440690793,51.670243277787336,51.64600666514912,12.43753247303448,18.970900548858815,0.0,4.531924440571112,2.8,9.236100170605994,1098.0649267023973,-776.2105658311697,-305.7627823463777,-0.0,-0.0,162.7088092776452,0.0,1.0,0.01450884240897158,0.0,0,0.20260871738518807,65.99961422222222,5.238024215574406,0.20640257050751487,8.772993211447421,0.002746260657492681,34.156441846045894,1.2263282970880889,0.346498149515887,-782.0733956809337,5.862829849764072
2025-01-01 00:08:00,1.335758724007514,0.062195063650939186,0.0,0.022262645400125233,0.0010365843941823197,0.0,0.015158487615293734,0.0,0.08471936083666462,1.2358808755555555,0.0,0.0,0.062195063650939186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005118174342105263,0.0,On,0.010040313273188472,0,On,0.0017926093020790117,0,On,0.04526647709336269,0.03394985782002201,On,0,0,Off,On,1235.8808755555556,19.444444444444457,1.0000000000000002,0.0,1.2358808755555555,0.0,1,1235.8808755555556,1235.8808755555556,Off,0.0,0.0,38.002564423199054,51.666666666666686,46.10666666666668,0.0,51.640357096175585,0.0,0.0,0.0,38.002564423199054,51.65682653485708,51.66506125419784,51.640357096175585,12.43753247303448,18.99329975681815,0.0,4.56738268546557,2.8,9.236100170605994,1097.067602990537,-793.0266707489741,-306.41555983577854,-0.0,-0.0,162.7088092776452,0.0,1.0,0.01451970550490678,0.0,0,0.2027604150790649,65.99961422222222,4.893477993114722,0.20612728310327044,8.783542443886756,0.00274643676349935,34.134818837472565,1.2262341417277678,0.3466120723452491,-798.3474323873825,5.320761638408303
2025-01-01 00:09:00,1.335758724007514,0.062195063650939186,0.0,0.022262645400125233,0.0010365843941823197,0.0,0.015158487615293734,0.0,0.08471936083666462,1.2358808755555555,0.0,0.0,0.062195063650939186,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005118174342105263,0.0,On,0.010040313273188472,0,On,0.0017926093020790117,0,On,0.04526647709336269,0.03394985782002201,On,0,0,Off,On,1235.8808755555556,19.444444444444457,1.0000000000000002,0.0,1.2358808755555555,0.0,1,1235.8808755555556,1235.8808755555556,Off,0.0,0.0,37.97093590287258,51.666666666666686,46.10666666666668,0.0,51.634712394981804,0.0,0.0,0.0,37.97093590287258,51.651493193322004,51.659883592492115,51.634712394981804,12.43753247303448,19.01514179623084,0.0,4.601068818574754,2.8,9.236100170605994,1095.7694515999235,-808.9814397720576,-307.0526369544014,-0.0,-0.0,162.7088092776452,0.0,1.0,0.014530294903332325,0.0,0,0.2029082907243027,65.99961422222222,4.232403721124186,0.2058595637780091,8.794472158923835,0.002746612771534295,34.113528486508656,1.2261423391664306,0.34672026693236263,-813.817805830172,4.8363660581144465
