Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.6450648386554877,0.2412030634490888,0.03956375000000001,0.6450648386554877,0.2412030634490888,0.03956375000000001,0.05984450710166899,0.4890626232204854,0.04615770833333334,0.05,0.0,0.03956375000000001,0.0,0.22661973011575545,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043945379194814636,0.03295903439611097,0.0,0.0,0.02105986842105263,0.0,0.0023616174224325433,0.0,0.03642302125818382,0.0,0.009421475215043067,0.0,0.25821426095952604,0.19366069571964448,0.09247673424290846,0.0,0.08500477360819317,0.0,0.0,0.0,784.1926529244612,15.000000000000057,0.08000000000000002,189.56442918664996,1.1594992172222225,0.04615770833333334,0.1,927.5993737777778,9275.993737777779,0.0,18.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7212.773115555556,0.0,0.0,94.20820653105133,51.66666666666668,46.10666666666668,0.0,50.16714806099877,0.0,0.0,0.0,147.2003227047677,49.75102758271981,50.16714806099877,49.54296734358034,12.43753247303448,14.656766170410455,-0.056808538549029355,3.067201748312959,2.8,9.236100170605994,1017.9748495456964,135.53248949895382,-498.8669217384446,0.0,0.0,749.3483095372192,0.0,6.0,0.03227573707323632,0.0,0.0,0.41768168083817625,395.9976853333333,-16.699191177539458,0.37418798860847685,7.9542970752345985,0.0037911961160296743,165.49863938091377,1.2438677757537333,0.18122781818879996,-63.55961915755674,9.527679469860603
2025-01-01 01:00:00,0.7255197365130179,0.240379087589186,0.07912750000000002,0.7255197365130179,0.240379087589186,0.07912750000000002,0.058265016970090046,0.5249393028762612,0.09231541666666668,0.05,0.0,0.07912750000000002,0.0,0.22579575425585266,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042846744714944256,0.03213505853620819,0.0,0.0,0.01948037828947368,0.0,0.0023616174224325433,0.0,0.03642302125818382,0.0,0.009421475215043067,0.0,0.25821426095952604,0.19366069571964448,0.1117427205435144,0.0,0.10271410144323342,0.0,0.0,0.0,1568.3853058489224,15.000000000000057,0.16000000000000003,379.1288583732999,2.318998434444445,0.09231541666666668,0.2,1855.1987475555557,9275.993737777779,0.0,18.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7212.773115555556,0.0,0.0,91.89159275439852,51.66666666666668,46.10666666666668,0.0,49.22509867479234,0.0,0.0,0.0,143.58061367874768,48.87983901566734,49.22509867479234,48.70720918610484,12.43753247303448,14.646479861532008,-0.06865273840136604,4.085828069521185,2.5,9.236100170605994,1802.110654146759,5.362192536062175,-481.80569835371483,0.0,0.0,746.67018492577,0.0,6.0,0.030424837955153276,0.0,0.0,0.39372911693704443,395.9976853333333,-31.139138274218332,0.3790504577163427,8.004728326998803,0.003838062777593287,170.77380211021372,1.2439377827416636,0.18122781818879996,-374.9854553664444,1.2187895292066337
2025-01-01 02:00:00,0.6489810309530569,0.23955511172928323,0.04615770833333334,0.648981030953057,0.2395551117292832,0.04615770833333334,0.058265016970090046,0.48686535426074457,0.053850659722222236,0.05,0.0,0.04615770833333334,0.0,0.2249717783959499,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417481102350739,0.03131108267630542,0.0,0.0,0.01948037828947368,0.0,0.0023616174224325433,0.0,0.03642302125818382,0.0,0.009421475215043067,0.0,0.25821426095952604,0.19366069571964448,0.09247673424290846,0.0,0.08500477360819317,0.0,0.0,0.0,914.8914284118714,15.000000000000057,0.09333333333333334,221.15850071775827,1.3527490867592595,0.053850659722222236,0.11666666666666667,1082.1992694074074,9275.993737777779,0.0,18.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7212.773115555556,0.0,0.0,89.41214391913512,51.66666666666668,46.10666666666668,0.0,48.30933616376198,0.0,0.0,0.0,139.7064748736486,48.0313610293802,48.30933616376198,47.89237346218932,12.43753247303448,14.719710386532713,-0.049337978193011264,4.039048896368863,1.6500000000000001,9.236100170605994,1124.8423522782032,-341.61210024988435,-501.4825174483965,0.0,0.0,745.5715504458996,0.0,6.0,0.0292801126137771,0.0,0.0,0.3789151777975868,395.9976853333333,-34.138109131171426,0.3821164974857784,8.097927994882298,0.0038878703587553053,177.31988462430752,1.2435840558273124,0.18122781818879996,-566.7708535221044,4.000252554461722
2025-01-01 03:00:00,0.6842182717869444,0.2389895798583301,0.04615770833333334,0.6842182717869444,0.23898957985833014,0.04615770833333334,0.057251358882384897,0.5231162531823372,0.053850659722222236,0.05,0.0,0.04615770833333334,0.0,0.2244062465249968,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04064947575520353,0.030487106816402636,0.0,0.0,0.018427384868421052,0.0,0.002364012571948195,0.0,0.03645996144201565,0.0,0.009451102495593517,0.0,0.2585588529447923,0.19391913970859417,0.1117427205435144,0.0,0.10271410144323342,0.0,0.0,0.0,914.8914284118714,15.000000000000057,0.09333333333333334,221.15850071775827,1.3527490867592595,0.053850659722222236,0.11666666666666667,1082.1992694074074,9275.993737777779,0.0,18.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7212.773115555556,0.0,0.0,87.23128760005496,51.66666666666668,46.10666666666668,0.0,47.41167583187393,0.028822985756685425,69.57530573389968,0.0,136.29888687508588,47.15637329363073,47.41167583187393,47.02872202450913,12.43753247303448,14.653316044619498,-0.050880087455244964,3.7899593134222562,1.6500000000000001,9.236100170605994,1112.445174704546,-279.02682657439806,-513.7787337067524,0.0,0.0,743.8093557051722,0.0,6.0,0.030203223944435097,0.0,0.0,0.3908612006355818,395.9976853333333,-32.47687570574522,0.3885259417942633,8.12347015396874,0.003936581520542572,157.43789563392784,1.243834349682058,0.18122781818879996,-507.67928004042966,7.4939527482732915
2025-01-01 04:00:00,0.874986482927952,0.24583277567060188,0.1399216243044413,0.8749864829279521,0.24583277567060188,0.1399216243044413,0.05841175121613559,0.6665663636562608,0.10000836805555556,0.05,0.05420016597110795,0.08572145833333336,0.0,0.23124944233726855,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03955084127533316,0.02966313095649986,0.0,0.0,0.018427384868421052,0.0,0.002434669482659919,0.0,0.03754969686505462,0.0,0.010665820998161962,0.0,0.26878174850769165,0.20158631138076868,0.1811002712256957,0.0,0.1664676816493783,0.0,0.0,0.0,1699.0840813363327,15.000000000000057,0.17333333333333334,410.72292990440826,2.512248303981482,0.10000836805555556,0.21666666666666667,2009.7986431851855,9275.993737777779,0.0,18.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7212.773115555556,1230.8986666666667,0.0,93.90853984098712,51.66666666666668,46.10666666666668,0.0,50.89994886652896,0.2597416884475913,684.6639340600719,1230.8986666666667,146.73209350154238,49.57681605069915,50.89994886652896,48.91524964278425,12.43753247303448,14.651449843699845,-0.07774405678398082,3.8276317309976897,0.55,9.236100170605994,1839.0761031780198,-363.0491732476775,-584.5323468887084,0.0,0.0,754.5931249351173,0.0,6.0,0.03144810011641818,0.0,0.0,0.40697119591685,395.9976853333333,-30.06875620472187,0.39254063949734874,8.167989165375795,0.003978705324112917,162.262509295627,1.2432275535044297,0.18122781818879996,-781.5154795561149,7.743376404029056
2025-01-01 05:00:00,0.987081711471203,0.24393751975163738,0.13132939771650298,0.987081711471203,0.2439375197516374,0.13132939771650298,0.0701942300617212,0.8130368216872594,0.053850659722222236,0.05,0.08517168938316963,0.04615770833333334,0.0,0.22935418641830405,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03955084127533316,0.02966313095649986,0.0,0.0,0.020533371710526313,0.0,0.0030238762635102293,0.0,0.04663698208768466,0.0,0.01176203037852861,0.0,0.266254740615739,0.19969105546180418,0.25816421642811943,0.0,0.2373049929895393,0.0,0.0,0.0,914.8914284118714,15.000000000000057,0.09333333333333334,221.15850071775827,1.3527490867592595,0.053850659722222236,0.11666666666666667,1082.1992694074074,9275.993737777779,0.0,18.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7212.773115555556,1934.2693333333332,0.0,93.13356129726708,51.66666666666668,46.10666666666668,0.0,50.92456589950423,0.4958381379207642,1339.6376348249578,1934.2693333333332,145.5211895269798,49.28237129374987,50.92456589950423,48.46127399087269,12.43753247303448,14.658915623464289,-0.05072541590632452,2.926785330927943,-0.25000000000000006,9.236100170605994,979.0139764676229,-521.0591254580088,-624.2221646477054,0.0,0.0,713.3449984642201,0.0,5.2155,0.03178356987587374,0.0,0.0,0.4113125242862636,344.220987976,-25.000285760763347,0.3965090940678646,8.21986320353411,0.004023381028544433,120.87547477249531,1.2425375588677512,0.18122781818879996,-758.1498614169657,15.932235241198757
2025-01-01 06:00:00,1.3211168681961702,0.2639349946868719,0.30906669593174385,1.3211168681961702,0.26393499468687187,0.3090666959317438,0.15729934197806847,0.7984065192736572,0.31541100694444446,0.05,0.03871440426507711,0.27035229166666674,0.0,0.24935166135353856,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417481102350739,0.03131108267630542,0.02098387740716677,0.0,0.02316585526315789,0.0,0.008167459848372183,0.0,0.12596602686653838,0.0,0.023435178915405867,0.0,0.29072077156964427,0.21804057867723314,0.21963224382690757,0.0,0.2018863373194588,0.0,0.0,0.0,5358.6497949838185,17.83333333333337,0.5466666666666667,1295.3569327754412,7.9232446510185195,0.31541100694444446,0.6833333333333333,6338.595720814816,9275.993737777779,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7212.773115555556,879.2133333333333,0.0,88.48819256690261,51.66666666666668,46.10666666666668,0.0,51.3478244559601,0.3276405675271861,886.056721351514,879.2133333333333,138.26280088578534,49.87115586115213,51.3478244559601,49.13282156374816,12.43753247303448,16.94436722964149,-0.5341098559977406,4.843633359208677,0.3,9.236100170605994,5354.231725178241,209.96775863197462,-755.1176282992659,0.0,0.0,836.1099395162488,0.0,4.997999999999999,0.03441944376280526,0.0,0.0,0.44542347992680725,329.86607188266663,-85.41038102256047,0.34544300555513335,9.30828332276474,0.0040485675244300795,75.95856573499924,1.2327442526643846,0.18122781818879996,-1082.0230939016492,-3.366080241817493
2025-01-01 07:00:00,1.1073649201761033,0.2921165292721803,0.20701013015745673,1.1073649201761033,0.2921165292721803,0.20701013015745673,0.25661498188277854,0.6315050077377692,0.1692449305555556,0.05,0.06194304682412337,0.14506708333333335,0.0,0.277533195938847,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043945379194814636,0.03295903439611097,0.04196775481433354,0.0,0.021586365131578945,0.0,0.014311018356018708,0.0,0.2207175983951809,0.0,0.04201148382053796,0.0,0.32609888205698145,0.24457416154273603,0.09247673424290846,0.0,0.08500477360819317,0.0,0.0,0.0,2875.3730607230245,17.83333333333337,0.29333333333333333,695.0695736843832,4.251497129814815,0.1692449305555556,0.36666666666666664,3401.197703851852,9275.993737777779,0.0,18.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7212.773115555556,1406.7413333333332,0.0,88.76004576709693,51.66666666666668,46.10666666666668,0.0,51.806460535615756,0.5416776242524378,1473.780255134533,1406.7413333333332,138.68757151108898,50.53103932470723,51.80872910155285,49.891060153315884,12.43753247303448,17.492991450105567,-0.0628301672537439,3.963609162847496,-0.55,9.236100170605994,2927.16716090638,-376.21926582229173,-860.8192730235568,0.0,0.0,951.0120158909867,6.109898939953073,4.218000000000001,0.03617104564309251,0.0,0.0,0.46809103406685987,278.38637278933334,-38.39864268407439,0.33442815468568743,9.581811248027163,0.004066883415070543,48.82487766039445,1.2303895898051507,0.18122781818879996,-1077.947094402125,6.658254895450158
2025-01-01 08:00:00,0.9826355537380882,0.30060767680425765,0.06194304682412337,0.9826355537380883,0.30060767680425765,0.06194304682412337,0.27849139478727736,0.6541441589508108,0.0,0.05,0.06194304682412337,0.0,0.0,0.2860243434709243,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045044013674684996,0.03378301025601374,0.04196775481433354,0.0,0.016321398026315787,0.0,0.01596367152181836,0.0,0.2462063252391432,0.0,0.05332910499080981,0.0,0.33632177761988086,0.25224133321491055,0.09247673424290846,0.0,0.08500477360819317,0.0,0.0,0.0,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,9275.993737777779,0.0,18.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7212.773115555556,1406.7413333333332,0.0,93.3879389911829,51.66666666666668,46.10666666666668,0.0,51.894961529983775,0.3355464689645791,918.2509502258122,1406.7413333333332,145.9186546737233,51.001859513057966,51.89693028923218,50.55333974534666,12.43753247303448,16.252923845129324,0.0,2.342394412537705,-1.4,9.236100170605994,227.926973831827,-874.6947904432351,-838.1352479067316,0.0,-7.706085837536414,980.5560606471242,349.55045859495345,4.002000000000001,0.03591082000582843,0.0,0.0003188282798614711,0.46884941334743513,264.1304561173334,93.21224692897064,0.36352780674667046,9.034446413630882,0.004081655447931474,69.19167152621013,1.236236009437753,0.18122781818879996,-896.4176900823137,21.722899639078623
2025-01-01 09:00:00,0.9583727229789953,0.30060767680425765,0.03871440426507711,0.9583727229789953,0.30060767680425765,0.03871440426507711,0.28201942119319123,0.6263533017858041,0.0,0.05,0.03871440426507711,0.0,0.0,0.2860243434709243,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045044013674684996,0.03378301025601374,0.04196775481433354,0.0,0.013162417763157892,0.0,0.01637084693947914,0.0,0.2524861564905542,0.0,0.06251356196144928,0.0,0.33632177761988086,0.25224133321491055,0.07321074794230253,0.0,0.06729544577315294,0.0,0.0,0.0,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,9275.993737777779,0.0,18.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7212.773115555556,879.2133333333333,0.0,94.87446430597409,51.66666666666668,46.10666666666668,0.0,51.71407127303167,0.3763378880412131,1030.2153239775375,879.2133333333333,148.24135047808448,50.41303574057606,51.71407127303167,49.76251797434826,12.43753247303448,15.093279288422613,0.0,1.7234414529632243,-0.85,9.236100170605994,543.7958342878193,-590.1635351993896,-711.716632836221,0.0,0.0,993.2685440236776,1059.2061997473106,4.002000000000001,0.03375511139670042,0.0,0.0,0.43682632663236043,264.1304561173334,262.2439231003626,0.39388323934707636,8.52956969204096,0.0041072958742578375,112.27351261861395,1.2418072705998506,0.18122781818879996,-615.7452591800645,25.581723980675026
