Metric,Value
Total Electric Energy (kWh),27.272863583254995
Total Gas Energy (therms),1.8812731241859741
Average Electric Power (kW),1.136369315968958
Peak Electric Power (kW),2.490153313638328
Lighting Electric Energy (kWh),6.122931262539189
Other Electric Energy (kWh),18.911383883215805
HVAC Heating Electric Energy (kWh),1.0385484375000003
HVAC Cooling Electric Energy (kWh),1.2
Water Heating Gas Energy (therms),0.9910887491859739
HVAC Heating Gas Energy (therms),0.8901843750000002
Average Temperature - Indoor (C),15.968023674420364
Unmet Heating Load (C-hours),1.515297519422846
Unmet Cooling Load (C-hours),0.0
Total HVAC Heating Delivered (kWh),17.644334690800374
Average HVAC Heating COP (-),0.7999999999999998
Average HVAC Heating Duct Efficiency (-),0.8053267774179643
Total HVAC Cooling Delivered (kWh),0.0
Average HVAC Cooling COP (-),0.0
Total Hot Water Unmet Demand (kWh),0.0
