Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,1.0604842136554877,0.2412030634490888,0.3956375000000001,0.01767473689425813,0.004020051057484813,0.0065939583333333345,0.05984450710166899,0.4890626232204854,0.4615770833333334,0.05,0.0,0.3956375000000001,0.0,0.22661973011575545,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.0023616174224325433,0.0,On,0.03642302125818382,0,On,0.009421475215043067,0,On,0.25821426095952604,0.19366069571964448,On,0.09247673424290846,0,On,0.08500477360819317,0,On,0,0,Off,On,7841.9265292446125,15.000000000000057,0.8,1895.6442918664995,11.594992172222224,0.4615770833333334,1,9275.993737777779,9275.993737777779,Off,0.0,18.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,7212.773115555556,Off,0.0,0,96.62197749150835,51.666666666666686,46.10666666666668,0.0,50.63613954791953,0.0,0.0,0.0,150.9718398304818,50.18416843350616,50.63613954791953,49.95818287629948,12.43753247303448,14.191597123008618,-0.30840287699143865,0.7657850435242135,2.8,9.236100170605994,8172.896076717418,2408.631984423931,-470.71530110885294,-0.0,-0.0,749.3483095372192,0.0,6.0,0.031707065266847745,0.0,0.0,0.41032247489971235,395.9976853333333,52.336539044438695,0.38209481017261526,7.682836909150861,0.0037681806514929792,170.40164218949386,1.242328929590917,0.18122781818879996,480.44021984453053,32.547472712900884
2025-01-01 00:01:00,1.0604842136554877,0.2412030634490888,0.3956375000000001,0.01767473689425813,0.004020051057484813,0.0065939583333333345,0.05984450710166899,0.4890626232204854,0.4615770833333334,0.05,0.0,0.3956375000000001,0.0,0.22661973011575545,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.0023616174224325433,0.0,On,0.03642302125818382,0,On,0.009421475215043067,0,On,0.25821426095952604,0.19366069571964448,On,0.09247673424290846,0,On,0.08500477360819317,0,On,0,0,Off,On,7841.9265292446125,15.000000000000057,0.8,1895.6442918664995,11.594992172222224,0.4615770833333334,1,9275.993737777779,9275.993737777779,Off,0.0,18.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,7212.773115555556,Off,0.0,0,96.0618671821699,51.666666666666686,46.10666666666668,0.0,50.619832945478926,0.0,0.0,0.0,150.09666747214047,50.16911406276633,50.619832945478926,49.943754621410044,12.43753247303448,14.38523585842744,-0.11476414157261772,1.1098739826799795,2.8,9.236100170605994,8139.633245292011,2323.7295099212492,-482.30115973388394,-0.0,-0.0,749.3483095372192,0.0,6.0,0.031944476433297855,0.0,0.0,0.41339482286275425,395.9976853333333,30.659566244063555,0.37851544744086646,7.7988594660666415,0.0037689843429804266,169.25383128094302,1.245118248664884,0.18122781818879996,399.1734072848249,28.91181076992464
2025-01-01 00:02:00,1.0604842136554877,0.2412030634490888,0.3956375000000001,0.01767473689425813,0.004020051057484813,0.0065939583333333345,0.05984450710166899,0.4890626232204854,0.4615770833333334,0.05,0.0,0.3956375000000001,0.0,0.22661973011575545,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.0023616174224325433,0.0,On,0.03642302125818382,0,On,0.009421475215043067,0,On,0.25821426095952604,0.19366069571964448,On,0.09247673424290846,0,On,0.08500477360819317,0,On,0,0,Off,On,7841.9265292446125,15.000000000000057,0.8,1895.6442918664995,11.594992172222224,0.4615770833333334,1,9275.993737777779,9275.993737777779,Off,0.0,18.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,7212.773115555556,Off,0.0,0,95.51819387981135,51.666666666666686,46.10666666666668,0.0,50.603620205001135,0.0,0.0,0.0,149.24717793720524,50.1541469610772,50.603620205001135,49.92941033911524,12.43753247303448,14.572836517648941,0.0,1.4363167327540969,2.8,9.236100170605994,8107.603266421137,2243.4642990300135,-493.631665940272,-0.0,-0.0,749.3483095372192,0.0,6.0,0.03217393990128179,0.0,0.0,0.4163643193232383,395.9976853333333,9.96009357957736,0.37402977814483135,7.889266202862545,0.003769780832565208,168.14127692178653,1.2443058117727244,0.18122781818879996,322.0742658627326,25.745741300781617
2025-01-01 00:03:00,1.0604842136554877,0.2412030634490888,0.3956375000000001,0.01767473689425813,0.004020051057484813,0.0065939583333333345,0.05984450710166899,0.4890626232204854,0.4615770833333334,0.05,0.0,0.3956375000000001,0.0,0.22661973011575545,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.0023616174224325433,0.0,On,0.03642302125818382,0,On,0.009421475215043067,0,On,0.25821426095952604,0.19366069571964448,On,0.09247673424290846,0,On,0.08500477360819317,0,On,0,0,Off,On,7841.9265292446125,15.000000000000057,0.8,1895.6442918664995,11.594992172222224,0.4615770833333334,1,9275.993737777779,9275.993737777779,Off,0.0,18.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,7212.773115555556,Off,0.0,0,94.99011829860304,51.666666666666686,46.10666666666668,0.0,50.58749858669813,0.0,0.0,0.0,148.42205984156723,50.139264567439675,50.58749858669813,49.91514755781045,12.43753247303448,14.754709309788382,0.0,1.7460836238308723,2.8,9.236100170605994,8076.05250940912,2167.2690561801355,-504.7153539474698,-0.0,-0.0,749.3483095372192,0.0,6.0,0.032395884684465207,0.0,0.0,0.4192365161651869,395.9976853333333,-10.506975425241855,0.3697400203820132,7.977201073568439,0.003770572603222303,167.06186960564668,1.2435191765061717,0.18122781818879996,248.91362333785577,22.7111409757803
2025-01-01 00:04:00,1.0604842136554877,0.2412030634490888,0.3956375000000001,0.01767473689425813,0.004020051057484813,0.0065939583333333345,0.05984450710166899,0.4890626232204854,0.4615770833333334,0.05,0.0,0.3956375000000001,0.0,0.22661973011575545,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.0023616174224325433,0.0,On,0.03642302125818382,0,On,0.009421475215043067,0,On,0.25821426095952604,0.19366069571964448,On,0.09247673424290846,0,On,0.08500477360819317,0,On,0,0,Off,On,7841.9265292446125,15.000000000000057,0.8,1895.6442918664995,11.594992172222224,0.4615770833333334,1,9275.993737777779,9275.993737777779,Off,0.0,18.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,7212.773115555556,Off,0.0,0,94.47692976346407,51.666666666666686,46.10666666666668,0.0,50.57146549060063,0.0,0.0,0.0,147.6202027554126,50.12446445162117,50.57146549060063,49.90096393213145,12.43753247303448,14.931116645697692,0.0,2.0400578552422006,2.8,9.236100170605994,8051.122005570741,2094.9522536728764,-515.5588507027264,-0.0,-0.0,749.3483095372192,0.0,6.0,0.032610677105369475,0.0,0.0,0.42201615398386866,395.9976853333333,-24.593982508364633,0.3656338715057149,8.062849573467162,0.003771359788642035,166.01401340973888,1.242757114957041,0.18122781818879996,179.48288598226475,19.825075824112048
2025-01-01 00:05:00,1.0604842136554877,0.2412030634490888,0.3956375000000001,0.01767473689425813,0.004020051057484813,0.0065939583333333345,0.05984450710166899,0.4890626232204854,0.4615770833333334,0.05,0.0,0.3956375000000001,0.0,0.22661973011575545,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.0023616174224325433,0.0,On,0.03642302125818382,0,On,0.009421475215043067,0,On,0.25821426095952604,0.19366069571964448,On,0.09247673424290846,0,On,0.08500477360819317,0,On,0,0,Off,On,7841.9265292446125,15.000000000000057,0.8,1895.6442918664995,11.594992172222224,0.4615770833333334,1,9275.993737777779,9275.993737777779,Off,0.0,18.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,7212.773115555556,Off,0.0,0,93.97756636776522,51.666666666666686,46.10666666666668,0.0,50.55551843514143,0.0,0.0,0.0,146.83994744963314,50.109744294117206,50.55551843514143,49.8868572236051,12.43753247303448,15.102451940572466,0.0,2.3190779432770086,2.8,9.236100170605994,8031.8735986468955,2026.3074995976026,-526.1778191776402,-0.0,-0.0,749.3483095372192,0.0,6.0,0.03281883856016173,0.0,0.0,0.4247099801891715,395.9976853333333,-33.22342095729587,0.36169660417721006,8.14464722548157,0.0037721425163030646,164.99541000851954,1.2420178434219702,0.18122781818879996,113.58401329443181,17.07919443667118
2025-01-01 00:06:00,0.5989071303221544,0.2412030634490888,0.0,0.00998178550536924,0.004020051057484813,0.0,0.05984450710166899,0.4890626232204854,0.0,0.05,0.0,0.0,0.0,0.22661973011575545,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.0023616174224325433,0.0,On,0.03642302125818382,0,On,0.009421475215043067,0,On,0.25821426095952604,0.19366069571964448,On,0.09247673424290846,0,On,0.08500477360819317,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,9275.993737777779,Off,0.0,18.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,7212.773115555556,Off,0.0,0,93.49109275315192,51.666666666666686,46.10666666666668,0.0,50.53965511562779,0.0,0.0,0.0,146.07983242679987,50.095101940875665,50.53965511562779,49.87282535349961,12.43753247303448,15.269061614687624,0.0,2.5839373748687127,2.8,9.236100170605994,172.8579882897235,65.49682398510267,-536.5860615646567,-0.0,-0.0,749.3483095372192,0.0,6.0,0.03302082840025546,0.0,0.0,0.4273239392671981,395.9976853333333,-39.90425968283904,0.35791529110415193,8.224595714716624,0.003772920904458518,164.00403550636798,1.2412997912679542,0.18122781818879996,51.02959979121441,14.467224193888253
2025-01-01 00:07:00,0.5989071303221544,0.2412030634490888,0.0,0.00998178550536924,0.004020051057484813,0.0,0.05984450710166899,0.4890626232204854,0.0,0.05,0.0,0.0,0.0,0.22661973011575545,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.0023616174224325433,0.0,On,0.03642302125818382,0,On,0.009421475215043067,0,On,0.25821426095952604,0.19366069571964448,On,0.09247673424290846,0,On,0.08500477360819317,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,9275.993737777779,Off,0.0,18.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,7212.773115555556,Off,0.0,0,93.54518324918423,51.666666666666686,46.10666666666668,0.0,50.523873383166986,0.0,0.0,0.0,146.16434882685036,50.08053538357972,50.523873383166986,49.85886638378609,12.43753247303448,15.234295523811545,0.0,2.632304352012805,2.8,9.236100170605994,176.75698856193173,53.704562129379894,-534.4075209864027,-0.0,-0.0,749.3483095372192,0.0,6.0,0.03297871462913748,0.0,0.0,0.42677894317099485,395.9976853333333,-38.18379998888482,0.35878914903758513,8.209252840998388,0.0037736950632378595,164.11263665688762,1.2414488573354645,0.18122781818879996,39.606303025870936,14.098259103508957
2025-01-01 00:08:00,0.5989071303221544,0.2412030634490888,0.0,0.00998178550536924,0.004020051057484813,0.0,0.05984450710166899,0.4890626232204854,0.0,0.05,0.0,0.0,0.0,0.22661973011575545,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.0023616174224325433,0.0,On,0.03642302125818382,0,On,0.009421475215043067,0,On,0.25821426095952604,0.19366069571964448,On,0.09247673424290846,0,On,0.08500477360819317,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,9275.993737777779,Off,0.0,18.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,7212.773115555556,Off,0.0,0,93.59602461563331,51.666666666666686,46.10666666666668,0.0,50.508083237086936,0.0,0.0,0.0,146.24378846192704,50.065960398611296,50.508083237086936,49.84489897937348,12.43753247303448,15.200731857248346,0.0,2.6782718614942906,2.8,9.236100170605994,180.81727640512997,42.32991538055907,-532.3076649662327,-0.0,-0.0,749.3483095372192,0.0,6.0,0.03293803988708373,0.0,0.0,0.426252569610877,395.9976853333333,-36.223368165856584,0.3596375766521279,8.194541116795529,0.003774469641636079,164.2149098284377,1.2415927815653087,0.18122781818879996,28.749711744460143,13.580203636098929
2025-01-01 00:09:00,0.5989071303221544,0.2412030634490888,0.0,0.00998178550536924,0.004020051057484813,0.0,0.05984450710166899,0.4890626232204854,0.0,0.05,0.0,0.0,0.0,0.22661973011575545,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.02105986842105263,0.0,On,0.0023616174224325433,0.0,On,0.03642302125818382,0,On,0.009421475215043067,0,On,0.25821426095952604,0.19366069571964448,On,0.09247673424290846,0,On,0.08500477360819317,0,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,9275.993737777779,Off,0.0,18.33333333333337,0,0.0,0.05,0.0,0.0,0,0,0,7212.773115555556,Off,0.0,0,93.64385303181173,51.666666666666686,46.10666666666668,0.0,50.49228521832436,0.0,0.0,0.0,146.31852036220582,50.051377492207195,50.49228521832436,49.83092362914862,12.43753247303448,15.168283105611192,0.0,2.7219479892862517,2.8,9.236100170605994,184.8664249269541,31.516394243376023,-530.2806809135102,-0.0,-0.0,749.3483095372192,0.0,6.0,0.03289869990735347,0.0,0.0,0.425743469266535,395.9976853333333,-34.20120369675495,0.36046238796279795,8.179502521081112,0.003775244612898618,164.31131794641254,1.241731937267226,0.18122781818879996,18.43429823738353,13.082096005992494
