Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,3.2696244181136556,0.16462924426247838,0.0,3.2696244181136556,0.16462924426247838,0.0,0.011964578248577344,0.0,0.23316597319841165,3.0244938666666665,0.0,0.0,0.16462924426247838,0.0,1.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0031326663011695902,0.0,0.008831911947407754,0.0,0.013660314181773738,0.0,0.18444090853410872,0.1383306814005815,0.0,0.0,3024.4938666666667,20.000000000000057,0.4166666666666667,0.0,3.0244938666666665,0.0,0.4166666666666667,3024.4938666666667,7258.78528,0.0,0.0,20.24847086931337,51.66666666666668,46.10666666666668,0.0,50.76611828065422,0.0,0.0,0.0,20.24847086931337,48.35077222174469,50.76611828065422,47.14309919228993,12.43753247303448,19.687743522488713,-0.058926073031417656,7.169851676554533,-0.868100986172695,2.8,9.236100170605994,2490.0946917041647,-1519.2786299219833,471.86428797144714,-904.0718212250594,0.0,0.0,430.21853051626806,0.0,3.0,0.04107047547145745,0.0,0.0,0.7408349251026294,197.99884266666666,-60.54588425371078,0.2439114724753694,9.834629266932739,0.0033964109642526047,21.65573322133848,1.2227889998749635,0.274730672848577,-1564.6021293377664,45.323499415783004,0.12015463291825502,577.6474748313756,-105.78318685992846
2025-01-01 01:00:00,4.095376043693467,0.15629965836535248,0.0,4.095376043693467,0.15629965836535248,0.0,0.009396421686898321,0.0,0.2146274726732357,3.871352149333333,0.0,0.0,0.15629965836535248,0.0,1.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.0028977163285818707,0.0,0.006498705358316452,0.0,0.0062279281860989945,0.0,0.17421141276667076,0.13065855957500302,0.0,0.0,3871.3521493333333,20.000000000000057,0.5333333333333333,0.0,3.871352149333333,0.0,0.5333333333333333,3871.3521493333333,7258.78528,0.0,0.0,20.152431497131513,51.66666666666668,46.10666666666668,0.0,50.639648806767084,0.0,0.0,0.0,20.152431497131513,48.2486937509766,50.639648806767084,47.05321622308136,12.43753247303448,19.72113820262116,-0.05057385782259042,7.4865593694567565,0.8701345593257226,2.5,9.236100170605994,3318.2682037197683,-1325.143595754569,115.96422746694194,-901.0362804881311,0.0,0.0,409.8279381331338,0.0,3.0,0.04011288323048301,0.0,0.0,0.7235617436267009,197.99884266666666,-61.87560325856755,0.24405214456986032,9.85987993890028,0.00340529423244394,25.326768885842274,1.222702328059792,0.21613231579229059,-1368.1907149560361,43.04711920146696,0.08812075974535184,202.87835282014916,-86.91412535320723
2025-01-01 02:00:00,3.2476411422647375,0.15564219429380505,0.0,3.247641142264737,0.15564219429380505,0.0,0.009396421686898321,0.0,0.2137508539111725,3.0244938666666665,0.0,0.0,0.15564219429380505,0.0,1.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0028977163285818707,0.0,0.006498705358316452,0.0,0.0062279281860989945,0.0,0.17421141276667076,0.13065855957500302,0.0,0.0,3024.4938666666667,20.000000000000057,0.4166666666666667,0.0,3.0244938666666665,0.0,0.4166666666666667,3024.4938666666667,7258.78528,0.0,0.0,20.097481556131886,51.66666666666668,46.10666666666668,0.0,50.51372969456761,0.0,0.0,0.0,20.097481556131886,48.14696908159818,50.51372969456761,46.96358877511347,12.43753247303448,19.696548481343026,-0.05708503567600154,8.017113143792782,1.005600176262859,1.6500000000000001,9.236100170605994,2437.5230392118237,-1213.4641403105456,-40.42024735544043,-939.0605840523336,0.0,0.0,408.95131937107055,0.0,3.0,0.03973069053720858,0.0,0.0,0.716667698889052,197.99884266666666,-56.86156277357967,0.2452697403057763,9.86194039251509,0.0034171445976306013,33.22410784381884,1.222796250886216,0.15108257475336315,-1253.2831940784288,39.81905376788337,0.05299439681340154,50.3733059037043,-90.79355325914473
2025-01-01 03:00:00,4.093466172854282,0.15498473022225764,0.0,4.093466172854282,0.15498473022225764,0.0,0.009239788371839842,0.0,0.21287423514910925,3.871352149333333,0.0,0.0,0.15498473022225764,0.0,1.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.0027410830135233917,0.0,0.006498705358316452,0.0,0.0062279281860989945,0.0,0.17421141276667076,0.13065855957500302,0.0,0.0,3871.3521493333333,20.000000000000057,0.5333333333333333,0.0,3.871352149333333,0.0,0.5333333333333333,3871.3521493333333,7258.78528,0.0,0.0,20.02834987227262,51.66666666666668,46.10666666666668,0.0,50.38838539407093,0.0,0.0,0.0,20.02834987227262,48.045622259334905,50.38838539407093,46.87424069196689,12.43753247303448,19.69248141023124,-0.059681253889968214,7.877956532550191,0.7264898424401225,1.6500000000000001,9.236100170605994,3270.519629378947,-1422.6424643718672,0.1433242497276152,-953.3921411752627,0.0,0.0,407.9180672939488,0.0,3.0,0.040363763008929396,0.0,0.0,0.728087147818923,197.99884266666666,-55.35844607307292,0.2462064885402621,9.873692687270779,0.003429372382823913,15.56321245044931,1.2228042673116724,0.18430848684476106,-1465.6723785392412,43.02991416737402,0.06873704065673995,98.82825729938925,-98.68493304966162
2025-01-01 04:00:00,3.366711026092219,0.1543272661507102,0.0,3.3667110260922195,0.1543272661507102,0.0,0.009239788371839842,0.0,0.211997616387046,3.145473621333333,0.0,0.0,0.1543272661507102,0.0,1.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.0027410830135233917,0.0,0.006498705358316452,0.0,0.0062279281860989945,0.0,0.17421141276667076,0.13065855957500302,0.0,0.0,3145.473621333333,20.000000000000057,0.43333333333333335,0.0,3.145473621333333,0.0,0.43333333333333335,3145.473621333333,7258.78528,0.0,0.0,19.931805159722042,51.66666666666668,46.10666666666668,0.0,50.263671060527834,0.0,0.0,0.0,19.931805159722042,47.944705959685976,50.263671060527834,46.78522340926505,12.43753247303448,19.727777685036934,-0.04866536359309297,7.626807888680478,0.8376516370934002,0.55,9.236100170605994,2444.5051531669155,-1368.7969087315278,-72.40837585269225,-1055.4807718869365,0.0,0.0,407.0414485318856,0.0,3.0,0.041762045310574716,0.0,0.0,0.7533095576478925,197.99884266666666,-52.52914481136705,0.24580667237797169,9.88962191962521,0.003432958309579371,30.55312088880129,1.222080517565638,0.16649839131819194,-1414.230821449688,45.43391271816026,0.06494059564137547,25.376094339130418,-97.78447019182268
2025-01-01 05:00:00,4.092902820722336,0.1543272661507102,0.0,4.092902820722336,0.1543272661507102,0.0,0.009553055001956802,0.0,0.211997616387046,3.871352149333333,0.0,0.0,0.1543272661507102,0.0,1.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.003054349643640351,0.0,0.006498705358316452,0.0,0.0062279281860989945,0.0,0.17421141276667076,0.13065855957500302,0.0,0.0,3871.3521493333333,20.000000000000057,0.5333333333333333,0.0,3.871352149333333,0.0,0.5333333333333333,3871.3521493333333,7258.78528,0.0,0.0,19.911918334219997,51.66666666666668,46.10666666666668,0.0,50.13936969364889,0.0,0.0,0.0,19.911918334219997,47.8440193289998,50.13936969364889,46.696344146675266,12.43753247303448,19.65445906586263,-0.0721417784071555,7.734162766523732,-0.10693999918048956,-0.25000000000000006,9.236100170605994,3120.6332296347773,-1451.1690379134336,-99.97315700182018,-1109.23087522955,0.0,0.0,407.35471516200255,0.0,3.0,0.04229227060047837,0.0,0.0,0.7628738348670906,197.99884266666666,-48.84275963100822,0.24819694998298353,9.87411520662017,0.0034524241116406372,33.00605149875092,1.2217587525132647,0.14702910195450947,-1495.6566576997245,44.48761978629095,0.050627646141685724,15.486400859856893,-115.45955786167707
2025-01-01 06:00:00,4.9387772126098035,0.16075694217752404,0.0,4.9387772126098035,0.16075694217752404,0.0,0.01490105454665571,1.1916808674814816,0.22378240524833312,3.508412885333333,0.0,0.0,0.16075694217752404,0.0,1.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0034459329312865493,0.0,0.01145512161536916,0.0,0.00943981567830099,0.0,0.1810310766116294,0.135773307458722,0.0,0.0,3508.412885333333,20.000000000000057,0.48333333333333334,0.0,3.508412885333333,0.0,0.48333333333333334,3508.412885333333,7258.78528,1191.6808674814815,0.21666666666666667,20.182137138491314,51.66666666666668,46.10666666666668,0.0,50.16209143565988,0.16823202719122507,446.0411065692991,1191.6808674814815,20.182137138491314,48.29306178776645,50.162753832871,47.35788456660862,12.43753247303448,19.734217522015246,-0.05685388796516898,7.321119271316179,-0.33954510222504786,0.3,9.236100170605994,2807.225528102074,-1556.0362553760215,-47.61112136349716,-1070.7787025835523,0.0,0.0,424.01012709884145,0.0,3.0,0.04191948271169518,0.0,0.0,0.7561494352954862,197.99884266666666,-54.41878174654845,0.24728030874130466,9.9145795722991,0.0034566966171928615,6.020380026955109,1.2214230310964436,0.17424772966206276,-1604.0147933480855,47.97853797206418,0.06258682133027385,55.07992106223474,-102.69104242573191
2025-01-01 07:00:00,3.926364110674508,0.1811940527495228,0.0,3.9263641106745086,0.1811940527495228,0.0,0.032837433856906184,0.0,0.26413403681760267,3.62939264,0.0,0.0,0.1811940527495228,0.0,1.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.00321098295869883,0.0,0.029626450898207354,0.0,0.022541966484905477,0.0,0.20652731985016798,0.15489548988762591,0.0,0.0,3629.39264,20.000000000000057,0.5,0.0,3.62939264,0.0,0.5,3629.39264,7258.78528,0.0,0.0,21.502924713245935,51.66666666666668,46.10666666666668,0.0,51.53452770126592,0.2546342524208512,692.4994983946082,0.0,21.502924713245935,50.18194915187304,51.53452770126592,49.50565987717661,12.43753247303448,19.670222625838743,-0.05850032242593344,7.101095684392601,-0.5806671187540676,-0.55,9.236100170605994,2914.2809077555207,-1736.4361001345687,-104.91318573981367,-1145.8200050974806,0.0,0.0,480.51340095166375,2.519260306074601,3.0,0.042972489326153746,0.0,0.0,0.7751437144558805,197.99884266666666,-49.805128098662394,0.2486415067229702,9.891882477180086,0.0034621088160399125,26.57816403772972,1.221685717405801,0.1765027349210476,-1785.6510108088867,49.2149106743178,0.06137622539144738,-0.29284205612060316,-104.62034368369308
2025-01-01 08:00:00,6.296672318297997,0.1971376383371849,0.0,6.296672318297997,0.19713763833718487,0.0,0.0466532859110975,2.200026216888889,0.29962042083134366,3.7503723946666665,0.0,0.0,0.1971376383371849,0.0,1.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0024278163834064326,0.0,0.04422546952769107,0.0,0.03677023638176371,0.0,0.22690881520498754,0.1701816114037406,0.0,0.0,3750.3723946666664,20.000000000000057,0.5166666666666667,0.0,3.7503723946666665,0.0,0.5166666666666667,3750.3723946666664,7258.78528,2200.026216888889,0.4,21.58226930068181,51.66666666666668,46.10666666666668,0.0,51.56759733641177,0.5897779259972736,1609.7921597113943,2200.026216888889,21.58226930068181,50.29023035305726,51.56759733641177,49.651546861380005,12.43753247303448,19.714867193486715,-0.06306765072518547,6.522998250705347,-1.1118695183795575,-1.4,9.236100170605994,3023.6598124933307,-1915.4157480967856,-125.7843359462594,-1237.0876866906142,0.0,0.0,528.3889323447587,136.00113033127542,3.0,0.044313072530175926,0.0,0.0,0.7993253399701945,197.99884266666666,-18.013827827480732,0.2492978706727791,9.934626795618605,0.0034791855212434244,61.96330980189986,1.222060995753117,0.18795089219555366,-1968.5727385987177,53.15699050193189,0.06516748352560968,-20.47407636510279,-105.31025958115661
2025-01-01 09:00:00,4.341025054184296,0.20283360757132649,0.0,4.341025054184296,0.20283360757132649,0.0,0.05201640243865032,0.8250098313333335,0.3185251990789795,3.145473621333333,0.0,0.0,0.20283360757132649,0.0,1.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.001957916438230994,0.0,0.050058486000419324,0.0,0.04808038898387745,0.0,0.23450344085050964,0.1758775806378822,0.0,0.0,3145.473621333333,20.000000000000057,0.43333333333333335,0.0,3.145473621333333,0.0,0.43333333333333335,3145.473621333333,7258.78528,825.0098313333333,0.15,21.295092762052146,51.66666666666668,46.10666666666668,0.0,51.57120198592689,0.37426327093752765,1014.7205391720764,825.0098313333333,21.295092762052146,49.86499032900151,51.57120198592689,49.01188450053882,12.43753247303448,19.681727162733118,-0.06437185410534342,6.414101882709815,-1.0133843523326729,-0.85,9.236100170605994,2569.0914328726703,-1729.0794782268094,-53.633158312607165,-1180.5559088090417,0.0,0.0,552.1252033247608,417.76098027701863,3.0,0.04353720634646656,0.0,0.0,0.7853301582855451,197.99884266666666,52.048517023617975,0.25228691033276074,9.960459512150285,0.0035122019515388143,104.80872529006648,1.222788185866764,0.18557975131459364,-1781.3759429940158,52.29646476720622,0.0673272347608394,15.461012295736175,-69.09417060834335
