Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 04:56:00,0.22123740475888587,0.1543272661507102,0.0,0.0036872900793147646,0.002572121102511837,0.0,0.009239788371839842,0.0,0.211997616387046,0.0,0.0,0.0,0.1543272661507102,0.0,1,0.0,0.0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0027410830135233917,0.0,On,0.006498705358316452,0,On,0.0062279281860989945,0,On,0.17421141276667076,0.13065855957500302,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7258.78528,Off,0.0,0.0,19.83582113819979,51.666666666666686,46.10666666666668,0.0,50.20875573101323,0.0,0.0,0.0,19.83582113819979,47.90024700569105,50.20875573101323,46.745992643029965,12.43753247303448,19.819226972263362,0.0,7.816520582739323,0.48992851353360284,-1.1,9.236100170605994,-837.0251353749217,-1240.4100628263968,-188.27723732287677,-1194.0039946293891,-0.0,-0.0,407.0414485318856,0.0,3.0,0.04324904310405145,0.0,0,0.7801322298062342,197.99884266666666,-50.062589277417956,0.24480721723041599,9.935457144923415,0.0034409963096018563,65.03913037880432,1.2210785238825579,0.10908857535469885,-1283.6846003543105,43.27453752791365,0.03723730813641632,-78.13390339635625,-110.14333392652053
2025-01-01 04:57:00,0.22123740475888587,0.1543272661507102,0.0,0.0036872900793147646,0.002572121102511837,0.0,0.009239788371839842,0.0,0.211997616387046,0.0,0.0,0.0,0.1543272661507102,0.0,1,0.0,0.0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0027410830135233917,0.0,On,0.006498705358316452,0,On,0.0062279281860989945,0,On,0.17421141276667076,0.13065855957500302,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7258.78528,Off,0.0,0.0,19.926788074315372,51.666666666666686,46.10666666666668,0.0,50.20669231817529,0.0,0.0,0.0,19.926788074315372,47.89857673090253,50.20669231817529,46.74451893726615,12.43753247303448,19.688372572518443,0.0,7.821556656096209,0.4675809318020166,-1.1,9.236100170605994,-820.7480322380703,-1241.5385681349003,-187.35819119291978,-1181.7056126381867,-0.0,-0.0,407.0414485318856,0.0,3.0,0.043073004042245074,0.0,0,0.7769568128267278,197.99884266666666,-46.083868131769094,0.2468344483022276,9.877735956619318,0.0034414313261543665,65.35452660710403,1.2216238408875473,0.10911937775750585,-1284.7722963607036,43.233728225803354,0.03697468353503156,-76.49236387751832,-110.86582731540145
2025-01-01 04:58:00,0.22123740475888587,0.1543272661507102,0.0,0.0036872900793147646,0.002572121102511837,0.0,0.009239788371839842,0.0,0.211997616387046,0.0,0.0,0.0,0.1543272661507102,0.0,1,0.0,0.0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0027410830135233917,0.0,On,0.006498705358316452,0,On,0.0062279281860989945,0,On,0.17421141276667076,0.13065855957500302,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7258.78528,Off,0.0,0.0,20.014884256174444,51.666666666666686,46.10666666666668,0.0,50.204620726701656,0.0,0.0,0.0,20.014884256174444,47.89689879624558,50.204620726701656,46.74303783101755,12.43753247303448,19.561586857295755,0.0,7.826315767209026,0.4451886424209495,-1.1,9.236100170605994,-805.0821167968069,-1242.603851409566,-186.2172271918761,-1169.8375241376893,-0.0,-0.0,407.0414485318856,0.0,3.0,0.042902068291462474,0.0,0,0.7738734500783127,197.99884266666666,-42.28604119100303,0.2488177148246231,9.820772473887837,0.0034418682571184375,65.65924527803074,1.2221526559187532,0.1091484781727418,-1285.8004559670135,43.196604557447415,0.036709649100832006,-74.8592350931673,-111.3579920987088
2025-01-01 04:59:00,0.22123740475888587,0.1543272661507102,0.0,0.0036872900793147646,0.002572121102511837,0.0,0.009239788371839842,0.0,0.211997616387046,0.0,0.0,0.0,0.1543272661507102,0.0,1,0.0,0.0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0027410830135233917,0.0,On,0.006498705358316452,0,On,0.0062279281860989945,0,On,0.17421141276667076,0.13065855957500302,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7258.78528,Off,0.0,0.0,20.10025629181371,51.666666666666686,46.10666666666668,0.0,50.20254121620719,0.0,0.0,0.0,20.10025629181371,47.89521344345201,50.20254121620719,46.741549557074414,12.43753247303448,19.438661890438187,-0.061338109561869913,7.8308132601726586,0.42278754234212146,-1.1,9.236100170605994,-790.0115608412545,-1243.6096447724601,-185.26422401756827,-1158.3759364324735,-0.0,-0.0,407.0414485318856,0.0,3.0,0.04273598682981064,0.0,0,0.7708776496695914,197.99884266666666,-38.677072940666555,0.25075874660970227,9.766350097990493,0.0034423070353566737,65.95380978831324,1.2226657944331027,0.10917597174943545,-1286.772347452896,43.162702680435885,0.03644258179195,-73.23726157561273,-112.02696244195553
2025-01-01 05:00:00,0.2215506713890028,0.1543272661507102,0.0,0.0036925111898167134,0.002572121102511837,0.0,0.009553055001956802,0.0,0.211997616387046,0.0,0.0,0.0,0.1543272661507102,0.0,1,0.0,0.0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0030543496436403507,0.0,On,0.006498705358316452,0,On,0.0062279281860989945,0,On,0.17421141276667076,0.13065855957500302,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7258.78528,Off,0.0,0.0,20.183036111494083,51.666666666666686,46.10666666666668,0.0,50.20045403304934,0.0,0.0,0.0,20.183036111494083,47.893520901908445,50.20045403304934,46.740054336338,12.43753247303448,19.319410566396794,-0.18058943360326296,7.835063317137496,0.4003712225636404,-1.1,9.236100170605994,-775.201403802412,-1244.5594115824333,-184.09440905413572,-1147.2994075180225,-0.0,-0.0,407.35471516200255,0.0,3.0,0.04257453596766935,0.0,0,0.7679653766562117,197.99884266666666,-35.25671144639199,0.2526590787789573,9.713129058726196,0.003442747597092367,66.23868995001361,1.223163998901326,0.109201946366493,-1287.6909938637623,43.1315822813289,0.036173359323296704,-71.62608484263386,-112.46832421150188
2025-01-01 05:01:00,0.2215506713890028,0.1543272661507102,0.0,0.0036925111898167134,0.002572121102511837,0.0,0.009553055001956802,0.0,0.211997616387046,0.0,0.0,0.0,0.1543272661507102,0.0,1,0.0,0.0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0030543496436403507,0.0,On,0.006498705358316452,0,On,0.0062279281860989945,0,On,0.17421141276667076,0.13065855957500302,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7258.78528,Off,0.0,0.0,20.263336685091154,51.666666666666686,46.10666666666668,0.0,50.19835941165535,0.0,0.0,0.0,20.263336685091154,47.891821389892385,50.19835941165535,46.7385523790109,12.43753247303448,19.203672691058483,-0.29632730894157433,7.839079029304273,0.37797444930244706,-1.1,9.236100170605994,-761.2554569213162,-1245.456354736619,-183.0988931083414,-1136.5893517949348,-0.0,-0.0,407.35471516200255,0.0,3.0,0.04241752599035402,0.0,0,0.7651332089384163,197.99884266666666,-32.020820288384,0.2545199376924932,9.661040793224828,0.0034431898815661796,66.51428338338374,1.2236479028054434,0.10922648308819406,-1288.5591876025396,43.10283286592063,0.03590235547727829,-70.02828870798102,-113.07060440036038
2025-01-01 05:02:00,7.480335951389002,0.1543272661507102,0.0,0.12467226585648337,0.002572121102511837,0.0,0.009553055001956802,0.0,0.211997616387046,7.25878528,0.0,0.0,0.1543272661507102,0.0,1,0.0,0.0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0030543496436403507,0.0,On,0.006498705358316452,0,On,0.0062279281860989945,0,On,0.17421141276667076,0.13065855957500302,On,0,0,Off,On,7258.78528,20.000000000000057,1.0,0.0,7.25878528,0.0,1,7258.78528,7258.78528,Off,0.0,0.0,20.341277648980434,51.666666666666686,46.10666666666668,0.0,50.196257576236604,0.0,0.0,0.0,20.341277648980434,47.890115116168666,50.196257576236604,46.7370438861347,12.43753247303448,19.091278594296952,-0.4087214057031048,7.842872473189579,0.3555914863907594,-1.1,9.236100170605994,6510.95109421064,-1246.3034309372338,-181.9093795903564,-1126.2266289915906,-0.0,-0.0,407.35471516200255,0.0,3.0,0.04226475209435273,0.0,0,0.7623774522420905,197.99884266666666,-28.962271959771336,0.25634280215799327,9.61062142360685,0.0034436338305801435,66.7810204981094,1.2241181824457086,0.10924965664913289,-1289.3795062565341,43.07607531930032,0.03562945940171732,-68.4435274920873,-113.4658520982691
2025-01-01 05:03:00,7.480335951389002,0.1543272661507102,0.0,0.12467226585648337,0.002572121102511837,0.0,0.009553055001956802,0.0,0.211997616387046,7.25878528,0.0,0.0,0.1543272661507102,0.0,1,0.0,0.0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0030543496436403507,0.0,On,0.006498705358316452,0,On,0.0062279281860989945,0,On,0.17421141276667076,0.13065855957500302,On,0,0,Off,On,7258.78528,20.000000000000057,1.0,0.0,7.25878528,0.0,1,7258.78528,7258.78528,Off,0.0,0.0,20.238264618634265,51.666666666666686,46.10666666666668,0.0,50.19414874018594,0.0,0.0,0.0,20.238264618634265,47.88840227942817,50.19414874018594,46.73552904904929,12.43753247303448,19.2358257929556,-0.2641742070444586,7.846454790076187,0.33325396544802627,-1.1,9.236100170605994,6492.75813922632,-1247.1033596954264,-180.87830437512628,-1139.5607388117082,-0.0,-0.0,407.35471516200255,0.0,3.0,0.042461176234449574,0.0,0,0.7659205780872764,197.99884266666666,-33.821117123974304,0.2540757119806955,9.676954730788804,0.003444079388689149,66.29922199107526,1.223512684974385,0.10927153595612635,-1290.1543291993935,43.050969503967096,0.03535501742041611,-66.87408491440654,-114.00421946071975
2025-01-01 05:04:00,7.480335951389002,0.1543272661507102,0.0,0.12467226585648337,0.002572121102511837,0.0,0.009553055001956802,0.0,0.211997616387046,7.25878528,0.0,0.0,0.1543272661507102,0.0,1,0.0,0.0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0030543496436403507,0.0,On,0.006498705358316452,0,On,0.0062279281860989945,0,On,0.17421141276667076,0.13065855957500302,On,0,0,Off,On,7258.78528,20.000000000000057,1.0,0.0,7.25878528,0.0,1,7258.78528,7258.78528,Off,0.0,0.0,20.138744443123958,51.666666666666686,46.10666666666668,0.0,50.192049264191034,0.0,0.0,0.0,20.138744443123958,47.88669811689714,50.192049264191034,46.7340225432502,12.43753247303448,19.375421968440865,-0.12457803155919223,7.849836325876096,0.31095692772910066,-1.1,9.236100170605994,6475.5949514828335,-1247.8585819458604,-179.67542659689343,-1152.4967439346717,-0.0,-0.0,407.35471516200255,0.0,3.0,0.042650409141863174,0.0,0,0.7693339874812859,197.99884266666666,-38.04829974449747,0.25190860633342677,9.73991569000977,0.0034445219511825636,65.8327011331137,1.2229284859373712,0.10929218495676664,-1290.885867340946,43.02728539508571,0.035078931608401816,-65.31963640910138,-114.35579018779205
2025-01-01 05:05:00,7.480335951389002,0.1543272661507102,0.0,0.12467226585648337,0.002572121102511837,0.0,0.009553055001956802,0.0,0.211997616387046,7.25878528,0.0,0.0,0.1543272661507102,0.0,1,0.0,0.0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0030543496436403507,0.0,On,0.006498705358316452,0,On,0.0062279281860989945,0,On,0.17421141276667076,0.13065855957500302,On,0,0,Off,On,7258.78528,20.000000000000057,1.0,0.0,7.25878528,0.0,1,7258.78528,7258.78528,Off,0.0,0.0,20.04246748460049,51.666666666666686,46.10666666666668,0.0,50.189958832371374,0.0,0.0,0.0,20.04246748460049,47.88500233445983,50.189958832371374,46.73252408550406,12.43753247303448,19.510421302255814,0.0,7.853026876313935,0.28872884121453224,-1.1,9.236100170605994,6458.860406448569,-1248.5712596176265,-178.61597280969562,-1165.0614205358804,-0.0,-0.0,407.35471516200255,0.0,3.0,0.04283298166611822,0.0,0,0.7726272559613717,197.99884266666666,-42.21816817755291,0.24983351384315883,9.801555387799958,0.0034449616094690623,65.38034177056628,1.2223640458177432,0.10931166414856232,-1291.5762157501213,43.004956132494705,0.034801519548375064,-63.78217236434,-114.83380044535564
2025-01-01 05:06:00,7.480335951389002,0.1543272661507102,0.0,0.12467226585648337,0.002572121102511837,0.0,0.009553055001956802,0.0,0.211997616387046,7.25878528,0.0,0.0,0.1543272661507102,0.0,1,0.0,0.0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0030543496436403507,0.0,On,0.006498705358316452,0,On,0.0062279281860989945,0,On,0.17421141276667076,0.13065855957500302,On,0,0,Off,On,7258.78528,20.000000000000057,1.0,0.0,7.25878528,0.0,1,7258.78528,7258.78528,Off,0.0,0.0,19.94924282509385,51.666666666666686,46.10666666666668,0.0,50.18787715141954,0.0,0.0,0.0,19.94924282509385,47.88331465902124,50.18787715141954,46.731033412822086,12.43753247303448,19.641094616720963,0.0,7.856035881049884,0.2665653746572411,-1.1,9.236100170605994,6442.636558233016,-1249.2433552886332,-177.464426917203,-1177.2745260527754,-0.0,-0.0,407.35471516200255,0.0,3.0,0.04300930546880763,0.0,0,0.7758078091363647,197.99884266666666,-46.228910876210435,0.24784407122798102,9.860792749385126,0.0034453984483327946,64.94128112904663,1.2218181804931534,0.10933003177371563,-1292.2273953218578,42.98404003322463,0.03452269455987069,-62.26138010408195,-115.20304681312108
2025-01-01 05:07:00,7.480335951389002,0.1543272661507102,0.0,0.12467226585648337,0.002572121102511837,0.0,0.009553055001956802,0.0,0.211997616387046,7.25878528,0.0,0.0,0.1543272661507102,0.0,1,0.0,0.0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0030543496436403507,0.0,On,0.006498705358316452,0,On,0.0062279281860989945,0,On,0.17421141276667076,0.13065855957500302,On,0,0,Off,On,7258.78528,20.000000000000057,1.0,0.0,7.25878528,0.0,1,7258.78528,7258.78528,Off,0.0,0.0,19.85890644161966,51.666666666666686,46.10666666666668,0.0,50.185803945291994,0.0,0.0,0.0,19.85890644161966,47.8816348335626,50.185803945291994,46.72955027769791,12.43753247303448,19.767674560839655,0.0,7.858872532136862,0.24448600298803552,-1.1,9.236100170605994,6426.924032099328,-1249.8767193514955,-176.2627524225755,-1189.152841272619,-0.0,-0.0,407.35471516200255,0.0,3.0,0.04317973553366108,0.0,0,0.7788820502519488,197.99884266666666,-50.06312179005521,0.24593475168698561,9.9177560471453,0.0034458325474657054,64.51477613158006,1.2212898708538897,0.10934734448909925,-1292.841375970902,42.96465661940652,0.034242670131931455,-60.75857116597245,-115.50418125660305
2025-01-01 05:08:00,7.480335951389002,0.1543272661507102,0.0,0.12467226585648337,0.002572121102511837,0.0,0.009553055001956802,0.0,0.211997616387046,7.25878528,0.0,0.0,0.1543272661507102,0.0,1,0.0,0.0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0030543496436403507,0.0,On,0.006498705358316452,0,On,0.0062279281860989945,0,On,0.17421141276667076,0.13065855957500302,On,0,0,Off,On,7258.78528,20.000000000000057,1.0,0.0,7.25878528,0.0,1,7258.78528,7258.78528,Off,0.0,0.0,19.77131419312027,51.666666666666686,46.10666666666668,0.0,50.18373895277726,0.0,0.0,0.0,19.77131419312027,47.879962614876725,50.18373895277726,46.72807444592646,12.43753247303448,19.890365565512436,0.0,7.861545827229459,0.2225051925210113,-1.1,9.236100170605994,6411.716388117701,-1250.47314558134,-175.17164531358668,-1200.7110037106258,-0.0,-0.0,407.35471516200255,0.0,3.0,0.043344584452225846,0.0,0,0.7818556178777497,197.99884266666666,-53.712603333675126,0.24410067036556635,9.973193009640648,0.0034462639821823816,64.1001730273048,1.2207782203152724,0.10936365769787516,-1293.420087908046,42.946942326706086,0.03396160234127696,-59.274677951938536,-115.89696736164814
2025-01-01 05:09:00,7.480335951389002,0.1543272661507102,0.0,0.12467226585648337,0.002572121102511837,0.0,0.009553055001956802,0.0,0.211997616387046,7.25878528,0.0,0.0,0.1543272661507102,0.0,1,0.0,0.0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0030543496436403507,0.0,On,0.006498705358316452,0,On,0.0062279281860989945,0,On,0.17421141276667076,0.13065855957500302,On,0,0,Off,On,7258.78528,20.000000000000057,1.0,0.0,7.25878528,0.0,1,7258.78528,7258.78528,Off,0.0,0.0,19.68633634463027,51.666666666666686,46.10666666666668,0.0,50.18168192569825,0.0,0.0,0.0,19.68633634463027,47.878297771893784,50.18168192569825,46.72660569499156,12.43753247303448,20.00935161776114,0.0,7.86406459019152,0.2006206003561076,-1.1,9.236100170605994,6397.000479409995,-1251.034395945864,-174.00930853762105,-1211.9621643130347,-0.0,-0.0,407.35471516200255,0.0,3.0,0.0435041335356996,0.0,0,0.7847335863441148,197.99884266666666,-57.177351438972615,0.24233743447513803,10.027216353760975,0.003446692823951388,63.696883746855974,1.2202824216958839,0.10937902568141958,-1293.9654258849976,42.9310299391336,0.03367943473159304,-57.809480541332746,-116.1998279962883
2025-01-01 05:10:00,7.480335951389002,0.1543272661507102,0.0,0.12467226585648337,0.002572121102511837,0.0,0.009553055001956802,0.0,0.211997616387046,7.25878528,0.0,0.0,0.1543272661507102,0.0,1,0.0,0.0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0030543496436403507,0.0,On,0.006498705358316452,0,On,0.0062279281860989945,0,On,0.17421141276667076,0.13065855957500302,On,0,0,Off,On,7258.78528,20.000000000000057,1.0,0.0,7.25878528,0.0,1,7258.78528,7258.78528,Off,0.0,0.0,19.603854162413914,51.666666666666686,46.10666666666668,0.0,50.17963262760961,0.0,0.0,0.0,19.603854162413914,47.87664008446831,50.17963262760961,46.72514381289767,12.43753247303448,20.124801094396872,0.0,7.866437473682409,0.1788481528999238,-1.1,9.236100170605994,6382.760031498222,-1251.5622084734132,-172.85265549278307,-1222.9183869008152,-0.0,-0.0,407.35471516200255,0.0,3.0,0.04365863980811052,0.0,0,0.7875205918860637,197.99884266666666,-60.461576762965365,0.24064104602855324,10.079287892767613,0.0034471191407834923,63.30437104832548,1.219801736540486,0.10939350162076357,-1294.479249555751,42.917041082337846,0.03339634738031364,-56.363972596268866,-116.48868289651419
2025-01-01 05:11:00,0.2215506713890028,0.1543272661507102,0.0,0.0036925111898167134,0.002572121102511837,0.0,0.009553055001956802,0.0,0.211997616387046,0.0,0.0,0.0,0.1543272661507102,0.0,1,0.0,0.0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0030543496436403507,0.0,On,0.006498705358316452,0,On,0.0062279281860989945,0,On,0.17421141276667076,0.13065855957500302,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7258.78528,Off,0.0,0.0,19.523757689923308,51.666666666666686,46.10666666666668,0.0,50.177590832803006,0.0,0.0,0.0,19.523757689923308,47.874989342452785,50.177590832803006,46.72368859727768,12.43753247303448,20.236869918872852,0.0,7.8686729524721,0.15719532537667316,-1.1,9.236100170605994,-889.8079717935677,-1252.0582983217118,-171.69642539582753,-1233.5909018573548,-0.0,-0.0,407.35471516200255,0.0,3.0,0.043808340640892375,0.0,0,0.7902209162423965,197.99884266666666,-63.57178509821556,0.23900783506477838,10.129493628614405,0.003447542997530309,62.92213869502844,1.2193354815480615,0.10940713756106,-1294.9633818447032,42.90508352299147,0.03311241514056524,-54.93855856249644,-116.7578668333311
2025-01-01 05:12:00,0.2215506713890028,0.1543272661507102,0.0,0.0036925111898167134,0.002572121102511837,0.0,0.009553055001956802,0.0,0.211997616387046,0.0,0.0,0.0,0.1543272661507102,0.0,1,0.0,0.0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0030543496436403507,0.0,On,0.006498705358316452,0,On,0.0062279281860989945,0,On,0.17421141276667076,0.13065855957500302,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7258.78528,Off,0.0,0.0,19.624642817267052,51.666666666666686,46.10666666666668,0.0,50.17555632551347,0.0,0.0,0.0,19.624642817267052,47.87334534495858,50.17555632551347,46.72223985468114,12.43753247303448,20.091958434429156,0.0,7.870779309777278,0.13566970576995752,-1.1,9.236100170605994,-871.1906930956613,-1252.5243633168527,-170.54084695620134,-1219.7976467063108,-0.0,-0.0,407.35471516200255,0.0,3.0,0.0436147164110532,0.0,0,0.7867282955662457,197.99884266666666,-58.74776155135305,0.2411895021076669,10.065461496262046,0.0034479644561239663,63.280292468825266,1.2199377312617732,0.10941998433312482,-1295.4196058156047,42.89524249875206,0.032827716883708065,-53.53363375766676,-117.00721319853459
2025-01-01 05:13:00,0.2215506713890028,0.1543272661507102,0.0,0.0036925111898167134,0.002572121102511837,0.0,0.009553055001956802,0.0,0.211997616387046,0.0,0.0,0.0,0.1543272661507102,0.0,1,0.0,0.0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0030543496436403507,0.0,On,0.006498705358316452,0,On,0.0062279281860989945,0,On,0.17421141276667076,0.13065855957500302,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7258.78528,Off,0.0,0.0,19.722043175335582,51.666666666666686,46.10666666666668,0.0,50.173512742545064,0.0,0.0,0.0,19.722043175335582,47.87169285243493,50.173512742545064,46.72078290737986,12.43753247303448,19.951986675048293,0.0,7.872764559582853,0.11427843087643036,-1.1,9.236100170605994,-853.7381866219653,-1252.9621391092562,-169.38771551928937,-1206.5326520317744,-0.0,-0.0,407.35471516200255,0.0,3.0,0.04342725195762151,0.0,0,0.7833467857901052,197.99884266666666,-54.56024975219347,0.2433191838643934,10.003227704090172,0.0034483881044195573,63.62537227193553,1.2205200047959195,0.10943209108429575,-1295.8496476841108,42.88750857485448,0.03254232813730192,-52.1495476164686,-117.23816790282078
2025-01-01 05:14:00,0.2215506713890028,0.1543272661507102,0.0,0.0036925111898167134,0.002572121102511837,0.0,0.009553055001956802,0.0,0.211997616387046,0.0,0.0,0.0,0.1543272661507102,0.0,1,0.0,0.0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0030543496436403507,0.0,On,0.006498705358316452,0,On,0.0062279281860989945,0,On,0.17421141276667076,0.13065855957500302,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7258.78528,Off,0.0,0.0,19.81621209441611,51.666666666666686,46.10666666666668,0.0,50.17146039903498,0.0,0.0,0.0,19.81621209441611,47.870032158316725,50.17146039903498,46.719318037957606,12.43753247303448,19.81659521538075,0.0,7.8746362602616555,0.09302803661093108,-1.1,9.236100170605994,-836.8361986462771,-1253.3734126035617,-168.23793409266133,-1193.7561542291342,-0.0,-0.0,407.35471516200255,0.0,3.0,0.04324550639318402,0.0,0,0.7800684341257483,197.99884266666666,-50.434759579145464,0.2454003828967242,9.943256346898437,0.0034488138597400506,63.95832045160988,1.2210837422076386,0.10944350414642638,-1296.2551362819079,42.881723678346155,0.032256318930957,-50.78659531048941,-117.45133878217192
2025-01-01 05:15:00,0.2215506713890028,0.1543272661507102,0.0,0.0036925111898167134,0.002572121102511837,0.0,0.009553055001956802,0.0,0.211997616387046,0.0,0.0,0.0,0.1543272661507102,0.0,1,0.0,0.0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0030543496436403507,0.0,On,0.006498705358316452,0,On,0.0062279281860989945,0,On,0.17421141276667076,0.13065855957500302,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7258.78528,Off,0.0,0.0,19.9073437627511,51.666666666666686,46.10666666666668,0.0,50.16939958721344,0.0,0.0,0.0,19.9073437627511,47.868363534707214,50.16939958721344,46.717845508454104,12.43753247303448,19.685508588419417,0.0,7.876401376055067,0.07192456296086056,-1.1,9.236100170605994,-820.5551928257082,-1253.7599546540741,-167.09255646009777,-1181.437001568097,-0.0,-0.0,407.35471516200255,0.0,3.0,0.043069146780586876,0.0,0,0.7768872350066794,197.99884266666666,-46.47290641961385,0.24743554810196497,9.884781581439338,0.003449241645428502,64.2798472399658,1.2216300405627738,0.10945426619596177,-1296.6375728807702,42.877618226696015,0.0319697549969179,-49.44502601096856,-117.6475304491292
