Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,1.433937096690305,0.44441896925522967,0.5587500000000001,1.433937096690305,0.44441896925522967,0.5587500000000001,0.08283797143044223,0.7318178752598627,0.61928125,0.0,0.5587500000000001,0.0,0.44441896925522967,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.004678557200292397,0.0,0.0013720270878201956,0.0,0.0495764233411675,0.0,0.027210963801162148,0.0,0.13925924958622302,0.0,0.5557406376669841,0.41680547825023795,0.0,0.0,10823.470583974342,20.000000000000057,0.48133333333333334,2241.0753993589938,16.375348333333335,0.61928125,0.6333333333333333,12445.264733333335,19650.418,0.0,0.0,85.56984487312747,51.66666666666668,46.10666666666668,0.0,51.64596571209891,0.0,0.0,0.0,133.70288261426165,51.683290116325495,51.70195231843879,51.64596571209891,12.43753247303448,19.645611396550503,-0.0650445921376423,1.661138775418844,2.9851274219081785,-0.45576716391659217,2.8,9.236100170605994,5228.740755640637,1414.3039233319118,-43.74016077901769,666.9434560850207,-4117.295857932572,0.0,0.0,907.7532304980607,0.0,2.0,0.18751846287517165,0.0,0.0,1.2941192553320597,131.99922844444444,-220.49308410432477,0.19666581849278683,9.064637317111131,0.002728497619778662,-108.21809965044912,1.2234574175613304,0.0,0.0,68.46215249938162,0.27184172728319994,-67.38436206600734,23.644201286989645,0.19157399933149238,817.5518803417775,-150.60842425675676
2025-01-01 01:00:00,1.2059024014269957,0.3850881949566547,0.5734539473684211,1.2059024014269955,0.3850881949566547,0.5734539473684211,0.033715491639508,0.5366087847874875,0.635578125,0.0,0.5734539473684211,0.0,0.3850881949566547,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03589753830648924,0.026923153729866926,0.0,0.0,0.0043276654102704665,0.0,0.0005158801922432143,0.0,0.018640663169854372,0.0,0.010231282867139943,0.0,0.023157858178614408,0.0,0.4775533883023838,0.3581650412267878,0.0,0.0,11108.298757236824,20.000000000000057,0.494,2300.0510677631773,16.806278552631582,0.635578125,0.65,12772.771700000001,19650.418,0.0,0.0,83.15400027940699,51.66666666666668,46.10666666666668,0.0,50.8587765888501,0.0,0.0,0.0,129.92812543657342,50.894698051126504,50.91265878226471,50.8587765888501,12.43753247303448,19.76153279977529,-0.043439361981302584,2.6508922904202255,3.8500217104777392,1.2494412327862296,2.5,9.236100170605994,5362.793836219386,-1895.4254018567626,-457.70935484402537,124.02545926297252,-3966.883807420352,0.0,0.0,668.894767690273,0.0,2.0,0.17634318275370892,0.0,0.0,1.2169954086069414,131.99922844444444,-225.85612983999445,0.1941781644259399,9.10097757930358,0.0027132231821926675,-80.00410665594625,1.2230439699152413,0.0,0.0,66.58734743271002,0.27184172728319994,-478.8765640096305,21.167209165605122,0.1391268740255499,253.3739579098812,-129.34849864690872
2025-01-01 02:00:00,1.0986941587483254,0.38155276909279107,0.48523026315789486,1.0986941587483254,0.38155276909279107,0.4852302631578948,0.03231066556674387,0.5285866181815816,0.537796875,0.0,0.48523026315789486,0.0,0.38155276909279107,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.0043276654102704665,0.0,0.0004912195746516749,0.0,0.017749583665356266,0.0,0.009742196916465459,0.0,0.019849592724526632,0.0,0.4737599368507321,0.35531995263804894,0.0,0.0,9399.329717661927,20.000000000000057,0.41800000000000004,1946.197057338073,14.220697236842108,0.537796875,0.55,10807.7299,19650.418,0.0,0.0,81.35275276920724,51.66666666666668,46.10666666666668,0.0,50.098309868147346,0.0,0.0,0.0,127.1136762018863,50.12537100912753,50.138901579617624,50.098309868147346,12.43753247303448,19.66687653921281,-0.06647397920177725,1.7806592714912552,3.563067126655527,1.4308688637327145,1.6500000000000001,9.236100170605994,4054.3502479464264,-2310.377405941286,-660.2136193803145,-103.70904501861443,-3915.1826441703247,0.0,0.0,659.7333166132187,0.0,2.0,0.16597846757402626,0.0,0.0,1.1454655054475456,131.99922844444444,-209.66419862600975,0.19471711673923306,9.047747347161568,0.002704758581935335,-28.85673033605383,1.223445608675774,0.0,0.0,75.99696334774504,0.27184172728319994,-680.7510866556166,20.537467275302085,0.08444286261944103,31.069972547962184,-134.7790175665766
2025-01-01 03:00:00,1.2116179061881445,0.38086243181766627,0.5881578947368422,1.2116179061881445,0.38086243181766627,0.5881578947368422,0.032076737706729246,0.5276661684814152,0.651875,0.0,0.5881578947368422,0.0,0.38086243181766627,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03405663890615646,0.025542479179617338,0.0,0.0,0.004093737550255848,0.0,0.0004912195746516749,0.0,0.017749583665356266,0.0,0.009742196916465459,0.0,0.019849592724526632,0.0,0.4737599368507321,0.35531995263804894,0.0,0.0,11393.126930499306,20.000000000000057,0.5066666666666666,2359.0267361673614,17.237208771929826,0.651875,0.6666666666666666,13100.278666666669,19650.418,0.0,0.0,79.32834551982826,51.66666666666668,46.10666666666668,0.0,49.343017172760916,0.0,0.0,0.0,123.95053987473167,49.374766691083245,49.390641450244416,49.343017172760916,12.43753247303448,19.674027090956038,-0.060865840110490704,1.7444119664079454,3.314274766801366,1.1836440878420917,1.6500000000000001,9.236100170605994,5507.936136891544,-1184.4400229164942,-571.7905880129025,-46.726322553136825,-4059.6541294227336,0.0,0.0,658.5789390530376,0.0,2.0,0.1721994991763343,0.0,0.0,1.1883986473960018,131.99922844444444,-205.49021713820522,0.19427497806807711,9.045460891183852,0.002699830944169464,-93.69878991813106,1.2234193247480336,0.0,0.0,72.78069075587719,0.27184172728319994,-592.3388019783499,20.548213965447303,0.10728802179456673,97.03127545796455,-143.75759801110138
2025-01-01 04:00:00,1.1944005814879781,0.38017209454254147,0.5734539473684211,1.1944005814879781,0.38017209454254147,0.5734539473684211,0.032076737706729246,0.5267457187812488,0.635578125,0.0,0.5734539473684211,0.0,0.38017209454254147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.004093737550255848,0.0,0.0004912195746516749,0.0,0.017749583665356266,0.0,0.009742196916465459,0.0,0.019849592724526632,0.0,0.4737599368507321,0.35531995263804894,0.0,0.0,11108.298757236824,20.000000000000057,0.494,2300.0510677631773,16.806278552631582,0.635578125,0.65,12772.771700000001,19650.418,0.0,0.0,77.18801813704222,51.66666666666668,46.10666666666668,0.0,48.60408242478677,0.0,0.0,0.0,120.60627833912848,48.64264831230552,48.661931256064896,48.60408242478677,12.43753247303448,19.742989846186866,-0.05300779386692991,0.7453736724347634,3.211351736953957,1.2496975270427202,0.55,9.236100170605994,4871.6668065256545,-4162.0932313853455,-931.437331249845,-166.43765351670885,-4469.137756322961,0.0,0.0,657.6584893528714,0.0,2.0,0.17719154052041677,0.0,0.0,1.2228501714098874,131.99922844444444,-203.49293229371523,0.1920992106613098,9.05332749456872,0.0026821692569630475,-4.632452086174408,1.2225704698845823,0.0,0.0,88.06014586814295,0.27184172728319994,-952.0173281791801,20.579996929335156,0.10599468978879892,-24.535796404896907,-141.90185711181192
2025-01-01 05:00:00,2.720591633892059,0.4100455247242991,0.5049144225821182,2.720591633892059,0.4100455247242991,0.504914422582118,0.05216958795840287,2.163218920933656,0.505203125,0.049092054161065365,0.45582236842105267,0.0,0.4100455247242991,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,1.5836585805053418,0.0,0.004561593270285088,0.0,0.0008357209294910594,0.0,0.03019769431910257,0.0,0.01657457943952415,0.0,0.03283297412924845,0.0,0.5135911770930756,0.38519338281980653,0.0,0.0,8829.673371136963,20.000000000000057,0.39266666666666666,1828.2457205297053,13.358836798245616,0.505203125,0.5166666666666667,10152.715966666668,19650.418,1113.6702222222223,0.0,76.14033575933237,51.66666666666668,46.10666666666668,0.0,48.17657598663753,0.16574711427211616,418.62321378003384,1113.6702222222223,118.96927462395684,48.13621513365003,48.21015344612504,48.08245724766878,12.43753247303448,19.664863644874323,-0.06821388396262804,-0.3272151753401135,2.1049710354468085,0.3516703741445028,-0.25000000000000006,9.236100170605994,4105.086090495595,-1542.64966389978,-820.7616301500723,-198.1768167957947,-4631.216430045917,0.0,0.0,1868.0119523984924,0.0,2.0,0.17661171721034988,0.0,0.0,1.2188486427137637,131.99922844444444,-195.44812876655016,0.19437976442409793,9.03624588820047,0.0027023467118062446,143.9132274386898,1.2222680499616774,0.0,0.0,92.70975129996609,0.27184172728319994,-843.2074623635,22.445832213427764,0.08329980935690592,-33.863022861240744,-164.31379393455393
2025-01-01 06:00:00,2.9332159901334793,0.4337127265530028,0.5996600451342213,2.93321599013348,0.4337127265530028,0.5996600451342212,0.10105772025176368,2.212877019881716,0.61928125,0.04091004513422114,0.5587500000000001,0.0,0.4337127265530028,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,1.5836585805053418,0.0,0.005146412920321637,0.0,0.0016836476192041941,0.0,0.06083642798891632,0.0,0.03339123172332152,0.0,0.05093480397237023,0.0,0.5433065467976811,0.40747991009826073,0.0,0.0,10823.470583974342,20.000000000000057,0.48133333333333334,2241.0753993589938,16.375348333333335,0.61928125,0.6333333333333333,12445.264733333335,19650.418,928.0585185185186,0.0,80.25963645249662,51.66666666666668,46.10666666666668,0.0,51.373008656660794,0.34766638998144794,944.268362213398,928.0585185185186,125.40568195702598,49.70087109250946,51.373008656660794,48.864802310433795,12.43753247303448,19.70885177182696,-0.04765303067875551,0.44334493339236214,2.5490247092668907,0.10904830301712275,0.3,9.236100170605994,5918.708476012444,-2577.5027764577394,-781.2415763044236,-121.18992531606757,-4500.4782996981685,0.0,0.0,1964.4781077605908,0.0,2.0,0.17644680722740738,0.0,0.0,1.2177105511304065,131.99922844444444,-204.06779922945108,0.19466037210686918,9.069498484107054,0.0027137563385457777,23.01329156875356,1.2220758239526062,0.0,0.0,86.42712946281205,0.27184172728319994,-803.3794949108495,22.13791860642598,0.09747935405972703,28.205786181346053,-149.39571149741363
2025-01-01 07:00:00,1.3620493568227385,0.4379384896919913,0.576774088738956,1.3620493568227385,0.4379384896919913,0.576774088738956,0.11647209883387255,0.6425928829888661,0.602984375,0.032728036107376915,0.544046052631579,0.0,0.4379384896919913,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.004795521130299707,0.0,0.0019603945499536922,0.0,0.07083632020606177,0.0,0.03887986294755739,0.0,0.05867489673287747,0.0,0.547099998249333,0.41032499868699956,0.0,0.0,10538.642410711858,20.000000000000057,0.4686666666666667,2182.0997309548093,15.944418114035091,0.602984375,0.6166666666666667,12117.757766666668,19650.418,742.4468148148148,0.0,79.31614712874946,51.66666666666668,46.10666666666668,0.0,51.188678147672725,0.16019226612585938,432.8200010299654,742.4468148148148,123.93147988867105,49.351444279391785,51.188678147672725,48.43282734525132,12.43753247303448,19.73413717896257,-0.04998414498994439,-0.3985544382239098,2.113848516171626,-0.09199712397605968,-0.55,9.236100170605994,4222.506588387775,-3301.7902185777116,-931.5725284917695,-200.83766920073873,-4845.54908363449,0.0,0.0,840.656281179952,4.221093136627048,1.8165,0.1811453127131769,0.0,0.0,1.250136299119101,119.88829923466666,-203.51453772717326,0.19414810652689105,9.077795472952298,0.0027108034257542785,-11.821463759536028,1.2219726581031451,0.0,0.0,95.77432096828353,0.27184172728319994,-954.3854736393301,22.812945147560676,0.09906673345538781,-47.45145016161577,-153.38621903912295
2025-01-01 08:00:00,1.4684543024240237,0.45743802374822273,0.6061819834757981,1.4684543024240237,0.45743802374822273,0.606181983475798,0.14240566962450138,0.6904705077995223,0.635578125,0.032728036107376915,0.5734539473684211,0.0,0.45743802374822273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.003625881830226608,0.0,0.002436170101467232,0.0,0.08802785408072225,0.0,0.0483157636120853,0.0,0.0805531428018919,0.0,0.5721789272908084,0.4291341954681062,0.0,0.0,11108.298757236824,20.000000000000057,0.494,2300.0510677631773,16.806278552631582,0.635578125,0.65,12772.771700000001,19650.418,742.4468148148148,0.0,81.04284595135364,51.66666666666668,46.10666666666668,0.0,51.36361357554804,0.26598474091351026,722.2160488170323,742.4468148148148,126.62944679899006,49.965058393589835,51.366755345296525,49.26263903286225,12.43753247303448,19.672247582924737,-0.06650786928737945,-1.2571925860925315,1.477231581507069,-0.637687462957314,-1.4,9.236100170605994,4462.313576783638,-3108.6632652641583,-1010.0692711209917,-262.2129407869322,-5205.6425156610885,0.0,0.0,920.4339066123338,298.6999296273343,1.9335,0.18684570082704174,0.0,0.0,1.2894763294708282,127.61025409866666,-139.1168199570667,0.19569089712967638,9.064264192723334,0.002720624051218173,161.26806643926815,1.2227977916432604,0.0,0.0,103.42831835346871,0.27184172728319994,-1033.9050066808866,23.835735559895046,0.11043573207534964,-111.79757352962761,-150.4153672573046
2025-01-01 09:00:00,1.540560971808757,0.4645507452200698,0.6355898782126401,1.5405609718087572,0.4645507452200698,0.6355898782126401,0.15433313053698358,0.7180559662717736,0.668171875,0.032728036107376915,0.6028618421052633,0.0,0.4645507452200698,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.002924098250182748,0.0,0.0026578665626436973,0.0,0.0960385688181295,0.0,0.052712596906027614,0.0,0.09865497264501366,0.0,0.5816625559199379,0.43624691693995327,0.0,0.0,11677.955103761788,20.000000000000057,0.5193333333333333,2418.0024045715454,17.668138991228073,0.668171875,0.6833333333333333,13427.785633333335,19650.418,742.4468148148148,0.0,80.05850653623087,51.66666666666668,46.10666666666668,0.0,51.13211473178636,0.23178854053353354,626.2967298335202,742.4468148148148,125.09141646286074,49.57972825736251,51.13211473178636,48.80353502015059,12.43753247303448,19.66535973573304,-0.06960921041396209,-0.8008248108875158,1.454193581312698,-0.38801283558095717,-0.85,9.236100170605994,5302.786259204059,-1740.4607619896904,-804.462743484101,-169.88660240287274,-4982.838858487627,0.0,0.0,963.6719463388059,852.3199291930591,2.0,0.1838683275130096,0.0,0.0,1.2689286133850488,131.99922844444444,-20.410911656551843,0.19861589992973538,9.108584604290733,0.0027588227046593753,333.090437316105,1.223412126972104,0.0,0.0,95.09727724779658,0.27184172728319994,-826.9222990576444,22.459555573543433,0.10925496278074578,-73.6603390177298,-96.22626338514297
