Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,1.3688777525405755,0.21055060004884976,0.27737270833333333,1.3688777525405753,0.21055060004884976,0.27737270833333333,0.03397676952490915,1.0012994899601106,0.3236014930555555,0.010000000000000002,0.0,0.27737270833333333,0.0,0.20763393338218308,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.5596773642603675,0.0,0.004544051535087718,0.0,0.02943271798982143,0.0,0.03363343503568674,0.0,0.24178049402704835,0.1813353705202862,0.06833228861173242,0.0,0.06281115754274656,0.0,0.0,0.0,5775.686279353579,17.77777777777783,0.22666666666666668,1051.1094395538287,8.128992782314814,0.3236014930555555,0.2833333333333333,6503.194225851852,22952.450208888888,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1863.3461244444445,0.0,0.0,46.12494899391606,51.66666666666668,46.10666666666668,0.0,48.68003221650189,0.0,0.0,0.0,72.07023280299384,48.06774543389035,48.68003221650189,47.76160204258459,12.43753247303448,17.485668587228922,-0.05654947164331367,8.42918377675246,2.8,9.236100170605994,3797.5789693476563,-1429.5506231818572,-2724.1768658625633,0.0,0.0,928.4973594224115,0.0,3.0,0.1422955756025709,0.0,0.0,1.0377716258633451,197.99884266666666,-182.4278035657711,0.22609692910260668,8.065921846618686,0.002739795350081571,29.70181525553147,1.2325418014836085,0.3435106432377296,-2520.2500712539904,39.590008518304714
2025-01-01 01:00:00,1.045165944761252,0.19673888983710125,0.342636875,1.045165944761252,0.19673888983710125,0.342636875,0.021391152037413666,0.614031771890505,0.3997430208333333,0.010000000000000002,0.0,0.342636875,0.0,0.19382222317043457,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.1865591214201225,0.0,0.004203247669956139,0.0,0.017187904367457527,0.0,0.010578022139807648,0.0,0.22424149917344688,0.16818112438008512,0.08256818207251002,0.0,0.0758968153641521,0.0,0.0,0.0,7134.6712862603035,17.77777777777783,0.28,1298.4293076841416,10.041696966388889,0.3997430208333333,0.35,8033.3575731111105,22952.450208888888,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1863.3461244444445,0.0,0.0,45.524242819345694,51.66666666666668,46.10666666666668,0.0,48.21177940698975,0.0,0.0,0.0,71.13162940522764,47.6394515004958,48.21177940698975,47.353287547248826,12.43753247303448,17.454562424127552,-0.06693571874690907,8.654486750738933,2.5,9.236100170605994,4825.029210087096,-800.8528927330441,-2734.260429379768,0.0,0.0,607.0233102181478,0.0,3.0,0.14014439257787267,0.0,0.0,1.0220828969930542,197.99884266666666,-182.40495701158736,0.22691035021347403,8.056660002655283,0.002744159084521434,6.986987006173067,1.2327303196403165,0.2720800353677647,-2135.5723021244685,36.29010170728323
2025-01-01 02:00:00,0.8079069820787552,0.19496665914350292,0.32632083333333334,0.8079069820787552,0.19496665914350292,0.32632083333333334,0.020696944707730466,0.3965023984821359,0.38070763888888887,0.010000000000000002,0.0,0.32632083333333334,0.0,0.19204999247683624,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.004203247669956139,0.0,0.016493697037774327,0.0,0.009292295691875226,0.0,0.22275514367737898,0.1670663577580342,0.06833228861173242,0.0,0.06281115754274656,0.0,0.0,0.0,6794.925034533622,17.77777777777783,0.26666666666666666,1236.5993406515631,9.563520920370369,0.38070763888888887,0.3333333333333333,7650.816736296296,22952.450208888888,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1863.3461244444445,0.0,0.0,44.728417584636254,51.66666666666668,46.10666666666668,0.0,47.751106980310205,0.0,0.0,0.0,69.88815247599413,47.217592456549404,47.751106980310205,46.95083519466901,12.43753247303448,17.559388380127984,-0.045774106510356204,9.450717360064182,1.6500000000000001,9.236100170605994,4132.617966660273,-713.793870019319,-2950.8663478619833,0.0,0.0,468.4618796446375,0.0,3.0,0.14160604920345332,0.0,0.0,1.0327428614111984,197.99884266666666,-179.9025996560038,0.22548692590756034,8.107539411583906,0.002744991927563628,19.825050856907573,1.2322853579317403,0.1945257674981859,-1979.4767920081451,29.083581337262824
2025-01-01 03:00:00,0.7960539481332318,0.1943091950719555,0.29368875000000005,0.7960539481332319,0.1943091950719555,0.29368875,0.02046974213097608,0.4229473310022558,0.342636875,0.010000000000000002,0.0,0.29368875000000005,0.0,0.1913925284052888,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.003976045093201754,0.0,0.016493697037774327,0.0,0.009292295691875226,0.0,0.22275514367737898,0.1670663577580342,0.08256818207251002,0.0,0.0758968153641521,0.0,0.0,0.0,6115.432531080261,17.77777777777783,0.24000000000000002,1112.939406586407,8.607168828333332,0.342636875,0.3,6885.735062666666,22952.450208888888,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1863.3461244444445,0.0,0.0,44.16550454107472,51.66666666666668,46.10666666666668,0.0,47.29761833504491,0.0,0.0,0.0,69.00860084542926,46.801816045884586,47.29761833504491,46.55391490130443,12.43753247303448,17.51580170275305,-0.05020343086504517,9.304166965634407,1.6500000000000001,9.236100170605994,3438.507398120425,-1159.338992569261,-2970.700275497017,0.0,0.0,467.3580583058199,0.0,3.0,0.14299911080355493,0.0,0.0,1.0429025574913002,197.99884266666666,-173.58291576863812,0.22632033062836399,8.08991574624367,0.0027476471159879833,-32.42837330544724,1.232467991425221,0.23451713144448988,-2306.0407787495215,33.762379593853204
2025-01-01 04:00:00,0.9506410598203611,0.19365173100040806,0.3828265297944873,0.9506410598203611,0.19365173100040806,0.3828265297944873,0.02046974213097608,0.5204282968560517,0.3997430208333333,0.010000000000000002,0.04018965479448729,0.342636875,0.0,0.19073506433374138,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.003976045093201754,0.0,0.016493697037774327,0.0,0.009292295691875226,0.0,0.22275514367737898,0.1670663577580342,0.1338173985313093,0.0,0.12300518352121202,0.0,0.0,0.0,7134.6712862603035,17.77777777777783,0.28,1298.4293076841416,10.041696966388889,0.3997430208333333,0.35,8033.3575731111105,22952.450208888888,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1863.3461244444445,928.0585185185186,0.0,46.19086254938981,51.66666666666668,46.10666666666668,0.0,48.36285616533896,0.0,0.0,928.0585185185186,72.17322273342158,48.053854929357946,48.364502833163236,47.897707643543164,12.43753247303448,17.46233498490175,-0.06584402037080045,8.984168393823513,0.55,9.236100170605994,4122.727385003161,-863.9837542080675,-3313.9449060261627,0.0,0.0,466.48143954375666,0.0,3.0,0.14840551702985075,0.0,0.0,1.082331857775457,197.99884266666666,-164.48043477473624,0.22633920267760063,8.051531845684734,0.002739785646800199,39.32828520540216,1.2321222441707473,0.2134801776099319,-2199.7160408724867,37.30297898027776
2025-01-01 05:00:00,1.422053927047047,0.19365173100040806,0.6526416666666667,1.422053927047047,0.19365173100040806,0.6526416666666667,0.020924147284484853,0.6297145019847843,0.7614152777777777,0.010000000000000002,0.0,0.6526416666666667,0.0,0.19073506433374138,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.004430450246710526,0.0,0.016493697037774327,0.0,0.009292295691875226,0.0,0.22275514367737898,0.1670663577580342,0.1907609723744197,0.0,0.17534781480683417,0.0,0.0,0.0,13589.850069067244,20.611111111111143,0.5333333333333333,2473.1986813031262,19.127041840740738,0.7614152777777777,0.6666666666666666,15301.633472592592,22952.450208888888,0.0,21.611111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1863.3461244444445,0.0,0.0,47.624522782722764,51.66666666666668,46.10666666666668,0.0,51.46756365568918,0.0,0.0,0.0,74.41331684800431,51.491432318030014,51.50336664920044,51.46756365568918,12.43753247303448,19.892606495018565,-0.36757941969803415,10.441161378132113,-0.25000000000000006,9.236100170605994,9406.531184064735,-222.28153873657865,-4371.872464133722,0.0,0.0,466.93584469726545,0.0,3.0,0.16472948717401317,0.0,0.0,1.2013837184205611,197.99884266666666,-278.38226556605173,0.19577045113084368,9.200947959963061,0.002756990137249256,40.38201731205188,1.221286695785404,0.19730499219744885,-2718.4338054443797,22.95358540467434
2025-01-01 06:00:00,1.320669215508982,0.22134946919870846,0.5623029881278206,1.320669215508982,0.22134946919870846,0.5623029881278206,0.07235329555532907,0.6291836977314307,0.6091322222222222,0.010000000000000002,0.04018965479448729,0.5221133333333333,0.0,0.21843280253204178,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.00499845668859649,0.0,0.06735483886673259,0.0,0.026474276405153943,0.0,0.2579322237509864,0.19344916781323976,0.1622891854528645,0.0,0.1491764991640231,0.0,0.0,0.0,10871.880055253796,20.611111111111143,0.4266666666666667,1978.5589450425011,15.301633472592592,0.6091322222222222,0.5333333333333333,12241.306778074073,22952.450208888888,0.0,21.611111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1863.3461244444445,928.0585185185186,0.0,45.347623770738174,51.66666666666668,46.10666666666668,0.0,51.17710651126266,0.3484268340045081,937.3784749470412,928.0585185185186,70.8556621417784,50.40559495435419,51.19447454928006,50.00247113788256,12.43753247303448,20.344028795719534,-0.057710529817783573,9.6947674701975,0.3,9.236100170605994,6865.988098156597,-774.402301512004,-4342.731347338261,0.0,0.0,570.0148956739698,0.0,3.0,0.1648443795466835,0.0,0.0,1.2022216365629945,197.99884266666666,-233.17550543290793,0.18958717247203255,9.40058052145275,0.00274906802132308,-62.644195057171714,1.2194054306639233,0.22647021916882218,-2792.0579615062597,39.09671495175432
2025-01-01 07:00:00,0.8773683306634361,0.25685057375136544,0.21162818216892318,0.877368330663436,0.25685057375136544,0.21162818216892315,0.13638976658865032,0.5215893626858967,0.2093892013888889,0.010000000000000002,0.03215172383558983,0.17947645833333334,0.0,0.25393390708469876,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004657652823464912,0.0,0.13173211376518543,0.0,0.05186737375181926,0.0,0.3035137922970693,0.2276353442228019,0.06833228861173242,0.0,0.06281115754274656,0.0,0.0,0.0,3737.2087689934924,17.77777777777783,0.14666666666666667,680.1296373583598,5.259936506203704,0.2093892013888889,0.18333333333333332,4207.9492049629625,22952.450208888888,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1863.3461244444445,742.4468148148148,0.0,48.68801707770149,51.66666666666668,46.10666666666668,0.0,51.6651850532954,0.24209907110379433,661.6552843406587,742.4468148148148,76.07502668390858,50.32826579673944,51.6651850532954,49.65980616846147,12.43753247303448,18.074202413738057,-0.033336778570440075,8.421212886570187,-0.55,9.236100170605994,473.8667432564127,-1924.3161482294743,-3863.052080289066,0.0,-4.195513100773432,692.5996245579398,5.138718415439869,2.8335,0.1572937346392112,0.0,0.00015970403348539245,1.148318985725278,187.00990689866666,-88.6940569051802,0.2184188871675449,8.341193340427075,0.0027450685132529374,31.363690227701657,1.2289227739079063,0.22440859651860082,-2658.971334342917,54.525548755082994
2025-01-01 08:00:00,0.9703770812735698,0.24621173605279667,0.32584047383558984,0.9703770812735698,0.24621173605279667,0.32584047383558984,0.11292202394278032,0.5048181823307895,0.342636875,0.010000000000000002,0.03215172383558983,0.29368875000000005,0.0,0.24329506938613,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0035216399396929823,0.0,0.10940038400308733,0.0,0.049281310328137,0.0,0.28845205660358103,0.2163390424526857,0.06833228861173242,0.0,0.06281115754274656,0.0,0.0,0.0,6115.432531080261,17.77777777777783,0.24000000000000002,1112.939406586407,8.607168828333332,0.342636875,0.3,6885.735062666666,22952.450208888888,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1863.3461244444445,742.4468148148148,0.0,50.57239114440514,51.66666666666668,46.10666666666668,0.0,51.59873927279576,0.19741534941711114,535.00069327979,742.4468148148148,79.01936116313303,51.03352480132277,51.61058338028877,50.739073458093266,12.43753247303448,17.508888462552427,-0.05108764691614311,8.059239737287538,-1.4,9.236100170605994,2700.4089519681975,-1826.2040094781091,-3980.7458296242858,0.0,0.0,598.4703442155067,373.87263659708145,2.0010000000000003,0.15920006233156367,0.0,0.0,1.161057234729565,132.0652280586667,-32.74809370328337,0.22708554807712517,8.09400806527866,0.002757203301995906,132.8754985282055,1.2318717696948203,0.2390786407049916,-2990.085909190385,50.94249312586896
2025-01-01 09:00:00,0.922801270753824,0.23060500334408351,0.32632083333333334,0.9228012707538239,0.23060500334408351,0.32632083333333334,0.08371936808938812,0.44837426377554696,0.38070763888888887,0.010000000000000002,0.0,0.32632083333333334,0.0,0.22768833667741684,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0028400322094298243,0.0,0.0808793358799583,0.0,0.04096792000002851,0.0,0.26764307965863016,0.20073230974397255,0.05409639515095483,0.0,0.049725499721341035,0.0,0.0,0.0,6794.925034533622,17.77777777777783,0.26666666666666666,1236.5993406515631,9.563520920370369,0.38070763888888887,0.3333333333333333,7650.816736296296,22952.450208888888,0.0,21.111111111111143,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1863.3461244444445,0.0,0.0,49.52786161703275,51.66666666666668,46.10666666666668,0.0,51.15246221774477,0.09017162250832969,244.43795351601779,0.0,77.38728377661367,50.30114931057171,51.15303740876001,49.87491766596994,12.43753247303448,17.457663472282295,-0.06632076711546707,7.945225833538345,-0.85,9.236100170605994,3685.978922912674,-1460.679200441033,-3772.9362465451845,0.0,0.0,541.6019494752018,1078.6277696318277,2.0010000000000003,0.15594490915643347,0.0,0.0,1.1373171740236432,132.0652280586667,122.38818544903438,0.23066363859398892,8.11233168324429,0.002790274886745249,277.20567046129383,1.2326829306328584,0.23620715567625877,-2744.900225999015,47.62168490641944
