Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.4802678964243236,0.16555103582795264,0.0,0.23689455321508987,0.2276146375840456,0.01575870562518815,0.0,0.0,46.97344374507689,17.29467747071384,-0.09625014310371137
2025-01-01 01:00:00,0.4789432395812109,0.16477057619315097,0.0,0.23585394036868765,0.2276146375840456,0.015474661628477623,0.0,0.0,46.66814172690517,17.44846383783363,-0.05551198649932528
2025-01-01 02:00:00,0.47790262673480866,0.1639901165583493,0.0,0.23481332752228543,0.2276146375840456,0.015474661628477623,0.0,0.0,46.36629414441754,17.370500952194877,-0.06380145258283516
2025-01-01 03:00:00,1.4410431488763544,0.16320965692354764,0.0,0.23377271467588326,0.4836811048660969,0.015285298964003938,0.7083040303703705,0.0,49.68571937293707,17.44885894702879,-0.0730925627093151
2025-01-01 04:00:00,0.5040838680755363,0.162429197288746,0.0,0.23273210182948098,0.2560664672820513,0.015285298964003938,0.0,0.0,52.011470624806755,17.40782546174235,-0.06282765763006318
2025-01-01 05:00:00,1.9555059080027744,0.162429197288746,0.0,0.23273210182948098,1.707109781880342,0.015664024292951308,0.0,0.0,51.660224183345285,19.416270470419644,-1.1756827960289244
2025-01-01 06:00:00,2.8569984113551494,0.1852036801280733,0.0,0.292978535556628,1.052717698826211,0.05302917326860652,1.458273003703704,0.0,50.82253684300914,20.844368072318325,-0.04718056233501227
2025-01-01 07:00:00,1.220110149904709,0.16555103582795264,0.0,0.23689455321508987,0.9673622097321938,0.01585338695742499,0.0,0.0,51.515445899719644,20.862101805294156,-0.04443843525363877
2025-01-01 08:00:00,1.0494929712407084,0.16633149546275428,0.0,0.2379351660614921,0.7966512315441595,0.014906573635056571,0.0,0.0,51.19674028303447,20.800440682840307,-0.0496814532642059
2025-01-01 09:00:00,0.9351175644552644,0.16633149546275428,0.0,0.2379351660614921,0.6828439127521369,0.014338485641635517,0.0,0.0,50.881307838275,20.78171665993325,-0.06266581521372311
2025-01-01 10:00:00,0.7063676326925797,0.16555103582795264,0.0,0.23689455321508987,0.4552292751680912,0.014243804309398676,0.0,0.0,50.56880798430918,20.84425865748012,-0.05556938582365038
2025-01-01 11:00:00,0.25113835752448854,0.16555103582795264,0.0,0.23689455321508987,0.0,0.014243804309398676,0.0,0.0,50.26044504440508,20.839905365369138,0.0
2025-01-01 12:00:00,0.2533142645495298,0.16711195509755594,0.0,0.2389757789078943,0.0,0.014338485641635517,0.0,0.0,49.956822354826706,21.306522120036732,0.0
2025-01-01 13:00:00,0.2535983085462403,0.16711195509755594,0.0,0.2389757789078943,0.0,0.014622529638346045,0.0,0.0,49.6640443508584,22.231584750200096,0.0
2025-01-01 14:00:00,0.253787671210714,0.16711195509755594,0.0,0.2389757789078943,0.0,0.014811892302819728,0.0,0.0,49.38465214752436,23.24165721627172,0.0
2025-01-01 15:00:00,0.253220465025496,0.16633149546275428,0.0,0.2379351660614921,0.0,0.015285298964003938,0.0,0.0,49.11741345986692,23.96200041121204,0.0
2025-01-01 16:00:00,0.25719443555483423,0.1686728743671593,0.0,0.24105700460069873,0.0,0.01613743095413552,0.0,0.0,48.85768382597275,24.062214926829036,0.0
2025-01-01 17:00:00,0.2624930629272852,0.1717947129063659,0.0,0.24521945598630757,0.0,0.017273606940977623,0.0,0.0,48.59729512988632,23.363794760563664,0.0
2025-01-01 18:00:00,0.26533173927798437,0.17335563217596922,0.0,0.24730068167911198,0.0,0.018031057598872358,0.0,0.0,48.33130038152569,22.49514897640392,0.0
2025-01-01 19:00:00,0.26362923891412726,0.1717947129063659,0.0,0.24521945598630757,0.0,0.01840978292781973,0.0,0.0,48.05862286096002,21.52443876428925,0.0
2025-01-01 20:00:00,0.26277798873219876,0.17101425327156425,0.0,0.24417884313990534,0.0,0.018599145592293413,0.0,0.0,47.77843441245499,20.51416876117842,0.0
2025-01-01 21:00:00,0.26126396922461237,0.17023379363676258,0.0,0.24313823029350312,0.0,0.018125738931109203,0.0,0.0,47.49140051559031,19.6127060497296,0.0
2025-01-01 22:00:00,0.25833061154167636,0.1686728743671593,0.0,0.24105700460069873,0.0,0.017273606940977623,0.0,0.0,47.19799347075744,18.676250043055745,0.0
2025-01-01 23:00:00,0.2543566410123381,0.16633149546275428,0.0,0.2379351660614921,0.0,0.016421474950846046,0.0,0.0,46.89781843480997,17.76560466512033,0.0
2025-01-02 00:00:00,0.4802678964243236,0.16555103582795264,0.0,0.23689455321508987,0.2276146375840456,0.01575870562518815,0.0,0.0,46.59321611797101,17.368431000398143,-0.0752785622603808
2025-01-02 01:00:00,1.1455823269886183,0.16477057619315097,0.0,0.23585394036868765,0.2276146375840456,0.015474661628477623,0.6666390874074075,0.0,50.70070190118837,17.352617107324274,-0.07207711906796774
2025-01-02 02:00:00,0.7624209237148656,0.1639901165583493,0.0,0.23481332752228543,0.5121329345641026,0.015474661628477623,0.0,0.0,51.32062185530925,17.521573214328345,-0.04740929958962538
2025-01-02 03:00:00,0.7611909482039897,0.16320965692354764,0.0,0.23377271467588326,0.5121329345641026,0.015285298964003938,0.0,0.0,50.97114728502334,17.4040070308413,-0.07123162599548648
2025-01-02 04:00:00,0.7886021650555932,0.162429197288746,0.0,0.23273210182948098,0.5405847642621083,0.015285298964003938,0.0,0.0,50.63859225157281,17.435472151433647,-0.05879013670647648
2025-01-02 05:00:00,1.9555059080027744,0.162429197288746,0.0,0.23273210182948098,1.707109781880342,0.015664024292951308,0.0,0.0,50.35790746399907,19.707955434270694,-0.8858255012662075
2025-01-02 06:00:00,1.4174757760946548,0.1639901165583493,0.0,0.23481332752228543,1.1665250176182338,0.01613743095413552,0.0,0.0,50.05031909070595,20.869491746344735,-0.044322294303462684
2025-01-02 07:00:00,1.3339174686967317,0.16555103582795264,0.0,0.23689455321508987,1.0811695285242167,0.01585338695742499,0.0,0.0,49.74881414758364,20.82177280451938,-0.04666722808275221
2025-01-02 08:00:00,1.163300290032731,0.16633149546275428,0.0,0.2379351660614921,0.9104585503361824,0.014906573635056571,0.0,0.0,49.46369242387977,20.86350165078854,-0.04548981362532653
2025-01-02 09:00:00,1.0204730535492816,0.16633149546275428,0.0,0.2379351660614921,0.7681994018461539,0.014338485641635517,0.0,0.0,49.22109250410086,20.801489979033203,-0.051023605418375514
2025-01-02 10:00:00,0.9055304405786196,0.16555103582795264,0.0,0.23689455321508987,0.6543920830541311,0.014243804309398676,0.0,0.0,48.92792143861988,20.786604400220753,-0.05675947086545386
2025-01-02 11:00:00,0.5072048248065398,0.16555103582795264,0.0,0.23689455321508987,0.2560664672820513,0.014243804309398676,0.0,0.0,48.63757671933642,20.710019538293952,-0.06422586622133124
2025-01-02 12:00:00,0.4524770724355697,0.16711195509755594,0.0,0.2389757789078943,0.19916280788603988,0.014338485641635517,0.0,0.0,48.34753390772806,20.441617878976047,-0.19415215079778694
2025-01-02 13:00:00,0.2535983085462403,0.16711195509755594,0.0,0.2389757789078943,0.0,0.014622529638346045,0.0,0.0,48.127384723528735,20.795200936444562,-0.0029697504694376894
2025-01-02 14:00:00,0.253787671210714,0.16711195509755594,0.0,0.2389757789078943,0.0,0.014811892302819728,0.0,0.0,47.84442304397762,20.47846079316265,-0.13265031794849047
2025-01-02 15:00:00,1.523839343110653,0.18389991148951165,0.0,0.32399180030365504,0.19916280788603988,0.04239104677280977,0.9582936881481483,0.0,49.88624839796945,21.00537005299374,-0.022237687961267245
2025-01-02 16:00:00,0.4848090731388799,0.1686728743671593,0.0,0.24105700460069873,0.2276146375840456,0.01613743095413552,0.0,0.0,51.62340467348506,20.654049513733163,-0.08447690430628872
2025-01-02 17:00:00,0.4901077005113308,0.1717947129063659,0.0,0.24521945598630757,0.2276146375840456,0.017273606940977623,0.0,0.0,51.30455598806652,20.729725239671392,-0.054498486640269836
2025-01-02 18:00:00,0.777464673842087,0.17335563217596922,0.0,0.24730068167911198,0.5121329345641026,0.018031057598872358,0.0,0.0,50.98934517768701,20.810900021285452,-0.06219586259593305
2025-01-02 19:00:00,0.7757621734782298,0.1717947129063659,0.0,0.24521945598630757,0.5121329345641026,0.01840978292781973,0.0,0.0,50.71419903035962,20.767237806182887,-0.05993231249154386
2025-01-02 20:00:00,0.26277798873219876,0.17101425327156425,0.0,0.24417884313990534,0.0,0.018599145592293413,0.0,0.0,50.43198719674012,19.859324851563997,0.0
2025-01-02 21:00:00,0.5395691940609588,0.18780220966351993,0.0,0.487896677438593,0.0,0.05167251662236586,0.0,0.0,50.03978707843919,18.890885112842966,0.0
