Metric,Value
Total Electric Energy (kWh),535.3432398881228
Total Gas Energy (therms),0.0
Average Electric Power (kW),0.7435322776223927
Peak Electric Power (kW),4.8774342725738125
Other Electric Energy (kWh),224.30430069525406
HVAC Heating Electric Energy (kWh),149.42900957392595
Lighting Electric Energy (kWh),26.28219487523911
Water Heating Electric Energy (kWh),135.32773474370373
Average Temperature - Indoor (C),20.911345949285028
Unmet Heating Load (C-hours),35.947952914522126
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
