Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.8415413823563174,0.15134583692938258,0.4989125,0.014025689705938623,0.0025224306154897095,0.008315208333333332,0.02179173389985551,0.18768506512312838,0.5820645833333334,0.05,0.0,0.4989125,0.0,0.13676250359604925,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004597386239035088,0.0,On,0.010085097299516083,0,On,0.007109250361304337,0.0,On,0.005335060328395987,0,On,0.14270761064607668,0.10703070798455748,On,0,0,Off,On,10700.66786105059,17.5555555555556,0.8,1578.7439800605205,14.621684072222221,0.5820645833333334,1,11697.347257777777,11697.347257777777,Off,0.0,18.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,7083.528755555556,Off,0.0,0,91.41563953180484,51.666666666666686,46.10666666666668,0.0,51.827026451111884,0.0,0.0,0.0,142.83693676844507,50.95696873820205,51.827026451111884,50.52193988174714,12.43753247303448,16.913083443404616,-0.14247211215098332,-2.523712443182376,-2.799999999995153,2.8,9.236100170605994,6395.568828497851,3775.6354431613545,380.3558349753367,-2373.597631309995,-0.0,-0.0,265.48688049998077,0.0,1.0,0.12905283180102267,0.0,0.0,2.505015249826369,65.99961422222222,-56.85470953260544,0.23057278749194815,7.727103648069095,0.0027028443048493617,-88.27253108220651,1.2314634328857728,0,0,56.75789089071554,0.05952403241828195,434.4082089598184,-54.052373984481726
2025-01-01 00:01:00,0.8415413823563174,0.15134583692938258,0.4989125,0.014025689705938623,0.0025224306154897095,0.008315208333333332,0.02179173389985551,0.18768506512312838,0.5820645833333334,0.05,0.0,0.4989125,0.0,0.13676250359604925,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004597386239035088,0.0,On,0.010085097299516083,0,On,0.007109250361304337,0.0,On,0.005335060328395987,0,On,0.14270761064607668,0.10703070798455748,On,0,0,Off,On,10700.66786105059,17.5555555555556,0.8,1578.7439800605205,14.621684072222221,0.5820645833333334,1,11697.347257777777,11697.347257777777,Off,0.0,18.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,7083.528755555556,Off,0.0,0,90.89521377535199,51.666666666666686,46.10666666666668,0.0,51.806339826723395,0.0,0.0,0.0,142.02377152398748,50.93797782171619,51.806339826723395,50.50379681921259,12.43753247303448,17.088001577484608,0.0,-2.100951756066128,-2.675777626184822,2.8,9.236100170605994,6340.098127824111,3772.3214038821548,368.1136988591438,-2415.1617752479087,-0.0,-0.0,265.48688049998077,0.0,1.0,0.12970510962119408,0.0,0.0,2.517676466661752,65.99961422222222,-70.76126626843282,0.2286428142446966,7.832181111878948,0.002702214320403978,-88.73300126558809,1.2343168306865184,0,0,53.4438516115158,0.05939007692523335,423.81599450968264,-55.7022956505388
2025-01-01 00:02:00,0.8415413823563174,0.15134583692938258,0.4989125,0.014025689705938623,0.0025224306154897095,0.008315208333333332,0.02179173389985551,0.18768506512312838,0.5820645833333334,0.05,0.0,0.4989125,0.0,0.13676250359604925,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004597386239035088,0.0,On,0.010085097299516083,0,On,0.007109250361304337,0.0,On,0.005335060328395987,0,On,0.14270761064607668,0.10703070798455748,On,0,0,Off,On,10700.66786105059,17.5555555555556,0.8,1578.7439800605205,14.621684072222221,0.5820645833333334,1,11697.347257777777,11697.347257777777,Off,0.0,18.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,7083.528755555556,Off,0.0,0,90.39149802327687,51.666666666666686,46.10666666666668,0.0,51.78576892204418,0.0,0.0,0.0,141.2367156613701,50.91909501979506,51.78576892204418,50.485758068670506,12.43753247303448,17.256800312943945,0.0,-1.687147926541001,-2.558936602061065,2.8,9.236100170605994,6285.9083799856835,3769.1861731014865,357.01301615468043,-2455.5380328094093,-0.0,-0.0,265.48688049998077,0.0,1.0,0.13033373194192302,0.0,0.0,2.5298785119623552,65.99961422222222,-84.57475654536009,0.22615942455203722,7.9127027881772225,0.0027015825136156445,-89.16407840700785,1.2335998553940744,0,0,50.30862083084719,0.05926380479856633,413.8908270469876,-56.877810892307195
2025-01-01 00:03:00,0.8415413823563174,0.15134583692938258,0.4989125,0.014025689705938623,0.0025224306154897095,0.008315208333333332,0.02179173389985551,0.18768506512312838,0.5820645833333334,0.05,0.0,0.4989125,0.0,0.13676250359604925,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004597386239035088,0.0,On,0.010085097299516083,0,On,0.007109250361304337,0.0,On,0.005335060328395987,0,On,0.14270761064607668,0.10703070798455748,On,0,0,Off,On,10700.66786105059,17.5555555555556,0.8,1578.7439800605205,14.621684072222221,0.5820645833333334,1,11697.347257777777,11697.347257777777,Off,0.0,18.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,7083.528755555556,Off,0.0,0,89.9037901403379,51.666666666666686,46.10666666666668,0.0,51.76531005096287,0.0,0.0,0.0,140.47467209427796,50.900316861060034,51.76531005096287,50.467820266108625,12.43753247303448,17.41973785455037,0.0,-1.2818407387802744,-2.4485470182223636,2.8,9.236100170605994,6233.177227523878,3766.1483921827435,346.7882557276894,-2494.759687401355,-0.0,-0.0,265.48688049998077,0.0,1.0,0.13093974185969331,0.0,0.0,2.54164163303746,65.99961422222222,-98.08425441521857,0.2237887295059582,7.989763455073466,0.002700947268429239,-89.56636690519761,1.2329085846310976,0,0,47.27083991210424,0.0591442571842871,404.5473174556903,-57.759061728000944
2025-01-01 00:04:00,0.8415413823563174,0.15134583692938258,0.4989125,0.014025689705938623,0.0025224306154897095,0.008315208333333332,0.02179173389985551,0.18768506512312838,0.5820645833333334,0.05,0.0,0.4989125,0.0,0.13676250359604925,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004597386239035088,0.0,On,0.010085097299516083,0,On,0.007109250361304337,0.0,On,0.005335060328395987,0,On,0.14270761064607668,0.10703070798455748,On,0,0,Off,On,10700.66786105059,17.5555555555556,0.8,1578.7439800605205,14.621684072222221,0.5820645833333334,1,11697.347257777777,11697.347257777777,Off,0.0,18.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,7083.528755555556,Off,0.0,0,89.4314032821869,51.666666666666686,46.10666666666668,0.0,51.74495968218836,0.0,0.0,0.0,139.73656762841705,50.88164001999584,51.74495968218836,50.44998018889958,12.43753247303448,17.57706685433931,0.0,-0.8846472624033656,-2.3438478437573864,2.8,9.236100170605994,6185.057944593949,3763.225211088492,337.3252513670436,-2532.861321813275,-0.0,-0.0,265.48688049998077,0.0,1.0,0.13152415553599492,0.0,0.0,2.552985554367291,65.99961422222222,-108.1019029332279,0.2215239073744358,8.063513862336151,0.002700308799379705,-89.94118742248685,1.23224186234834,0,0,44.3476588178526,0.0590306483551333,395.71573420195307,-58.39048283490945
2025-01-01 00:05:00,0.8415413823563174,0.15134583692938258,0.4989125,0.014025689705938623,0.0025224306154897095,0.008315208333333332,0.02179173389985551,0.18768506512312838,0.5820645833333334,0.05,0.0,0.4989125,0.0,0.13676250359604925,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004597386239035088,0.0,On,0.010085097299516083,0,On,0.007109250361304337,0.0,On,0.005335060328395987,0,On,0.14270761064607668,0.10703070798455748,On,0,0,Off,On,10700.66786105059,17.5555555555556,0.8,1578.7439800605205,14.621684072222221,0.5820645833333334,1,11697.347257777777,11697.347257777777,Off,0.0,18.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,7083.528755555556,Off,0.0,0,88.97336454425832,51.666666666666686,46.10666666666668,0.0,51.72471443587547,0.0,0.0,0.0,139.0208821004036,50.86306131377397,51.72471443587547,50.432234752723225,12.43753247303448,17.72914672068567,0.0,-0.49523521785112246,-2.2441841027303386,2.8,9.236100170605994,6141.816687947402,3760.418532502328,328.5272507589675,-2569.9060578350313,-0.0,-0.0,265.48688049998077,0.0,1.0,0.13208837883607336,0.0,0.0,2.5639375648832865,65.99961422222222,-114.2984235580191,0.2193569937138898,8.135477030215418,0.00269966731154361,-90.29027774265285,1.2315980882380038,0,0,41.540980231689176,0.05892229996204324,387.33636421264634,-58.809113453678805
2025-01-01 00:06:00,0.2594767990229839,0.15134583692938258,0.0,0.004324613317049731,0.0025224306154897095,0.0,0.02179173389985551,0.18768506512312838,0.0,0.05,0.0,0.0,0.0,0.13676250359604925,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004597386239035088,0.0,On,0.010085097299516083,0,On,0.007109250361304337,0.0,On,0.005335060328395987,0,On,0.14270761064607668,0.10703070798455748,On,0,0,Off,Off,0.0,17.5555555555556,0.0,0.0,0.0,0.0,0,0.0,11697.347257777777,Off,0.0,18.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,7083.528755555556,Off,0.0,0,88.52871384063818,51.666666666666686,46.10666666666668,0.0,51.7045711466405,0.0,0.0,0.0,138.32611537599715,50.8445777616796,51.7045711466405,50.41458106919916,12.43753247303448,17.876332286935472,0.0,-0.11331104353352806,-2.148991532902892,2.8,9.236100170605994,-2459.52251277303,38.849628564898715,320.3100547652175,-2605.958778914027,-0.0,-0.0,265.48688049998077,0.0,1.0,0.13263379282076476,0.0,0.0,2.5745244720441236,65.99961422222222,-119.05061435898388,0.21728045667149914,8.204563486723451,0.002699022997273019,-90.61533441801976,1.230975690480108,0,0,38.849628564898715,0.058818626000289795,379.3579920461221,-59.04793728090457
2025-01-01 00:07:00,0.2594767990229839,0.15134583692938258,0.0,0.004324613317049731,0.0025224306154897095,0.0,0.02179173389985551,0.18768506512312838,0.0,0.05,0.0,0.0,0.0,0.13676250359604925,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004597386239035088,0.0,On,0.010085097299516083,0,On,0.007109250361304337,0.0,On,0.005335060328395987,0,On,0.14270761064607668,0.10703070798455748,On,0,0,Off,Off,0.0,17.5555555555556,0.0,0.0,0.0,0.0,0,0.0,11697.347257777777,Off,0.0,18.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,7083.528755555556,Off,0.0,0,88.96336283719977,51.666666666666686,46.10666666666668,0.0,51.684526860729385,0.0,0.0,0.0,139.00525443312463,50.82618658244858,51.684526860729385,50.397016443308175,12.43753247303448,17.695899399386075,0.0,-0.019357895750181445,-2.057784527559858,2.8,9.236100170605994,-2407.882841842475,38.615841423325634,312.60128927796245,-2561.7894591625545,-0.0,-0.0,265.48688049998077,0.0,1.0,0.131965088037818,0.0,0.0,2.561544395159827,65.99961422222222,-111.58026317990125,0.21971263330446592,8.117822335788171,0.0026983760364410045,-89.61367058571375,1.2317398353302755,0,0,38.615841423325634,0.05871912099542546,371.73670483155615,-59.135415553593695
2025-01-01 00:08:00,0.2594767990229839,0.15134583692938258,0.0,0.004324613317049731,0.0025224306154897095,0.0,0.02179173389985551,0.18768506512312838,0.0,0.05,0.0,0.0,0.0,0.13676250359604925,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004597386239035088,0.0,On,0.010085097299516083,0,On,0.007109250361304337,0.0,On,0.005335060328395987,0,On,0.14270761064607668,0.10703070798455748,On,0,0,Off,Off,0.0,17.5555555555556,0.0,0.0,0.0,0.0,0,0.0,11697.347257777777,Off,0.0,18.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,7083.528755555556,Off,0.0,0,89.38146240204642,51.666666666666686,46.10666666666668,0.0,51.66438785819944,0.0,0.0,0.0,139.65853500319753,50.80770510813416,51.66438785819944,50.37936373310153,12.43753247303448,17.52154398148316,0.0,0.07366708466842044,-1.9701453846744277,2.8,9.236100170605994,-2359.480436565454,38.23598164244652,305.33867538921277,-2519.3891262801044,-0.0,-0.0,265.48688049998077,0.0,1.0,0.1313179934047672,0.0,0.0,2.548983787994133,65.99961422222222,-105.57819078533043,0.22209093958772236,8.034230644990494,0.0026977366240516854,-88.6414188050027,1.2324791535885937,0,0,38.23598164244652,0.05862334934203127,364.43484520026414,-59.09616981105138
2025-01-01 00:09:00,0.2594767990229839,0.15134583692938258,0.0,0.004324613317049731,0.0025224306154897095,0.0,0.02179173389985551,0.18768506512312838,0.0,0.05,0.0,0.0,0.0,0.13676250359604925,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004597386239035088,0.0,On,0.010085097299516083,0,On,0.007109250361304337,0.0,On,0.005335060328395987,0,On,0.14270761064607668,0.10703070798455748,On,0,0,Off,Off,0.0,17.5555555555556,0.0,0.0,0.0,0.0,0,0.0,11697.347257777777,Off,0.0,18.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,7083.528755555556,Off,0.0,0,89.78392540382156,51.666666666666686,46.10666666666668,0.0,51.64415778778477,0.0,0.0,0.0,140.28738344347119,50.78913677675722,51.64415778778477,50.36162627124345,12.43753247303448,17.35292925563964,0.0,0.16564387575098397,-1.8857149907988007,2.8,9.236100170605994,-2313.033989573308,37.91117220656018,298.4686580683331,-2478.6484426043785,-0.0,-0.0,265.48688049998077,0.0,1.0,0.13069135574076107,0.0,0.0,2.5368202664150696,65.99961422222222,-99.87242746891052,0.22441746276834265,7.952967267108663,0.002697104528281584,-87.69705210995153,1.2331949839561736,0,0,37.91117220656018,0.058530935989271206,357.42011490252554,-58.95145683419243
