Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.30710207071911627,0.20529763728652003,0.0,0.005118367845318605,0.003421627288108667,0.0,0.014811684399312838,0.0,0.2722903863198034,0.0,0.020000000000000004,0.0,0.0,0.1994643039531867,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.10427872271436223,0.07820904203577164,On,0.0,0,Off,0.003999287280701754,0.0,On,0.010812397118611084,0,On,0.006337981048887746,0,On,0.16167368255655346,0.12125526191741505,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,3046.181128888889,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,992.6318533333333,Off,0.0,0.0,21.429625519108253,51.666666666666686,46.10666666666668,0.0,51.058777357383526,0.0,0.0,0.0,21.429625519108253,49.32059083260334,51.058777357383526,48.45149757021325,12.43753247303448,18.9554040897515,0.0,2.8,9.236100170605994,-539.0854420890373,-1075.481251594061,-0.0,-0.0,473.7837556068241,0.0,3.0,0.05108193812026027,0.0,0,0.48377457037670607,197.99884266666666,62.612053898199505,0.22257312655207467,8.997082502198097,0.002968248238135889,57.578545814135246,1.22265756519291
2025-01-01 00:01:00,0.30710207071911627,0.20529763728652003,0.0,0.005118367845318605,0.003421627288108667,0.0,0.014811684399312838,0.0,0.2722903863198034,0.0,0.020000000000000004,0.0,0.0,0.1994643039531867,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.10427872271436223,0.07820904203577164,On,0.0,0,Off,0.003999287280701754,0.0,On,0.010812397118611084,0,On,0.006337981048887746,0,On,0.16167368255655346,0.12125526191741505,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,3046.181128888889,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,992.6318533333333,Off,0.0,0.0,21.435314939757838,51.666666666666686,46.10666666666668,0.0,51.05663654565995,0.0,0.0,0.0,21.435314939757838,49.31878635155954,51.05663654565995,48.449861254509344,12.43753247303448,18.945508446584636,0.0,2.8,9.236100170605994,-540.8290690739368,-1074.4935114855348,-0.0,-0.0,473.7837556068241,0.0,3.0,0.051066303166225534,0.0,0,0.4836264986032114,197.99884266666666,59.88068680477386,0.22337640434393166,9.01598219641113,0.0029684501744636654,57.576218742137335,1.2262704992365348
2025-01-01 00:02:00,0.30710207071911627,0.20529763728652003,0.0,0.005118367845318605,0.003421627288108667,0.0,0.014811684399312838,0.0,0.2722903863198034,0.0,0.020000000000000004,0.0,0.0,0.1994643039531867,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.10427872271436223,0.07820904203577164,On,0.0,0,Off,0.003999287280701754,0.0,On,0.010812397118611084,0,On,0.006337981048887746,0,On,0.16167368255655346,0.12125526191741505,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,3046.181128888889,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,992.6318533333333,Off,0.0,0.0,21.441048829261124,51.666666666666686,46.10666666666668,0.0,51.05449525887304,0.0,0.0,0.0,21.441048829261124,49.31698139143823,51.05449525887304,48.44822445772083,12.43753247303448,18.93554918037025,0.0,2.8,9.236100170605994,-542.5173551539991,-1073.4997873552118,-0.0,-0.0,473.7837556068241,0.0,3.0,0.05105056575779103,0.0,0,0.48347745652915536,197.99884266666666,57.198676594388516,0.22353047483169033,9.011625493040672,0.0029686515076935067,57.574209325291044,1.2263121625641786
2025-01-01 00:03:00,0.30710207071911627,0.20529763728652003,0.0,0.005118367845318605,0.003421627288108667,0.0,0.014811684399312838,0.0,0.2722903863198034,0.0,0.020000000000000004,0.0,0.0,0.1994643039531867,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.10427872271436223,0.07820904203577164,On,0.0,0,Off,0.003999287280701754,0.0,On,0.010812397118611084,0,On,0.006337981048887746,0,On,0.16167368255655346,0.12125526191741505,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,3046.181128888889,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,992.6318533333333,Off,0.0,0.0,21.446822201708493,51.666666666666686,46.10666666666668,0.0,51.05235349300175,0.0,0.0,0.0,21.446822201708493,49.31517594849491,51.05235349300175,48.44658717624149,12.43753247303448,18.925533367295976,0.0,2.8,9.236100170605994,-544.2043489254147,-1072.5007919757415,-0.0,-0.0,473.7837556068241,0.0,3.0,0.051034737040997834,0.0,0,0.48332754971379105,197.99884266666666,54.512687443502706,0.22368545031237316,9.007237504620301,0.00296885282705684,57.572400339516044,1.2263540661699222
2025-01-01 00:04:00,0.30710207071911627,0.20529763728652003,0.0,0.005118367845318605,0.003421627288108667,0.0,0.014811684399312838,0.0,0.2722903863198034,0.0,0.020000000000000004,0.0,0.0,0.1994643039531867,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.10427872271436223,0.07820904203577164,On,0.0,0,Off,0.003999287280701754,0.0,On,0.010812397118611084,0,On,0.006337981048887746,0,On,0.16167368255655346,0.12125526191741505,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,3046.181128888889,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,992.6318533333333,Off,0.0,0.0,21.45263144535958,51.666666666666686,46.10666666666668,0.0,51.050211244475875,0.0,0.0,0.0,21.45263144535958,49.313370019404914,51.050211244475875,48.44494940686944,12.43753247303448,18.915466132309874,0.0,2.8,9.236100170605994,-545.0109395077322,-1071.4970425984227,-0.0,-0.0,473.7837556068241,0.0,3.0,0.051018825082943205,0.0,0,0.48317685455704884,197.99884266666666,52.702347483866276,0.22384126109616947,9.00282099886437,0.0029690541332159873,57.57077611595002,1.226396188582444
2025-01-01 00:05:00,0.30710207071911627,0.20529763728652003,0.0,0.005118367845318605,0.003421627288108667,0.0,0.014811684399312838,0.0,0.2722903863198034,0.0,0.020000000000000004,0.0,0.0,0.1994643039531867,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.10427872271436223,0.07820904203577164,On,0.0,0,Off,0.003999287280701754,0.0,On,0.010812397118611084,0,On,0.006337981048887746,0,On,0.16167368255655346,0.12125526191741505,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,3046.181128888889,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,992.6318533333333,Off,0.0,0.0,21.45846212073478,51.666666666666686,46.10666666666668,0.0,51.04806851005177,0.0,0.0,0.0,21.45846212073478,49.31156360114772,51.04806851005177,48.44331114669569,12.43753247303448,18.905367976122218,0.0,2.8,9.236100170605994,-544.6601479829653,-1070.490587913012,-0.0,-0.0,473.7837556068241,0.0,3.0,0.05100286226157656,0.0,0,0.48302567769624793,197.99884266666666,52.046684323222536,0.22399762211981222,8.998387059965093,0.0029692554267819506,57.56927354028577,1.2264384437568034
2025-01-01 00:06:00,0.30710207071911627,0.20529763728652003,0.0,0.005118367845318605,0.003421627288108667,0.0,0.014811684399312838,0.0,0.2722903863198034,0.0,0.020000000000000004,0.0,0.0,0.1994643039531867,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.10427872271436223,0.07820904203577164,On,0.0,0,Off,0.003999287280701754,0.0,On,0.010812397118611084,0,On,0.006337981048887746,0,On,0.16167368255655346,0.12125526191741505,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,3046.181128888889,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,992.6318533333333,Off,0.0,0.0,21.464296947701555,51.666666666666686,46.10666666666668,0.0,51.04592528779134,0.0,0.0,0.0,21.464296947701555,49.30975669191865,51.04592528779134,48.44167239398231,12.43753247303448,18.8952634338897,0.0,2.8,9.236100170605994,-544.1808473520874,-1069.4838754307855,-0.0,-0.0,473.7837556068241,0.0,3.0,0.05098688734964622,0.0,0,0.4828743863310356,197.99884266666666,51.51927247187387,0.22415419092100752,8.9939489563825,0.002969456708159128,57.5678169678668,1.2264807286814174
2025-01-01 00:07:00,0.30710207071911627,0.20529763728652003,0.0,0.005118367845318605,0.003421627288108667,0.0,0.014811684399312838,0.0,0.2722903863198034,0.0,0.020000000000000004,0.0,0.0,0.1994643039531867,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.10427872271436223,0.07820904203577164,On,0.0,0,Off,0.003999287280701754,0.0,On,0.010812397118611084,0,On,0.006337981048887746,0,On,0.16167368255655346,0.12125526191741505,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,3046.181128888889,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,992.6318533333333,Off,0.0,0.0,21.47013269964133,51.666666666666686,46.10666666666668,0.0,51.04378157731886,0.0,0.0,0.0,21.47013269964133,49.30794929136813,51.04378157731886,48.44003314839278,12.43753247303448,18.88515708707411,0.0,2.8,9.236100170605994,-543.6169450724007,-1068.4773621291415,-0.0,-0.0,473.7837556068241,0.0,3.0,0.05097090758729372,0.0,0,0.48272304902960816,197.99884266666666,51.07666144991669,0.22431090360715675,8.989509165988402,0.0029696579775043137,57.56639225903691,1.2265230241202785
2025-01-01 00:08:00,0.30710207071911627,0.20529763728652003,0.0,0.005118367845318605,0.003421627288108667,0.0,0.014811684399312838,0.0,0.2722903863198034,0.0,0.020000000000000004,0.0,0.0,0.1994643039531867,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.10427872271436223,0.07820904203577164,On,0.0,0,Off,0.003999287280701754,0.0,On,0.010812397118611084,0,On,0.006337981048887746,0,On,0.16167368255655346,0.12125526191741505,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,3046.181128888889,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,992.6318533333333,Off,0.0,0.0,21.475966985406785,51.666666666666686,46.10666666666668,0.0,51.041637378550334,0.0,0.0,0.0,21.475966985406785,49.30614139941828,51.041637378550334,48.43839340985227,12.43753247303448,18.875052330933833,0.0,2.8,9.236100170605994,-543.1054462210697,-1067.471386228643,-0.0,-0.0,473.7837556068241,0.0,3.0,0.05095492834235143,0.0,0,0.4825717166283452,197.99884266666666,50.58218440074926,0.22446771272073068,8.985069525464787,0.0029698592349280107,57.56498891981999,1.2265653158143972
2025-01-01 00:09:00,0.30710207071911627,0.20529763728652003,0.0,0.005118367845318605,0.003421627288108667,0.0,0.014811684399312838,0.0,0.2722903863198034,0.0,0.020000000000000004,0.0,0.0,0.1994643039531867,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.10427872271436223,0.07820904203577164,On,0.0,0,Off,0.003999287280701754,0.0,On,0.010812397118611084,0,On,0.006337981048887746,0,On,0.16167368255655346,0.12125526191741505,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,3046.181128888889,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,992.6318533333333,Off,0.0,0.0,21.48179936550567,51.666666666666686,46.10666666666668,0.0,51.039492691617966,0.0,0.0,0.0,21.48179936550567,49.30433301619256,51.039492691617966,48.43675317847986,12.43753247303448,18.864949789534663,0.0,2.8,9.236100170605994,-542.3811023628924,-1066.4660097111957,-0.0,-0.0,473.7837556068241,0.0,3.0,0.0509389506022657,0.0,0,0.48242039847891705,197.99884266666666,50.301151741479174,0.22462460955282118,8.980630372713561,0.002970060480506363,57.5636050059287,1.2266076011412501
