Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Grill Gas Power (therms/hour),Gas Grill Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 01:43:00,0.9523814414789458,0.18192251216246938,0.5668299613191072,0.015873024024649095,0.0030320418693744896,0.00944716602198512,0.012181377296792072,0.22897714751548698,0.6612229166666667,0.05,0.0,6.746131910713309e-05,0.5667625000000001,0.0,0.16733917882913604,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.008934647581879791,0,On,0.00585824240997218,0,On,0.16384757491650856,0.12288568118738138,On,6.746131910713309e-05,On,0,0,Off,On,10871.853329837095,20.000000000000057,0.7999999999999999,3077.50683571846,16.610171561111112,0.6612229166666667,1,13288.137248888888,13288.137248888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7866.585225869494,Off,0.0,0,74.6160304907386,51.666666666666686,46.10666666666668,0.0,48.66371914599,0.0,0.0,0.0,116.58754764177905,47.73586320736747,48.66371914599,47.27193523805621,12.43753247303448,19.355507525930005,-0.14449247407005217,8.900612416792503,2.2,9.236100170605994,9657.538025257785,1148.313162073412,-1571.993100662945,-0.0,-0.0,361.6884230125679,0.0,2.0,0.07016269468390916,0.0,0.0,0.9079784043727325,131.99922844444444,-4.0106269289318845,0.20736537154506599,9.043133698642329,0.0028263926605532805,7.767128849434158,1.2246566116819693,0.22628019830188012,-1980.1671573162712,50.97348367122324
2025-01-01 01:44:00,0.9523814414789458,0.18192251216246938,0.5668299613191072,0.015873024024649095,0.0030320418693744896,0.00944716602198512,0.012181377296792072,0.22897714751548698,0.6612229166666667,0.05,0.0,6.746131910713309e-05,0.5667625000000001,0.0,0.16733917882913604,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.008934647581879791,0,On,0.00585824240997218,0,On,0.16384757491650856,0.12288568118738138,On,6.746131910713309e-05,On,0,0,Off,On,10871.853329837095,20.000000000000057,0.7999999999999999,3077.50683571846,16.610171561111112,0.6612229166666667,1,13288.137248888888,13288.137248888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7866.585225869494,Off,0.0,0,74.1050785677327,51.666666666666686,46.10666666666668,0.0,48.65335113709139,0.0,0.0,0.0,115.78918526208236,47.72656265347442,48.65335113709139,47.26316841166593,12.43753247303448,19.540747932344473,0.0,9.033879073797463,2.2,9.236100170605994,9621.596823565575,1100.1975178543148,-1599.3608779712117,-0.0,-0.0,361.6884230125679,0.0,2.0,0.07062164648297262,0.0,0.0,0.9139177190480735,131.99922844444444,-12.584051312876682,0.20499216641338472,9.128652399247528,0.0028264298224925603,7.1168662705498065,1.2238815139973713,0.22704249157454565,-2026.3536284848126,49.04431062066742
2025-01-01 01:45:00,0.9523814414789458,0.18192251216246938,0.5668299613191072,0.015873024024649095,0.0030320418693744896,0.00944716602198512,0.012181377296792072,0.22897714751548698,0.6612229166666667,0.05,0.0,6.746131910713309e-05,0.5667625000000001,0.0,0.16733917882913604,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.008934647581879791,0,On,0.00585824240997218,0,On,0.16384757491650856,0.12288568118738138,On,6.746131910713309e-05,On,0,0,Off,On,10871.853329837095,20.000000000000057,0.7999999999999999,3077.50683571846,16.610171561111112,0.6612229166666667,1,13288.137248888888,13288.137248888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7866.585225869494,Off,0.0,0,73.6093919095168,51.666666666666686,46.10666666666668,0.0,48.643052041162754,0.0,0.0,0.0,115.01467485862,47.717325787449305,48.643052041162754,47.25446266059259,12.43753247303448,19.720238890342017,0.0,9.159810778121168,2.2,9.236100170605994,9586.536327220705,1054.4916706750323,-1626.058209124657,-0.0,-0.0,361.6884230125679,0.0,2.0,0.0710649181378994,0.0,0.0,0.9196541163138472,131.99922844444444,-20.947216504301693,0.20272158512980262,9.21079726896194,0.0028264638948059286,6.489128867547734,1.2231314103644768,0.22776048393653103,-2070.2205430662816,47.20537802285396
2025-01-01 01:46:00,0.9523814414789458,0.18192251216246938,0.5668299613191072,0.015873024024649095,0.0030320418693744896,0.00944716602198512,0.012181377296792072,0.22897714751548698,0.6612229166666667,0.05,0.0,6.746131910713309e-05,0.5667625000000001,0.0,0.16733917882913604,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.008934647581879791,0,On,0.00585824240997218,0,On,0.16384757491650856,0.12288568118738138,On,6.746131910713309e-05,On,0,0,Off,On,10871.853329837095,20.000000000000057,0.7999999999999999,3077.50683571846,16.610171561111112,0.6612229166666667,1,13288.137248888888,13288.137248888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7866.585225869494,Off,0.0,0,73.12813290379343,51.666666666666686,46.10666666666668,0.0,48.63281980986689,0.0,0.0,0.0,114.26270766217722,47.70815070654528,48.63281980986689,47.24581615488449,12.43753247303448,19.894297472042343,0.0,9.278914397209387,2.2,9.236100170605994,9552.470128068435,1011.0748866051476,-1652.1151981962407,-0.0,-0.0,361.6884230125679,0.0,2.0,0.07149344054018351,0.0,0.0,0.9251996428763145,131.99922844444444,-28.956426584988165,0.20054657011312707,9.29116473294808,0.0028264949808508967,5.882609023067687,1.222404887993592,0.22843746990241653,-2111.907082609074,45.47513349576189
2025-01-01 01:47:00,0.9523814414789458,0.18192251216246938,0.5668299613191072,0.015873024024649095,0.0030320418693744896,0.00944716602198512,0.012181377296792072,0.22897714751548698,0.6612229166666667,0.05,0.0,6.746131910713309e-05,0.5667625000000001,0.0,0.16733917882913604,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.008934647581879791,0,On,0.00585824240997218,0,On,0.16384757491650856,0.12288568118738138,On,6.746131910713309e-05,On,0,0,Off,On,10871.853329837095,20.000000000000057,0.7999999999999999,3077.50683571846,16.610171561111112,0.6612229166666667,1,13288.137248888888,13288.137248888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7866.585225869494,Off,0.0,0,72.66057320778059,51.666666666666686,46.10666666666668,0.0,48.62265250720418,0.0,0.0,0.0,113.53214563715716,47.699035612420104,48.62265250720418,47.237227165028074,12.43753247303448,20.063199242114475,0.0,9.391636532791688,2.2,9.236100170605994,9519.387840550784,969.8216652118608,-1677.5574974942974,-0.0,-0.0,361.6884230125679,0.0,2.0,0.07190802610289615,0.0,0.0,0.930564812207448,131.99922844444444,-36.59641480458153,0.19846092171032775,9.367811202435552,0.0028265231781231803,5.296164415678348,1.2217007162690452,0.22907634070465582,-2151.536764924473,43.85159441787408
2025-01-01 01:48:00,0.29115852481227905,0.18192251216246938,6.746131910713309e-05,0.004852642080204651,0.0030320418693744896,1.124355318452218e-06,0.012181377296792072,0.22897714751548698,0.0,0.05,0.0,6.746131910713309e-05,0.0,0.0,0.16733917882913604,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.008934647581879791,0,On,0.00585824240997218,0,On,0.16384757491650856,0.12288568118738138,On,6.746131910713309e-05,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13288.137248888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7866.585225869494,Off,0.0,0,72.20606557181868,51.666666666666686,46.10666666666668,0.0,48.612548294862115,0.0,0.0,0.0,112.82197745596669,47.68997879751619,48.612548294862115,47.22869404884324,12.43753247303448,20.227188974319333,0.0,9.498377072600542,2.2,9.236100170605994,-1384.580866315048,-2146.8889532811118,-1702.4076412721474,-0.0,-0.0,361.6884230125679,0.0,2.0,0.07230939767433354,0.0,0.0,0.9357589787176729,131.99922844444444,-43.86164805546839,0.19645911165877852,9.443013367466655,0.002826548579006623,4.728777612913859,1.221017800653148,0.22967967174030876,-2189.2212800552575,42.33232677414565
2025-01-01 01:49:00,0.29115852481227905,0.18192251216246938,6.746131910713309e-05,0.004852642080204651,0.0030320418693744896,1.124355318452218e-06,0.012181377296792072,0.22897714751548698,0.0,0.05,0.0,6.746131910713309e-05,0.0,0.0,0.16733917882913604,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.008934647581879791,0,On,0.00585824240997218,0,On,0.16384757491650856,0.12288568118738138,On,6.746131910713309e-05,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13288.137248888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7866.585225869494,Off,0.0,0,72.48058902720688,51.666666666666686,46.10666666666668,0.0,48.602505421342194,0.0,0.0,0.0,113.25092035501075,47.68097863495274,48.602505421342194,47.22021524175802,12.43753247303448,20.11360518822689,0.0,9.446002924656224,2.2,9.236100170605994,-1361.2220145794415,-2127.6594868788684,-1685.1802747222973,-0.0,-0.0,361.6884230125679,0.0,2.0,0.07203151748164047,0.0,0.0,0.9321629193715356,131.99922844444444,-37.73016286971196,0.19784599495749633,9.390909647335555,0.002826571271336386,5.112358575966766,1.2214906957457625,0.22938383490948336,-2170.711558549261,43.05207167039265
2025-01-01 01:50:00,0.29115852481227905,0.18192251216246938,6.746131910713309e-05,0.004852642080204651,0.0030320418693744896,1.124355318452218e-06,0.012181377296792072,0.22897714751548698,0.0,0.05,0.0,6.746131910713309e-05,0.0,0.0,0.16733917882913604,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.008934647581879791,0,On,0.00585824240997218,0,On,0.16384757491650856,0.12288568118738138,On,6.746131910713309e-05,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13288.137248888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7866.585225869494,Off,0.0,0,72.74481999346315,51.666666666666686,46.10666666666668,0.0,48.592426159705944,0.0,0.0,0.0,113.66378123978618,47.67194425427054,48.592426159705944,47.211703301552845,12.43753247303448,20.003906698171058,0.0,9.396994678643798,2.2,9.236100170605994,-1339.570503605955,-2109.1433939806907,-1668.608426007887,-0.0,-0.0,361.6884230125679,0.0,2.0,0.07176262526847565,0.0,0.0,0.9286831738492526,131.99922844444444,-32.65050061063596,0.19919607998482858,9.34082319504726,0.002826595794886203,5.48298448064763,1.2219477607246438,0.229106664502684,-2153.4247926544103,44.28139867371947
2025-01-01 01:51:00,0.29115852481227905,0.18192251216246938,6.746131910713309e-05,0.004852642080204651,0.0030320418693744896,1.124355318452218e-06,0.012181377296792072,0.22897714751548698,0.0,0.05,0.0,6.746131910713309e-05,0.0,0.0,0.16733917882913604,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.008934647581879791,0,On,0.00585824240997218,0,On,0.16384757491650856,0.12288568118738138,On,6.746131910713309e-05,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13288.137248888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7866.585225869494,Off,0.0,0,72.99958693757955,51.666666666666686,46.10666666666668,0.0,48.582311890495674,0.0,0.0,0.0,114.06185458996804,47.662876938382254,48.582311890495674,47.203159462325544,12.43753247303448,19.89777929308704,0.0,9.351039627524765,2.2,9.236100170605994,-1318.5570941844887,-2092.2405879757116,-1652.638115564705,-0.0,-0.0,361.6884230125679,0.0,2.0,0.0715019992958417,0.0,0.0,0.9253104020958818,131.99922844444444,-27.607401632351497,0.20051226211101641,9.292588228822012,0.0028266220864590582,5.84168229228392,1.2223902703467344,0.2288464567266985,-2137.2443708754367,45.00378289972534
2025-01-01 01:52:00,0.29115852481227905,0.18192251216246938,6.746131910713309e-05,0.004852642080204651,0.0030320418693744896,1.124355318452218e-06,0.012181377296792072,0.22897714751548698,0.0,0.05,0.0,6.746131910713309e-05,0.0,0.0,0.16733917882913604,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.008934647581879791,0,On,0.00585824240997218,0,On,0.16384757491650856,0.12288568118738138,On,6.746131910713309e-05,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13288.137248888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7866.585225869494,Off,0.0,0,73.24548730807989,51.666666666666686,46.10666666666668,0.0,48.57216388316094,0.0,0.0,0.0,114.44607391887482,47.653777866935826,48.57216388316094,47.194584858823276,12.43753247303448,19.794996635070017,0.0,9.307839943152748,2.2,9.236100170605994,-1298.29192931299,-2076.2971103764075,-1637.2294308850821,-0.0,-0.0,361.6884230125679,0.0,2.0,0.07124912745365998,0.0,0.0,0.9220379768732,131.99922844444444,-22.750921440475764,0.20179647051570915,9.245382755081037,0.002826650087890957,6.189184210336393,1.2228191374380097,0.2286015803751866,-2122.0600664020335,45.76295602562581
2025-01-01 01:53:00,0.29115852481227905,0.18192251216246938,6.746131910713309e-05,0.004852642080204651,0.0030320418693744896,1.124355318452218e-06,0.012181377296792072,0.22897714751548698,0.0,0.05,0.0,6.746131910713309e-05,0.0,0.0,0.16733917882913604,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.008934647581879791,0,On,0.00585824240997218,0,On,0.16384757491650856,0.12288568118738138,On,6.746131910713309e-05,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13288.137248888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7866.585225869494,Off,0.0,0,73.48302337500037,51.666666666666686,46.10666666666668,0.0,48.56198332702914,0.0,0.0,0.0,114.81722402343807,47.64464814510995,48.56198332702914,47.185980554150355,12.43753247303448,19.69536855750539,0.0,9.267174650226606,2.2,9.236100170605994,-1278.7635755550984,-2061.3001838890677,-1622.34852652653,-0.0,-0.0,361.6884230125679,0.0,2.0,0.07100358194023113,0.0,0.0,0.9188603619812915,131.99922844444444,-18.103472041136442,0.20305027557834562,9.199816903072087,0.0028266797446284556,6.5261033578308485,1.2232351273174762,0.22837083023956062,-2107.7896106826447,46.48942679357692
2025-01-01 01:54:00,0.29115852481227905,0.18192251216246938,6.746131910713309e-05,0.004852642080204651,0.0030320418693744896,1.124355318452218e-06,0.012181377296792072,0.22897714751548698,0.0,0.05,0.0,6.746131910713309e-05,0.0,0.0,0.16733917882913604,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.008934647581879791,0,On,0.00585824240997218,0,On,0.16384757491650856,0.12288568118738138,On,6.746131910713309e-05,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13288.137248888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7866.585225869494,Off,0.0,0,73.71262840973685,51.666666666666686,46.10666666666668,0.0,48.55177134406627,0.0,0.0,0.0,115.17598189021382,47.63548881547757,48.55177134406627,47.17734755118323,12.43753247303448,19.59873110711909,0.0,9.228852901690377,2.2,9.236100170605994,-1259.9554391841718,-2047.1890982449872,-1607.9660134353533,-0.0,-0.0,361.6884230125679,0.0,2.0,0.07076499563047628,0.0,0.0,0.9157728064389576,131.99922844444444,-13.677848761386343,0.2042749959151391,9.155805003540518,0.0028267110051482217,6.852967001232713,1.2236388987241682,0.2281531646646048,-2094.3620334875527,47.17293524256543
2025-01-01 01:55:00,0.29115852481227905,0.18192251216246938,6.746131910713309e-05,0.004852642080204651,0.0030320418693744896,1.124355318452218e-06,0.012181377296792072,0.22897714751548698,0.0,0.05,0.0,6.746131910713309e-05,0.0,0.0,0.16733917882913604,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.008934647581879791,0,On,0.00585824240997218,0,On,0.16384757491650856,0.12288568118738138,On,6.746131910713309e-05,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13288.137248888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7866.585225869494,Off,0.0,0,73.93468757314893,51.666666666666686,46.10666666666668,0.0,48.54152899812788,0.0,0.0,0.0,115.5229493330452,47.626300866606336,48.54152899812788,47.16868680084557,12.43753247303448,19.50493859798366,0.0,9.192708385159015,2.2,9.236100170605994,-1241.8431936113277,-2033.8976844318265,-1594.0556868287154,-0.0,-0.0,361.6884230125679,0.0,2.0,0.07053304311548977,0.0,0.0,0.9127710991157642,131.99922844444444,-9.475929795180193,0.205471785885863,9.11257656436014,0.002826743820537252,7.170243198588366,1.2240310365438547,0.22794767518673567,-2081.715564109734,47.817879677907236
2025-01-01 01:56:00,0.29115852481227905,0.18192251216246938,6.746131910713309e-05,0.004852642080204651,0.0030320418693744896,1.124355318452218e-06,0.012181377296792072,0.22897714751548698,0.0,0.05,0.0,6.746131910713309e-05,0.0,0.0,0.16733917882913604,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.008934647581879791,0,On,0.00585824240997218,0,On,0.16384757491650856,0.12288568118738138,On,6.746131910713309e-05,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13288.137248888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7866.585225869494,Off,0.0,0,74.14955060399687,51.666666666666686,46.10666666666668,0.0,48.53125730140983,0.0,0.0,0.0,115.8586728187451,47.61708523905529,48.53125730140983,47.15999920787802,12.43753247303448,19.413858785468697,-0.08614121453135937,9.158594003424968,2.2,9.236100170605994,-1224.3992836778257,-2021.3711045976875,-1580.5937452176033,-0.0,-0.0,361.6884230125679,0.0,2.0,0.07030742924183875,0.0,0.0,0.9098514204186317,131.99922844444444,-5.4939614727901045,0.206641687696927,9.070762789433314,0.0028267781442016856,7.478356924205414,1.2244120716406919,0.22775355739501743,-2069.7956615549942,48.424556957306855
2025-01-01 01:57:00,0.29115852481227905,0.18192251216246938,6.746131910713309e-05,0.004852642080204651,0.0030320418693744896,1.124355318452218e-06,0.012181377296792072,0.22897714751548698,0.0,0.05,0.0,6.746131910713309e-05,0.0,0.0,0.16733917882913604,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.008934647581879791,0,On,0.00585824240997218,0,On,0.16384757491650856,0.12288568118738138,On,6.746131910713309e-05,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13288.137248888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7866.585225869494,Off,0.0,0,74.35753992888276,51.666666666666686,46.10666666666668,0.0,48.52095721919798,0.0,0.0,0.0,116.18365613887931,47.607842829790116,48.52095721919798,47.15128563508618,12.43753247303448,19.32536978230167,-0.17463021769838605,9.126377460570263,2.2,9.236100170605994,-1207.5949069618182,-2009.7178413112833,-1567.558284488766,-0.0,-0.0,361.6884230125679,0.0,2.0,0.07008788183356156,0.0,0.0,0.9070102481069102,131.99922844444444,-1.725045485620086,0.2077856638270455,9.029610985056712,0.002826813931653607,7.777700322039038,1.2247824934930054,0.22757008667208353,-2058.553388007672,48.835546696388555
2025-01-01 01:58:00,0.29115852481227905,0.18192251216246938,6.746131910713309e-05,0.004852642080204651,0.0030320418693744896,1.124355318452218e-06,0.012181377296792072,0.22897714751548698,0.0,0.05,0.0,6.746131910713309e-05,0.0,0.0,0.16733917882913604,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.008934647581879791,0,On,0.00585824240997218,0,On,0.16384757491650856,0.12288568118738138,On,6.746131910713309e-05,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,13288.137248888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7866.585225869494,Off,0.0,0,74.55895592524428,51.666666666666686,46.10666666666668,0.0,48.510629673530644,0.0,0.0,0.0,116.49836863319418,47.59857449558746,48.510629673530644,47.14254690661587,12.43753247303448,19.239358057730275,-0.2606419422697819,9.095929966453827,2.2,9.236100170605994,-1191.401218793037,-1998.3773817316373,-1554.9289629893044,-0.0,-0.0,361.6884230125679,0.0,2.0,0.06987414701565198,0.0,0.0,0.9042442967733885,131.99922844444444,1.8393211836995533,0.20890461719149653,8.989756156322052,0.002826851140347587,8.068639306310658,1.2251427583553627,0.2273965544847074,-2047.9414062545077,49.564024522870355
2025-01-01 01:59:00,0.9523814414789458,0.18192251216246938,0.5668299613191072,0.015873024024649095,0.0030320418693744896,0.00944716602198512,0.012181377296792072,0.22897714751548698,0.6612229166666667,0.05,0.0,6.746131910713309e-05,0.5667625000000001,0.0,0.16733917882913604,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05927133018900624,0.044453497641754665,On,0,0,Off,0.0032467297149122803,0.0,On,0.008934647581879791,0,On,0.00585824240997218,0,On,0.16384757491650856,0.12288568118738138,On,6.746131910713309e-05,On,0,0,Off,On,10871.853329837095,20.000000000000057,0.7999999999999999,3077.50683571846,16.610171561111112,0.6612229166666667,1,13288.137248888888,13288.137248888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7866.585225869494,Off,0.0,0,74.75408043723763,51.666666666666686,46.10666666666668,0.0,48.500275546155436,0.0,0.0,0.0,116.80325068318379,47.589281055783275,48.500275546155436,47.1337838105972,12.43753247303448,19.155717101201997,-0.34428289879805973,9.067159494849056,2.2,9.236100170605994,9696.063317168497,1089.4858402973096,-1542.6867718972205,-0.0,-0.0,361.6884230125679,0.0,2.0,0.06966598613170716,0.0,0.0,0.9015504779554465,131.99922844444444,5.208336216053951,0.2099994038158714,8.951142482484586,0.0028268897295493783,8.351517922684678,1.2254932946779444,0.22723245853041216,-2037.925512924326,49.90451750317565
2025-01-01 02:00:00,0.28963874711512505,0.1807826788896039,6.746131910713309e-05,0.004827312451918751,0.003013044648160065,1.124355318452218e-06,0.012181377296792072,0.22745736981833298,0.0,0.05,0.0,6.746131910713309e-05,0.0,0.0,0.16619934555627056,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.05775155249185224,0.043313664368889164,On,0,0,Off,0.0032467297149122803,0.0,On,0.008934647581879791,0,On,0.00585824240997218,0,On,0.16384757491650856,0.12288568118738138,On,6.746131910713309e-05,On,0,0,Off,Off,0.0,18.11111111111117,0.0,0.0,0.0,0.0,0,0.0,13288.137248888888,Off,0.0,19.11111111111117,0,0.0,0.05,0.0,0.0,0,0,0,7866.585225869494,Off,0.0,0,74.22661173407825,51.666666666666686,46.10666666666668,0.0,48.48989568101472,0.0,0.0,0.0,115.97908083449725,47.57996329458291,48.48989568101472,47.124997101367,12.43753247303448,19.34723043885748,-0.152769561142577,9.193442111713264,2.2,9.236100170605994,-1215.2092054024565,-2033.9383926238697,-1570.774617724804,-0.0,-0.0,360.16864531541387,0.0,2.0,0.07014215195943524,0.0,0.0,0.9077125601050152,131.99922844444444,-4.6032329930662,0.20751149387120718,9.039654242741282,0.002826929660225993,7.67586339894892,1.224690870183891,0.22795184842459934,-2081.9721088553288,48.03371623145893
