Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Grill Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.5243695716980296,0.1830623454353349,0.1986367202764285,0.5243695716980296,0.1830623454353349,0.19863672027642854,0.01244462565205523,0.23049692521264095,0.23142802083333333,0.05,0.0,0.00026984527642853236,0.19836687500000003,0.0,0.16847901210200156,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.0035099780701754383,0.0,0.008934647581879791,0.0,0.00585824240997218,0.0,0.16384757491650856,0.12288568118738138,0.00026984527642853236,0.0,0.0,3805.148665442983,20.000000000000057,0.27999999999999997,1077.127392501461,5.813560046388889,0.23142802083333333,0.35,4650.848037111111,13288.137248888886,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7866.585225869494,0.0,0.0,75.43862334635335,51.66666666666668,46.10666666666668,0.0,49.427708308728,0.0,0.0,0.0,117.87284897867713,48.420117430277955,49.427708308728,47.91632199105293,12.43753247303448,19.729508439845695,-0.057846109701078244,8.576363559670844,2.8,9.236100170605994,2372.1627692447432,-1786.495094563975,-1779.1691494502068,0.0,0.0,363.47144906498505,0.0,2.0,0.0806258063651938,0.0,0.0,1.0433819759137963,131.99922844444444,-17.288195813018707,0.202927006815712,9.218944338121648,0.0028303794807073897,-15.81594187950331,1.2230321989453201,0.3876714499721749,-2918.5061940057417,54.88370694030571
2025-01-01 01:00:00,0.5115661637011679,0.18192251216246938,0.1889882946524405,0.5115661637011679,0.18192251216246938,0.1889882946524405,0.012181377296792072,0.22897714751548698,0.22040763888888887,0.05,0.0,6.746131910713309e-05,0.18892083333333337,0.0,0.16733917882913604,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05927133018900624,0.044453497641754665,0.0,0.0,0.0032467297149122803,0.0,0.008934647581879791,0.0,0.00585824240997218,0.0,0.16384757491650856,0.12288568118738138,6.746131910713309e-05,0.0,0.0,3623.9511099456986,20.000000000000057,0.26666666666666666,1025.8356119061534,5.5367238537037045,0.22040763888888887,0.3333333333333333,4429.3790829629625,13288.137248888886,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7866.585225869494,0.0,0.0,74.13058515569884,51.66666666666668,46.10666666666668,0.0,48.80323007592183,0.0,0.0,0.0,115.82903930577943,47.86089856890127,48.80323007592183,47.389732815391,12.43753247303448,19.66595663193309,-0.06505909517097438,8.81134260356488,2.5,9.236100170605994,2274.3110762328874,-1395.1569764021212,-1693.8112351524974,0.0,0.0,361.6884230125679,0.0,2.0,0.07571272372490286,0.0,0.0,0.9798015653212453,131.99922844444444,-17.517221572881326,0.20347238100709536,9.186096742338083,0.0028267458432016585,-4.03940824797848,1.2233594370615613,0.3074102850258494,-2473.242283000366,52.24969469209165
2025-01-01 02:00:00,0.3888221846151251,0.1807826788896039,0.08508183631910714,0.3888221846151251,0.1807826788896039,0.08508183631910715,0.012181377296792072,0.22745736981833298,0.0991834375,0.05,0.0,6.746131910713309e-05,0.08501437500000002,0.0,0.16619934555627056,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.0032467297149122803,0.0,0.008934647581879791,0.0,0.00585824240997218,0.0,0.16384757491650856,0.12288568118738138,6.746131910713309e-05,0.0,0.0,1630.7779994755642,18.111111111111168,0.11999999999999998,461.62602535776904,2.491525734166667,0.0991834375,0.15,1993.2205873333332,13288.137248888886,0.0,19.111111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7866.585225869494,0.0,0.0,76.95031813978639,51.66666666666668,46.10666666666668,0.0,48.176732401081004,0.0,0.0,0.0,120.23487209341623,47.29838487465322,48.176732401081004,46.85921111143933,12.43753247303448,18.027216158301414,-0.046424152172655477,8.893100279596146,1.6500000000000001,9.236100170605994,564.9090167474382,-1525.4896361801443,-1451.5440330006943,0.0,-2.2408492987821305,360.1686453154138,0.0,2.0,0.0677013142025234,0.0,0.00010176662923970011,0.8774425415462049,131.99922844444444,27.747254255936614,0.22570152688897033,8.42644726595858,0.002829122516885828,21.16141611177249,1.2302454245740362,0.21592644409030853,-2039.2436474409885,52.12798590307528
2025-01-01 03:00:00,0.44222881773668454,0.17964284561673838,0.18426426879019472,0.44222881773668454,0.17964284561673838,0.18426426879019472,0.0120058783932833,0.22593759212117895,0.15428534722222223,0.05,0.05188476281864711,0.00013492263821426618,0.13224458333333333,0.0,0.16505951228340504,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05623177479469822,0.042173831096023656,0.0,0.0,0.003071230811403509,0.0,0.008934647581879791,0.0,0.00585824240997218,0.0,0.16384757491650856,0.12288568118738138,0.00013492263821426618,0.0,0.0,2536.765776961989,18.111111111111168,0.18666666666666665,718.0849283343073,3.8757066975925927,0.15428534722222223,0.23333333333333334,3100.565358074074,13288.137248888886,0.0,19.111111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7866.585225869494,1172.2844444444445,0.0,76.85745039312788,51.66666666666668,46.10666666666668,0.0,47.75426341367903,0.0,0.0,1172.2844444444445,120.08976623926232,47.00480738451056,47.75426341367903,46.630079369926335,12.43753247303448,17.809140503992023,-0.056644612046098546,8.921970782522527,1.6500000000000001,9.236100170605994,1415.6432184597484,-1676.9939624475983,-1476.1276860577514,0.0,0.0,358.47336871475113,0.0,2.0,0.06984532904694807,0.0,0.0,0.9038713622195075,131.99922844444444,-3.468241159240561,0.22916604890038333,8.330675571575123,0.0028345862667344306,-7.702942552422624,1.231160781602177,0.26242233695479095,-2444.5541797067713,49.47528892486556
2025-01-01 04:00:00,0.4737701858728638,0.17850301234387286,0.16105493756708325,0.4737701858728638,0.17850301234387286,0.16105493756708325,0.0120058783932833,0.22441781442402495,0.18734649305555556,0.05,0.0,0.00047222923374993164,0.16058270833333335,0.0,0.16391967901053953,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.003071230811403509,0.0,0.008934647581879791,0.0,0.00585824240997218,0.0,0.16384757491650856,0.12288568118738138,0.00047222923374993164,0.0,0.0,3080.3584434538434,18.111111111111168,0.22666666666666666,871.9602701202303,4.706215275648148,0.18734649305555556,0.2833333333333333,3764.9722205185185,13288.137248888886,0.0,19.111111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7866.585225869494,0.0,0.0,88.90715269105266,51.66666666666668,46.10666666666668,0.0,51.68782347947736,0.0,0.0,0.0,138.91742607976977,51.7131834831628,51.72586348500553,51.68782347947736,12.43753247303448,17.854516421865096,-0.05095815694303288,8.683758969314235,0.55,9.236100170605994,1785.1334531003092,-1446.4035776226688,-1638.171753058717,0.0,0.0,356.9535910175971,0.0,2.0,0.07203737997811356,0.0,0.0,0.9322387861867608,131.99922844444444,-14.00682831241433,0.22798280162156928,8.34214297381598,0.0028292493089323053,24.32819457462335,1.2303951200140673,0.23866065897791117,-2368.281654128677,49.91780638577838
2025-01-01 05:00:00,0.5071823295132147,0.17850301234387286,0.18973036916261896,0.5071823295132147,0.17850301234387286,0.18973036916261893,0.012356876200300845,0.22441781442402495,0.22040763888888887,0.05,0.0,0.000809535829285597,0.18892083333333337,0.0,0.16391967901053953,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.0034222286184210525,0.0,0.008934647581879791,0.0,0.00585824240997218,0.0,0.16384757491650856,0.12288568118738138,0.000809535829285597,0.0,0.0,3623.9511099456986,18.111111111111168,0.26666666666666666,1025.8356119061534,5.5367238537037045,0.22040763888888887,0.3333333333333333,4429.3790829629625,13288.137248888886,0.0,19.111111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7866.585225869494,0.0,0.0,87.27567378231227,51.66666666666668,46.10666666666668,0.0,51.02371466961061,0.0,0.0,0.0,136.36824028486294,51.054211737306545,51.06946027115452,51.02371466961061,12.43753247303448,17.816652349329612,-0.05559122420885387,8.913730052337689,-0.25000000000000006,9.236100170605994,2254.3472385855916,-1425.0605307311769,-1711.8972651572753,0.0,0.0,357.30458882461465,0.0,2.0,0.07194336984315969,0.0,0.0,0.9310221970475487,131.99922844444444,-15.011195027446389,0.2297979854033616,8.340533994161522,0.002846536409357682,33.66314665797936,1.2299249007199484,0.21282989160596377,-2497.109131243351,46.212988606020964
2025-01-01 06:00:00,0.5106606321662946,0.1807826788896039,0.19087721158744023,0.5106606321662945,0.1807826788896039,0.19087721158744023,0.012795623459072774,0.22745736981833298,0.22040763888888887,0.05,0.0,0.0019563782541068596,0.18892083333333337,0.0,0.16619934555627056,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.0038609758771929823,0.0,0.008934647581879791,0.0,0.00585824240997218,0.0,0.16384757491650856,0.12288568118738138,0.0019563782541068596,0.0,0.0,3623.9511099456986,18.111111111111168,0.26666666666666666,1025.8356119061534,5.5367238537037045,0.22040763888888887,0.3333333333333333,4429.3790829629625,13288.137248888886,0.0,19.111111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7866.585225869494,0.0,0.0,85.55969028719261,51.66666666666668,46.10666666666668,0.0,50.369786277402724,0.0,0.0,0.0,133.68701607373845,50.40795217178864,50.4270351189816,50.369786277402724,12.43753247303448,17.82358608878105,-0.055394584071856025,8.444421099950954,0.3,9.236100170605994,2312.185434534816,-1581.6600486579134,-1651.9567023677841,0.0,0.0,360.7828914776946,0.0,2.0,0.07173584482138053,0.0,0.0,0.9283366069488312,131.99922844444444,-20.59186452079247,0.22955714428632862,8.341828420897404,0.0028448077879526653,-12.717738979087331,1.2298968661818095,0.2488034167077004,-2658.7611587374395,51.265498173372606
2025-01-01 07:00:00,0.5484876224839382,0.19678312211595445,0.1825780123455948,0.5484876224839382,0.19678312211595442,0.1825780123455948,0.03174277355572155,0.2573575919837723,0.20938725694444443,0.05,0.0,0.003103220678928122,0.1794747916666667,0.0,0.1821997887826211,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.0035977275219298247,0.0,0.028145046033791716,0.0,0.014424540273610743,0.0,0.18214194382400128,0.1366064578680009,0.003103220678928122,0.0,0.0,3442.7535544484135,18.111111111111168,0.2533333333333333,974.5438313108457,5.259887661018519,0.20938725694444443,0.31666666666666665,4207.910128814814,13288.137248888886,0.0,19.111111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7866.585225869494,0.0,0.0,83.67890906636262,51.66666666666668,46.10666666666668,0.0,49.72968185340786,0.042517716984776396,109.71069126278357,0.0,130.74829541619158,49.71271601510849,49.764180521644334,49.66973442772233,12.43753247303448,17.842434373056758,-0.0519083223216206,8.27330387612521,-0.55,9.236100170605994,2004.9375654816183,-1913.7898145908157,-1790.9420284324738,0.0,0.0,373.13886372870263,4.553708335506091,1.4665,0.0738226388704044,0.0,0.0,0.9553418971450435,96.78843425688889,-20.012824263023766,0.22916922234089757,8.349030848719579,0.0028433629061587564,0.15404804462616423,1.2298182712297379,0.2521488759926907,-2940.160202594146,51.82655669248491
2025-01-01 08:00:00,0.5836801311046798,0.21115175202909853,0.224881810859361,0.5836801311046798,0.21115175202909853,0.224881810859361,0.0490245424804567,0.286288713624223,0.198366875,0.05,0.05188476281864711,0.0029682980407138558,0.17002875000000003,0.0,0.1965684186957652,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.002720233004385965,0.0,0.04630430947607073,0.0,0.02419748869653603,0.0,0.19978033934437273,0.14983525450827953,0.0029682980407138558,0.0,0.0,3261.5559989511285,18.111111111111168,0.23999999999999996,923.2520507155381,4.983051468333334,0.198366875,0.3,3986.4411746666665,13288.137248888886,0.0,19.111111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7866.585225869494,1172.2844444444445,0.0,81.06942788532454,51.66666666666668,46.10666666666668,0.0,49.53100454925663,0.16937345761041037,438.2851503560249,1172.2844444444445,126.6709810708196,48.59969555735988,49.53100454925663,48.13404106141151,12.43753247303448,17.789955931256756,-0.05559385978151473,7.66992921581281,-1.4,9.236100170605994,1772.663091839564,-2228.055890637326,-1937.9293828472357,0.0,0.0,387.3282465727959,331.2726346071751,1.0,0.07637181029788502,0.0,0.0,0.9883308325846517,65.99961422222222,61.708229162875234,0.23034811250721843,8.332632654020676,0.0028473256832170016,44.86943745008692,1.2306146315187554,0.26759324607807267,-3208.6914052333063,57.38346388044227
2025-01-01 09:00:00,0.5906700142434109,0.21219037655870718,0.17279466408339247,0.5906700142434109,0.21219037655870718,0.17279466408339245,0.05035565505419545,0.2919474841892155,0.198366875,0.05,0.0,0.0027659140833924565,0.17002875000000003,0.0,0.19760704322537384,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0021937362938596492,0.0,0.0481619187603358,0.0,0.028471426555383657,0.0,0.2011651720505176,0.15087387903788815,0.0027659140833924565,0.0,0.0,3261.5559989511285,18.111111111111168,0.23999999999999996,923.2520507155381,4.983051468333334,0.198366875,0.3,3986.4411746666665,13288.137248888886,0.0,19.111111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7866.585225869494,0.0,0.0,86.20431229575722,51.66666666666668,46.10666666666668,0.0,51.63726903369163,0.07941231559503213,218.86376783045768,0.0,134.69423796212064,50.61215210364302,51.63726903369163,50.09959363861872,12.43753247303448,17.81395342858912,-0.057736411541402965,7.514645618186938,-0.85,9.236100170605994,2020.34575279909,-1939.051040279773,-1852.4176713332818,0.0,0.0,394.2211914220969,955.6769165473281,1.0,0.07511460201756433,0.0,0.0,0.9720612469669321,65.99961422222222,216.9862337591464,0.23198670082850112,8.374783378684606,0.0028704887307406117,117.56369110960232,1.231113804921121,0.2641291687443111,-2919.3725834208094,57.06949242549851
