,start_time,end_time,power,duration,energy
0,2025-01-01 12:15:00,2025-01-01 13:45:00,1.5913542167904677,0 days 01:30:00,2.387031325185702
1,2025-01-01 18:45:00,2025-01-01 20:30:00,1.363942121333887,0 days 01:45:00,2.3868987123343017
