Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.33367987009412137,0.11928545607040338,0.754962830370468,0.005561331168235356,0.001988090934506723,0.012582713839507799,0.07749940365332622,0.15444969721002594,0.08173076923076923,0.020000000000000004,0.0,0.754962830370468,0.0,0.11345212273707003,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.024126206140350874,0.0,On,0.00260900601091435,0.0,On,0.05076419150206099,0,On,0.0031802002272658314,0,On,0.09047838909659985,0.06785879182244986,On,0,0,Off,On,18248.036662564104,18.33333333333337,0.8210470437277401,0.0,22.125779554426234,0.08173076923076923,1,18166.305893333334,18166.305893333334,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3866.487168888889,Off,0.0,0,90.46102272472714,51.666666666666686,46.10666666666668,0.0,51.308188353022366,0.0,0.0,0.0,141.34534800738615,51.35990455953726,51.38576266279471,51.308188353022366,12.43753247303448,17.643926020046628,-0.18940731328674332,6.546014588426163,-1.3807663076659562,-2.7999999999969036,2.8,9.236100170605994,14041.586737877655,-1030.828721672032,3977.1584416924375,982.8882404201267,-4482.031383828234,-0.0,-0.0,357.61484207103456,0.0,2.0,0.23169062444654828,0.0,0,2.1683950136457857,131.99922844444444,-82.03338292924852,0.2192036822235215,8.062197979546571,0.002691121762664324,-142.8373940193384,1.2283771290412409,0.2186310858510425,-1067.33076550671,36.50204383467791,0.7249112727551998,3949.6480498865067,27.510391805931224,0.15253173954932062,1113.1812999754945,-130.29305955536773
2025-01-01 00:01:00,0.33367987009412137,0.11928545607040338,0.754962830370468,0.005561331168235356,0.001988090934506723,0.012582713839507799,0.07749940365332622,0.15444969721002594,0.08173076923076923,0.020000000000000004,0.0,0.754962830370468,0.0,0.11345212273707003,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.024126206140350874,0.0,On,0.00260900601091435,0.0,On,0.05076419150206099,0,On,0.0031802002272658314,0,On,0.09047838909659985,0.06785879182244986,On,0,0,Off,On,18248.036662564104,18.33333333333337,0.8210470437277401,0.0,22.125779554426234,0.08173076923076923,1,18166.305893333334,18166.305893333334,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3866.487168888889,Off,0.0,0,89.92774489577305,51.666666666666686,46.10666666666668,0.0,51.28829168877948,0.0,0.0,0.0,140.5121013996454,51.341111957564664,51.36752209195727,51.28829168877948,12.43753247303448,17.823850269495257,-0.009483063838114703,6.575163658196902,-0.8132264252161445,-2.7014038932251077,2.8,9.236100170605994,13943.275944303386,-1039.6256264713131,3440.0174366448227,957.6337597141775,-4562.461508284773,-0.0,-0.0,357.61484207103456,0.0,2.0,0.23302381863480973,0.0,0,2.180872392205895,131.99922844444444,-99.91405204697665,0.21732482266378464,8.169740063250101,0.002690629016708638,-143.89478326402505,1.2312039557088188,0.2186880518552487,-1075.916310427382,36.29068395606896,0.7249112727551998,3413.482518261241,26.53491838358185,0.15217973612360497,1091.0584297028001,-133.42466998862267
2025-01-01 00:02:00,0.33367987009412137,0.11928545607040338,0.754962830370468,0.005561331168235356,0.001988090934506723,0.012582713839507799,0.07749940365332622,0.15444969721002594,0.08173076923076923,0.020000000000000004,0.0,0.754962830370468,0.0,0.11345212273707003,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.024126206140350874,0.0,On,0.00260900601091435,0.0,On,0.05076419150206099,0,On,0.0031802002272658314,0,On,0.09047838909659985,0.06785879182244986,On,0,0,Off,On,18248.036662564104,18.33333333333337,0.8210470437277401,0.0,22.125779554426234,0.08173076923076923,1,18166.305893333334,18166.305893333334,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3866.487168888889,Off,0.0,0,89.41165234452183,51.666666666666686,46.10666666666668,0.0,51.26851320359338,0.0,0.0,0.0,139.70570678831535,51.32243014007891,51.349388608321675,51.26851320359338,12.43753247303448,17.997480651656783,0.0,6.602331322028403,-0.3190003014263367,-2.607284312429033,2.8,9.236100170605994,13847.511999572454,-1047.9017280208386,2972.3508250770824,934.4445046044682,-4640.617847628526,-0.0,-0.0,357.61484207103456,0.0,2.0,0.23430769674088414,0.0,0,2.1928882210293135,131.99922844444444,-117.5216574341571,0.2149227915705703,8.251017042435064,0.0026901337627914454,-144.89366587438232,1.230470075693709,0.21874113224230468,-1083.9220840696614,36.02035604882286,0.7249112727551998,2946.577864334493,25.77296074258928,0.15184295330937578,1070.0190241350313,-135.57451953056312
2025-01-01 00:03:00,0.33367987009412137,0.11928545607040338,0.754962830370468,0.005561331168235356,0.001988090934506723,0.012582713839507799,0.07749940365332622,0.15444969721002594,0.08173076923076923,0.020000000000000004,0.0,0.754962830370468,0.0,0.11345212273707003,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.024126206140350874,0.0,On,0.00260900601091435,0.0,On,0.05076419150206099,0,On,0.0031802002272658314,0,On,0.09047838909659985,0.06785879182244986,On,0,0,Off,On,18248.036662564104,18.33333333333337,0.8210470437277401,0.0,22.125779554426234,0.08173076923076923,1,18166.305893333334,18166.305893333334,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3866.487168888889,Off,0.0,0,88.91187083516054,51.666666666666686,46.10666666666668,0.0,51.248849106779126,0.0,0.0,0.0,138.92479817993834,51.30385553696685,51.33135875206072,51.248849106779126,12.43753247303448,18.16513941349275,0.0,6.627681474984608,0.11147444453145233,-2.517091759387791,2.8,9.236100170605994,13754.267821112346,-1055.6986424311938,2565.0107854607477,912.8263225664912,-4716.587699152671,-0.0,-0.0,357.61484207103456,0.0,2.0,0.23554492799319404,0.0,0,2.2044674814531833,131.99922844444444,-134.7959843701202,0.21262990417942604,8.330102143007728,0.002689634773510906,-145.83616023494525,1.229762281426612,0.21879064994859346,-1091.3956051375749,35.69696270638106,0.7249112727551998,2539.90032826174,25.110457199007485,0.15151951998990026,1049.9301155555574,-137.10379298906628
2025-01-01 00:04:00,0.33367987009412137,0.11928545607040338,0.754962830370468,0.005561331168235356,0.001988090934506723,0.012582713839507799,0.07749940365332622,0.15444969721002594,0.08173076923076923,0.020000000000000004,0.0,0.754962830370468,0.0,0.11345212273707003,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.024126206140350874,0.0,On,0.00260900601091435,0.0,On,0.05076419150206099,0,On,0.0031802002272658314,0,On,0.09047838909659985,0.06785879182244986,On,0,0,Off,On,18248.036662564104,18.33333333333337,0.8210470437277401,0.0,22.125779554426234,0.08173076923076923,1,18166.305893333334,18166.305893333334,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3866.487168888889,Off,0.0,0,88.42762114894062,51.666666666666686,46.10666666666668,0.0,51.22929580039066,0.0,0.0,0.0,138.1681580452197,51.28538475973136,51.313429239401714,51.22929580039066,12.43753247303448,18.327113571468537,0.0,6.651356000817092,0.4865007300401548,-2.430377690845749,2.8,9.236100170605994,13667.818602002399,-1062.8747758687439,2210.1463721941927,892.5751458011342,-4790.448317321158,-0.0,-0.0,357.61484207103456,0.0,2.0,0.23673789273036397,0.0,0,2.215632451091958,131.99922844444444,-147.3845853115798,0.21043913478331408,8.405842780261583,0.0026891322493759174,-146.72511973174298,1.229079273971015,0.21883688445138122,-1098.3780355460144,35.503259677270606,0.7249112727551998,2185.6059888485033,24.540383345689307,0.15120790831125955,1030.6832269556096,-138.1080811544754
2025-01-01 00:05:00,0.33367987009412137,0.11928545607040338,0.754962830370468,0.005561331168235356,0.001988090934506723,0.012582713839507799,0.07749940365332622,0.15444969721002594,0.08173076923076923,0.020000000000000004,0.0,0.754962830370468,0.0,0.11345212273707003,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.024126206140350874,0.0,On,0.00260900601091435,0.0,On,0.05076419150206099,0,On,0.0031802002272658314,0,On,0.09047838909659985,0.06785879182244986,On,0,0,Off,On,18248.036662564104,18.33333333333337,0.8210470437277401,0.0,22.125779554426234,0.08173076923076923,1,18166.305893333334,18166.305893333334,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3866.487168888889,Off,0.0,0,87.95798586433727,51.666666666666686,46.10666666666668,0.0,51.20984985828088,0.0,0.0,0.0,137.434352913027,51.26701458175215,51.29559694348778,51.20984985828088,12.43753247303448,18.483741811793053,0.0,6.673495988925918,0.81329796553806,-2.346757160079747,2.8,9.236100170605994,13587.421246896742,-1069.6117189410177,1900.9242954767492,873.5184267835432,-4862.306033041827,-0.0,-0.0,357.61484207103456,0.0,2.0,0.23788932478407426,0.0,0,2.226408715905355,131.99922844444444,-155.92422469656773,0.20834312868018626,8.479117445373468,0.0026886263810945404,-147.56375561163983,1.2284195453297568,0.21888011328447418,-1104.9104150539413,35.29869611292362,0.7249112727551998,1876.8745341566012,24.049761320148118,0.15090680399650427,1012.1855912871797,-138.6671645036366
2025-01-01 00:06:00,0.25194910086335215,0.11928545607040338,0.0,0.004199151681055869,0.001988090934506723,0.0,0.07749940365332622,0.15444969721002594,0.0,0.020000000000000004,0.0,0.0,0.0,0.11345212273707003,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.024126206140350874,0.0,On,0.00260900601091435,0.0,On,0.05076419150206099,0,On,0.0031802002272658314,0,On,0.09047838909659985,0.06785879182244986,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,18166.305893333334,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3866.487168888889,Off,0.0,0,87.50214384556088,51.666666666666686,46.10666666666668,0.0,51.190508056542434,0.0,0.0,0.0,136.72209975868887,51.248741966996405,51.277858922223395,51.190508056542434,12.43753247303448,18.635327126354706,0.0,6.6942163948006534,1.0981429062502945,-2.265899575909546,2.8,9.236100170605994,-4737.5649873555985,-1075.9172599259764,1631.4039980804555,855.5058898539322,-4932.2561759370365,-0.0,-0.0,357.61484207103456,0.0,2.0,0.23900166909514675,0.0,0,2.2368191581204795,131.99922844444444,-162.9236534895968,0.20633533947462382,8.549430831354957,0.0026881173481930515,-148.3549531292525,1.227781746682233,0.21892056261810983,-1111.0261689085817,35.10890898260522,0.7249112727551998,1607.7761962415595,23.627801838895845,0.15061507616551834,994.3577751674613,-138.85188531352904
2025-01-01 00:07:00,0.25194910086335215,0.11928545607040338,0.0,0.004199151681055869,0.001988090934506723,0.0,0.07749940365332622,0.15444969721002594,0.0,0.020000000000000004,0.0,0.0,0.0,0.11345212273707003,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.024126206140350874,0.0,On,0.00260900601091435,0.0,On,0.05076419150206099,0,On,0.0031802002272658314,0,On,0.09047838909659985,0.06785879182244986,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,18166.305893333334,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3866.487168888889,Off,0.0,0,87.94918407468745,51.666666666666686,46.10666666666668,0.0,51.171267352287956,0.0,0.0,0.0,137.42060011669915,51.230564050016156,51.26021239888027,51.171267352287956,12.43753247303448,18.450507195996124,0.0,6.713623202317981,1.3464929759534907,-2.1875214921519253,2.8,9.236100170605994,-4642.031316738516,-1081.8220137613278,1396.4203467886314,838.408392583081,-4847.023019559197,-0.0,-0.0,357.61484207103456,0.0,2.0,0.23764518196047876,0.0,0,2.2241237806276914,131.99922844444444,-152.62313925035312,0.2086986703991277,8.462177757448131,0.0026876053201465473,-146.5338201741266,1.228560309323131,0.2189584408342901,-1116.7561528318995,34.93413907057167,0.7249112727551998,1373.155244887782,23.2651019008494,0.15033175383710756,977.131820128856,-138.723427545775
2025-01-01 00:08:00,0.25194910086335215,0.11928545607040338,0.0,0.004199151681055869,0.001988090934506723,0.0,0.07749940365332622,0.15444969721002594,0.0,0.020000000000000004,0.0,0.0,0.0,0.11345212273707003,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.024126206140350874,0.0,On,0.00260900601091435,0.0,On,0.05076419150206099,0,On,0.0031802002272658314,0,On,0.09047838909659985,0.06785879182244986,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,18166.305893333334,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3866.487168888889,Off,0.0,0,88.37885184727527,51.666666666666686,46.10666666666668,0.0,51.15192883032237,0.0,0.0,0.0,138.0919560113676,51.2122932637665,51.242475480488565,51.15192883032237,12.43753247303448,18.272068882829046,0.0,6.731812849187635,1.5630933713245982,-2.1113801794561877,2.8,9.236100170605994,-4551.76220031797,-1087.356027430933,1191.4822938482296,822.1148783662119,-4765.296449338912,-0.0,-0.0,357.61484207103456,0.0,2.0,0.2363327350962333,0.0,0,2.2118405764932856,131.99922844444444,-144.08059305009309,0.21100853267633904,8.37753345974279,0.002687099898005272,-144.76848972517368,1.2293129342900384,0.2189939374476145,-1122.1284713175996,34.77244388666664,0.7249112727551998,1168.528804128947,22.953489719282466,0.15005600476254347,960.44960960339,-138.33473123717815
2025-01-01 00:09:00,0.25194910086335215,0.11928545607040338,0.0,0.004199151681055869,0.001988090934506723,0.0,0.07749940365332622,0.15444969721002594,0.0,0.020000000000000004,0.0,0.0,0.0,0.11345212273707003,0,0.005833333333333337,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.024126206140350874,0.0,On,0.00260900601091435,0.0,On,0.05076419150206099,0,On,0.0031802002272658314,0,On,0.09047838909659985,0.06785879182244986,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,18166.305893333334,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,3866.487168888889,Off,0.0,0,88.79222638635903,51.666666666666686,46.10666666666668,0.0,51.13249632102916,0.0,0.0,0.0,138.737853728686,51.19393321724553,51.22465166535372,51.13249632102916,12.43753247303448,18.09961358100168,0.0,6.748873142665092,1.7520701198514117,-2.0372680370947363,2.8,9.236100170605994,-4465.042519397145,-1092.545667743623,1012.6847953508203,806.5299643181695,-4686.837949946107,-0.0,-0.0,357.61484207103456,0.0,2.0,0.2350616735328782,0.0,0,2.1999446978292276,131.99922844444444,-135.81941152207193,0.2132675412049663,8.29530589006944,0.0026866008705217965,-143.05571447176257,1.2300412080329501,0.21902722492967558,-1127.1687373982834,34.62306965466041,0.7249112727551998,989.998938701114,22.6858566497063,0.14978711689248586,944.2614639278484,-137.73149960967882
