Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.6352271680982391,0.18947944098417405,0.3024487141863487,0.6352271680982391,0.18947944098417405,0.3024487141863488,0.014240452039132186,0.26716324383688467,0.34382347222222226,0.010000000000000002,0.007742880853015421,0.29470583333333333,0.0,0.18656277431750737,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0031326663011695902,0.0,0.011107785737962596,0.0,0.018412878080208073,0.0,0.2136856152741474,0.16026421145561048,5845.960613048488,20.000000000000057,0.37333333333333335,1407.4441412478077,8.636976602592593,0.34382347222222226,0.4666666666666667,6909.581282074074,14806.245604444444,0.0,24.444444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1116.0147911111112,175.84266666666664,0.0,81.08927547634084,51.66666666666668,46.10666666666668,0.0,51.134246318280184,0.11189632774179706,304.0027258909025,175.84266666666664,126.70199293178257,49.83037145093795,51.134246318280184,49.17843401726684,12.43753247303448,19.639839551136088,-0.09084648164910056,11.446308859878387,-0.3666944233939196,2.8,9.236100170605994,3341.2656691955794,-188.06425184301602,197.9513443081208,-2805.3576892797128,0.0,0.0,464.4445454734932,0.0,3.0,0.12780090824216667,0.0,0.0,2.305290484193016,197.99884266666666,-163.78180004668945,0.20962016869495334,9.265499110080059,0.002907801385129909,-66.21379706683977,1.2233496770250176,0.1424638052187266,-1605.5106194728023,10.002226381978533,0.061390920251361926,254.34471209655345,-56.39336778843268
2025-01-01 01:00:00,0.59993883946764,0.18146049395912406,0.284180625,0.59993883946764,0.18146049395912406,0.284180625,0.011342031469392295,0.24705274549824766,0.3315440625,0.010000000000000002,0.0,0.284180625,0.0,0.17854382729245738,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.0028977163285818707,0.0,0.008444315140810423,0.0,0.008994309108304403,0.0,0.2038703046694773,0.15290272850210793,5637.176305439614,20.000000000000057,0.36000000000000004,1357.178279060386,8.3285131525,0.3315440625,0.45,6662.810522,14806.245604444444,0.0,24.444444444444457,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1116.0147911111112,0.0,0.0,76.36896553970135,51.66666666666668,46.10666666666668,0.0,49.94707040308672,0.0,0.0,0.0,119.32650865578334,48.149379708966165,49.94707040308672,47.25053436190589,12.43753247303448,19.741373654208903,-0.06440041194244153,11.625051048733742,1.2011994017726575,2.5,9.236100170605994,3163.98059132436,21.271363651224195,39.16980524573535,-2759.6677119711953,0.0,0.0,442.1226983074432,0.0,3.0,0.1227602033922147,0.0,0.0,2.21436555193666,197.99884266666666,-155.65070045150247,0.20665903219192444,9.286038770474923,0.002884547020287697,-42.815517392270884,1.2230022557207136,0.11474070331761446,-1344.4858713461283,8.578955936966548,0.04522366927916947,84.81927536234748,-45.64947011661213
2025-01-01 02:00:00,0.5745034012611323,0.18080302988757663,0.29410173174539506,0.5745034012611323,0.18080302988757663,0.29410173174539506,0.011342031469392295,0.24617612673618444,0.3069852430555556,0.010000000000000002,0.030971523412061684,0.26313020833333334,0.0,0.17788636322090995,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0028977163285818707,0.0,0.008444315140810423,0.0,0.008994309108304403,0.0,0.2038703046694773,0.15290272850210793,5219.607690221865,20.000000000000057,0.3333333333333333,1256.6465546855427,7.711586252314815,0.3069852430555556,0.4166666666666667,6169.2690018518515,14806.245604444444,0.0,25.5555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1116.0147911111112,703.3706666666666,0.0,76.2035387367511,51.66666666666668,46.10666666666668,0.0,49.413675508042616,0.0,0.0,703.3706666666666,119.06802927617359,48.00571444776105,49.414249478631874,47.30115994703101,12.43753247303448,19.69292520906001,-0.07271106771006229,12.374834184293443,1.3810352858366215,1.6500000000000001,9.236100170605994,2710.962157310269,76.49524050559573,-31.952400936529774,-2807.4587383278954,0.0,0.0,441.24607954538,0.0,3.0,0.1188255263754485,0.0,0.0,2.143391302927909,197.99884266666666,-142.43287412908012,0.20654998677895112,9.252354129948321,0.0028743669812252197,-7.436415696063592,1.223212008906754,0.08463711964145157,-1185.5145994502286,5.363285270281789,0.027323871026045676,11.864506291676397,-43.81690722820617
2025-01-01 03:00:00,0.6103083783506772,0.18014556581602922,0.29470583333333333,0.6103083783506772,0.18014556581602922,0.29470583333333333,0.011185398154333816,0.2452995079741212,0.34382347222222226,0.010000000000000002,0.0,0.29470583333333333,0.0,0.17722889914936255,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.0027410830135233917,0.0,0.008444315140810423,0.0,0.008994309108304403,0.0,0.2038703046694773,0.15290272850210793,5845.960613048488,20.000000000000057,0.37333333333333335,1407.4441412478077,8.636976602592593,0.34382347222222226,0.4666666666666667,6909.581282074074,14806.245604444444,0.0,25.5555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1116.0147911111112,0.0,0.0,86.09205226707059,51.66666666666668,46.10666666666668,0.0,51.76452952618988,0.0,0.0,0.0,134.51883166729777,51.799307948307565,51.81669715936641,51.76452952618988,12.43753247303448,19.712137169146047,-0.06897296104896225,12.25485656034289,1.1939974045528159,1.6500000000000001,9.236100170605994,3326.4994283796036,45.03134555423844,-16.22479721670388,-2882.202127614799,0.0,0.0,504.03445442114725,0.0,3.967,0.12193109135495171,0.0,0.0,2.1994099141706864,261.8204696195555,-141.29351147523388,0.20665015797248376,9.266647251390983,0.002879191333761368,-7.285406891213453,1.2231282545220201,0.10012939747000985,-1369.4893490521133,7.0765533585440314,0.035081825974492685,30.51431018049937,-46.73910739720325
2025-01-01 04:00:00,0.5916576775386099,0.1838779769002402,0.27365541666666665,0.5916576775386099,0.18387797690024021,0.2736554166666667,0.011296732938137604,0.2510962918226944,0.3192646527777778,0.010000000000000002,0.0,0.27365541666666665,0.0,0.1809613102335735,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.0027410830135233917,0.0,0.008555649924614212,0.0,0.009814544844596313,0.0,0.20972347154382184,0.15729260365786635,5428.3919978307395,20.000000000000057,0.3466666666666667,1306.9124168729643,8.020049702407407,0.3192646527777778,0.43333333333333335,6416.0397619259265,14806.245604444444,0.0,25.5555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1116.0147911111112,0.0,0.0,82.25713690606202,51.66666666666668,46.10666666666668,0.0,50.657893333716935,0.139022646264967,364.9631584012244,0.0,128.5267764157219,50.40472367220331,50.689755663552795,50.24627651161064,12.43753247303448,19.731875750686108,-0.0657442913634874,11.956815384677766,1.2583868329908847,0.55,9.236100170605994,2628.334402403464,-3.7174660679439624,-49.11477305221614,-3174.433880319783,0.0,0.0,511.71083864165337,0.0,4.0,0.1257232830964283,0.0,0.0,2.267813994048555,263.9984568888889,-137.3345537491458,0.20566791359791495,9.261781999783095,0.002870350116142796,52.56893322838457,1.2224785067575612,0.09249420870256135,-1319.0252560256492,8.395373084741088,0.032542004114817134,-2.576246254860781,-46.53852679735535
2025-01-01 05:00:00,0.6430463185812242,0.18894321746457682,0.3362025650787283,0.6430463185812243,0.18894321746457682,0.33620256507872837,0.015699411819509103,0.2612440248172707,0.35610288194444445,0.010000000000000002,0.030971523412061684,0.3052310416666667,0.0,0.18602655079791014,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.003054349643640351,0.0,0.012645062175868752,0.0,0.013208623753390427,0.0,0.216477125629604,0.16235784422220295,6054.744920657363,20.000000000000057,0.3866666666666667,1457.7100034352295,8.945440052685184,0.35610288194444445,0.48333333333333334,7156.352042148148,14806.245604444444,0.0,25.5555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1116.0147911111112,703.3706666666666,0.0,84.26883342500386,51.66666666666668,46.10666666666668,0.0,51.906068209750615,0.14049656325850537,385.5331229849371,703.3706666666666,131.67005222656854,51.03187603319804,51.906068209750615,50.59477994492175,12.43753247303448,19.672073820394747,-0.07942493270441667,12.45145637686452,0.38382129372935064,-0.25000000000000006,9.236100170605994,3124.680444006449,81.53540871449422,-60.775624451811126,-3319.105908122353,0.0,0.0,525.7884947315964,0.0,4.0,0.12647954738614015,0.0,0.0,2.281455594054278,263.9984568888889,-136.74706326015774,0.20943788173283165,9.27956261454252,0.002913807830919653,55.600377725365504,1.2220823943058352,0.08405973151612496,-1382.3526632893806,6.178068568645452,0.025515541184468984,-8.53272720848384,-52.242897243327285
2025-01-01 06:00:00,0.6362523306623618,0.19262192453769547,0.3151521484120617,0.6362523306623618,0.19262192453769547,0.3151521484120617,0.024599541854006375,0.2701087263083553,0.3315440625,0.010000000000000002,0.030971523412061684,0.284180625,0.0,0.1897052578710288,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0034459329312865493,0.0,0.021153608922719825,0.0,0.017168382480316893,0.0,0.21962883086963572,0.16472162315222674,5637.176305439614,20.000000000000057,0.36000000000000004,1357.178279060386,8.3285131525,0.3315440625,0.45,6662.810522,14806.245604444444,0.0,25.5555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1116.0147911111112,703.3706666666666,0.0,80.62693747720272,51.66666666666668,46.10666666666668,0.0,51.44792584739493,0.0911613902766092,248.5597284617744,703.3706666666666,125.97958980812923,49.65908207900201,51.44792584739493,48.76466019480556,12.43753247303448,19.693129687333972,-0.07372190674554453,11.925256906554804,0.09330636521788709,0.3,9.236100170605994,2835.0899268233884,-91.89558811337149,-40.37836978059645,-3202.0063941215926,0.0,0.0,543.332706890376,0.0,4.0,0.12562670977520632,0.0,0.0,2.2660719911042713,263.9984568888889,-143.41269138500908,0.2087864016639524,9.28321367385584,0.0029085402401085895,-23.73919545346627,1.2219983074354788,0.09555591553254934,-1458.030234603604,8.956367429846553,0.03200407709277938,9.799647630316937,-50.17801741091339
2025-01-01 07:00:00,0.7355663522557668,0.2129146206618381,0.369956415971108,0.7355663522557668,0.2129146206618381,0.36995641597110795,0.04449049510748813,0.312693565481612,0.3683822916666667,0.010000000000000002,0.05420016597110795,0.31575625,0.0,0.20999795399517143,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.00321098295869883,0.0,0.04127951214878929,0.0,0.03269629348804996,0.0,0.24493252151103284,0.18369939113327455,6263.529228266238,20.000000000000057,0.4,1507.975865622651,9.253903502777778,0.3683822916666667,0.5,7403.122802222222,14806.245604444444,0.0,25.5555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1116.0147911111112,1230.8986666666667,0.0,82.21739476939392,51.66666666666668,46.10666666666668,0.0,51.714604101791224,0.4724393346172312,1289.7734663804126,1230.8986666666667,128.464679327178,50.30625214920748,51.714604101791224,49.602076172915616,12.43753247303448,19.702604413920085,-0.06789432892833691,11.831037888521646,-0.11577044403015764,-0.55,9.236100170605994,3280.199109868047,-65.57483543284724,-62.537109613756414,-3445.749515973118,0.0,0.0,604.0372409722166,3.766851962746749,4.0,0.1290067341369216,0.0,0.0,2.327041338697937,263.9984568888889,-141.61784339728942,0.2087200946408036,9.288484584371064,0.0029093577588588885,44.752654283378476,1.2219581463522227,0.09680677847107506,-1582.6747829212493,9.12408186575074,0.03234972139493718,-12.36497144919819,-50.17213816455821
2025-01-01 08:00:00,0.8794558022598313,0.2479481840300167,0.369956415971108,0.8794558022598313,0.2479481840300167,0.36995641597110795,0.07912035399593924,0.4219531565972254,0.3683822916666667,0.010000000000000002,0.05420016597110795,0.31575625,0.0,0.24503151736335002,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.028211408330741487,0.0,0.0024278163834064326,0.0,0.0766925376125328,0.0,0.06703305844868375,0.0,0.29076732057320775,0.21807549042990573,6263.529228266238,20.000000000000057,0.4,1507.975865622651,9.253903502777778,0.3683822916666667,0.5,7403.122802222222,14806.245604444444,0.0,25.5555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1116.0147911111112,1230.8986666666667,0.0,84.19443654163561,51.66666666666668,46.10666666666668,0.0,51.99407633345733,0.37676561674510967,1034.5479024168733,1230.8986666666667,131.55380709630563,51.011972906506216,51.99407633345733,50.52092119303066,12.43753247303448,19.675132957285562,-0.07286481141710523,11.282011055326684,-0.6862219651877385,-1.4,9.236100170605994,3190.6013086766857,-191.98714187015275,-83.35846723667596,-3704.6537223816695,0.0,0.0,720.1881180608071,232.17136374692456,3.783,0.13294561608097577,0.0,0.0,2.398091436767521,249.67654060266665,-88.46231526868934,0.2118620679694951,9.322174052071174,0.002946907723898683,143.22322333520805,1.2226190396113459,0.10207323602265189,-1711.4521610260576,11.489153533253779,0.03572331725068459,-33.813339755756786,-49.545127480919184
2025-01-01 09:00:00,0.7829983855999317,0.23491363164445714,0.3151521484120617,0.7829983855999317,0.23491363164445714,0.31515214841206174,0.06678901746859095,0.37466530563134076,0.3315440625,0.010000000000000002,0.030971523412061684,0.284180625,0.0,0.23199696497779046,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.001957916438230994,0.0,0.06483110103035995,0.0,0.0653360189942867,0.0,0.27338791739246165,0.20504093804434617,5637.176305439614,20.000000000000057,0.36000000000000004,1357.178279060386,8.3285131525,0.3315440625,0.45,6662.810522,14806.245604444444,0.0,25.5555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1116.0147911111112,703.3706666666666,0.0,81.36113893706066,51.66666666666668,46.10666666666668,0.0,51.62913969046427,0.1640021354939347,447.46298788516725,703.3706666666666,127.1267795891573,49.97171576213311,51.62913969046427,49.14300379796752,12.43753247303448,19.715271740443015,-0.062215720819034634,11.209839864624609,-0.44539457872495086,-0.85,9.236100170605994,2718.4982429645625,-240.99236445446385,-55.71643962120876,-3557.4165644163418,0.0,0.0,620.3160115491261,675.5723872906043,3.0,0.1309481987319758,0.0,0.0,2.3620617459699678,197.99884266666666,18.42249039216391,0.2163618072010727,9.4222007661349,0.0030157475223225472,206.80099463913308,1.223014229159269,0.10104343480544799,-1609.4246419077315,11.253998392881668,0.03550086313886884,-19.769927040355828,-35.94651258085292
