Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.6154257054379826,0.18474933689305623,0.19621378654768343,0.6154257054379827,0.18474933689305623,0.19621378654768343,0.03169109683942992,0.3883198950568861,0.17541471354166666,0.020000000000000004,0.022830903664800558,0.17338288288288287,0.0,0.1789160035597229,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.00284234283625731,0.0,0.014424377001586306,0.0,0.014424377001586306,0.0,0.03310527734926304,0.0,0.20348992093043478,0.152617440697826,0.06078566145231338,0.0,0.055874284842345696,0.0,0.0,0.0,4134.4122570610525,21.111111111111143,0.3854166666666667,741.2525138880212,5.0813514134134135,0.17541471354166666,0.4166666666666667,4700.250057407407,11280.600137777777,0.0,25.5555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,3646.976906666667,527.528,0.0,44.97750444217406,51.66666666666668,46.10666666666668,0.0,51.15705530097908,0.041786187860234435,110.7847374064063,527.528,70.27735069089697,50.48613681480104,51.1695543405243,50.138178532166805,12.43753247303448,20.809850632075413,-0.06816573691477519,1.3619972208726798,3.5797096908560926,2.8,9.236100170605994,2527.8553071978404,594.1753702627307,-62.388473734365014,-1052.4312663373453,0.0,0.0,421.1719791951933,0.0,2.0010000000000003,0.04483206228051593,0.0,0.0,1.160347234597798,132.0652280586667,-148.4152113088495,0.20277840806391628,9.926393294423063,0.0030245783970625465,11.424729449392931,1.2183945568148906,0.0,0.0,47.1625571790399,0.07492123043255446,-77.35587124999587,14.96739751563084
2025-01-01 01:00:00,0.6141961779285078,0.18480777552840694,0.17338288288288287,0.6141961779285078,0.18480777552840694,0.17338288288288287,0.02323679694605156,0.3955446674407896,0.17541471354166666,0.020000000000000004,0.0,0.17338288288288287,0.0,0.1789744421950736,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.002629167123538011,0.0,0.010303814911256775,0.0,0.010303814911256775,0.0,0.01594797607464498,0.0,0.20444445787296558,0.15333334340472415,0.07344934092154533,0.0,0.06751476085116773,0.0,0.0,0.0,4134.4122570610525,21.111111111111143,0.3854166666666667,741.2525138880212,5.0813514134134135,0.17541471354166666,0.4166666666666667,4700.250057407407,11280.600137777777,0.0,25.5555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,3646.976906666667,0.0,0.0,43.92668465222307,51.66666666666668,46.10666666666668,0.0,50.777291395069234,0.08641746904023705,231.6853123963136,0.0,68.63544476909854,49.85583688066731,50.78871102194533,49.38368999659026,12.43753247303448,20.839721945129806,-0.06515772524283499,2.587518922678466,5.009352780371644,2.5,9.236100170605994,2589.2634125546965,-1199.490030160103,-182.5530818973946,-1017.3676563581845,0.0,0.0,436.21074107902047,0.0,2.61675,0.04255785884838055,0.0,0.0,1.101486108672347,172.704490516,-137.10947781498174,0.20327535819765505,9.9543000880437,0.0030374225330143875,48.093008962672045,1.2183206992504465,0.0,0.0,44.02852120017597,0.06326071479060483,-197.54979721021408,14.9967153128195
2025-01-01 02:00:00,0.5685606600613516,0.1781627615446207,0.16644756756756754,0.5685606600613516,0.1781627615446207,0.16644756756756757,0.021636765818578572,0.35852576924277313,0.16839812499999998,0.020000000000000004,0.0,0.16644756756756754,0.0,0.17232942821128738,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.002629167123538011,0.0,0.009503799347520278,0.0,0.009503799347520278,0.0,0.01209325199973079,0.0,0.1964610579899805,0.1473457934924853,0.06078566145231338,0.0,0.055874284842345696,0.0,0.0,0.0,3969.0357667786107,21.111111111111143,0.37000000000000005,711.6024133325004,4.878097356876877,0.16839812499999998,0.4,4512.24005511111,11280.600137777777,0.0,25.5555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,3646.976906666667,0.0,0.0,42.14537645676684,51.66666666666668,46.10666666666668,0.0,50.075189737542665,0.0,0.0,0.0,65.8521507136982,48.61495587399136,50.075189737542665,47.884838942215715,12.43753247303448,20.807321092541223,-0.06782883291158655,1.739320811022287,5.417867594771206,1.6500000000000001,9.236100170605994,2475.437196614782,-1548.703189966474,-228.49421588970472,-1020.5356265304431,0.0,0.0,447.7491573740606,0.0,3.0,0.0406868015825309,0.0,0.0,1.0530592459815735,197.99884266666666,-127.00494765172431,0.2062763525854781,9.98291435621333,0.0030763568870603043,74.90859543240212,1.2184262385037636,0.0,0.0,50.08315101001804,0.04928015111858029,-242.71831959062374,14.224103700919015
2025-01-01 03:00:00,0.5707963140105295,0.17750529747307328,0.14564162162162161,0.5707963140105295,0.17750529747307328,0.14564162162162161,0.021494648676765704,0.3819533059587639,0.147348359375,0.020000000000000004,0.0,0.14564162162162161,0.0,0.17167196413973995,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.002487049981725146,0.0,0.009503799347520278,0.0,0.009503799347520278,0.0,0.01209325199973079,0.0,0.1964610579899805,0.1473457934924853,0.07344934092154533,0.0,0.06751476085116773,0.0,0.0,0.0,3472.9062959312846,21.111111111111143,0.32375000000000004,622.6521116659379,4.268335187267267,0.147348359375,0.35,3948.210048222222,11280.600137777777,0.0,25.5555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,3646.976906666667,0.0,0.0,41.30789387428004,51.66666666666668,46.10666666666668,0.0,49.49137602368276,0.0,0.0,0.0,64.54358417856257,48.09506798290367,49.49137602368276,47.39691396251413,12.43753247303448,20.838950712443776,-0.06540117712366372,1.604148319233086,5.1616305179858735,1.6500000000000001,9.236100170605994,2044.4146657061237,-943.1845706791642,-241.30501483639452,-1053.6222754361227,0.0,0.0,446.7304214701845,0.0,3.0,0.04196603554829126,0.0,0.0,1.0861684878738143,197.99884266666666,-127.01851707296572,0.20859169011045361,10.041908275383074,0.003117041007245199,51.867331581623226,1.2182654259079806,0.0,0.0,48.84110127898451,0.05698576268599646,-254.98635223210724,13.681337395712742
2025-01-01 04:00:00,0.6854810091361273,0.17684783340152585,0.17338288288288287,0.6854810091361273,0.17684783340152585,0.17338288288288287,0.021494648676765704,0.46857164691769493,0.17541471354166666,0.020000000000000004,0.0,0.17338288288288287,0.0,0.17101450006819252,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.002487049981725146,0.0,0.009503799347520278,0.0,0.009503799347520278,0.0,0.01209325199973079,0.0,0.1964610579899805,0.1473457934924853,0.11903858701078035,0.0,0.109420474482927,0.0,0.0,0.0,4134.4122570610525,21.111111111111143,0.3854166666666667,741.2525138880212,5.0813514134134135,0.17541471354166666,0.4166666666666667,4700.250057407407,11280.600137777777,0.0,25.5555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,3646.976906666667,0.0,0.0,40.48744024794202,51.66666666666668,46.10666666666668,0.0,48.91909073700881,0.0,0.0,0.0,63.2616253874094,47.584701650732335,48.91909073700881,46.917507107594105,12.43753247303448,20.868908990742064,-0.05429901755200248,0.6820668205420557,5.049662992629296,0.55,9.236100170605994,2477.131902666933,-2636.722259558459,-298.1066783672521,-1152.470913996373,0.0,0.0,445.8538027081213,0.0,3.0,0.04312898021633545,0.0,0.0,1.1162679203092878,197.99884266666666,-123.78079169365729,0.2097570248409153,10.07883185213723,0.003141940776270241,66.13837927482315,1.2175513955083161,0.0,0.0,58.27493187999551,0.056071479183407186,-311.6461066070854,13.53942823983334
2025-01-01 05:00:00,0.805587991593517,0.18420210666329742,0.24948589509888475,0.805587991593517,0.18420210666329745,0.24948589509888472,0.02981759356468344,0.5803556844871669,0.17541471354166666,0.020000000000000004,0.07610301221600185,0.17338288288288287,0.0,0.1783687733299641,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.002771284265350877,0.0,0.01352315464966628,0.0,0.01352315464966628,0.0,0.016854969974624788,0.0,0.20626675567234265,0.15470006675425693,0.16969330488770817,0.0,0.1559823785182151,0.0,0.0,0.0,4134.4122570610525,21.111111111111143,0.3854166666666667,741.2525138880212,5.0813514134134135,0.17541471354166666,0.4166666666666667,4700.250057407407,11280.600137777777,0.0,25.5555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,3646.976906666667,1758.4266666666665,0.0,42.619794366066344,51.66666666666668,46.10666666666668,0.0,50.595178580037974,0.6038336127360593,1625.0603601882278,1758.4266666666665,66.59342869697866,48.95486400096059,50.595178580037974,48.134706711421906,12.43753247303448,20.84726422998619,-0.05690666844130921,-0.3374757841831836,4.321689439239628,-0.25000000000000006,9.236100170605994,2450.3706842566808,-1180.549853540798,-281.37034837005706,-1200.5476672157056,0.0,0.0,468.0577644155298,0.0,3.0,0.04321798664667726,0.0,0.0,1.1185715922809747,197.99884266666666,-124.66921859198555,0.21319034864741726,10.118973643788365,0.003191024921225993,66.7350585789968,1.2169937715472292,0.0,0.0,61.05429174323951,0.05024110108620308,-294.7493085323393,13.378960162282224
2025-01-01 06:00:00,0.7965714070863933,0.19222048742552922,0.19621378654768343,0.7965714070863933,0.19222048742552922,0.19621378654768343,0.051329924520439746,0.549826769024287,0.17541471354166666,0.020000000000000004,0.022830903664800558,0.17338288288288287,0.0,0.1863871540921959,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0031265771198830407,0.0,0.024101673700278357,0.0,0.024101673700278357,0.0,0.02424319111821032,0.0,0.21520469249785854,0.16140351937339387,0.14436594594924426,0.0,0.13270142650057104,0.0,0.0,0.0,4134.4122570610525,21.111111111111143,0.3854166666666667,741.2525138880212,5.0813514134134135,0.17541471354166666,0.4166666666666667,4700.250057407407,11280.600137777777,0.0,25.5555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,3646.976906666667,527.528,0.0,44.43152464042407,51.66666666666668,46.10666666666668,0.0,51.48761913743315,0.10906402189776404,297.43825668907016,527.528,69.4242572506626,50.136451769006314,51.487767679739555,49.46071954248651,12.43753247303448,20.829460192292363,-0.06516963670729474,0.38706082980393636,4.214854636849776,0.3,9.236100170605994,2525.3689238438924,-1737.2895347594847,-266.8107700305157,-1160.5202908124513,0.0,0.0,507.0238352867279,0.0,3.0,0.04301184227154819,0.0,0.0,1.11323614609712,197.99884266666666,-128.66442627922618,0.21503152828478647,10.137490443875384,0.0032151119372095696,36.07274256452379,1.2170499016965892,0.0,0.0,57.32960822177594,0.05467159375854499,-280.60476045014207,13.793990419626343
2025-01-01 07:00:00,0.6313788151248707,0.19054164061250464,0.2038240877692836,0.6313788151248707,0.19054164061250467,0.20382408776928362,0.04969021503141923,0.38627388655178474,0.17541471354166666,0.020000000000000004,0.030441204886400744,0.17338288288288287,0.0,0.18470830727917134,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0029134014071637428,0.0,0.023388406812127744,0.0,0.023388406812127744,0.0,0.02333619721823051,0.0,0.211212992556366,0.15840974441727443,0.06078566145231338,0.0,0.055874284842345696,0.0,0.0,0.0,4134.4122570610525,21.111111111111143,0.3854166666666667,741.2525138880212,5.0813514134134135,0.17541471354166666,0.4166666666666667,4700.250057407407,11280.600137777777,0.0,25.5555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,3646.976906666667,703.3706666666666,0.0,45.24766343002524,51.66666666666668,46.10666666666668,0.0,51.65416426436267,0.15560978870198824,420.9493704102035,703.3706666666666,70.69947410941444,50.68080802918463,51.65416426436267,50.19412991159562,12.43753247303448,20.826380699713688,-0.059731430356583105,-0.4548216218600984,4.004560900971699,-0.55,9.236100170605994,2416.9408584991306,-2128.5110169154573,-327.838568490229,-1242.5824059406948,0.0,0.0,478.312729960266,4.026289655232779,2.63325,0.044075610225739685,0.0,0.0,1.1407686784213427,173.79348415066667,-126.31927116928297,0.21657034275128775,10.161003359799425,0.0032377135288077876,36.353429588022514,1.2170458783008657,0.0,0.0,63.415990641099725,0.05660015334337306,-341.78265370991335,13.944085219684274
2025-01-01 08:00:00,0.6541908867793508,0.1939325513831176,0.21075940308459892,0.6541908867793508,0.1939325513831176,0.21075940308459892,0.05495564919604921,0.3968039354999683,0.18243130208333333,0.020000000000000004,0.030441204886400744,0.18031819819819817,0.0,0.18809921804978427,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.002202815698099415,0.0,0.026376416748974896,0.0,0.026376416748974896,0.0,0.029345031805596746,0.0,0.21485758815512004,0.16114319111633998,0.06078566145231338,0.0,0.055874284842345696,0.0,0.0,0.0,4299.788747343495,21.111111111111143,0.4008333333333333,770.9026144435421,5.28460546994995,0.18243130208333333,0.43333333333333335,4888.2600597037035,11280.600137777777,0.0,25.5555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,3646.976906666667,703.3706666666666,0.0,44.21466362025622,51.66666666666668,46.10666666666668,0.0,51.48638571871594,0.32683675104458815,889.0515966531781,703.3706666666666,69.08541190665034,49.98783130191437,51.48638571871594,49.238554093513585,12.43753247303448,20.801626724464107,-0.07285512370640686,-1.3101621341373264,3.435059068245553,-1.4,9.236100170605994,2487.930741716789,-2173.9535755374986,-369.14290784697437,-1332.9205219910557,0.0,0.0,452.1248352891667,288.19202021052195,2.0010000000000003,0.04540719364996114,0.0,0.0,1.1752328334330813,132.0652280586667,-71.10456945611777,0.21821416108357464,10.173783941091184,0.0032558045524217487,40.88198106600512,1.217706899253602,0.0,0.0,68.46036805453483,0.05996839828605608,-383.46830425116616,14.325396404191826
2025-01-01 09:00:00,0.656145019820639,0.19985501923109295,0.2038240877692836,0.656145019820639,0.19985501923109295,0.20382408776928362,0.0699223683162393,0.390807937962733,0.17541471354166666,0.020000000000000004,0.030441204886400744,0.17338288288288287,0.0,0.19402168589775962,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0017764642726608186,0.0,0.03407295202178924,0.0,0.03407295202178924,0.0,0.03975656594911498,0.0,0.2227542119524205,0.16706565896431533,0.04812198198308142,0.0,0.04423380883352368,0.0,0.0,0.0,4134.4122570610525,21.111111111111143,0.3854166666666667,741.2525138880212,5.0813514134134135,0.17541471354166666,0.4166666666666667,4700.250057407407,11280.600137777777,0.0,25.5555555555556,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,3646.976906666667,703.3706666666666,0.0,44.651358145969496,51.66666666666668,46.10666666666668,0.0,52.07177507194744,0.20104995088100358,555.2289563976445,703.3706666666666,69.76774710307733,50.24808511586293,52.07177507194744,49.336240137820674,12.43753247303448,20.804746420439326,-0.07324623124681622,-0.9192046561632419,3.9332275365046723,-0.85,9.236100170605994,2549.5242334022932,-1209.560600981897,-363.2994112537418,-1278.9885363366488,0.0,0.0,477.12499382036447,828.823431404761,1.8840000000000003,0.04472316906968167,0.0,0.0,1.1575288512883841,124.34327319466668,43.857970269735354,0.22063584370534164,10.217923929319701,0.0032910729489849643,77.78077929562708,1.21827932744714,0.0,0.0,63.26475590993666,0.059796877061070446,-378.61271612143247,15.313304867690597
