Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,1.3843964086425322,0.07257840714014281,0.0,0.023073273477375537,0.00120964011900238,0.0,0.04761264928035238,0.0,0.08793044859294889,1.218853310769231,0.03,0.0,0.0,0.0638284071401428,0.0,0.008750000000000004,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.017112774122807015,0.0,On,0.030499875157545365,0,On,0.0028259057394251345,0,On,0.05179302989512104,0.03884477242134077,On,0,0,Off,On,1218.8533107692308,20.000000000000057,1.0,0.0,1.1130840800000001,0.10576923076923077,1,1113.08408,1113.08408,Off,0.0,26.666666666666686,0,0.0,0.03,0.0,0.0,0,0,0,1272.2216933333334,Off,0.0,0.0,37.289427453945585,51.666666666666686,46.10666666666668,0.0,51.5049837172713,0.0,0.0,0.0,37.289427453945585,51.52277373789667,51.53166874820936,51.5049837172713,12.43753247303448,19.47214610845501,-0.02785389154504614,2.8,1083.5998234135727,-428.60349395642106,-0.0,-0.0,263.91681422508725,0.0,2.0,0.019726341509635988,0.0,0,0.5031831929713925,131.99922844444444,29.433192375675677,0.2168826693490324,9.255489970979845,0.0029871131187588786,63.93712007060838,1.2204845842709233
2025-01-01 00:01:00,1.3843964086425322,0.07257840714014281,0.0,0.023073273477375537,0.00120964011900238,0.0,0.04761264928035238,0.0,0.08793044859294889,1.218853310769231,0.03,0.0,0.0,0.0638284071401428,0.0,0.008750000000000004,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.017112774122807015,0.0,On,0.030499875157545365,0,On,0.0028259057394251345,0,On,0.05179302989512104,0.03884477242134077,On,0,0,Off,On,1218.8533107692308,20.000000000000057,1.0,0.0,1.1130840800000001,0.10576923076923077,1,1113.08408,1113.08408,Off,0.0,26.666666666666686,0,0.0,0.03,0.0,0.0,0,0,0,1272.2216933333334,Off,0.0,0.0,37.233495518707585,51.666666666666686,46.10666666666668,0.0,51.499445305829624,0.0,0.0,0.0,37.233495518707585,51.517540479160644,51.526588065826154,51.499445305829624,12.43753247303448,19.51497709440004,0.0,2.8,1077.5626537169655,-430.18985791162254,-0.0,-0.0,263.91681422508725,0.0,2.0,0.01974861892422506,0.0,0,0.5037514494115743,131.99922844444444,24.982386634269865,0.2169813499419048,9.299740258457746,0.002987718157638768,63.854404434564856,1.2238701937183276
2025-01-01 00:02:00,1.3843964086425322,0.07257840714014281,0.0,0.023073273477375537,0.00120964011900238,0.0,0.04761264928035238,0.0,0.08793044859294889,1.218853310769231,0.03,0.0,0.0,0.0638284071401428,0.0,0.008750000000000004,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.017112774122807015,0.0,On,0.030499875157545365,0,On,0.0028259057394251345,0,On,0.05179302989512104,0.03884477242134077,On,0,0,Off,On,1218.8533107692308,20.000000000000057,1.0,0.0,1.1130840800000001,0.10576923076923077,1,1113.08408,1113.08408,Off,0.0,26.666666666666686,0,0.0,0.03,0.0,0.0,0,0,0,1272.2216933333334,Off,0.0,0.0,37.1792673720627,51.666666666666686,46.10666666666668,0.0,51.493915275824705,0.0,0.0,0.0,37.1792673720627,51.512315070003126,51.521514967092344,51.493915275824705,12.43753247303448,19.55635154662271,0.0,2.8,1071.630094222704,-431.7244708015363,-0.0,-0.0,263.91681422508725,0.0,2.0,0.019770131165651655,0.0,0,0.5043001876722254,131.99922844444444,20.584440029922227,0.21646740520460916,9.319049683428977,0.0029883207422158036,63.773296674630686,1.2236967532036578
2025-01-01 00:03:00,1.3843964086425322,0.07257840714014281,0.0,0.023073273477375537,0.00120964011900238,0.0,0.04761264928035238,0.0,0.08793044859294889,1.218853310769231,0.03,0.0,0.0,0.0638284071401428,0.0,0.008750000000000004,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.017112774122807015,0.0,On,0.030499875157545365,0,On,0.0028259057394251345,0,On,0.05179302989512104,0.03884477242134077,On,0,0,Off,On,1218.8533107692308,20.000000000000057,1.0,0.0,1.1130840800000001,0.10576923076923077,1,1113.08408,1113.08408,Off,0.0,26.666666666666686,0,0.0,0.03,0.0,0.0,0,0,0,1272.2216933333334,Off,0.0,0.0,37.12665769910365,51.666666666666686,46.10666666666668,0.0,51.48839337390091,0.0,0.0,0.0,37.12665769910365,51.50709727131168,51.516449220017066,51.48839337390091,12.43753247303448,19.59634255343535,0.0,2.8,1065.7958337772463,-433.2098200258874,-0.0,-0.0,263.91681422508725,0.0,2.0,0.01979091700134764,0.0,0,0.5048303966402174,131.99922844444444,16.23552880881556,0.21597336296475184,9.338276705317352,0.0029889226466896664,63.6936120031354,1.223529144279872
2025-01-01 00:04:00,1.3843964086425322,0.07257840714014281,0.0,0.023073273477375537,0.00120964011900238,0.0,0.04761264928035238,0.0,0.08793044859294889,1.218853310769231,0.03,0.0,0.0,0.0638284071401428,0.0,0.008750000000000004,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.017112774122807015,0.0,On,0.030499875157545365,0,On,0.0028259057394251345,0,On,0.05179302989512104,0.03884477242134077,On,0,0,Off,On,1218.8533107692308,20.000000000000057,1.0,0.0,1.1130840800000001,0.10576923076923077,1,1113.08408,1113.08408,Off,0.0,26.666666666666686,0,0.0,0.03,0.0,0.0,0,0,0,1272.2216933333334,Off,0.0,0.0,37.07558652901964,51.666666666666686,46.10666666666668,0.0,51.48287935938629,0.0,0.0,0.0,37.07558652901964,51.50188685594707,51.511390604227465,51.48287935938629,12.43753247303448,19.6350186218863,0.0,2.8,1061.4097172160286,-434.64824496081144,-0.0,-0.0,263.91681422508725,0.0,2.0,0.01981101274252737,0.0,0,0.5053430025487688,131.99922844444444,13.287837182521997,0.21549815883851575,9.35610569738378,0.002989523881435201,63.61528088439433,1.2233670759252608
2025-01-01 00:05:00,1.3843964086425322,0.07257840714014281,0.0,0.023073273477375537,0.00120964011900238,0.0,0.04761264928035238,0.0,0.08793044859294889,1.218853310769231,0.03,0.0,0.0,0.0638284071401428,0.0,0.008750000000000004,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.017112774122807015,0.0,On,0.030499875157545365,0,On,0.0028259057394251345,0,On,0.05179302989512104,0.03884477242134077,On,0,0,Off,On,1218.8533107692308,20.000000000000057,1.0,0.0,1.1130840800000001,0.10576923076923077,1,1113.08408,1113.08408,Off,0.0,26.666666666666686,0,0.0,0.03,0.0,0.0,0,0,0,1272.2216933333334,Off,0.0,0.0,37.025901469133224,51.666666666666686,46.10666666666668,0.0,51.47737300349808,0.0,0.0,0.0,37.025901469133224,51.49668360799331,51.506338910240935,51.47737300349808,12.43753247303448,19.672510516555114,0.0,2.8,1058.6565248952404,-436.04442521713577,-0.0,-0.0,263.91681422508725,0.0,2.0,0.019830486964360454,0.0,0,0.5058397546260772,131.99922844444444,11.930825118058015,0.2150399119875808,9.373963029584438,0.002990124456327494,63.538168433818875,1.2232099975095512
2025-01-01 00:06:00,1.3843964086425322,0.07257840714014281,0.0,0.023073273477375537,0.00120964011900238,0.0,0.04761264928035238,0.0,0.08793044859294889,1.218853310769231,0.03,0.0,0.0,0.0638284071401428,0.0,0.008750000000000004,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.017112774122807015,0.0,On,0.030499875157545365,0,On,0.0028259057394251345,0,On,0.05179302989512104,0.03884477242134077,On,0,0,Off,On,1218.8533107692308,20.000000000000057,1.0,0.0,1.1130840800000001,0.10576923076923077,1,1113.08408,1113.08408,Off,0.0,26.666666666666686,0,0.0,0.03,0.0,0.0,0,0,0,1272.2216933333334,Off,0.0,0.0,36.97744718100712,51.666666666666686,46.10666666666668,0.0,51.47187410010678,0.0,0.0,0.0,36.97744718100712,51.49148733292146,51.5012939493288,51.47187410010678,12.43753247303448,19.708951555221592,0.0,2.8,1056.522492383106,-437.40316623053917,-0.0,-0.0,263.91681422508725,0.0,2.0,0.01984940946271257,0.0,0,0.5063224332380826,131.99922844444444,11.15553361932715,0.21459672928806509,9.391243713005323,0.002990724380251009,63.46213682999534,1.223057348433329
2025-01-01 00:07:00,1.3843964086425322,0.07257840714014281,0.0,0.023073273477375537,0.00120964011900238,0.0,0.04761264928035238,0.0,0.08793044859294889,1.218853310769231,0.03,0.0,0.0,0.0638284071401428,0.0,0.008750000000000004,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.017112774122807015,0.0,On,0.030499875157545365,0,On,0.0028259057394251345,0,On,0.05179302989512104,0.03884477242134077,On,0,0,Off,On,1218.8533107692308,20.000000000000057,1.0,0.0,1.1130840800000001,0.10576923076923077,1,1113.08408,1113.08408,Off,0.0,26.666666666666686,0,0.0,0.03,0.0,0.0,0,0,0,1272.2216933333334,Off,0.0,0.0,36.93013367961755,51.666666666666686,46.10666666666668,0.0,51.46638246617367,0.0,0.0,0.0,36.93013367961755,51.48629785800299,51.496255553917656,51.46638246617367,12.43753247303448,19.744418906598767,0.0,2.8,1054.5835496217633,-438.72720520813584,-0.0,-0.0,263.91681422508725,0.0,2.0,0.019867820790259068,0.0,0,0.50679207280998,131.99922844444444,10.54062983558087,0.2141674844985936,9.408671082501963,0.0029913236610748213,63.387106882228004,1.222908803195376
2025-01-01 00:08:00,1.3843964086425322,0.07257840714014281,0.0,0.023073273477375537,0.00120964011900238,0.0,0.04761264928035238,0.0,0.08793044859294889,1.218853310769231,0.03,0.0,0.0,0.0638284071401428,0.0,0.008750000000000004,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.017112774122807015,0.0,On,0.030499875157545365,0,On,0.0028259057394251345,0,On,0.05179302989512104,0.03884477242134077,On,0,0,Off,On,1218.8533107692308,20.000000000000057,1.0,0.0,1.1130840800000001,0.10576923076923077,1,1113.08408,1113.08408,Off,0.0,26.666666666666686,0,0.0,0.03,0.0,0.0,0,0,0,1272.2216933333334,Off,0.0,0.0,36.88389972187391,51.666666666666686,46.10666666666668,0.0,51.46089793203695,0.0,0.0,0.0,36.88389972187391,51.48111502313806,51.49122356868862,51.46089793203695,12.43753247303448,19.778965048527905,0.0,2.8,1052.6912716034922,-440.01837366452054,-0.0,-0.0,263.91681422508725,0.0,2.0,0.01988574862755563,0.0,0,0.5072493794225391,131.99922844444444,9.939520273694407,0.21375139142125146,9.424911963301394,0.002991922306089384,63.31302516157318,1.2227641397617381
2025-01-01 00:09:00,1.3843964086425322,0.07257840714014281,0.0,0.023073273477375537,0.00120964011900238,0.0,0.04761264928035238,0.0,0.08793044859294889,1.218853310769231,0.03,0.0,0.0,0.0638284071401428,0.0,0.008750000000000004,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.017112774122807015,0.0,On,0.030499875157545365,0,On,0.0028259057394251345,0,On,0.05179302989512104,0.03884477242134077,On,0,0,Off,On,1218.8533107692308,20.000000000000057,1.0,0.0,1.1130840800000001,0.10576923076923077,1,1113.08408,1113.08408,Off,0.0,26.666666666666686,0,0.0,0.03,0.0,0.0,0,0,0,1272.2216933333334,Off,0.0,0.0,36.83869578631132,51.666666666666686,46.10666666666668,0.0,51.455420337139614,0.0,0.0,0.0,36.83869578631132,51.475938676821755,51.486197846662826,51.455420337139614,12.43753247303448,19.812632392661268,0.0,2.8,1050.8571511912064,-441.27813880104526,-0.0,-0.0,263.91681422508725,0.0,2.0,0.019903215390580823,0.0,0,0.5076949248667157,131.99922844444444,9.365164997933482,0.21334780607963175,9.440669940868634,0.0029925203221981417,63.239848706349996,1.2226231783925323
