Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.6327702003348398,0.07257840714014281,0.0,0.6327702003348398,0.07257840714014281,0.0,0.04761264928035238,0.0,0.08793044859294889,0.46722710246153853,0.029999999999999995,0.0,0.0,0.0638284071401428,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.017112774122807015,0.0,0.030499875157545365,0.0,0.0028259057394251345,0.0,0.05179302989512104,0.03884477242134077,0.0,0.0,467.2271024615385,20.000000000000057,0.38333333333333336,0.0,0.4266822306666667,0.04054487179487179,0.38333333333333336,426.68223066666667,1113.08408,0.0,26.666666666666686,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,1272.2216933333334,0.0,0.0,36.73542729746234,51.66666666666668,46.10666666666668,0.0,51.34409234647447,0.0,0.0,0.0,36.73542729746234,51.37070930008652,51.38401777689254,51.34409234647447,12.43753247303448,19.795981714972534,-0.004232921568793379,2.8,304.6721339141634,-440.68770074127104,0.0,0.0,263.91681422508725,0.0,2.0,0.01989446341891516,0.0,0.0,0.5074716779435409,131.99922844444444,14.215917968808734,0.21444573019885124,9.446288559706273,0.0030046206866355773,62.49391211050785,1.222625069107107
2025-01-01 01:00:00,0.7525392855285923,0.07195381627217275,0.0,0.7525392855285924,0.07195381627217275,0.0,0.046329191221141854,0.0,0.08709766076898881,0.5891124335384617,0.029999999999999995,0.0,0.0,0.06320381627217274,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.032478725134442644,0.024359043850831975,0.0,0.0,0.01582931606359649,0.0,0.030499875157545365,0.0,0.0028259057394251345,0.0,0.05179302989512104,0.03884477242134077,0.0,0.0,589.1124335384616,20.000000000000057,0.48333333333333334,0.0,0.5379906386666667,0.05112179487179487,0.48333333333333334,537.9906386666667,1113.08408,0.0,26.666666666666686,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,1272.2216933333334,0.0,0.0,36.523258344336845,51.66666666666668,46.10666666666668,0.0,51.01667593680269,0.0,0.0,0.0,36.523258344336845,51.061106496089785,51.08332177573333,51.01667593680269,12.43753247303448,19.668211088389935,-0.0812558553928234,2.5,449.94808247277416,-415.58501766307273,0.0,0.0,261.80056834191663,0.0,2.0,0.018593244450986986,0.0,0.0,0.4742799421765612,131.99922844444444,14.620098255468708,0.2187104641201289,9.428002528591685,0.003039998445975718,63.964763267377506,1.2231928965613081
2025-01-01 02:00:00,0.42667894816617064,0.07132922540420271,0.0,0.42667894816617064,0.07132922540420271,0.0,0.046329191221141854,0.0,0.08626487294502876,0.264084884,0.029999999999999995,0.0,0.0,0.0625792254042027,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.01582931606359649,0.0,0.030499875157545365,0.0,0.0028259057394251345,0.0,0.05179302989512104,0.03884477242134077,0.0,0.0,264.084884,20.000000000000057,0.21666666666666667,0.0,0.24116821733333335,0.022916666666666665,0.21666666666666667,241.16821733333336,1113.08408,0.0,26.666666666666686,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,1272.2216933333334,0.0,0.0,36.37318423429621,51.66666666666668,46.10666666666668,0.0,50.70809159991143,0.0,0.0,0.0,36.37318423429621,50.75540888201068,50.779067523060306,50.70809159991143,12.43753247303448,19.491416266022163,-0.08411657055274749,1.6500000000000001,139.26382755442629,-407.03266134464775,0.0,0.0,260.9677805179566,0.0,2.0,0.01743031754619852,0.0,0.0,0.4446157861110306,131.99922844444444,21.243824381117438,0.22381639010581988,9.389882090470143,0.0030774463172640065,67.96108771206238,1.2239029943952269
2025-01-01 03:00:00,0.1609056376360702,0.07070463453623264,0.0,0.1609056376360702,0.07070463453623264,0.0,0.04547355251500151,0.0,0.08543208512106867,0.0,0.029999999999999995,0.0,0.0,0.06195463453623264,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.030813149486522508,0.023109862114891876,0.0,0.0,0.01497367735745614,0.0,0.030499875157545365,0.0,0.0028259057394251345,0.0,0.05179302989512104,0.03884477242134077,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1113.08408,0.0,26.666666666666686,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,1272.2216933333334,0.0,0.0,36.303117563995926,51.66666666666668,46.10666666666668,0.0,50.43701761508709,0.0,0.0,0.0,36.303117563995926,50.44971254339726,50.45606000755235,50.43701761508709,12.43753247303448,19.246964497172137,0.0,1.6500000000000001,-132.74708952796428,-413.08758109052746,0.0,0.0,259.27935398785615,0.0,2.0,0.017950567852128556,0.0,0.0,0.4578864278037308,131.99922844444444,21.061137574707086,0.23001716696036795,9.320491374113525,0.0031149591099178075,58.315040903968935,1.224898757281551
2025-01-01 04:00:00,0.16007284981211012,0.07008004366826258,0.0,0.16007284981211012,0.07008004366826259,0.0,0.04547355251500151,0.0,0.0845992972971086,0.0,0.029999999999999995,0.0,0.0,0.06133004366826259,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.01497367735745614,0.0,0.030499875157545365,0.0,0.0028259057394251345,0.0,0.05179302989512104,0.03884477242134077,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1113.08408,0.0,26.666666666666686,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,1272.2216933333334,0.0,0.0,36.61016220542232,51.66666666666668,46.10666666666668,0.0,50.11197168153717,0.0,0.0,0.0,36.61016220542232,50.14252416483488,50.15780040648374,50.11197168153717,12.43753247303448,18.67534515094652,0.0,0.55,-148.26332896235988,-430.9559802613993,0.0,0.0,258.4465661638961,0.0,2.0,0.01810411719017337,0.0,0.0,0.46180319291490424,131.99922844444444,24.246085135143325,0.24059108925184738,9.08949724223241,0.0031458065930915447,64.61437286166428,1.2266986218534521
2025-01-01 05:00:00,0.1617841272243908,0.07008004366826258,0.0,0.1617841272243908,0.07008004366826259,0.0,0.04718482992728221,0.0,0.0845992972971086,0.0,0.029999999999999995,0.0,0.0,0.06133004366826259,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.016684954769736842,0.0,0.030499875157545365,0.0,0.0028259057394251345,0.0,0.05179302989512104,0.03884477242134077,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1113.08408,0.0,26.666666666666686,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,1272.2216933333334,0.0,0.0,36.805806235915306,51.66666666666668,46.10666666666668,0.0,49.785041717327985,0.0,0.0,0.0,36.805806235915306,49.83333148874453,49.85747637445281,49.785041717327985,12.43753247303448,18.19747340429724,0.0,-0.25000000000000006,-148.55369686807862,-432.32110583931683,0.0,0.0,260.1578435761768,0.0,2.0,0.017797950588432494,0.0,0.0,0.4539934382186307,131.99922844444444,23.60956539506142,0.25101917129284723,8.911891269135348,0.0031871588251169646,66.19901645593475,1.228063541980785
2025-01-01 06:00:00,0.1888652159244479,0.07265976253785184,0.0,0.1888652159244479,0.07265976253785184,0.0,0.06969326522330613,0.0,0.08917195070114176,0.0,0.029999999999999995,0.0,0.0,0.06390976253785183,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.01882405153508772,0.0,0.05086921368821841,0.0,0.0039589339840059665,0.0,0.05356707940665321,0.0401753095549899,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1113.08408,0.0,26.666666666666686,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,1272.2216933333334,0.0,0.0,36.82460849902489,51.66666666666668,46.10666666666668,0.0,49.487421459160196,0.0,0.0,0.0,36.82460849902489,49.523260136045515,49.54117947448818,49.487421459160196,12.43753247303448,17.8716093296084,-0.02014082664766228,0.3,-99.45022862447992,-405.5869602149225,0.0,0.0,287.11474881042665,0.0,2.0,0.017567547337891908,0.0,0.0,0.44811626919459413,131.99922844444444,19.02198278001599,0.258729354213886,8.79679628262355,0.003218639206569209,53.48782431724398,1.2294152331617605
2025-01-01 07:00:00,1.3020079067395005,0.08424220668836568,0.0,1.3020079067395005,0.08424220668836568,0.0,0.22432727240913355,0.9332947223703704,0.1143859119599965,0.0,0.029999999999999995,0.0,0.0,0.07549220668836568,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.01754059347587719,0.0,0.20678667893325636,0.0,0.013729636375508909,0.0,0.06734476262608487,0.05050857196956363,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,1113.08408,0.0,26.666666666666686,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,1272.2216933333334,933.2947223703704,0.26666666666666666,37.43706092899352,51.66666666666668,46.10666666666668,0.0,50.800200513149065,0.3681015976649293,965.0104521970148,933.2947223703704,37.43706092899352,49.90023775302553,50.801872549468314,49.448584336644515,12.43753247303448,17.747365686602404,-0.08596764673096585,-0.55,33.61707738449437,-434.135053617426,0.0,0.0,451.70936295063746,0.586889139531635,1.7835,0.017990203262281162,0.0,0.0,0.45889745522742087,117.71031196533333,16.04276805128295,0.2632528436468452,8.77460517026268,0.003249629125373259,50.08091755734479,1.229917256368598
2025-01-01 08:00:00,1.9488408232138652,0.08184284952531497,0.0,1.9488408232138652,0.08184284952531497,0.0,0.17287635107391183,1.108287482814815,0.10950722132513849,0.528169768,0.029999999999999995,0.0,0.0,0.07309284952531496,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.013262399945175439,0.0,0.15961395112873641,0.0,0.012050088624718498,0.0,0.0633128319180572,0.047484623938542886,0.0,0.0,528.169768,18.33333333333337,0.43333333333333335,0.0,0.4823364346666667,0.04583333333333333,0.43333333333333335,482.3364346666667,1113.08408,0.0,26.666666666666686,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,1272.2216933333334,1108.287482814815,0.31666666666666665,36.53457638908196,51.66666666666668,46.10666666666668,0.0,51.289585573311385,0.3785797399941391,1025.5912886649808,1108.287482814815,36.53457638908196,49.32704611525188,51.289585573311385,48.34577638622214,12.43753247303448,17.989011372950007,-0.09307948241001392,-1.4,404.9779222404642,-481.8710905687145,0.0,0.0,343.95128838700856,23.82318153171385,1.0,0.01878918965858041,0.0,0.0,0.47927814902379334,65.99961422222222,14.727956422170147,0.2609227724955274,8.911201921735486,0.003268026583725819,24.548578714035123,1.2294611443254342
2025-01-01 09:00:00,1.592693945258331,0.07792035693650522,0.0,1.592693945258331,0.0779203569365052,0.0,0.11244937767132385,1.1666184029629632,0.10079816800865961,0.18282799661538462,0.029999999999999995,0.0,0.0,0.0691703569365052,0.0,0.008750000000000004,1.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.010695483826754386,0.0,0.10175389384456945,0.0,0.008571025426652648,0.0,0.05808284179964418,0.04356213134973312,0.0,0.0,182.82799661538462,18.33333333333337,0.15,0.0,0.166962612,0.015865384615384615,0.15,166.962612,1113.08408,0.0,26.666666666666686,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,1272.2216933333334,1166.618402962963,0.3333333333333333,38.25827022756796,51.66666666666668,46.10666666666668,0.0,51.46146003180614,0.3030034697011818,820.3155281179959,1166.618402962963,38.25827022756796,50.64592207722033,51.463545206191306,50.236067925542244,12.43753247303448,17.810518767259758,-0.08619765753693845,-0.85,5.586206577811262,-453.0046530015489,0.0,0.0,244.3826409994306,77.55605859404984,0.53335,0.018367950822633983,0.0,0.0,0.46853311034687817,35.20089424542222,31.380221964544994,0.26522194932196547,8.85070597323598,0.0032837244629908223,19.259314151825286,1.230820441441877
