Metric,Value
Total Electric Energy (kWh),49.942012568587586
Total Gas Energy (therms),0.0
Average Electric Power (kW),2.080917190357816
Peak Electric Power (kW),7.45219331641393
Lighting Electric Energy (kWh),4.919378220149611
Water Heating Electric Energy (kWh),27.500327711111115
Other Electric Energy (kWh),17.52230663732686
HVAC Heating Electric Energy (kWh),0.0
Average Temperature - Indoor (C),22.906861364459775
Unmet Heating Load (C-hours),0.0
Unmet Cooling Load (C-hours),0.0
Total HVAC Heating Delivered (kWh),0.0
Total Hot Water Unmet Demand (kWh),0.0
