Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 02:18:00,0.4959216117057123,0.3269339458257435,0.0,0.008265360195095205,0.005448899097095725,0.0,0.006238568628050667,0.0,0.4396830430776616,0.0,0.05,0.0,0.0,0.31235061249241014,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.00231133360745614,0.0,On,0.003927235020594526,0,On,0.008668489171290697,0,On,0.3769241951599296,0.2826931463699471,On,0.01454707058315727,0,On,0,0,Off,Off,0.0,16.444444444444485,0,0.0,0.0,0.0,0,0,1347.2478977777778,Off,0.0,17.444444444444485,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2272.2955759847396,Off,0.0,0.0,35.34696008434446,51.666666666666686,46.10666666666668,0.0,49.21357445109646,0.0,0.0,0.0,35.34696008434446,47.224691298926345,49.21357445109646,46.23024972284129,12.43753247303448,16.90287294214343,0.0,2.2,432.7185437009805,-95.70694012400214,-0.0,-0.0,536.9890759058044,0.0,2.0,0.00498425694441218,0.0,0.0,0.2657980462442334,131.99922844444444,-8.563592080821751,0.39738250160210886,9.976229772719847,0.004656177669483205,74.34716126252319,1.233652494815266
2025-01-01 02:19:00,0.4959216117057123,0.3269339458257435,0.0,0.008265360195095205,0.005448899097095725,0.0,0.006238568628050667,0.0,0.4396830430776616,0.0,0.05,0.0,0.0,0.31235061249241014,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.00231133360745614,0.0,On,0.003927235020594526,0,On,0.008668489171290697,0,On,0.3769241951599296,0.2826931463699471,On,0.01454707058315727,0,On,0,0,Off,Off,0.0,16.444444444444485,0,0.0,0.0,0.0,0,0,1347.2478977777778,Off,0.0,17.444444444444485,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2272.2955759847396,Off,0.0,0.0,35.3445931128136,51.666666666666686,46.10666666666668,0.0,49.207876370647234,0.0,0.0,0.0,35.3445931128136,47.21973064921184,49.207876370647234,46.225657788494146,12.43753247303448,16.899924914287897,0.0,2.2,432.7396321258514,-95.67633910050314,-0.0,-0.0,536.9890759058044,0.0,2.0,0.004983662553283498,0.0,0.0,0.2657663488412964,131.99922844444444,-8.573104679449827,0.39758013179740775,9.976968966342929,0.004657632813049159,74.32835430068992,1.2336639554194262
2025-01-01 02:20:00,0.4959216117057123,0.3269339458257435,0.0,0.008265360195095205,0.005448899097095725,0.0,0.006238568628050667,0.0,0.4396830430776616,0.0,0.05,0.0,0.0,0.31235061249241014,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.00231133360745614,0.0,On,0.003927235020594526,0,On,0.008668489171290697,0,On,0.3769241951599296,0.2826931463699471,On,0.01454707058315727,0,On,0,0,Off,Off,0.0,16.444444444444485,0,0.0,0.0,0.0,0,0,1347.2478977777778,Off,0.0,17.444444444444485,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2272.2955759847396,Off,0.0,0.0,35.34221367128541,51.666666666666686,46.10666666666668,0.0,49.202178806779905,0.0,0.0,0.0,35.34221367128541,47.214770331681954,49.202178806779905,46.221066094132986,12.43753247303448,16.896987941975723,0.0,2.2,432.76068920550415,-95.64585671604164,-0.0,-0.0,536.9890759058044,0.0,2.0,0.004983070356273536,0.0,0.0,0.26573476844526245,131.99922844444444,-8.582529984258619,0.39777751177914233,9.97687309883726,0.004659087575005258,74.3095430285605,1.2336753695210372
2025-01-01 02:21:00,0.4959216117057123,0.3269339458257435,0.0,0.008265360195095205,0.005448899097095725,0.0,0.006238568628050667,0.0,0.4396830430776616,0.0,0.05,0.0,0.0,0.31235061249241014,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.00231133360745614,0.0,On,0.003927235020594526,0,On,0.008668489171290697,0,On,0.3769241951599296,0.2826931463699471,On,0.01454707058315727,0,On,0,0,Off,Off,0.0,16.444444444444485,0,0.0,0.0,0.0,0,0,1347.2478977777778,Off,0.0,17.444444444444485,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2272.2955759847396,Off,0.0,0.0,35.33982175933796,51.666666666666686,46.10666666666668,0.0,49.19648176130671,0.0,0.0,0.0,35.33982175933796,47.209810348086755,49.19648176130671,46.216474641476786,12.43753247303448,16.89406202730806,0.0,2.2,432.7817118629375,-95.61549294893655,-0.0,-0.0,536.9890759058044,0.0,2.0,0.004982480354192362,0.0,0.0,0.26570330509933043,131.99922844444444,-8.591871093930306,0.3979746410578465,9.977621340455922,0.004660541955329051,74.29072740795863,1.2336867371084579
2025-01-01 02:22:00,0.4959216117057123,0.3269339458257435,0.0,0.008265360195095205,0.005448899097095725,0.0,0.006238568628050667,0.0,0.4396830430776616,0.0,0.05,0.0,0.0,0.31235061249241014,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.00231133360745614,0.0,On,0.003927235020594526,0,On,0.008668489171290697,0,On,0.3769241951599296,0.2826931463699471,On,0.01454707058315727,0,On,0,0,Off,Off,0.0,16.444444444444485,0,0.0,0.0,0.0,0,0,1347.2478977777778,Off,0.0,17.444444444444485,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2272.2955759847396,Off,0.0,0.0,35.33741738243927,51.666666666666686,46.10666666666668,0.0,49.19078523603992,0.0,0.0,0.0,35.33741738243927,47.204850700176365,49.19078523603992,46.21188343224458,12.43753247303448,16.89114716738975,0.0,2.2,432.8026972180143,-95.58524772581518,-0.0,-0.0,536.9890759058044,0.0,2.0,0.0049818925468412475,0.0,0.0,0.2656719587929027,131.99922844444444,-8.601130961974881,0.3981715192706073,9.977535411835326,0.004661995953997314,74.2719074080314,1.2336980581913077
2025-01-01 02:23:00,0.4959216117057123,0.3269339458257435,0.0,0.008265360195095205,0.005448899097095725,0.0,0.006238568628050667,0.0,0.4396830430776616,0.0,0.05,0.0,0.0,0.31235061249241014,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.00231133360745614,0.0,On,0.003927235020594526,0,On,0.008668489171290697,0,On,0.3769241951599296,0.2826931463699471,On,0.01454707058315727,0,On,0,0,Off,Off,0.0,16.444444444444485,0,0.0,0.0,0.0,0,0,1347.2478977777778,Off,0.0,17.444444444444485,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2272.2955759847396,Off,0.0,0.0,35.335000551373405,51.666666666666686,46.10666666666668,0.0,49.18508923279101,0.0,0.0,0.0,35.335000551373405,47.19989138970011,49.18508923279101,46.20729246815468,12.43753247303448,16.888243354626827,0.0,2.2,432.8236425775218,-95.55512092473231,-0.0,-0.0,536.9890759058044,0.0,2.0,0.004981306933072367,0.0,0.0,0.26564072946476847,131.99922844444444,-8.610312403550235,0.3983681461738956,9.978292695810918,0.004663449570986165,74.25308300483783,1.2337093327992057
2025-01-01 02:24:00,0.4959216117057123,0.3269339458257435,0.0,0.008265360195095205,0.005448899097095725,0.0,0.006238568628050667,0.0,0.4396830430776616,0.0,0.05,0.0,0.0,0.31235061249241014,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.00231133360745614,0.0,On,0.003927235020594526,0,On,0.008668489171290697,0,On,0.3769241951599296,0.2826931463699471,On,0.01454707058315727,0,On,0,0,Off,Off,0.0,16.444444444444485,0,0.0,0.0,0.0,0,0,1347.2478977777778,Off,0.0,17.444444444444485,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2272.2955759847396,Off,0.0,0.0,35.33257128215618,51.666666666666686,46.10666666666668,0.0,49.179393753369794,0.0,0.0,0.0,35.33257128215618,47.19493241840587,49.179393753369794,46.20270175092391,12.43753247303448,16.88535057700917,0.0,2.2,432.8445454257009,-95.52511237813256,-0.0,-0.0,536.9890759058044,0.0,2.0,0.004980723510845534,0.0,0.0,0.2656096170061298,131.99922844444444,-8.619418101970926,0.3985645216367273,9.978216687811164,0.004664902806271174,74.23425418095748,1.2337205609805686
2025-01-01 02:25:00,0.4959216117057123,0.3269339458257435,0.0,0.008265360195095205,0.005448899097095725,0.0,0.006238568628050667,0.0,0.4396830430776616,0.0,0.05,0.0,0.0,0.31235061249241014,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.00231133360745614,0.0,On,0.003927235020594526,0,On,0.008668489171290697,0,On,0.3769241951599296,0.2826931463699471,On,0.01454707058315727,0,On,0,0,Off,Off,0.0,16.444444444444485,0,0.0,0.0,0.0,0,0,1347.2478977777778,Off,0.0,17.444444444444485,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2272.2955759847396,Off,0.0,0.0,35.33012959576508,51.666666666666686,46.10666666666668,0.0,49.17369879958373,0.0,0.0,0.0,35.33012959576508,47.1899737880392,49.17369879958373,46.198111282266936,12.43753247303448,16.88246881837906,0.0,2.2,432.8654034152514,-95.49522187566407,-0.0,-0.0,536.9890759058044,0.0,2.0,0.00498014227728211,0.0,0.0,0.265578621263476,131.99922844444444,-8.628450614888875,0.39876064563416963,9.978145849058224,0.004666355659827474,74.21542092511787,1.2337317428014722
2025-01-01 02:26:00,0.4959216117057123,0.3269339458257435,0.0,0.008265360195095205,0.005448899097095725,0.0,0.006238568628050667,0.0,0.4396830430776616,0.0,0.05,0.0,0.0,0.31235061249241014,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.00231133360745614,0.0,On,0.003927235020594526,0,On,0.008668489171290697,0,On,0.3769241951599296,0.2826931463699471,On,0.01454707058315727,0,On,0,0,Off,Off,0.0,16.444444444444485,0,0.0,0.0,0.0,0,0,1347.2478977777778,Off,0.0,17.444444444444485,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2272.2955759847396,Off,0.0,0.0,35.32767551731232,51.666666666666686,46.10666666666668,0.0,49.16800437323714,0.0,0.0,0.0,35.32767551731232,47.18501550034276,49.16800437323714,46.193521063895574,12.43753247303448,16.879598058686128,0.0,2.2,432.8862143588162,-95.46544916684866,-0.0,-0.0,536.9890759058044,0.0,2.0,0.004979563228716202,0.0,0.0,0.26554774204131393,131.99922844444444,-8.63741238013954,0.39895651824115413,9.97891686770053,0.004667808131629855,74.19658323184048,1.233742878344565
2025-01-01 02:27:00,0.4959216117057123,0.3269339458257435,0.0,0.008265360195095205,0.005448899097095725,0.0,0.006238568628050667,0.0,0.4396830430776616,0.0,0.05,0.0,0.0,0.31235061249241014,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.00231133360745614,0.0,On,0.003927235020594526,0,On,0.008668489171290697,0,On,0.3769241951599296,0.2826931463699471,On,0.01454707058315727,0,On,0,0,Off,Off,0.0,16.444444444444485,0,0.0,0.0,0.0,0,0,1347.2478977777778,Off,0.0,17.444444444444485,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2272.2955759847396,Off,0.0,0.0,35.325209076584976,51.666666666666686,46.10666666666668,0.0,49.162310476130564,0.0,0.0,0.0,35.325209076584976,47.18005755705567,49.162310476130564,46.18893109751823,12.43753247303448,16.876738274229417,0.0,2.2,432.9069762208384,-95.43579396361602,-0.0,-0.0,536.9890759058044,0.0,2.0,0.004978986360743256,0.0,0.0,0.2655169791047599,131.99922844444444,-8.646305721349993,0.3991521396266289,9.978855890079,0.004669260221652861,74.17774110110409,1.233753967708044
2025-01-01 02:28:00,0.4959216117057123,0.3269339458257435,0.0,0.008265360195095205,0.005448899097095725,0.0,0.006238568628050667,0.0,0.4396830430776616,0.0,0.05,0.0,0.0,0.31235061249241014,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.00231133360745614,0.0,On,0.003927235020594526,0,On,0.008668489171290697,0,On,0.3769241951599296,0.2826931463699471,On,0.01454707058315727,0,On,0,0,Off,Off,0.0,16.444444444444485,0,0.0,0.0,0.0,0,0,1347.2478977777778,Off,0.0,17.444444444444485,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2272.2955759847396,Off,0.0,0.0,35.3227303071335,51.666666666666686,46.10666666666668,0.0,49.15661711006015,0.0,0.0,0.0,35.3227303071335,47.17509995991288,49.15661711006015,46.18434138483924,12.43753247303448,16.873889437887097,0.0,2.2,432.9276871097692,-95.40625594270777,-0.0,-0.0,536.9890759058044,0.0,2.0,0.004978411668266212,0.0,0.0,0.2654863321820003,131.99922844444444,-8.655132853327432,0.3993475100479379,9.979635861467582,0.004670711929870876,74.15889453802468,1.233765011004675
2025-01-01 02:29:00,0.4959216117057123,0.3269339458257435,0.0,0.008265360195095205,0.005448899097095725,0.0,0.006238568628050667,0.0,0.4396830430776616,0.0,0.05,0.0,0.0,0.31235061249241014,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.00231133360745614,0.0,On,0.003927235020594526,0,On,0.008668489171290697,0,On,0.3769241951599296,0.2826931463699471,On,0.01454707058315727,0,On,0,0,Off,Off,0.0,16.444444444444485,0,0.0,0.0,0.0,0,0,1347.2478977777778,Off,0.0,17.444444444444485,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2272.2955759847396,Off,0.0,0.0,35.32023924620433,51.666666666666686,46.10666666666668,0.0,49.15092427681701,0.0,0.0,0.0,35.32023924620433,47.170142710644605,49.15092427681701,46.17975192755841,12.43753247303448,16.87105151933441,0.0,2.2,432.9483452706547,-95.37683474795756,-0.0,-0.0,536.9890759058044,0.0,2.0,0.004977839145539273,0.0,0.0,0.26545580096662597,131.99922844444444,-8.663895887192083,0.39954262984555056,9.979584687916587,0.004672163256258211,74.14004355255152,1.2337760083608704
2025-01-01 02:30:00,0.4959216117057123,0.3269339458257435,0.0,0.008265360195095205,0.005448899097095725,0.0,0.006238568628050667,0.0,0.4396830430776616,0.0,0.05,0.0,0.0,0.31235061249241014,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.00231133360745614,0.0,On,0.003927235020594526,0,On,0.008668489171290697,0,On,0.3769241951599296,0.2826931463699471,On,0.01454707058315727,0,On,0,0,Off,Off,0.0,16.444444444444485,0,0.0,0.0,0.0,0,0,1347.2478977777778,Off,0.0,17.444444444444485,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2272.2955759847396,Off,0.0,0.0,35.31773593458799,51.666666666666686,46.10666666666668,0.0,49.14523197818672,0.0,0.0,0.0,35.31773593458799,47.16518581097587,49.14523197818672,46.17516272737044,12.43753247303448,16.86822448525043,0.0,1.1,423.0265706492531,-105.62601772757776,-0.0,-0.0,536.9890759058044,0.0,2.0,0.00510950204583089,0.0,0.0,0.2724770565019359,131.99922844444444,-8.336487528973546,0.399737499438031,9.980373551881447,0.004673614200789181,74.6525701111219,1.233786959915806
2025-01-01 02:31:00,0.4959216117057123,0.3269339458257435,0.0,0.008265360195095205,0.005448899097095725,0.0,0.006238568628050667,0.0,0.4396830430776616,0.0,0.05,0.0,0.0,0.31235061249241014,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.00231133360745614,0.0,On,0.003927235020594526,0,On,0.008668489171290697,0,On,0.3769241951599296,0.2826931463699471,On,0.01454707058315727,0,On,0,0,Off,Off,0.0,16.444444444444485,0,0.0,0.0,0.0,0,0,1347.2478977777778,Off,0.0,17.444444444444485,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2272.2955759847396,Off,0.0,0.0,35.31663715885068,51.666666666666686,46.10666666666668,0.0,49.139540215948784,0.0,0.0,0.0,35.31663715885068,47.16022926262594,49.139540215948784,46.17057378596452,12.43753247303448,16.864190615457144,0.0,1.1,423.44663244057034,-105.58225120862282,-0.0,-0.0,536.9890759058044,0.0,2.0,0.0051086918246945525,0.0,0.0,0.27243384942062654,131.99922844444444,-7.960192256611219,0.3999639129559404,9.979743327999028,0.0046750751626618145,74.63436533613863,1.233803038468997
2025-01-01 02:32:00,0.4959216117057123,0.3269339458257435,0.0,0.008265360195095205,0.005448899097095725,0.0,0.006238568628050667,0.0,0.4396830430776616,0.0,0.05,0.0,0.0,0.31235061249241014,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.00231133360745614,0.0,On,0.003927235020594526,0,On,0.008668489171290697,0,On,0.3769241951599296,0.2826931463699471,On,0.01454707058315727,0,On,0,0,Off,Off,0.0,16.444444444444485,0,0.0,0.0,0.0,0,0,1347.2478977777778,Off,0.0,17.444444444444485,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2272.2955759847396,Off,0.0,0.0,35.31543846685832,51.666666666666686,46.10666666666668,0.0,49.13384878130346,0.0,0.0,0.0,35.31543846685832,47.15527286847998,49.13384878130346,46.16598491206825,12.43753247303448,16.860242782547214,0.0,1.1,423.5712021599281,-105.53942514012434,-0.0,-0.0,536.9890759058044,0.0,2.0,0.005107898820256411,0.0,0.0,0.27239156046308044,131.99922844444444,-7.878448605751956,0.4001882015610071,9.979989574087428,0.004676535749230124,74.61605374025906,1.2338187517174135
2025-01-01 02:33:00,0.4959216117057123,0.3269339458257435,0.0,0.008265360195095205,0.005448899097095725,0.0,0.006238568628050667,0.0,0.4396830430776616,0.0,0.05,0.0,0.0,0.31235061249241014,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.00231133360745614,0.0,On,0.003927235020594526,0,On,0.008668489171290697,0,On,0.3769241951599296,0.2826931463699471,On,0.01454707058315727,0,On,0,0,Off,Off,0.0,16.444444444444485,0,0.0,0.0,0.0,0,0,1347.2478977777778,Off,0.0,17.444444444444485,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2272.2955759847396,Off,0.0,0.0,35.31417900117843,51.666666666666686,46.10666666666668,0.0,49.12815768906272,0.0,0.0,0.0,35.31417900117843,47.150316642560405,49.12815768906272,46.16139611930925,12.43753247303448,16.85634735772607,0.0,1.1,423.62494029022633,-105.49717435392651,-0.0,-0.0,536.9890759058044,0.0,2.0,0.00510711628080437,0.0,0.0,0.2723498295772571,131.99922844444444,-7.866961261651543,0.40041121595125545,9.979427238002994,0.004677995958845779,74.59768240208176,1.2338342427073192
2025-01-01 02:34:00,0.4959216117057123,0.3269339458257435,0.0,0.008265360195095205,0.005448899097095725,0.0,0.006238568628050667,0.0,0.4396830430776616,0.0,0.05,0.0,0.0,0.31235061249241014,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.00231133360745614,0.0,On,0.003927235020594526,0,On,0.008668489171290697,0,On,0.3769241951599296,0.2826931463699471,On,0.01454707058315727,0,On,0,0,Off,Off,0.0,16.444444444444485,0,0.0,0.0,0.0,0,0,1347.2478977777778,Off,0.0,17.444444444444485,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2272.2955759847396,Off,0.0,0.0,35.31286930775202,51.666666666666686,46.10666666666668,0.0,49.12246694822052,0.0,0.0,0.0,35.31286930775202,47.14536059339628,49.12246694822052,46.15680741598417,12.43753247303448,16.852495285339472,0.0,1.1,423.65913797261743,-105.45540038283423,-0.0,-0.0,536.9890759058044,0.0,2.0,0.005106342389441447,0.0,0.0,0.272308559872552,131.99922844444444,-7.874537550352731,0.40063318400532766,9.979719155039682,0.004679455790612228,74.57926392266724,1.2338495499503586
2025-01-01 02:35:00,0.4959216117057123,0.3269339458257435,0.0,0.008265360195095205,0.005448899097095725,0.0,0.006238568628050667,0.0,0.4396830430776616,0.0,0.05,0.0,0.0,0.31235061249241014,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.00231133360745614,0.0,On,0.003927235020594526,0,On,0.008668489171290697,0,On,0.3769241951599296,0.2826931463699471,On,0.01454707058315727,0,On,0,0,Off,Off,0.0,16.444444444444485,0,0.0,0.0,0.0,0,0,1347.2478977777778,Off,0.0,17.444444444444485,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2272.2955759847396,Off,0.0,0.0,35.3115133685224,51.666666666666686,46.10666666666668,0.0,49.11677656620328,0.0,0.0,0.0,35.3115133685224,47.140404728036664,49.11677656620328,46.15221880895336,12.43753247303448,16.848683150023323,0.0,1.1,423.6961900758748,-105.41406597628793,-0.0,-0.0,536.9890759058044,0.0,2.0,0.00510557646195744,0.0,0.0,0.27226771486173407,131.99922844444444,-7.878819853641641,0.40085419064749706,9.9791972974577,0.00468091524383379,74.56080298873026,1.2338646879642914
2025-01-01 02:36:00,0.4959216117057123,0.3269339458257435,0.0,0.008265360195095205,0.005448899097095725,0.0,0.006238568628050667,0.0,0.4396830430776616,0.0,0.05,0.0,0.0,0.31235061249241014,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.00231133360745614,0.0,On,0.003927235020594526,0,On,0.008668489171290697,0,On,0.3769241951599296,0.2826931463699471,On,0.01454707058315727,0,On,0,0,Off,Off,0.0,16.444444444444485,0,0.0,0.0,0.0,0,0,1347.2478977777778,Off,0.0,17.444444444444485,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2272.2955759847396,Off,0.0,0.0,35.31011233522653,51.666666666666686,46.10666666666668,0.0,49.111086549845474,0.0,0.0,0.0,35.31011233522653,47.13544905297175,49.111086549845474,46.14763030453489,12.43753247303448,16.844909968298566,0.0,1.1,423.73864285630236,-105.37316027143383,-0.0,-0.0,536.9890759058044,0.0,2.0,0.005104818302576561,0.0,0.0,0.27222728410456665,131.99922844444444,-7.877272778068239,0.40107425910212013,9.979526499510765,0.004682374317889185,74.5423008702717,1.2338796609211842
2025-01-01 02:37:00,0.4959216117057123,0.3269339458257435,0.0,0.008265360195095205,0.005448899097095725,0.0,0.006238568628050667,0.0,0.4396830430776616,0.0,0.05,0.0,0.0,0.31235061249241014,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.00231133360745614,0.0,On,0.003927235020594526,0,On,0.008668489171290697,0,On,0.3769241951599296,0.2826931463699471,On,0.01454707058315727,0,On,0,0,Off,Off,0.0,16.444444444444485,0,0.0,0.0,0.0,0,0,1347.2478977777778,Off,0.0,17.444444444444485,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2272.2955759847396,Off,0.0,0.0,35.30866701248543,51.666666666666686,46.10666666666668,0.0,49.105396905810316,0.0,0.0,0.0,35.30866701248543,47.13049357453013,49.105396905810316,46.143041908890034,12.43753247303448,16.84117505500855,0.0,1.1,423.7828183210497,-105.33267564742621,-0.0,-0.0,536.9890759058044,0.0,2.0,0.005104067775394477,0.0,0.0,0.27218726035360924,131.99922844444444,-7.873581937328462,0.401293405060773,9.979042087779064,0.004683833012176921,74.52375842015697,1.2338944717243017
2025-01-01 02:38:00,0.4959216117057123,0.3269339458257435,0.0,0.008265360195095205,0.005448899097095725,0.0,0.006238568628050667,0.0,0.4396830430776616,0.0,0.05,0.0,0.0,0.31235061249241014,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03954328816328406,0.029657466122463037,On,0,0,Off,0.00231133360745614,0.0,On,0.003927235020594526,0,On,0.008668489171290697,0,On,0.3769241951599296,0.2826931463699471,On,0.01454707058315727,0,On,0,0,Off,Off,0.0,16.444444444444485,0,0.0,0.0,0.0,0,0,1347.2478977777778,Off,0.0,17.444444444444485,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,2272.2955759847396,Off,0.0,0.0,35.307178607357216,51.666666666666686,46.10666666666668,0.0,49.09970764064136,0.0,0.0,0.0,35.307178607357216,47.12553829892744,49.09970764064136,46.13845362807048,12.43753247303448,16.8374773788738,0.0,1.1,423.82620677380385,-105.292600738939,-0.0,-0.0,536.9890759058044,0.0,2.0,0.005103324674887039,0.0,0.0,0.2721476326487692,131.99922844444444,-7.870268393061517,0.4015116530858497,9.979406884533152,0.0046852913261086334,74.50517698293491,1.2339091247500844
