Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Fireplace Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,0.33937983891425383,0.19188080892262352,0.08879086762908919,0.33937983891425383,0.19188080892262352,0.08879086762908918,0.016044334967232295,0.26868806804958567,0.0546474358974359,0.022830903664800558,0.004090662776656102,0.06186930118763253,0.0,0.19188080892262352,0.0,1.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.0027929769736842105,0.0,0.013251357993548084,0.0,0.012846989486087564,0.0,0.2142165647074096,0.16066242353055715,0.004090662776656102,0.0,0.0,1506.1602659715102,21.111111111111143,0.41360244827784903,0.0,1.813210484272745,0.0546474358974359,0.5166666666666667,1451.5128300740741,2809.3796711111113,527.528,0.0,46.74871637732359,51.66666666666668,46.10666666666668,0.0,51.67370504915018,0.0,0.0,527.528,73.04486933956811,51.68929137080431,51.69708453163139,51.67370504915018,12.43753247303448,20.828911798225963,-0.04800558936111485,0.85,636.3665618807557,-1363.9520291040574,0.0,0.0,329.67999774407264,971.1239804470043,0.0,0.05197640386530254,0.0,0.0,0.9671993219532705,0.0,164.47832726923045,0.19886390570062815,9.874247600614504,0.002969390121002227,72.71954952236318,1.2184149730055693
2025-01-01 11:00:00,0.3076490696834846,0.19188080892262352,0.030035853597276195,0.3076490696834846,0.19188080892262352,0.03003585359727619,0.016044334967232295,0.26868806804958567,0.022916666666666665,0.0,0.004090662776656102,0.02594519082062009,0.0,0.19188080892262352,0.0,1.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.0027929769736842105,0.0,0.013251357993548084,0.0,0.012846989486087564,0.0,0.2142165647074096,0.16066242353055715,0.004090662776656102,0.0,0.0,631.6155954074075,21.111111111111143,0.17344618798748507,0.0,0.7603785901788931,0.022916666666666665,0.21666666666666667,608.6989287407408,2809.3796711111113,0.0,0.0,46.14387963486812,51.66666666666668,46.10666666666668,0.0,51.199497131601284,0.0,0.0,0.0,72.09981192948143,51.24938150509005,51.27432369183444,51.199497131601284,12.43753247303448,20.753661458446693,-0.07314682501422129,1.95,-41.084113428966475,-1219.544336774249,0.0,0.0,329.67999774407264,1219.7466088203853,0.0,0.049690781323289926,0.0,0.0,0.9246674727202101,0.0,217.16463019380248,0.20155099006488017,9.86731601071125,0.002997109159963115,55.768333694886806,1.2181347431614487
2025-01-01 12:00:00,0.28693000275019254,0.19344172819222683,0.003966703298575614,0.28693000275019254,0.19344172819222683,0.003966703298575614,0.01616070900780247,0.27076929374239006,0.0,0.0,0.003966703298575614,0.0,0.0,0.19344172819222683,0.0,1.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.002909351014254386,0.0,0.013251357993548084,0.0,0.012846989486087564,0.0,0.2142165647074096,0.16066242353055715,0.003966703298575614,0.0,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,2809.3796711111113,0.0,0.0,45.29356506982762,51.66666666666668,46.10666666666668,0.0,50.66368052405492,0.0,0.0,0.0,70.77119542160565,50.68034899313506,50.688683227675135,50.66368052405492,12.43753247303448,20.74756443259973,-0.004210086532267295,3.05,-553.7592825719797,-1127.091697269295,0.0,0.0,330.06115037875713,1321.230763681941,0.0,0.048979087832412414,0.0,0.0,0.9114239735431766,0.0,243.2712643185583,0.20269541638488894,9.88052238462593,0.0030150425023991417,30.830222363279095,1.2175344906364944
2025-01-01 13:00:00,0.2872791248719031,0.19344172819222683,0.003966703298575614,0.2872791248719031,0.19344172819222683,0.003966703298575614,0.016509831129512997,0.27076929374239006,0.0,0.0,0.003966703298575614,0.0,0.0,0.19344172819222683,0.0,1.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.0032584731359649125,0.0,0.013251357993548084,0.0,0.012846989486087564,0.0,0.2142165647074096,0.16066242353055715,0.003966703298575614,0.0,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,2809.3796711111113,0.0,0.0,44.64320998922574,51.66666666666668,46.10666666666668,0.0,50.06881542316357,0.0,0.0,0.0,69.75501560816522,50.11870397614288,50.14364825263253,50.06881542316357,12.43753247303448,20.61470226490602,-0.016074641638482844,4.45,-406.1575898523708,-971.5405393595096,0.0,0.0,330.4102725004676,1247.6501275260614,0.0,0.0464424898696822,0.0,0.0,0.8642218655254938,0.0,234.97267700667118,0.20488687579058487,9.827563720549161,0.0030244887199344325,21.11893233190746,1.2175057235446733
2025-01-01 14:00:00,0.36999922908205446,0.20923638815675225,0.042018209406576544,0.36999922908205446,0.20923638815675222,0.042018209406576544,0.03995261496608696,0.3300466141159675,0.0,0.038051506108000926,0.003966703298575614,0.0,0.0,0.20923638815675225,0.0,1.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.0034912212171052627,0.0,0.0364613937489817,0.0,0.05106476324029774,0.0,0.23527611132677684,0.17645708349508255,0.003966703298575614,0.0,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,2809.3796711111113,879.2133333333333,0.0,43.45633850188669,51.66666666666668,46.10666666666668,0.0,49.774111706389895,0.21582726134513297,565.6102172886405,879.2133333333333,67.90052890919796,49.463287811855004,49.78174826756036,49.3002393034171,12.43753247303448,20.77458772831523,0.0,4.7,-313.5241838732084,-948.2870923051652,0.0,0.0,440.2670412125966,1015.8706788128205,0.43349999999999994,0.04568456664486347,0.0,0.0,0.8501181035369376,28.61083276533333,194.49586721936018,0.20339469015460324,9.905409412011487,0.003033754009132064,24.295867802694197,1.21622531238651
2025-01-01 15:00:00,0.40761851419901135,0.21610311683056696,0.004090662776656102,0.4076185141990113,0.21610311683056696,0.004090662776656102,0.05086274948743855,0.3567557647115728,0.0,0.0,0.004090662776656102,0.0,0.0,0.21610311683056696,0.0,1.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.00407309141995614,0.0,0.046789658067482406,0.0,0.06861827560415008,0.0,0.245472362404932,0.18410427180369895,0.004090662776656102,0.0,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,2809.3796711111113,0.0,0.0,42.484313973343895,51.66666666666668,46.10666666666668,0.0,51.85382400255183,0.15282385303187562,423.52643937373773,0.0,66.38174058334984,48.88514869029792,51.85382400255183,47.400811034170964,12.43753247303448,20.871715472156975,0.0,4.15,-355.0824154814939,-1003.5477647717687,0.0,0.0,516.3778173096617,656.0109592419718,1.0,0.04641063562891508,0.0,0.0,0.8636291080859616,65.99961422222222,132.08753198061316,0.20305770365205073,9.963449784704503,0.003046924632873944,42.56015662280028,1.2158138978144442
2025-01-01 16:00:00,0.31590182239331743,0.19500264746183016,0.05635005490832108,0.31590182239331743,0.19500264746183016,0.056350054908321075,0.0183718157786358,0.2728505194351945,0.024679487179487182,0.022830903664800558,0.005578176513621956,0.02794097472989856,0.0,0.19500264746183016,0.0,1.0,0.045786965241697335,0.03434022393127299,0.0,0.0,0.00512045778508772,0.0,0.013251357993548084,0.0,0.012846989486087564,0.0,0.2142165647074096,0.16066242353055715,0.005578176513621956,0.0,0.0,680.2014104387466,21.111111111111143,0.18678820244806088,0.0,0.8188692509618849,0.024679487179487182,0.23333333333333334,655.5219232592593,2809.3796711111113,527.528,0.0,46.7925753301965,51.66666666666668,46.10666666666668,0.0,51.74018736000599,0.0,0.0,527.528,73.11339895343204,51.53057412773283,51.76212846972177,51.403826401880465,12.43753247303448,20.648021267724197,-0.06362194339130181,3.05,44.31622344445202,-1110.0236007755304,0.0,0.0,423.9669093475884,197.33195222563873,1.0,0.048394846947036003,0.0,0.0,0.9005521673740188,65.99961422222222,50.1715044336476,0.20695016910294314,9.880390700326362,0.003062559356137899,-1.5666311161342972,1.2167288773694231
2025-01-01 17:00:00,0.3232235827785889,0.19812448600103677,0.03700244888976483,0.323223582778589,0.19812448600103677,0.03700244888976484,0.01976830426547791,0.27701297082080334,0.026442307692307692,0.0,0.007065690250587812,0.029936758639177028,0.0,0.19812448600103677,0.0,1.0,0.04994941662730618,0.037462062470479625,0.0,0.0,0.006516946271929825,0.0,0.013251357993548084,0.0,0.012846989486087564,0.0,0.2142165647074096,0.16066242353055715,0.007065690250587812,0.0,0.0,728.7872254700856,21.111111111111143,0.20013021690863664,0.0,0.8773599117448766,0.026442307692307692,0.25,702.3449177777778,2809.3796711111113,0.0,0.0,46.02332784191607,51.66666666666668,46.10666666666668,0.0,51.181760720308674,0.0,0.0,0.0,71.91144975299386,51.23064494046693,51.25508705054607,51.181760720308674,12.43753247303448,20.814621869229935,-0.044538726931207445,1.95,-63.76812464667502,-1250.1578804055569,0.0,0.0,451.32321440432054,10.737080115604433,1.0,0.05082135613379379,0.0,0.0,0.9457056960065031,65.99961422222222,6.2793158844758095,0.20374430771014823,9.934301721057164,0.0030474509182033967,-33.28321248443723,1.2154791642899783
2025-01-01 18:00:00,0.3385755443856984,0.1996854052706401,0.05208857155743851,0.3385755443856984,0.1996854052706401,0.05208857155743851,0.02069929659003931,0.2790941965136078,0.03878205128205128,0.0,0.008181325553312205,0.04390724600412631,0.0,0.1996854052706401,0.0,1.0,0.05203064232011061,0.039022981740082945,0.0,0.0,0.007447938596491227,0.0,0.013251357993548084,0.0,0.012846989486087564,0.0,0.2142165647074096,0.16066242353055715,0.008181325553312205,0.0,0.0,1068.887930689459,21.111111111111143,0.2935243181326671,0.0,1.2867945372258192,0.03878205128205128,0.36666666666666664,1030.1058794074074,2809.3796711111113,0.0,0.0,45.335419268965936,51.66666666666668,46.10666666666668,0.0,50.64362136860401,0.0,0.0,0.0,70.83659260775927,50.66145093311862,50.67036571537593,50.64362136860401,12.43753247303448,20.70097188310387,-0.07386903011222579,1.15,255.00880399385449,-1286.111224153616,0.0,0.0,470.68345630989734,0.0,1.0,0.05030358346022983,0.0,0.0,0.9360707589667112,65.99961422222222,1.548641148114062,0.20449597159732263,9.869721360837916,0.003038840664182442,-25.466825967134763,1.215344028858729
2025-01-01 19:00:00,0.3581136610090208,0.19812448600103677,0.07727757324958501,0.3581136610090208,0.19812448600103677,0.07727757324958501,0.021164792752320014,0.27701297082080334,0.05993589743589744,0.0,0.009420920334117082,0.06785665291546793,0.0,0.19812448600103677,0.0,1.0,0.04994941662730618,0.037462062470479625,0.0,0.0,0.007913434758771931,0.0,0.013251357993548084,0.0,0.012846989486087564,0.0,0.2142165647074096,0.16066242353055715,0.009420920334117082,0.0,0.0,1651.917711065527,21.111111111111143,0.45362849165957636,0.0,1.9886824666217204,0.05993589743589744,0.5666666666666667,1591.9818136296299,2809.3796711111113,0.0,0.0,44.21899044742928,51.66666666666668,46.10666666666668,0.0,50.05458113074609,0.0,0.0,0.0,69.09217257410825,50.10321834253023,50.12753694842231,50.05458113074609,12.43753247303448,20.879600222920182,-0.03843793732777374,-0.25000000000000006,685.6800720951454,-1448.74240627431,0.0,0.0,487.2321977662746,0.0,1.0,0.05212041149000244,0.0,0.0,0.9698790778926542,65.99961422222222,-4.727430462346256,0.2013124659413666,9.933869503653971,0.0030244719738511338,-35.093262959989715,1.2146163392173852
