Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.3578991986596772,0.19338165896450152,0.07530665386028786,0.27650670611170164,0.06169871794871795,0.019693774599257634,0.005454217035541469,0.0698524368247464,0.0,0.0,46.99835166555696,20.896942933830022,-0.029718855669479776
2025-01-01 01:00:00,0.33103798603116136,0.19110034928782185,0.0547414496370914,0.26764745520318345,0.04583333333333333,0.017557197494644575,0.0028510679958512223,0.05189038164124018,0.0,0.0,46.480185270669104,20.742535339605595,-0.06902849475053176
2025-01-01 02:00:00,0.3546768603642463,0.19031988965302019,0.11262779134106875,0.2666068423567812,0.07051282051282051,0.017557197494644575,0.0023552300835292706,0.07983135637113875,0.030441204886400744,0.0,49.23817951784587,20.855533709784652,-0.03791962730122738
2025-01-01 03:00:00,0.32343555071875507,0.18953943001821852,0.047762422084612094,0.265566229510379,0.04054487179487179,0.017324449413504226,0.001859392171207319,0.04590302991340477,0.0,0.0,51.03830917434352,20.818455711125623,-0.048091602285959746
2025-01-01 04:00:00,0.3558885276159426,0.18875897038341688,0.0858062758389835,0.2645256166639768,0.07403846153846154,0.017324449413504226,0.001983351649287807,0.08382292418969568,0.0,0.0,50.47722846867984,20.775030432226416,-0.05654645117148238
2025-01-01 05:00:00,0.3475399212141207,0.18875897038341688,0.07607527524875211,0.2645256166639768,0.06522435897435898,0.017789945575784928,0.0022312706054487827,0.07384400464330333,0.0,0.0,49.918900573360524,20.912745472113105,-0.03852850990225036
2025-01-01 06:00:00,0.34491455557131445,0.19031988965302019,0.07107959934556062,0.2666068423567812,0.05993589743589744,0.0183718157786358,0.0032229464300926863,0.06785665291546793,0.0,0.0,49.377156162539855,20.7531754951788,-0.06439390939189783
2025-01-01 07:00:00,0.3642748642706135,0.19188080892262352,0.09190515478490872,0.26868806804958567,0.07756410256410257,0.018022693656925277,0.004090662776656102,0.08781449200825261,0.0,0.0,48.84336270066827,20.8437497117357,-0.03634807480595234
2025-01-01 08:00:00,0.39292990223486723,0.2017378378583063,0.08192623523851639,0.2929809905869745,0.06875,0.031198911647892697,0.004090662776656102,0.07783557246186026,0.0,0.0,48.142574768750336,20.923357620140802,-0.029687594481437842
2025-01-01 09:00:00,0.3405368258012262,0.19266126855742513,0.08866690815100871,0.2697286808959879,0.0546474358974359,0.01616070900780247,0.003966703298575614,0.06186930118763253,0.022830903664800558,0.0,47.62012750287443,20.753401574405373,-0.06314138760985527
2025-01-01 10:00:00,0.3376170184014333,0.19188080892262352,0.07157448127661035,0.26868806804958567,0.052884615384615384,0.016044334967232295,0.004090662776656102,0.059873517278354056,0.007610301221600186,0.0,51.7712567678554,20.851329442241926,-0.04222650080190723
