Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.3308911888107579,0.20432571287145324,0.030971523412061684,0.33089118881075796,0.20432571287145324,0.030971523412061684,0.01608039630390228,0.2648107925068557,0.0,0.05,0.030971523412061684,0.0,0.0,0.1897423795381199,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.004654961622807018,0.0,0.01142543468109526,0.0,0.011820953122695746,0.0,0.21136532552807144,0.15852399414605353,0.0,0.0,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,389.1984355555555,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1551.884825342286,703.3706666666666,0.0,72.32973440231048,51.66666666666668,46.10666666666668,0.0,47.31524056070577,0.0,0.0,703.3706666666666,113.0152100036101,47.22451890830599,47.315794732781995,47.17860391002988,12.43753247303448,20.315645481711744,0.0,2.8,77.49119530297592,-313.29609104919916,0.0,-13.726986896099923,398.09484446823745,0.0,2.0,0.013724961560216888,0.0,0.0006013542966537103,0.2665902592792426,131.99922844444444,6.419428780037551,0.2237230995004094,9.942247598975596,0.0032387519654708125,66.6700637896283,1.2202871115263492
2025-01-01 01:00:00,0.32950145384264523,0.20354525323665157,0.0,0.32950145384264523,0.20354525323665157,0.0,0.01573127418219175,0.26377017966045346,0.0,0.05,0.0,0.0,0.0,0.18896191990331823,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.00430583950109649,0.0,0.01142543468109526,0.0,0.011820953122695746,0.0,0.21136532552807144,0.15852399414605353,0.0,0.0,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,389.1984355555555,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1551.884825342286,0.0,0.0,82.48767064632294,51.66666666666668,46.10666666666668,0.0,51.02805071341914,0.0,0.0,0.0,128.88698538487958,51.06455185626378,51.08280242768611,51.02805071341914,12.43753247303448,20.320665733732824,0.0,2.5,98.90123907272898,-291.6055704499739,0.0,-11.828087640232015,396.7051095001247,0.0,2.0,0.012563557424717743,0.0,0.0005104025367449556,0.2432858810844421,131.99922844444444,5.629787662810199,0.2255732203566268,9.97556909110622,0.0032665343900351745,69.62380834663954,1.2203050459428704
2025-01-01 02:00:00,0.328460840996243,0.2027647936018499,0.0,0.328460840996243,0.2027647936018499,0.0,0.01573127418219175,0.26272956681405124,0.0,0.05,0.0,0.0,0.0,0.18818146026851654,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.00430583950109649,0.0,0.01142543468109526,0.0,0.011820953122695746,0.0,0.21136532552807144,0.15852399414605353,0.0,0.0,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,389.1984355555555,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1551.884825342286,0.0,0.0,79.73335705455996,51.66666666666668,46.10666666666668,0.0,50.02306279211708,0.0,0.0,0.0,124.58337039774993,50.05342328600952,50.06860353295575,50.02306279211708,12.43753247303448,20.33624309455069,0.0,1.6500000000000001,110.43634154287342,-281.10667514125555,0.0,-9.828615744461285,395.66449665372244,0.0,2.0,0.011493357781443565,0.0,0.0004025650358524368,0.22136445823982678,131.99922844444444,5.707135774867809,0.2274190021098251,10.015709532889197,0.0032965893017425797,74.28722027910786,1.2202181723953938
2025-01-01 03:00:00,0.3271874800687004,0.20198433396704824,0.0,0.3271874800687004,0.20198433396704824,0.0,0.0154985261010514,0.261688953967649,0.0,0.05,0.0,0.0,0.0,0.1874010006337149,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.00407309141995614,0.0,0.01142543468109526,0.0,0.011820953122695746,0.0,0.21136532552807144,0.15852399414605353,0.0,0.0,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,389.1984355555555,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1551.884825342286,0.0,0.0,77.17257502268671,51.66666666666668,46.10666666666668,0.0,49.0457264620566,0.0,0.0,0.0,120.58214847294798,49.07542541382956,49.09027488971604,49.0457264620566,12.43753247303448,20.31265712586673,0.0,1.6500000000000001,94.81083278185022,-294.6184237344108,0.0,-10.750631599669715,394.3911357261799,0.0,2.0,0.012077705912684122,0.0,0.00044210067867539443,0.23297395636546944,131.99922844444444,5.788752389750798,0.22982893973237362,10.038498199044065,0.0033268290654844923,66.71283162688965,1.2202940049812214
2025-01-01 04:00:00,0.3406718672222982,0.2012038743322466,0.014356756756756756,0.3406718672222982,0.2012038743322466,0.014356756756756756,0.0154985261010514,0.2606483411212468,0.014525,0.05,0.0,0.014356756756756756,0.0,0.18662054099891326,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.00407309141995614,0.0,0.01142543468109526,0.0,0.011820953122695746,0.0,0.21136532552807144,0.15852399414605353,0.0,0.0,403.7234355555555,21.44444444444449,0.925,0.0,0.4207550654654654,0.014525,1.0,389.1984355555555,389.1984355555555,0.0,22.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1551.884825342286,0.0,0.0,73.93336122678394,51.66666666666668,46.10666666666668,0.0,48.10128508317968,0.0,0.0,0.0,115.5208769168499,48.132124804700524,48.14754466546095,48.10128508317968,12.43753247303448,20.57656237251904,-0.35708847507197955,0.55,474.0942959010755,-326.3716838821754,0.0,-0.19779195871652008,393.35052287977766,0.0,2.0,0.012425000357439502,0.0,8.365922323336162e-06,0.23136543779649724,131.99922844444444,3.589813306634214,0.22780630860727466,10.181259572289667,0.0033533664786665656,71.72358373838372,1.2186064797725698
2025-01-01 05:00:00,0.34113736338457895,0.2012038743322466,0.014356756756756756,0.3411373633845789,0.2012038743322466,0.014356756756756756,0.0159640222633321,0.2606483411212468,0.014525,0.05,0.0,0.014356756756756756,0.0,0.18662054099891326,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.004538587582236842,0.0,0.01142543468109526,0.0,0.011820953122695746,0.0,0.21136532552807144,0.15852399414605353,0.0,0.0,403.7234355555555,21.44444444444449,0.925,0.0,0.4207550654654654,0.014525,1.0,389.1984355555555,389.1984355555555,0.0,22.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1551.884825342286,0.0,0.0,70.65608175378718,51.66666666666668,46.10666666666668,0.0,47.19653879187131,0.0,0.0,0.0,110.40012774029245,47.23130310196769,47.24868525701588,47.19653879187131,12.43753247303448,20.89704924830146,-0.06129343411235535,-0.25000000000000006,458.1338974721695,-344.7004254065335,0.0,0.0,393.8160190420584,0.0,2.0,0.012388296396587953,0.0,0.0,0.23052675798786276,131.99922844444444,5.294868281089142,0.2253797501229612,10.354465022632846,0.003385727667225272,72.84809390891851,1.2166432861862249
2025-01-01 06:00:00,0.3438004592802342,0.2027647936018499,0.05307116102183386,0.34380045928023417,0.2027647936018499,0.05307116102183386,0.01654589246618298,0.26272956681405124,0.014525,0.05,0.03871440426507711,0.014356756756756756,0.0,0.18818146026851654,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.00512045778508772,0.0,0.01142543468109526,0.0,0.011820953122695746,0.0,0.21136532552807144,0.15852399414605353,0.0,0.0,403.7234355555555,21.44444444444449,0.925,0.0,0.4207550654654654,0.014525,1.0,389.1984355555555,389.1984355555555,0.0,22.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1551.884825342286,879.2133333333333,0.0,69.70078086196854,51.66666666666668,46.10666666666668,0.0,47.031840625466565,0.0,0.0,879.2133333333333,108.90747009682583,47.06925914178212,47.087968399939896,47.031840625466565,12.43753247303448,21.14764696680823,0.0,0.3,463.82800199936287,-343.3119847349822,0.0,0.0,396.4791149377137,0.0,2.0,0.012533404349995086,0.0,0.0,0.23322698931800864,131.99922844444444,6.93743624107592,0.22370229443418246,10.494402935487226,0.003412833489831313,63.35613288789529,1.215587425624449
2025-01-01 07:00:00,1.209253479940906,0.2248463900496123,0.00646054054054054,1.209253479940906,0.2248463900496123,0.00646054054054054,0.0445923359489592,1.1081248939919468,0.0065362499999999995,0.05,0.0,0.00646054054054054,0.0,0.21026305671627896,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.7959728139788383,0.0,0.004771335663377193,0.0,0.03982100028558201,0.0,0.03180133772473651,0.0,0.23872622843228353,0.17904467132421256,0.0,0.0,181.67554599999997,21.44444444444449,0.41625,0.0,0.18933977945945946,0.0065362499999999995,0.45,175.13929599999997,389.1984355555555,0.0,22.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1551.884825342286,0.0,0.0,81.22688054804567,51.66666666666668,46.10666666666668,0.0,52.307476114923944,0.09799926859664655,269.99269938059865,0.0,126.91700085632134,51.902370581580136,52.32300305195176,51.68429087788043,12.43753247303448,21.62424080527581,0.0,-0.55,853.7911114409379,-379.975114619994,0.0,-0.01883779466855971,1045.133234481016,2.039502658300887,2.0,0.012989011436404428,0.0,6.182571395585895e-07,0.24171662711753644,131.99922844444444,6.976283374584418,0.2196095089637983,10.742666501264127,0.0034496841504690744,131.97515423710095,1.2135959655757493
2025-01-01 08:00:00,0.7286520825073477,0.2400829968374126,0.06194304682412337,0.7286520825073477,0.24008299683741258,0.06194304682412337,0.0631102393625681,0.6155418431447797,0.0,0.05,0.06194304682412337,0.0,0.0,0.22549966350407927,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.26532427132627945,0.0,0.0036075952576754386,0.0,0.059502644104892664,0.0,0.04955135381306109,0.0,0.2580010913029484,0.19350081847721123,0.0,0.0,0.0,21.44444444444449,0.0,0.0,0.0,0.0,0.0,0.0,389.1984355555555,0.0,22.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1551.884825342286,1406.7413333333332,0.0,73.59163688588782,51.66666666666668,46.10666666666668,0.0,51.40383924579157,0.36817552686298904,1006.1747688223187,1406.7413333333332,114.98693263419973,49.29315686051377,51.40383924579157,48.23781566787487,12.43753247303448,21.95523588416599,0.0,-1.4,336.8633908808522,-417.7822145852146,0.0,-0.373753408439666,718.3004385892276,137.69484520255418,2.0,0.013532592922479807,0.0,1.22136549263139e-05,0.25204759782161096,131.99922844444444,36.71892028527876,0.21869559747681053,10.949266473531932,0.0035042174625050096,98.4908818758045,1.2127637825745186
2025-01-01 09:00:00,0.47495969383533226,0.24121128149325638,0.04645728511809253,0.47495969383533226,0.24121128149325635,0.04645728511809252,0.06461365088933782,0.3603460429459944,0.0,0.05,0.04645728511809253,0.0,0.0,0.22662794815992304,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.002909351014254386,0.0,0.06170429987508343,0.0,0.058175445399430314,0.0,0.25950547084407344,0.194629103133055,0.0,0.0,0.0,21.44444444444449,0.0,0.0,0.0,0.0,0.0,0.0,389.1984355555555,0.0,22.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1551.884825342286,1055.056,0.0,77.44084737660941,51.66666666666668,46.10666666666668,0.0,51.46808069236402,0.568314266344461,1533.71264467025,1055.056,121.00132402595221,50.71726297539853,51.479796348974546,50.33013846030528,12.43753247303448,21.846790709796547,0.0,-0.85,226.37897374742812,-398.8272930189654,0.0,-0.008342464812347369,538.7935393206916,390.76177679823485,2.0,0.01330927732263264,0.0,2.88929382089505e-07,0.24767014447173602,131.99922844444444,86.42106991051428,0.22249400852767304,10.944984385503643,0.003540165622915182,90.28028120881203,1.2137918830740413
