Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.264924926700736,0.15240943444510055,0.023580519631168938,0.19021285513150324,0.015806510416666666,0.008905561152566062,0.05,0.007957096207745516,0.015623423423423424,0.0,0.0,48.197998258077185,19.655757506865097,-0.060382129336523545
2025-01-01 01:00:00,0.24791344675381782,0.15166613955481328,0.03513091461156502,0.18922179527778685,0.0,0.008691651476030977,0.05,0.004159391199503338,0.0,0.030971523412061684,0.0,50.683736603175866,18.979474358385794,-0.002146587850506698
2025-01-01 02:00:00,0.24692238690010143,0.150922844664526,0.003436018816981018,0.18823073542407043,0.0,0.008691651476030977,0.05,0.003436018816981018,0.0,0.0,0.0,50.73842500862223,18.471579016957755,0.0
2025-01-01 03:00:00,0.24933188145367044,0.1527761211697079,0.0027126464344586986,0.19078283642866287,0.0,0.008549045025007584,0.05,0.0027126464344586986,0.0,0.0,0.0,49.42339004684681,18.043876428803028,0.0
2025-01-01 04:00:00,0.2491757296659409,0.1513596411028175,0.03386501294215096,0.18971498619101795,0.0,0.009460743474922987,0.05,0.0028934895300892784,0.0,0.030971523412061684,0.0,51.6039617316847,17.65625807236996,0.0
2025-01-01 05:00:00,0.28840427655532197,0.16184209599563779,0.10391262681055093,0.22139849918828516,0.0,0.017005777367036862,0.05,0.003255175721350438,0.0,0.10065745108920048,0.0,51.656686113149824,17.271799145329172,0.0
2025-01-01 06:00:00,0.3301039947015553,0.16582908786073833,0.06664496731051844,0.254649993752492,0.0,0.025454000949063364,0.05,0.004701920486395077,0.0,0.06194304682412337,0.0,51.848179136104086,16.966013248028936,0.0
2025-01-01 07:00:00,0.315605575896998,0.17308583629791124,0.036939345567870825,0.23437958571088377,0.0,0.03122599018611425,0.05,0.005967822155809137,0.0,0.030971523412061684,0.0,51.41221929452634,16.609003028624848,0.0
2025-01-01 08:00:00,0.30334515393931316,0.16603941700179078,0.05242510727390167,0.2312431514048418,0.0,0.02210200253447136,0.05,0.005967822155809137,0.0,0.04645728511809253,0.0,51.59037530204123,16.117814160625922,0.0
2025-01-01 09:00:00,0.30538710722408147,0.162961999051605,0.005786979060178557,0.23684400962824834,0.0,0.01854309759583313,0.05,0.005786979060178557,0.0,0.0,0.0,50.883264426263445,15.663203709475926,0.0
2025-01-01 10:00:00,0.3788713775907043,0.1622187041613177,0.15390852866745763,0.21583679297793293,0.0948390625,0.018195522112771315,0.05,0.005967822155809137,0.09374054054054054,0.05420016597110795,0.0,51.3325100324462,18.047010913573498,-1.4190963843291784
2025-01-01 11:00:00,0.3149519477896037,0.1622187041613177,0.03565232666031364,0.21718450964774927,0.03003236979166667,0.01773506835018778,0.05,0.005967822155809137,0.029684504504504505,0.0,0.0,50.72231932236879,19.71802716032214,-0.04691791396156445
2025-01-01 12:00:00,0.346185009010029,0.17221627796037486,0.06175597994971772,0.24504562838120375,0.025290416666666666,0.025848963962158578,0.05,0.005786979060178557,0.02499747747747748,0.030971523412061684,0.0,51.0328762198066,19.588012051830894,-0.0873000110452311
