Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Fireplace Gas Power (therms/hour),Gas Fireplace Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.24911841628406928,0.15240943444510058,0.007957096207745516,0.004151973604734488,0.0025401572407516763,0.00013261827012909193,0.008905561152566063,0.19021285513150324,0.0,0.05,0.0,0.007957096207745516,0.0,0.0,0.13782610111176724,0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.006053432132098227,0,On,0.0064447203158135334,0,On,0.14412574066703399,0.10809430550027546,On,0.007957096207745516,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,2541.2196044444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3879.089226666667,Off,0.0,0,76.17762661866415,51.666666666666686,46.10666666666668,0.0,48.70125245517195,0.0,0.0,0.0,119.02754159166274,47.6184833116035,48.70125245517195,47.077098739819284,12.43753247303448,19.26016904583918,-0.23983095416087608,2.8,391.0125122707553,-279.66530353100393,-0.0,-0.0,635.6274368895874,0.0,5.0,0.01303726959388782,0.0,0.0,0.3325571008023361,329.99807111111113,35.05037891217181,0.34975107237892034,11.10606191052227,0.004767500589514898,182.52378218977248,1.2200615188319848
2025-01-01 00:01:00,0.24911841628406928,0.15240943444510058,0.007957096207745516,0.004151973604734488,0.0025401572407516763,0.00013261827012909193,0.008905561152566063,0.19021285513150324,0.0,0.05,0.0,0.007957096207745516,0.0,0.0,0.13782610111176724,0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.006053432132098227,0,On,0.0064447203158135334,0,On,0.14412574066703399,0.10809430550027546,On,0.007957096207745516,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,2541.2196044444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3879.089226666667,Off,0.0,0,76.15521018780731,51.666666666666686,46.10666666666668,0.0,48.68378910766863,0.0,0.0,0.0,118.99251591844892,47.60265797851372,48.68378910766863,47.06209241393627,12.43753247303448,19.252648681421796,-0.24735131857826076,2.8,384.38676392183913,-279.4896387898,-0.0,-0.0,635.6274368895874,0.0,5.0,0.01303503604104039,0.0,0.0,0.3325001269203372,329.99807111111113,28.24896582205175,0.3510633445492171,11.130158156282238,0.004769228416455113,182.46930963042888,1.2236556778654926
2025-01-01 00:02:00,0.24911841628406928,0.15240943444510058,0.007957096207745516,0.004151973604734488,0.0025401572407516763,0.00013261827012909193,0.008905561152566063,0.19021285513150324,0.0,0.05,0.0,0.007957096207745516,0.0,0.0,0.13782610111176724,0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.006053432132098227,0,On,0.0064447203158135334,0,On,0.14412574066703399,0.10809430550027546,On,0.007957096207745516,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,2541.2196044444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3879.089226666667,Off,0.0,0,76.13385093964509,51.666666666666686,46.10666666666668,0.0,48.66633172871389,0.0,0.0,0.0,118.95914209319544,47.586837302270055,48.66633172871389,47.04709008904815,12.43753247303448,19.244739006312084,-0.2552609936879726,2.8,377.6960800933917,-279.30492579008893,-0.0,-0.0,635.6274368895874,0.0,5.0,0.01303268678019528,0.0,0.0,0.33244020153718457,329.99807111111113,21.37356899389323,0.3513622671118646,11.128931867405216,0.004770950654229372,182.41598166924558,1.2236875141508077
2025-01-01 00:03:00,0.24911841628406928,0.15240943444510058,0.007957096207745516,0.004151973604734488,0.0025401572407516763,0.00013261827012909193,0.008905561152566063,0.19021285513150324,0.0,0.05,0.0,0.007957096207745516,0.0,0.0,0.13782610111176724,0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.006053432132098227,0,On,0.0064447203158135334,0,On,0.14412574066703399,0.10809430550027546,On,0.007957096207745516,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,2541.2196044444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3879.089226666667,Off,0.0,0,76.11350704392085,51.666666666666686,46.10666666666668,0.0,48.64888008457825,0.0,0.0,0.0,118.92735475612632,47.57102106325071,48.64888008457825,47.03209155258694,12.43753247303448,19.23645539039787,-0.2635446096021852,2.8,370.98421677891156,-279.11153020942135,-0.0,-0.0,635.6274368895874,0.0,5.0,0.013030226364219903,0.0,0.0,0.33237744078826803,329.99807111111113,14.468310098745523,0.35166956294048957,11.126560932375273,0.004772672343873508,182.36355627927327,1.2237209176154384
2025-01-01 00:04:00,0.24911841628406928,0.15240943444510058,0.007957096207745516,0.004151973604734488,0.0025401572407516763,0.00013261827012909193,0.008905561152566063,0.19021285513150324,0.0,0.05,0.0,0.007957096207745516,0.0,0.0,0.13782610111176724,0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.006053432132098227,0,On,0.0064447203158135334,0,On,0.14412574066703399,0.10809430550027546,On,0.007957096207745516,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,2541.2196044444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3879.089226666667,Off,0.0,0,76.09413309954584,51.666666666666686,46.10666666666668,0.0,48.63143395075661,0.0,0.0,0.0,118.89708296804038,47.55520905052378,48.63143395075661,47.01709660040737,12.43753247303448,19.227814543102202,-0.272185456897855,2.8,367.64032140143024,-278.9098489294409,-0.0,-0.0,635.6274368895874,0.0,5.0,0.01302765974400206,0.0,0.0,0.3323119709617557,329.99807111111113,10.922733441283757,0.351984889168076,11.124977336406147,0.0047743934917303015,182.3119969392945,1.2237558185783064
2025-01-01 00:05:00,0.24911841628406928,0.15240943444510058,0.007957096207745516,0.004151973604734488,0.0025401572407516763,0.00013261827012909193,0.008905561152566063,0.19021285513150324,0.0,0.05,0.0,0.007957096207745516,0.0,0.0,0.13782610111176724,0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.006053432132098227,0,On,0.0064447203158135334,0,On,0.14412574066703399,0.10809430550027546,On,0.007957096207745516,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,2541.2196044444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3879.089226666667,Off,0.0,0,76.07524010393277,51.666666666666686,46.10666666666668,0.0,48.613993112754535,0.0,0.0,0.0,118.86756266239496,47.53940106258912,48.613993112754535,47.002105037506425,12.43753247303448,19.218998511628634,-0.28100148837142314,2.8,367.0512788787676,-278.70413612647053,-0.0,-0.0,635.6274368895874,0.0,5.0,0.01302504098448579,0.0,0.0,0.33224517115630886,329.99807111111113,10.12797811565079,0.35230427205461107,11.12330708956569,0.00477611410389739,182.260889088157,1.2237914552861437
2025-01-01 00:06:00,0.24911841628406928,0.15240943444510058,0.007957096207745516,0.004151973604734488,0.0025401572407516763,0.00013261827012909193,0.008905561152566063,0.19021285513150324,0.0,0.05,0.0,0.007957096207745516,0.0,0.0,0.13782610111176724,0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.006053432132098227,0,On,0.0064447203158135334,0,On,0.14412574066703399,0.10809430550027546,On,0.007957096207745516,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,2541.2196044444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3879.089226666667,Off,0.0,0,76.05644143501851,51.666666666666686,46.10666666666668,0.0,48.59655746381646,0.0,0.0,0.0,118.83818974221641,47.523596999533225,48.59655746381646,46.98711676739162,12.43753247303448,19.210151288102963,-0.2898487118970934,2.8,366.9929141610617,-278.4977537337406,-0.0,-0.0,635.6274368895874,0.0,5.0,0.013022412854271536,0.0,0.0,0.33217813232135274,329.99807111111113,9.86323100521491,0.35262455871361686,11.120661081266544,0.004777834183632124,182.209904087871,1.2238272251120756
2025-01-01 00:07:00,0.24911841628406928,0.15240943444510058,0.007957096207745516,0.004151973604734488,0.0025401572407516763,0.00013261827012909193,0.008905561152566063,0.19021285513150324,0.0,0.05,0.0,0.007957096207745516,0.0,0.0,0.13782610111176724,0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.006053432132098227,0,On,0.0064447203158135334,0,On,0.14412574066703399,0.10809430550027546,On,0.007957096207745516,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,2541.2196044444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3879.089226666667,Off,0.0,0,76.0376594888968,51.666666666666686,46.10666666666668,0.0,48.579126982366574,0.0,0.0,0.0,118.80884295140125,47.507796841760424,48.579126982366574,46.972131771457356,12.43753247303448,19.20130177553721,-0.29869822446284644,2.8,367.1485998404656,-278.2913763188511,-0.0,-0.0,635.6274368895874,0.0,5.0,0.013019783938701695,0.0,0.0,0.3321110734534,329.99807111111113,9.812539269729285,0.3529451155534694,11.118972150370086,0.004779553731937838,182.15897587777198,1.2238630070829184
2025-01-01 00:08:00,0.3439574787840693,0.15240943444510058,0.10169763674828605,0.005732624646401155,0.0025401572407516763,0.0016949606124714342,0.008905561152566063,0.19021285513150324,0.0948390625,0.05,0.0,0.007957096207745516,0.09374054054054054,0.0,0.13782610111176724,0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.006053432132098227,0,On,0.0064447203158135334,0,On,0.14412574066703399,0.10809430550027546,On,0.007957096207745516,On,0,0,Off,On,2636.0586669444447,20.000000000000057,0.9250000000000002,0.0,2.747264437237237,0.0948390625,1,2541.2196044444445,2541.2196044444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3879.089226666667,Off,0.0,0,76.01886100644614,51.666666666666686,46.10666666666668,0.0,48.561701663927,0.0,0.0,0.0,118.7794703225721,47.492000585796674,48.561701663927,46.95715004673152,12.43753247303448,19.192462365924275,-0.30753763407578205,2.8,3003.380109816415,-278.0852928009862,-0.0,-0.0,635.6274368895874,0.0,5.0,0.013017157919288964,0.0,0.0,0.33204408846116223,329.99807111111113,9.779298783368908,0.35326567003863096,11.11728648025434,0.004781272749364462,182.10807604443187,1.223898749320826
2025-01-01 00:09:00,0.3439574787840693,0.15240943444510058,0.10169763674828605,0.005732624646401155,0.0025401572407516763,0.0016949606124714342,0.008905561152566063,0.19021285513150324,0.0948390625,0.05,0.0,0.007957096207745516,0.09374054054054054,0.0,0.13782610111176724,0,0.01458333333333334,1,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.006053432132098227,0,On,0.0064447203158135334,0,On,0.14412574066703399,0.10809430550027546,On,0.007957096207745516,On,0,0,Off,On,2636.0586669444447,20.000000000000057,0.9250000000000002,0.0,2.747264437237237,0.0948390625,1,2541.2196044444445,2541.2196044444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3879.089226666667,Off,0.0,0,75.6503172396918,51.666666666666686,46.10666666666668,0.0,48.54428151134772,0.0,0.0,0.0,118.20362068701843,47.47620823507729,48.54428151134772,46.942171596942075,12.43753247303448,19.31397538763462,-0.18602461236543633,2.8,2997.4940830362484,-280.9233702668029,-0.0,-0.0,635.6274368895874,0.0,5.0,0.013053247875098104,0.0,0.0,0.33296467777517,329.99807111111113,6.731349469018976,0.3507263763746502,11.171122937262073,0.004782991236266607,181.75845457351778,1.2233889813341692
