Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.15711028127156096,0.10600153748182325,0.0,0.002618504687859349,0.001766692291363721,0.0,0.01109791205070875,0.0,0.1460123692208522,0.0,0.0,0.0,0.10600153748182325,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003122880116959065,0.0,On,0.007975031933749684,0,On,0.004676985911754494,0,On,0.10627063282656853,0.07970297461992637,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,4517.984248888889,Off,0.0,0.0,35.6049032039954,51.666666666666686,46.10666666666668,0.0,50.82619202228896,0.0,0.0,0.0,35.6049032039954,48.08822117192758,50.82619202228896,46.7192357467469,12.43753247303448,17.56682606343025,-0.2665072699031228,6.549928520510042,2.8,9.236100170605994,-625.9508346697702,-647.6511508022477,-879.4892453705874,-0.0,-0.0,215.67095119592338,0.0,1.0,0.045701001967586016,0.0,0,0.8328693165086326,65.99961422222222,37.86745950489362,0.22123085225693673,8.03899495499951,0.0027028774435036242,2.993331015037669,1.228694183899155,0.1352148776861533,-660.7925242490853,13.141373446837637
2025-01-01 00:01:00,4.67509453016045,0.10600153748182325,0.0,0.07791824216934083,0.001766692291363721,0.0,0.01109791205070875,0.0,0.1460123692208522,4.517984248888889,0.0,0.0,0.10600153748182325,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003122880116959065,0.0,On,0.007975031933749684,0,On,0.004676985911754494,0,On,0.10627063282656853,0.07970297461992637,On,0,0,Off,On,4517.984248888889,18.33333333333337,0.9999999999999999,0.0,4.517984248888889,0.0,1,4517.984248888889,4517.984248888889,Off,0.0,0.0,35.66080680770298,51.666666666666686,46.10666666666668,0.0,50.8202882234771,0.0,0.0,0.0,35.66080680770298,48.083224322057255,50.8202882234771,46.71469237134733,12.43753247303448,17.51375352043186,-0.3195798129015124,6.577973120904028,2.8,9.236100170605994,3890.478503766217,-652.8986706708671,-874.5276300217345,-0.0,-0.0,215.67095119592338,0.0,1.0,0.045607094630961756,0.0,0,0.8311579199111386,65.99961422222222,31.350933703139106,0.22262346696765958,8.036652162572349,0.002702897545769655,3.094117444174494,1.2325083474464884,0.13524877182761788,-665.9012738509641,13.002603180096987
2025-01-01 00:02:00,4.67509453016045,0.10600153748182325,0.0,0.07791824216934083,0.001766692291363721,0.0,0.01109791205070875,0.0,0.1460123692208522,4.517984248888889,0.0,0.0,0.10600153748182325,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003122880116959065,0.0,On,0.007975031933749684,0,On,0.004676985911754494,0,On,0.10627063282656853,0.07970297461992637,On,0,0,Off,On,4517.984248888889,18.33333333333337,0.9999999999999999,0.0,4.517984248888889,0.0,1,4517.984248888889,4517.984248888889,Off,0.0,0.0,35.529654652706284,51.666666666666686,46.10666666666668,0.0,50.814376318277446,0.0,0.0,0.0,35.529654652706284,48.0782196265845,50.814376318277446,46.71014128073803,12.43753247303448,17.62144674261593,-0.21188659071744098,6.6040392364351,2.8,9.236100170605994,3869.2258714892814,-657.82808969946,-884.6073092875516,-0.0,-0.0,215.67095119592338,0.0,1.0,0.04579755298460535,0.0,0,0.8346288923623554,65.99961422222222,20.17798069202118,0.22111689574550475,8.087965527969097,0.0027029182605817423,2.8807680175547437,1.2320518470711141,0.13528026719738628,-670.651796190107,12.823706490647025
2025-01-01 00:03:00,4.67509453016045,0.10600153748182325,0.0,0.07791824216934083,0.001766692291363721,0.0,0.01109791205070875,0.0,0.1460123692208522,4.517984248888889,0.0,0.0,0.10600153748182325,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003122880116959065,0.0,On,0.007975031933749684,0,On,0.004676985911754494,0,On,0.10627063282656853,0.07970297461992637,On,0,0,Off,On,4517.984248888889,18.33333333333337,0.9999999999999999,0.0,4.517984248888889,0.0,1,4517.984248888889,4517.984248888889,Off,0.0,0.0,35.402860744165515,51.666666666666686,46.10666666666668,0.0,50.8084841091413,0.0,0.0,0.0,35.402860744165515,48.07323333721792,50.8084841091413,46.70560795125623,12.43753247303448,17.725412514941528,-0.1079208183918432,6.628291031961432,2.8,9.236100170605994,3848.7306254725127,-662.4611464943247,-894.3818965491806,-0.0,-0.0,215.67095119592338,0.0,1.0,0.04598106275438889,0.0,0,0.8379732316536619,65.99961422222222,9.45732193688147,0.219673272301254,8.13712517957594,0.002702937554186421,2.6752758658987905,1.231611468172522,0.13530956376302325,-675.07354932026,12.61240282593531
2025-01-01 00:04:00,4.67509453016045,0.10600153748182325,0.0,0.07791824216934083,0.001766692291363721,0.0,0.01109791205070875,0.0,0.1460123692208522,4.517984248888889,0.0,0.0,0.10600153748182325,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003122880116959065,0.0,On,0.007975031933749684,0,On,0.004676985911754494,0,On,0.10627063282656853,0.07970297461992637,On,0,0,Off,On,4517.984248888889,18.33333333333337,0.9999999999999999,0.0,4.517984248888889,0.0,1,4517.984248888889,4517.984248888889,Off,0.0,0.0,35.28017177569622,51.666666666666686,46.10666666666668,0.0,50.80261094800735,0.0,0.0,0.0,35.28017177569622,48.068264842314136,50.80261094800735,46.70109178946753,12.43753247303448,17.825867940506345,-0.007465392827025852,6.65087192821525,2.8,9.236100170605994,3832.372609264896,-666.7031929705246,-903.8672161479085,-0.0,-0.0,215.67095119592338,0.0,1.0,0.046158045935800425,0.0,0,0.8411986283624758,65.99961422222222,2.5846253279923204,0.21828838719948696,8.184915236653183,0.002702955477938187,2.47717110923459,1.2311862578937618,0.13533683615350117,-679.192288932299,12.489095961774398
2025-01-01 00:05:00,4.67509453016045,0.10600153748182325,0.0,0.07791824216934083,0.001766692291363721,0.0,0.01109791205070875,0.0,0.1460123692208522,4.517984248888889,0.0,0.0,0.10600153748182325,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003122880116959065,0.0,On,0.007975031933749684,0,On,0.004676985911754494,0,On,0.10627063282656853,0.07970297461992637,On,0,0,Off,On,4517.984248888889,18.33333333333337,0.9999999999999999,0.0,4.517984248888889,0.0,1,4517.984248888889,4517.984248888889,Off,0.0,0.0,35.16122820246777,51.666666666666686,46.10666666666668,0.0,50.796756224471785,0.0,0.0,0.0,35.16122820246777,48.063313565779204,50.796756224471785,46.69659223643291,12.43753247303448,17.923121469361792,0.0,6.671925823016918,2.8,9.236100170605994,3819.408454845694,-670.6739382541467,-913.0882901661826,-0.0,-0.0,215.67095119592338,0.0,1.0,0.046329080510292116,0.0,0,0.8443156158030855,65.99961422222222,-1.1584550729355598,0.2169569238109079,8.230857211153513,0.0027029720801641267,2.2858116244891282,1.2307748808567942,0.13536225933684579,-683.0339255640763,12.359987309929611
2025-01-01 00:06:00,4.67509453016045,0.10600153748182325,0.0,0.07791824216934083,0.001766692291363721,0.0,0.01109791205070875,0.0,0.1460123692208522,4.517984248888889,0.0,0.0,0.10600153748182325,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003122880116959065,0.0,On,0.007975031933749684,0,On,0.004676985911754494,0,On,0.10627063282656853,0.07970297461992637,On,0,0,Off,On,4517.984248888889,18.33333333333337,0.9999999999999999,0.0,4.517984248888889,0.0,1,4517.984248888889,4517.984248888889,Off,0.0,0.0,35.045729017132935,51.666666666666686,46.10666666666668,0.0,50.79091938157816,0.0,0.0,0.0,35.045729017132935,48.05837898197827,50.79091938157816,46.69210878217833,12.43753247303448,18.017431289479084,0.0,6.691569384683847,2.8,9.236100170605994,3807.7446390431755,-674.3774299787316,-922.0659688878936,-0.0,-0.0,215.67095119592338,0.0,1.0,0.046494651007356204,0.0,0,0.8473330241921087,65.99961422222222,-3.844592153742866,0.21567441034837898,8.275762702461183,0.002702987405001904,2.100658754664416,1.2303762185789429,0.1353859751973225,-686.6194594642134,12.242029485481787
2025-01-01 00:07:00,4.67509453016045,0.10600153748182325,0.0,0.07791824216934083,0.001766692291363721,0.0,0.01109791205070875,0.0,0.1460123692208522,4.517984248888889,0.0,0.0,0.10600153748182325,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003122880116959065,0.0,On,0.007975031933749684,0,On,0.004676985911754494,0,On,0.10627063282656853,0.07970297461992637,On,0,0,Off,On,4517.984248888889,18.33333333333337,0.9999999999999999,0.0,4.517984248888889,0.0,1,4517.984248888889,4517.984248888889,Off,0.0,0.0,34.933478944343705,51.666666666666686,46.10666666666668,0.0,50.785099907116226,0.0,0.0,0.0,34.933478944343705,48.053460607520364,50.785099907116226,46.68764095772244,12.43753247303448,18.108964754902306,0.0,6.709910346032952,2.8,9.236100170605994,3796.5642516340567,-677.8330531681692,-930.812914566186,-0.0,-0.0,215.67095119592338,0.0,1.0,0.046655078571543836,0.0,0,0.8502567061680283,65.99961422222222,-6.278033884568941,0.21443773230338642,8.319067885241147,0.0027030014930768437,1.9213545264905467,1.2299895398530234,0.13540811466628172,-689.9683071184841,12.135253950314906
2025-01-01 00:08:00,4.67509453016045,0.10600153748182325,0.0,0.07791824216934083,0.001766692291363721,0.0,0.01109791205070875,0.0,0.1460123692208522,4.517984248888889,0.0,0.0,0.10600153748182325,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003122880116959065,0.0,On,0.007975031933749684,0,On,0.004676985911754494,0,On,0.10627063282656853,0.07970297461992637,On,0,0,Off,On,4517.984248888889,18.33333333333337,0.9999999999999999,0.0,4.517984248888889,0.0,1,4517.984248888889,4517.984248888889,Off,0.0,0.0,34.82432887834093,51.666666666666686,46.10666666666668,0.0,50.77929731790625,0.0,0.0,0.0,34.82432887834093,48.04855798641975,50.77929731790625,46.68318832067651,12.43753247303448,18.19784956468808,0.0,6.72704678427461,2.8,9.236100170605994,3785.6980285219324,-681.0598679752225,-939.3383283999669,-0.0,-0.0,215.67095119592338,0.0,1.0,0.04681061201567488,0.0,0,0.8530911961732919,65.99961422222222,-8.618843162912569,0.2132443989892959,8.36084616743508,0.002703014382698289,1.7476209524095414,1.2296142833558623,0.13542879687863524,-693.0981624209454,12.038294445722967
2025-01-01 00:09:00,4.67509453016045,0.10600153748182325,0.0,0.07791824216934083,0.001766692291363721,0.0,0.01109791205070875,0.0,0.1460123692208522,4.517984248888889,0.0,0.0,0.10600153748182325,0.0,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003122880116959065,0.0,On,0.007975031933749684,0,On,0.004676985911754494,0,On,0.10627063282656853,0.07970297461992637,On,0,0,Off,On,4517.984248888889,18.33333333333337,0.9999999999999999,0.0,4.517984248888889,0.0,1,4517.984248888889,4517.984248888889,Off,0.0,0.0,34.71814592464723,51.666666666666686,46.10666666666668,0.0,50.773511152936415,0.0,0.0,0.0,34.71814592464723,48.043670683616455,50.773511152936415,46.67875044895648,12.43753247303448,18.284199505166292,0.0,6.743068235413773,2.8,9.236100170605994,3775.1430879422833,-684.0745153022766,-947.6503456452705,-0.0,-0.0,215.67095119592338,0.0,1.0,0.04696147348764996,0.0,0,0.8558405427005407,65.99961422222222,-10.861766497258373,0.21209217852529383,8.401836447368009,0.002703026110386638,1.5792095387827705,1.2292499484346253,0.13544813054058258,-696.0251937120578,11.950678409781123
