Metric,Value
Total Electric Energy (kWh),53.45057137427726
Total Gas Energy (therms),0.0
Average Electric Power (kW),2.2271071405948857
Peak Electric Power (kW),7.6390674259676175
Lighting Electric Energy (kWh),0.6629103741548473
Water Heating Electric Energy (kWh),2.8332161214814824
Other Electric Energy (kWh),4.548703177307596
HVAC Heating Electric Energy (kWh),45.40574170133333
Average Temperature - Indoor (C),19.06324145815378
Unmet Heating Load (C-hours),1.466142261381643
Unmet Cooling Load (C-hours),0.0
Total HVAC Heating Delivered (kWh),45.40574170133333
Average HVAC Heating COP (-),1.0
Average HVAC Heating Duct Efficiency (-),1.0
Total Hot Water Unmet Demand (kWh),0.0
