Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,2.1902031932715613,0.10600153748182325,0.0,2.190203193271561,0.10600153748182325,0.0,0.01109791205070875,0.0,0.1460123692208522,2.0330929120000003,0.0,0.0,0.10600153748182325,0.0,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.003122880116959065,0.0,0.007975031933749684,0.0,0.004676985911754494,0.0,0.10627063282656853,0.07970297461992638,0.0,0.0,2033.092912,18.33333333333337,0.44999999999999996,0.0,2.0330929120000003,0.0,0.45,2033.092912,4517.984248888889,0.0,0.0,34.91125389323137,51.66666666666668,46.10666666666668,0.0,50.655061941609084,0.0,0.0,0.0,34.91125389323137,47.94356880451649,50.655061941609084,46.587822235970194,12.43753247303448,18.01758027219081,-0.06254345749140325,6.8761901563318455,2.8,9.236100170605994,1324.668645220415,-708.6796354653148,-922.2912989714462,0.0,0.0,215.67095119592338,0.0,1.0,0.046493222415297374,0.0,0.0,0.8473069890847722,65.99961422222222,-1.803919004061889,0.21573609556182785,8.27544263122951,0.00270327882202674,2.059217949759561,1.2303171063858074,0.13560859258906116,-720.3978972057455,11.71826174043063
2025-01-01 01:00:00,2.2643920959822075,0.10534407341027582,0.0,2.264392095982207,0.10534407341027581,0.0,0.01086369604193682,0.0,0.145135750458789,2.1083926494814818,0.0,0.0,0.10534407341027582,0.0,1.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.002888664108187135,0.0,0.007975031933749684,0.0,0.004676985911754494,0.0,0.10627063282656853,0.07970297461992638,0.0,0.0,2108.3926494814814,18.33333333333337,0.4666666666666666,0.0,2.1083926494814818,0.0,0.4666666666666667,2108.3926494814814,4517.984248888889,0.0,0.0,34.5636456258074,51.66666666666668,46.10666666666668,0.0,50.309430082276585,0.0,0.0,0.0,34.5636456258074,47.65120679265454,50.309430082276585,46.32209514784352,12.43753247303448,18.02241274732281,-0.053799333807231696,7.179772924608114,2.5,9.236100170605994,1391.4194555833824,-620.1936162624496,-929.2898385594349,0.0,0.0,214.56011642508824,0.0,1.0,0.04588987462447769,0.0,0.0,0.8363113907275765,65.99961422222222,-2.243471763752294,0.21576152530465761,8.279373865829202,0.0027043512820547366,4.815606346000769,1.2303555510962652,0.10644759031457561,-631.6119083789858,11.418292116536254
2025-01-01 02:00:00,2.8804594732201445,0.1046866093387284,0.0,2.8804594732201445,0.1046866093387284,0.0,0.01086369604193682,0.5416442585185186,0.14425913169672575,2.1836923869629628,0.0,0.0,0.1046866093387284,0.0,1.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.002888664108187135,0.0,0.007975031933749684,0.0,0.004676985911754494,0.0,0.10627063282656853,0.07970297461992638,0.0,0.0,2183.692386962963,18.33333333333337,0.4833333333333333,0.0,2.1836923869629628,0.0,0.48333333333333334,2183.692386962963,4517.984248888889,541.6442585185185,0.21666666666666667,37.16721417349731,51.66666666666668,46.10666666666668,0.0,50.95232735211344,0.0,0.0,541.6442585185185,37.16721417349731,49.93895959718351,50.95539957374648,49.4292034980855,12.43753247303448,18.0607149507095,-0.04843730448650317,7.681931246867824,1.6500000000000001,9.236100170605994,1403.2006210593051,-570.4800984267674,-994.077036783346,0.0,0.0,213.683497663025,0.0,1.0,0.046243299921645935,0.0,0.0,0.8427523235959228,65.99961422222222,-0.09822678333682427,0.2155104837729391,8.301412155709476,0.0027077231528460513,13.734043161215121,1.2301912523740623,0.07403214079421325,-581.5806852054664,11.10058677869902
2025-01-01 03:00:00,2.0365835020077885,0.10402914526718098,0.0,2.036583502007789,0.10402914526718099,0.0,0.010707552036088867,0.0,0.1433825129346625,1.8824934370370372,0.0,0.0,0.10402914526718098,0.0,1.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.002732520102339182,0.0,0.007975031933749684,0.0,0.004676985911754494,0.0,0.10627063282656853,0.07970297461992638,0.0,0.0,1882.493437037037,18.33333333333337,0.41666666666666663,0.0,1.8824934370370372,0.0,0.4166666666666667,1882.493437037037,4517.984248888889,0.0,0.0,39.02016260063549,51.66666666666668,46.10666666666668,0.0,51.57064604129106,0.0,0.0,0.0,39.02016260063549,51.58920039453645,51.59847757115916,51.57064604129106,12.43753247303448,18.050990790415256,-0.05364648728464404,7.58256471882831,1.6500000000000001,9.236100170605994,1092.2040854089619,-672.5834735174511,-1003.886291526853,0.0,0.0,212.6507348951138,0.0,1.0,0.04674126231246868,0.0,0.0,0.8518273455480827,65.99961422222222,0.9462050036637593,0.21604664870377205,8.30273861459989,0.0027127907388450065,-3.62773861676999,1.2302286417843051,0.09064732255898508,-685.9891189671704,13.405645449719268
2025-01-01 04:00:00,3.9935000577642437,0.10337168119563356,0.0,3.993500057764243,0.10337168119563356,0.0,0.010707552036088867,0.0,0.1425058941725993,3.840286611555556,0.0,0.0,0.10337168119563356,0.0,1.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.002732520102339182,0.0,0.007975031933749684,0.0,0.004676985911754494,0.0,0.10627063282656853,0.07970297461992638,0.0,0.0,3840.2866115555557,20.000000000000057,0.8499999999999999,0.0,3.840286611555556,0.0,0.85,3840.2866115555557,4517.984248888889,0.0,0.0,37.02931410004142,51.66666666666668,46.10666666666668,0.0,51.230979881873964,0.0,0.0,0.0,37.02931410004142,51.26812717177529,51.28670081672596,51.230979881873964,12.43753247303448,19.440494133631205,-0.21152158359778325,7.359308832143864,0.55,9.236100170605994,2763.110393462884,-650.738860974843,-1271.6001498214848,0.0,0.0,211.77411613305057,0.0,1.0,0.050941847855416986,0.0,0.0,0.9283801268760014,65.99961422222222,-17.350184404237805,0.19773588989712773,8.943180503824431,0.0027085729854887707,17.928081581023598,1.2238177103365722,0.08178566924540649,-665.236344328512,14.497483353669026
2025-01-01 05:00:00,3.090215495998162,0.10337168119563356,0.0,3.0902154959981623,0.10337168119563356,0.0,0.011019840047784772,0.0,0.1425058941725993,2.936689761777778,0.0,0.0,0.10337168119563356,0.0,1.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.0030448081140350886,0.0,0.007975031933749684,0.0,0.004676985911754494,0.0,0.10627063282656853,0.07970297461992638,0.0,0.0,2936.689761777778,20.000000000000057,0.65,0.0,2.936689761777778,0.0,0.65,2936.689761777778,4517.984248888889,0.0,0.0,36.368402043390596,51.66666666666668,46.10666666666668,0.0,50.9055224083661,0.0,0.0,0.0,36.368402043390596,50.96024203577853,50.987601849484754,50.9055224083661,12.43753247303448,19.70014106455881,-0.05995999542080188,7.492112580563475,-0.25000000000000006,9.236100170605994,1771.7050386274377,-696.1534629516057,-1377.9838328917974,0.0,0.0,212.08640414474647,0.0,1.0,0.05241636210883309,0.0,0.0,0.9552521346121982,65.99961422222222,0.9127055967109895,0.1956116826070094,9.078927599493083,0.0027254951555085232,21.791509147709558,1.222103739529852,0.07216340644445207,-711.2210557164118,15.067592764806042
2025-01-01 06:00:00,3.0170593560554266,0.1046866093387284,0.0,3.0170593560554266,0.1046866093387284,0.0,0.011410200062404655,0.0,0.14425913169672575,2.8613900242962966,0.0,0.0,0.1046866093387284,0.0,1.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0034351681286549714,0.0,0.007975031933749684,0.0,0.004676985911754494,0.0,0.10627063282656853,0.07970297461992638,0.0,0.0,2861.3900242962964,20.000000000000057,0.6333333333333333,0.0,2.8613900242962966,0.0,0.6333333333333333,2861.3900242962964,4517.984248888889,0.0,0.0,36.01216685201822,51.66666666666668,46.10666666666668,0.0,50.636854762140494,0.0,0.0,0.0,36.01216685201822,50.655480830016906,50.66479386395511,50.636854762140494,12.43753247303448,19.70262849116069,-0.05328235156570583,7.148285449993824,0.3,9.236100170605994,1765.0625349254062,-754.1512212425017,-1318.1921400433125,0.0,0.0,214.23000168349284,0.0,1.0,0.05169225682439766,0.0,0.0,0.9420558140204576,65.99961422222222,7.634648988929363,0.19537803720791477,9.076927093889463,0.002722746909180518,-11.716827089937464,1.2220952099689637,0.08590524694937353,-771.2388228447155,17.08760160221377
2025-01-01 07:00:00,3.280750071052921,0.11103615598539511,0.0,3.280750071052921,0.11103615598539511,0.0,0.02082933153124961,0.16665977185185188,0.1565712058920417,2.936689761777778,0.0,0.0,0.11103615598539511,0.0,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.003200952119883042,0.0,0.01762837941136657,0.0,0.00852299791151487,0.0,0.11298345749799768,0.08473759312349823,0.0,0.0,2936.689761777778,20.000000000000057,0.65,0.0,2.936689761777778,0.0,0.65,2936.689761777778,4517.984248888889,166.65977185185187,0.06666666666666667,35.10366175029973,51.66666666666668,46.10666666666668,0.0,50.26088723041653,0.18147618404683535,474.3622785221775,166.65977185185187,35.10366175029973,49.923124671213536,50.2848437557184,49.73028686631018,12.43753247303448,19.740552415212743,-0.04365266931137975,6.94902154846118,-0.55,9.236100170605994,1764.4292865130715,-845.6438627040178,-1422.944033752217,0.0,0.0,235.49130962065374,5.971416162259058,1.0,0.05318147695331087,0.0,0.0,0.9691958262192835,65.99961422222222,15.192248866857032,0.19488666510885855,9.093882010063057,0.0027222952889374642,17.379625273498625,1.2219372898453946,0.08706240992154288,-863.4456374346114,17.80177473059353
2025-01-01 08:00:00,3.381482317390451,0.1099917771824957,0.0,3.3814823173904505,0.10999177718249571,0.0,0.016813304429494757,0.49997931555555564,0.15389914807206695,2.7107905493333333,0.0,0.0,0.1099917771824957,0.0,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.002420232090643275,0.0,0.014393072338851485,0.0,0.007243445162072604,0.0,0.11071433366540191,0.0830357502490514,0.0,0.0,2710.7905493333333,20.000000000000057,0.6,0.0,2.7107905493333333,0.0,0.6,2710.7905493333333,4517.984248888889,499.9793155555556,0.2,36.698727342484865,51.66666666666668,46.10666666666668,0.0,51.32004845570125,0.0,0.0,499.9793155555556,36.698727342484865,51.21815164157495,51.3287314971525,51.158520193060546,12.43753247303448,19.712811795856357,-0.05496941815824747,6.391182906497805,-1.4,9.236100170605994,1466.8297763621856,-936.3850072070214,-1525.925822215057,0.0,0.0,169.56241056720577,387.8568485477559,0.1,0.05466230012210067,0.0,0.0,0.9961828095973471,6.599961422222222,112.40263867670383,0.19587910674267048,9.093808414692253,0.00273014835483462,20.505816642853063,1.2226213787706521,0.09278352631125032,-955.6356459886641,19.250638781642685
2025-01-01 09:00:00,2.189908731989765,0.10665900155337067,0.0,2.189908731989765,0.10665900155337067,0.0,0.0099268320068491,0.0,0.14688898798291544,2.0330929120000003,0.0,0.0,0.10665900155337067,0.0,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0019518000730994157,0.0,0.007975031933749684,0.0,0.004676985911754494,0.0,0.10627063282656853,0.07970297461992638,0.0,0.0,2033.092912,20.000000000000057,0.44999999999999996,0.0,2.0330929120000003,0.0,0.45,2033.092912,4517.984248888889,0.0,0.0,36.81591017351423,51.66666666666668,46.10666666666668,0.0,51.33929256899844,0.0,0.0,0.0,36.81591017351423,51.3628935665249,51.37469406528814,51.33929256899844,12.43753247303448,19.71908037230987,-0.04127398958890947,6.276491375022044,-0.85,9.236100170605994,1018.1939109078528,-844.3609092203362,-1460.635169915758,0.0,0.0,149.37687569190473,1110.3240272034077,0.0,0.053754859715043894,0.0,0.0,0.9796453325386661,0.0,296.3592931317065,0.19711851994851287,9.120278239917928,0.0027473183926327196,67.99864969954935,1.22319589597497,0.09159660910116067,-862.6282464424805,18.267337222144256
