Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.5545772919287082,0.2946652702454484,0.06239999999999999,0.5545772919287082,0.2946652702454484,0.06239999999999998,0.05308032283203579,0.3883657190966724,0.06313125000000001,0.05,0.0,0.06239999999999999,0.0,0.2800819369121151,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04614264815455537,0.03460698611591652,0.0,0.0,0.020472697368421052,0.0,0.03260762546361474,0.0,0.014923136547185493,0.0,0.32729993439493155,0.24547495079619858,1754.7377033333332,16.666666666666686,0.18500000000000005,0.0,1.8287637333333329,0.06313125000000001,0.2,1691.6064533333333,8458.032266666667,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6616.080333333333,0.0,0.0,53.29768669820185,51.66666666666668,46.10666666666668,0.0,52.09963501866252,0.0,0.0,0.0,83.27763546594039,51.57906022296597,52.09963501866252,51.3187728251177,12.43753247303448,16.37299531214029,-0.05443106986134527,2.8,953.3232939004928,-1559.3206974945056,0.0,0.0,748.5331176321741,0.0,5.0,0.08813398099574463,0.0,0.0,1.2307469020792874,329.99807111111113,9.373170429490791,0.29593563540858414,8.24719771742252,0.0033449760657714525,-14.210759949527821,1.2368270913829407
2025-01-01 01:00:00,0.5518882734222128,0.2938000955925505,0.06239999999999999,0.5518882734222128,0.2938000955925505,0.06239999999999998,0.051544870529404214,0.3872121528928085,0.06313125000000001,0.05,0.0,0.06239999999999999,0.0,0.27921676225921715,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04498908195069148,0.0337418114630186,0.0,0.0,0.01893724506578947,0.0,0.03260762546361474,0.0,0.014923136547185493,0.0,0.32729993439493155,0.24547495079619858,1754.7377033333332,16.666666666666686,0.18500000000000005,0.0,1.8287637333333329,0.06313125000000001,0.2,1691.6064533333333,8458.032266666667,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6616.080333333333,0.0,0.0,52.29686431931461,51.66666666666668,46.10666666666668,0.0,51.39031918760179,0.0,0.0,0.0,81.71385049892908,50.920820263805815,51.39031918760179,50.68607080190784,12.43753247303448,16.374604702795704,-0.05326620591646245,2.5,1039.4362610156172,-1469.5805967218055,0.0,0.0,745.8440991256787,0.0,5.0,0.08131412925604417,0.0,0.0,1.1355110883052377,329.99807111111113,8.435055278410653,0.29571337808911813,8.245551378896826,0.0033426305963202645,11.394249067481498,1.2368819841231036
2025-01-01 02:00:00,0.5507347072183488,0.2929349209396526,0.06239999999999999,0.5507347072183488,0.2929349209396526,0.06239999999999998,0.051544870529404214,0.38605858668894466,0.06313125000000001,0.05,0.0,0.06239999999999999,0.0,0.2783515876063193,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438355157468276,0.03287663681012069,0.0,0.0,0.01893724506578947,0.0,0.03260762546361474,0.0,0.014923136547185493,0.0,0.32729993439493155,0.24547495079619858,1754.7377033333332,16.666666666666686,0.18500000000000005,0.0,1.8287637333333329,0.06313125000000001,0.2,1691.6064533333333,8458.032266666667,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6616.080333333333,0.0,0.0,51.34230571499251,51.66666666666668,46.10666666666668,0.0,50.6950784688372,0.0,0.0,0.0,80.2223526796758,50.27477759623196,50.6950784688372,50.064627159929344,12.43753247303448,16.357894733811456,-0.05817600741863289,1.6500000000000001,1060.7493823048678,-1453.529192083815,0.0,0.0,744.6905329218148,0.0,5.0,0.07545770182828576,0.0,0.0,1.0537290125095937,329.99807111111113,14.8503381335346,0.2968682984727458,8.248805450108895,0.003352184820345524,42.873550924816264,1.23694624583811
2025-01-01 03:00:00,0.6376176847352861,0.29512726346749024,0.14559999999999998,0.6376176847352861,0.29512726346749024,0.14559999999999998,0.050719659345345926,0.3895917753899401,0.14730625000000006,0.05,0.0,0.14559999999999998,0.0,0.2805439301341569,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042681949542963706,0.03201146215722277,0.0,0.0,0.01791361019736842,0.0,0.0328060491479775,0.0,0.01553320187773081,0.0,0.3313766239692456,0.24853246797693412,4094.3879744444444,18.33333333333337,0.43166666666666675,0.0,4.267115377777777,0.14730625000000006,0.4666666666666667,3947.0817244444447,8458.032266666667,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6616.080333333333,0.0,0.0,48.033543884221885,51.66666666666668,46.10666666666668,0.0,50.028095977655,0.0,0.0,0.0,75.05241231909669,49.65435132132922,50.028095977655,49.46747899316633,12.43753247303448,17.922657712715214,-0.12646373420013848,1.6500000000000001,3040.328928199956,-1779.7923132209305,0.0,0.0,747.11314216855,0.0,5.0,0.08360144879590407,0.0,0.0,1.1674523600592497,329.99807111111113,-21.379875192107924,0.26966416978835633,8.990436269337776,0.003361263312529231,-13.904854553649802,1.2302917911489724
2025-01-01 04:00:00,0.6039590196332082,0.2969920148688205,0.10919999999999998,0.6039590196332081,0.2969920148688205,0.10919999999999998,0.05088501241564823,0.39259431971755987,0.11047968750000003,0.05,0.0,0.10919999999999998,0.0,0.28240868153548715,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04152838333909982,0.031146287504324854,0.0,0.0,0.01791361019736842,0.0,0.03297140221827981,0.0,0.01604941100357685,0.0,0.33501652537488325,0.2512623940311623,3070.7909808333334,18.33333333333337,0.3237500000000001,0.0,3.2003365333333327,0.11047968750000003,0.35,2960.311293333333,8458.032266666667,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6616.080333333333,0.0,0.0,45.12190398606081,51.66666666666668,46.10666666666668,0.0,49.20661493311465,0.06960322155307372,179.98271304893444,0.0,70.50297497822001,47.82877056656303,49.20661493311465,47.13984838328723,12.43753247303448,18.03994611510666,-0.05526808774390961,0.55,1854.1656345891213,-1986.1717234974053,0.0,0.0,750.0262464680775,0.0,5.0,0.08639407022989935,0.0,0.0,1.2064499196808427,329.99807111111113,19.520130785115708,0.26674071466679156,9.03072687625713,0.0033519676216458086,20.864474429223833,1.2292243218918835
2025-01-01 05:00:00,0.5178855846790421,0.29120457163385677,0.06164120488640074,0.5178855846790421,0.29120457163385677,0.061641204886400736,0.05256850539782525,0.3837514542812169,0.03156562500000001,0.05,0.030441204886400744,0.031199999999999995,0.0,0.27662123830052343,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04152838333909982,0.031146287504324854,0.0,0.0,0.019960879934210526,0.0,0.03260762546361474,0.0,0.014923136547185493,0.0,0.32729993439493155,0.24547495079619858,877.3688516666666,16.666666666666686,0.09250000000000003,0.0,0.9143818666666664,0.03156562500000001,0.1,845.8032266666667,8458.032266666667,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6616.080333333333,703.3706666666666,0.0,46.38724447476766,51.66666666666668,46.10666666666668,0.0,48.68469813935594,0.0,0.0,703.3706666666666,72.48006949182448,47.30754563330136,48.68469813935594,46.61896938027407,12.43753247303448,16.739503575800338,-0.036306654698693624,-0.25000000000000006,-154.15817418450385,-1846.6713896521362,0.0,0.0,743.4070353825081,0.0,5.0,0.08242393199409156,0.0,0.0,1.1510089276895372,329.99807111111113,71.73732841845768,0.2914107413486441,8.4440084625185,0.0033726168388472305,41.750361440241775,1.2341073055244456
2025-01-01 06:00:00,0.6367897049435214,0.30603856599994794,0.06239999999999999,0.6367897049435214,0.3060385659999479,0.06239999999999998,0.0892233956652134,0.434435059278308,0.06313125000000001,0.05,0.0,0.06239999999999999,0.0,0.2914552326666146,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438355157468276,0.03287663681012069,0.02105004434887858,0.0,0.022519967105263158,0.0,0.06670342855995023,0.0,0.024778038040609872,0.0,0.34477146114199186,0.25857859585649384,1754.7377033333332,16.666666666666686,0.18500000000000005,0.0,1.8287637333333329,0.06313125000000001,0.2,1691.6064533333333,8458.032266666667,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6616.080333333333,0.0,0.0,51.88897021429613,51.66666666666668,46.10666666666668,0.0,51.82232116212887,0.13109201615245583,359.9654260978689,0.0,81.0765159598377,50.649707205005775,51.82463545100652,50.06108593756658,12.43753247303448,16.370998047209028,-0.05509197825717758,0.3,905.741431953114,-1714.629002865942,0.0,0.0,821.9056229864888,0.0,5.0,0.08117756702122493,0.0,0.0,1.1336040650941461,329.99807111111113,43.727108499233786,0.2981185861913582,8.271048550449109,0.0033724540766890423,-4.68052816004934,1.2356743496084874
2025-01-01 07:00:00,0.8994202167588188,0.35417765822762287,0.09284120488640073,0.8994202167588189,0.35417765822762287,0.09284120488640073,0.20502248204909812,0.5812664847097206,0.06313125000000001,0.05,0.030441204886400744,0.06239999999999999,0.0,0.33959432489428953,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04614264815455537,0.03460698611591652,0.06315013304663573,0.0,0.02098451480263158,0.0,0.18403796724646654,0.0,0.06532391847069875,0.0,0.40664978503783084,0.30498733877837303,1754.7377033333332,16.666666666666686,0.18500000000000005,0.0,1.8287637333333329,0.06313125000000001,0.2,1691.6064533333333,8458.032266666667,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6616.080333333333,703.3706666666666,0.0,51.35996871061814,51.66666666666668,46.10666666666668,0.0,51.81388739243,0.19865054504920288,546.9677457399755,703.3706666666666,80.24995111034085,50.26662080143673,51.81388739243,49.4929875059401,12.43753247303448,16.382067627126318,-0.05333207972103858,-0.55,989.0279339078692,-1869.376922933319,0.0,0.0,1064.9708505526692,9.975668254291795,5.0,0.08368161320515385,0.0,0.0,1.1685718158835128,329.99807111111113,38.696302955185715,0.29835328004016914,8.282214788001221,0.0033775543459739436,41.98430195467567,1.2356232621680558
2025-01-01 08:00:00,0.927855246585825,0.373169541880596,0.11567210855120129,0.927855246585825,0.3731695418805959,0.11567210855120129,0.24603781432133626,0.5686861822644886,0.06313125000000001,0.05,0.053272108551201305,0.06239999999999999,0.0,0.35858620854726264,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04729621435841925,0.035472160768814424,0.0,0.0,0.015866340460526315,0.0,0.23017147386080994,0.0,0.09057123753480503,0.0,0.43081873037126434,0.32311404777844815,1754.7377033333332,16.666666666666686,0.18500000000000005,0.0,1.8287637333333329,0.06313125000000001,0.2,1691.6064533333333,8458.032266666667,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6616.080333333333,1230.8986666666667,0.0,51.10247989925849,51.66666666666668,46.10666666666668,0.0,51.597228252895185,0.35293251417088295,959.1590448910454,1230.8986666666667,79.84762484259139,50.07753743781896,51.597428002001166,49.31749228117487,12.43753247303448,16.369623372763783,-0.049752294197090784,-1.4,959.3386377462673,-2043.3417793591225,0.0,0.0,1096.992359284281,604.3077424109085,4.73375,0.08696387868202127,0.0,0.0,1.2144070093221413,312.42567382444446,150.95035448777554,0.3004474766777764,8.302905691722454,0.0033971683856028655,85.27942120182671,1.2362420395858749
2025-01-01 09:00:00,0.7999838355187646,0.35122093640460134,0.06164120488640074,0.7999838355187646,0.35122093640460134,0.061641204886400736,0.18922716186782365,0.5291910486509409,0.03156562500000001,0.05,0.030441204886400744,0.031199999999999995,0.0,0.336637603071268,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04729621435841925,0.035472160768814424,0.0,0.0,0.012795435855263158,0.0,0.17643172601256046,0.0,0.08034091122258352,0.0,0.4015539230699382,0.30116544230245357,877.3688516666666,16.666666666666686,0.09250000000000003,0.0,0.9143818666666664,0.03156562500000001,0.1,845.8032266666667,8458.032266666667,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6616.080333333333,703.3706666666666,0.0,51.61059905473913,51.66666666666668,46.10666666666668,0.0,51.67032455301378,0.26329769629200045,719.9308521957378,703.3706666666666,80.6415610230299,50.25519960734769,51.67032455301378,49.54763713451465,12.43753247303448,16.18981757178936,-0.11225499671283919,-0.85,280.56887688540274,-1912.0044167336719,0.0,0.0,921.3080856816467,1774.8487931176226,3.5,0.0848462489558785,0.0,0.0,1.1848353708263486,230.99864977777776,393.89635627076115,0.30649418005022433,8.253523248401189,0.0034243429192275868,106.31637380646902,1.2376108451364682
