Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.1553440172538766,0.09876002896894409,0.0,0.0025890669542312766,0.0016460004828157348,0.0,0.02027346435590353,0.13507055289797304,0.0,0.0,0.0,0.0,0.09876002896894409,0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.0004421219381452754,0.0,On,0.015287290882670536,0,On,0.0033905142727142317,0,On,0.0983685256668561,0.07377639425014205,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,22550.942786666667,Off,0.0,0,91.52632534061118,51.666666666666686,46.10666666666668,0.0,51.00858064395194,0.0,0.0,0.0,143.00988334470497,50.430419769481155,51.00858064395194,50.141339332245764,12.43753247303448,16.18379929010364,0.0,-1.5943927080758744,-0.6281141839660793,2.8,9.236100170605994,-2565.765231841449,6246.903793716889,1441.6696493015902,-2772.230491447218,-0.0,-0.0,280.4574489016411,0.0,2.0,0.1589396560785412,0.0,0,1.159158073638718,131.99922844444444,-73.992189295872,0.2437660151674732,7.404569210932166,0.0027280441885328332,-83.70824210767829,1.2345486367063372,1.0873669091327998,6227.197353053104,19.706440663784424,0.41246625619895383,1842.7285124428972,-401.0588631413069
2025-01-01 00:01:00,0.1553440172538766,0.09876002896894409,0.0,0.0025890669542312766,0.0016460004828157348,0.0,0.02027346435590353,0.13507055289797304,0.0,0.0,0.0,0.0,0.09876002896894409,0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.0004421219381452754,0.0,On,0.015287290882670536,0,On,0.0033905142727142317,0,On,0.0983685256668561,0.07377639425014205,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,22550.942786666667,Off,0.0,0,91.69274619107553,51.666666666666686,46.10666666666668,0.0,50.993062095210064,0.0,0.0,0.0,143.26991592355552,50.416159336504066,50.993062095210064,50.12770795715107,12.43753247303448,16.10718961235669,-0.05947705430999406,-1.1676289312568722,-0.6164658962126286,2.8,9.236100170605994,-2553.5680432747045,5640.591534346789,1436.111746737885,-2751.128780344855,-0.0,-0.0,280.4574489016411,0.0,2.0,0.1586378893940748,0.0,0,1.1569572680167302,131.99922844444444,-82.89671183149076,0.2456563919828136,7.389236015429636,0.002727820288918651,-83.23794520598953,1.2384830054643945,1.0873669091327998,5622.439781773166,18.15175257362268,0.41226473390607177,1835.5699007240296,-399.45815398614485
2025-01-01 00:02:00,0.1553440172538766,0.09876002896894409,0.0,0.0025890669542312766,0.0016460004828157348,0.0,0.02027346435590353,0.13507055289797304,0.0,0.0,0.0,0.0,0.09876002896894409,0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.0004421219381452754,0.0,On,0.015287290882670536,0,On,0.0033905142727142317,0,On,0.0983685256668561,0.07377639425014205,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,22550.942786666667,Off,0.0,0,91.85409047254385,51.666666666666686,46.10666666666668,0.0,50.97751644952634,0.0,0.0,0.0,143.52201636334976,50.401872974010246,50.97751644952634,50.1140512362522,12.43753247303448,16.032454576129943,-0.13421209053674232,-0.7834371314893109,-0.604475056200377,2.8,9.236100170605994,-2542.3323744739027,5094.901423056863,1435.9538636856255,-2730.6006121926034,-0.0,-0.0,280.4574489016411,0.0,2.0,0.1583434559611262,0.0,0,1.1548099443130544,131.99922844444444,-92.18921118294057,0.2468117141235854,7.35303236446417,0.002727598354516864,-82.77774143705211,1.238803239479749,1.0873669091327998,5078.010023781688,16.891399275175402,0.41205718230832944,1828.2067030237602,-392.2528393381348
2025-01-01 00:03:00,0.1553440172538766,0.09876002896894409,0.0,0.0025890669542312766,0.0016460004828157348,0.0,0.02027346435590353,0.13507055289797304,0.0,0.0,0.0,0.0,0.09876002896894409,0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.0004421219381452754,0.0,On,0.015287290882670536,0,On,0.0033905142727142317,0,On,0.0983685256668561,0.07377639425014205,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,22550.942786666667,Off,0.0,0,92.01056169915825,51.666666666666686,46.10666666666668,0.0,50.9619445526588,0.0,0.0,0.0,143.76650265493475,50.38756147296417,50.9619445526588,50.100369933116866,12.43753247303448,15.959518780795603,-0.20714788587108224,-0.43750846820331857,-0.5916338906128686,2.8,9.236100170605994,-2531.989144795943,4603.566090652454,1437.4425817772878,-2710.6211522962276,-0.0,-0.0,280.4574489016411,0.0,2.0,0.15805606406377967,0.0,0,1.1527139750230306,131.99922844444444,-101.8254414013565,0.24794475859651544,7.317194229417838,0.0027273777041936374,-82.32692265467058,1.2391159265494345,1.0873669091327998,4587.8021157809135,15.763974871540285,0.41183479628407216,1820.3280274626784,-382.88544568539055
2025-01-01 00:04:00,0.1553440172538766,0.09876002896894409,0.0,0.0025890669542312766,0.0016460004828157348,0.0,0.02027346435590353,0.13507055289797304,0.0,0.0,0.0,0.0,0.09876002896894409,0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.0004421219381452754,0.0,On,0.015287290882670536,0,On,0.0033905142727142317,0,On,0.0983685256668561,0.07377639425014205,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,22550.942786666667,Off,0.0,0,92.1623536724144,51.666666666666686,46.10666666666668,0.0,50.94634721645607,0.0,0.0,0.0,144.0036776131475,50.373225592621424,50.94634721645607,50.0866647807041,12.43753247303448,15.888310430306085,-0.2783562363606009,-0.1259783128874731,-0.5777641255521369,2.8,9.236100170605994,-2514.5128182275535,4161.104554678666,1438.7598251488137,-2691.1668668538646,-0.0,-0.0,280.4574489016411,0.0,2.0,0.15777543570397992,0.0,0,1.1506673326873182,131.99922844444444,-103.80340027532998,0.2490562620266101,7.282286456207532,0.0027271583109391155,-81.88512852483872,1.2394213630087285,1.0873669091327998,4146.3395776208945,14.76497705777172,0.4115944617778638,1811.8260236491578,-373.0661985003441
2025-01-01 00:05:00,1.2774877672538767,0.09876002896894409,0.9618375000000001,0.02129146278756461,0.0016460004828157348,0.016030625000000003,0.02027346435590353,0.13507055289797304,1.1221437500000002,0.0,0.9618375000000001,0.0,0.09876002896894409,0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.0004421219381452754,0.0,On,0.015287290882670536,0,On,0.0033905142727142317,0,On,0.0983685256668561,0.07377639425014205,On,On,18900.346333310677,16.666666666666686,0.8,4772.740203355987,28.188678483333334,1.1221437500000002,1,22550.942786666667,22550.942786666667,Off,0.0,0,92.30935357493388,51.666666666666686,46.10666666666668,0.0,50.9307252204755,0.0,0.0,0.0,144.2333649608342,50.35886606204193,50.9307252204755,50.072936482825156,12.43753247303448,15.818872493032623,-0.3477941736340622,0.15462686621609323,-0.5628464775506774,2.8,9.236100170605994,16407.11032255156,3762.580691453036,6212.1022289832745,-2672.245748308193,-0.0,-0.0,280.4574489016411,0.0,2.0,0.15750174481603438,0.0,0,1.1486712858210368,131.99922844444444,-101.44771135256173,0.25014515283079203,7.247739544652915,0.002726940148799028,-81.45253391526934,1.2397193536985331,1.0873669091327998,3748.7001437679683,13.880547685067386,0.41133581287858983,1802.690690618542,-363.32866499125436
2025-01-01 00:06:00,1.2774877672538767,0.09876002896894409,0.9618375000000001,0.02129146278756461,0.0016460004828157348,0.016030625000000003,0.02027346435590353,0.13507055289797304,1.1221437500000002,0.0,0.9618375000000001,0.0,0.09876002896894409,0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.0004421219381452754,0.0,On,0.015287290882670536,0,On,0.0033905142727142317,0,On,0.0983685256668561,0.07377639425014205,On,On,18900.346333310677,16.666666666666686,0.8,4772.740203355987,28.188678483333334,1.1221437500000002,1,22550.942786666667,22550.942786666667,Off,0.0,0,91.73719779916016,51.666666666666686,46.10666666666668,0.0,50.915079363032774,0.0,0.0,0.0,143.33937156118773,50.344483627863404,50.915079363032774,50.05918576027873,12.43753247303448,16.018655515663845,-0.1480111510028408,0.40742916355331993,-0.45106876037527127,2.8,9.236100170605994,16338.558697320324,3403.5605653317675,6144.6605022754375,-2726.816475743342,-0.0,-0.0,280.4574489016411,0.0,2.0,0.15828908646531326,0.0,0,1.154413423761883,131.99922844444444,-115.42860914865119,0.24695048162770003,7.344850349608993,0.002726723191359956,-82.27304217048719,1.238863009262049,1.0873669091327998,3390.4595627814265,13.101002550340992,0.40939256095183835,1734.53774038154,-362.6174414620901
2025-01-01 00:07:00,1.2774877672538767,0.09876002896894409,0.9618375000000001,0.02129146278756461,0.0016460004828157348,0.016030625000000003,0.02027346435590353,0.13507055289797304,1.1221437500000002,0.0,0.9618375000000001,0.0,0.09876002896894409,0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.0004421219381452754,0.0,On,0.015287290882670536,0,On,0.0033905142727142317,0,On,0.0983685256668561,0.07377639425014205,On,On,18900.346333310677,16.666666666666686,0.8,4772.740203355987,28.188678483333334,1.1221437500000002,1,22550.942786666667,22550.942786666667,Off,0.0,0,91.18199059583647,51.666666666666686,46.10666666666668,0.0,50.89952937594136,0.0,0.0,0.0,142.47186030599448,50.33019033950235,50.89952937594136,50.04552082128286,12.43753247303448,16.21218255742616,0.0,0.6352374151189386,-0.34108135147919894,2.8,9.236100170605994,16273.014973720832,3080.055856412184,6079.154608469989,-2780.0635618482006,-0.0,-0.0,280.4574489016411,0.0,2.0,0.15905144441067592,0.0,0,1.1599733537955375,131.99922844444444,-127.7252466432856,0.24389857945368673,7.438773298124625,0.00272650389693127,-83.06181673887092,1.238034614633774,1.0873669091327998,3067.637494888859,12.418361523325224,0.4074713875703135,1667.9919662272382,-361.57756111323613
2025-01-01 00:08:00,1.2774877672538767,0.09876002896894409,0.9618375000000001,0.02129146278756461,0.0016460004828157348,0.016030625000000003,0.02027346435590353,0.13507055289797304,1.1221437500000002,0.0,0.9618375000000001,0.0,0.09876002896894409,0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.0004421219381452754,0.0,On,0.015287290882670536,0,On,0.0033905142727142317,0,On,0.0983685256668561,0.07377639425014205,On,On,18900.346333310677,16.666666666666686,0.8,4772.740203355987,28.188678483333334,1.1221437500000002,1,22550.942786666667,22550.942786666667,Off,0.0,0,90.64272158458355,51.666666666666686,46.10666666666668,0.0,50.8840724341924,0.0,0.0,0.0,141.6292524759118,50.31598355625425,50.8840724341924,50.031939117285184,12.43753247303448,16.399829246429277,0.0,0.8405768315543514,-0.23284246251150642,2.8,9.236100170605994,16208.928457501303,2788.477953775262,6015.140226952963,-2832.053953044825,-0.0,-0.0,280.4574489016411,0.0,2.0,0.15979030115627643,0.0,0,1.1653618879289072,131.99922844444444,-139.82137166619108,0.24097893980747415,7.52974920209698,0.00272628235192459,-83.82068419608815,1.2372324549689417,1.0873669091327998,2776.6555195742403,11.822434201021748,0.4055718714156418,1603.006674374209,-360.6066507772339
2025-01-01 00:09:00,1.2774877672538767,0.09876002896894409,0.9618375000000001,0.02129146278756461,0.0016460004828157348,0.016030625000000003,0.02027346435590353,0.13507055289797304,1.1221437500000002,0.0,0.9618375000000001,0.0,0.09876002896894409,0,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.0004421219381452754,0.0,On,0.015287290882670536,0,On,0.0033905142727142317,0,On,0.0983685256668561,0.07377639425014205,On,On,18900.346333310677,16.666666666666686,0.8,4772.740203355987,28.188678483333334,1.1221437500000002,1,22550.942786666667,22550.942786666667,Off,0.0,0,90.11857943945202,51.666666666666686,46.10666666666668,0.0,50.868705881083365,0.0,0.0,0.0,140.8102803741438,50.30186079483881,50.868705881083365,50.01843825171653,12.43753247303448,16.581896844912713,0.0,1.0257165286211838,-0.12632281150761204,2.8,9.236100170605994,16146.494105278533,2525.6023773369056,5952.5314724614955,-2882.8378566635083,-0.0,-0.0,280.4574489016411,0.0,2.0,0.16050684922984243,0.0,0,1.1705877233504576,131.99922844444444,-151.4718202702767,0.2381827426328896,7.617356941279901,0.002726058637892508,-84.5511247299922,1.2364551447281713,1.0873669091327998,2514.2981227487658,11.304254588139715,0.40369380072417704,1539.5435017725192,-359.7522326670117
