Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,0.6523424944961475,0.11556319349566681,0.33664312500000004,0.6523424944961473,0.1155631934956668,0.33664312500000004,0.08520215534662845,0.17439002664951886,0.3927503125000001,0.0,0.33664312500000004,0.0,0.11556319349566681,0.0,1.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.002726430921052631,0.0,0.002318225578307377,0.0,0.08015749884726843,0.0,0.0203057686552964,0.0,0.12077274503581974,0.09057955877686477,6615.1212166587375,20.000000000000057,0.28,1670.4590711745955,9.866037469166667,0.3927503125000001,0.35,7892.829975333333,22550.942786666667,0.0,0.0,77.28597021865353,51.66666666666668,46.10666666666668,0.0,50.271093433787925,0.07100169888827002,186.68004024575245,0.0,120.75932846664614,48.62392197261329,50.271093433787925,47.80033624202597,12.43753247303448,19.736340148364036,-0.04654397657073931,1.1719266783317586,3.414788981452163,0.85,9.236100170605994,3564.452009257616,-492.39713021714357,718.9149037234814,-3742.680109110879,0.0,0.0,317.1377040658621,1683.1037879743412,1.0,0.15091606591284054,0.0,0.0,1.1006414670874605,65.99961422222222,374.87319764389594,0.19821361861759176,9.148818513233639,0.0027654735013177742,315.54881519227007,1.223110704264699,1.0873669091327998,-506.2105983832363,13.813468166092807,0.26978754477088496,-919.8248416910303,-31.71932576008387
2025-01-01 11:00:00,0.7262042677976763,0.11556319349566681,0.4416756701342212,0.7262042677976762,0.1155631934956668,0.4416756701342212,0.08264971513229728,0.17599465683204554,0.4675598958333334,0.04091004513422114,0.40076562500000007,0.0,0.11556319349566681,0.0,1.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.002726430921052631,0.0,0.002246481653253377,0.0,0.07767680255799127,0.0,0.0219103988378231,0.0,0.12077274503581974,0.09057955877686477,7875.144305546116,20.000000000000057,0.3333333333333333,1988.641751398328,11.74528270138889,0.4675598958333334,0.4166666666666667,9396.226161111112,22550.942786666667,928.0585185185186,0.0,79.85468057851489,51.66666666666668,46.10666666666668,0.0,50.89428375867015,0.1597280244423975,430.7683229564597,928.0585185185186,124.7729384039295,49.5092888378347,50.89428375867015,48.81679137741698,12.43753247303448,19.683895352887387,-0.059576232203552945,2.38366246036118,5.591748488014166,1.95,9.236100170605994,5231.369209939515,-605.1921537841682,729.9891417329549,-3324.000133182651,0.0,0.0,316.1898940340577,1537.8672972321156,1.0,0.14360603227221105,0.0,0.0,1.0473288783844934,65.99961422222222,364.0351435419923,0.20212476197982493,9.174302817504172,0.002812442210560858,251.70194431340954,1.2227209620091262,1.0873669091327998,-615.3494620756707,10.157308291502385,0.286619428310188,-1367.714768401095,109.06215873572154
2025-01-01 12:00:00,0.5971508641137522,0.1168123752316069,0.32127928610737694,0.5971508641137522,0.1168123752316069,0.321279286107377,0.08108827753001964,0.1794194615837325,0.33664312500000004,0.032728036107376915,0.28855125000000004,0.0,0.1168123752316069,0.0,1.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0028400322094298243,0.0,0.0021993997024366894,0.0,0.07604884561815313,0.0,0.023669627941589923,0.0,0.12077274503581974,0.09057955877686477,5670.103899993203,20.000000000000057,0.24000000000000002,1431.822061006796,8.456603545,0.33664312500000004,0.3,6765.282836,22550.942786666667,742.4468148148148,0.0,81.1645457340134,51.66666666666668,46.10666666666668,0.0,51.224434374629105,0.31349577202407014,844.6032794304506,742.4468148148148,126.81960270939592,50.0739511666065,51.224434374629105,49.498709562595195,12.43753247303448,19.721148987219134,-0.05031251913127584,3.285762429880614,7.3866169375674104,3.05,9.236100170605994,3246.8773956559467,-376.1762366923596,-241.59433968936673,-3105.2029488468443,0.0,0.0,318.053261183467,1491.965850824701,1.0,0.14336537617446155,0.0,0.0,1.0455737565630463,65.99961422222222,363.9231833261205,0.2040036723929404,9.226227171217365,0.0028467436375261925,172.72095690276765,1.2219265769877532,1.0873669091327998,-383.06617227312677,6.88993558076716,0.3254391106905965,-1829.0086268618254,155.59222616566257
2025-01-01 13:00:00,0.5312920065577613,0.10614630399882392,0.28855125000000004,0.5312920065577612,0.10614630399882392,0.28855125000000004,0.04167482505694331,0.15297405650081786,0.33664312500000004,0.0,0.28855125000000004,0.0,0.10614630399882392,0.0,1.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.0031808360745614033,0.0,0.0010819880697206384,0.0,0.03741200091266127,0.0,0.011445651169052603,0.0,0.10655131672544242,0.0799134875440818,5670.103899993203,20.000000000000057,0.24000000000000002,1431.822061006796,8.456603545,0.33664312500000004,0.3,6765.282836,22550.942786666667,0.0,0.0,75.93661149138987,51.66666666666668,46.10666666666668,0.0,50.378007253798174,0.0,0.0,0.0,118.65095545529667,48.06163755198504,50.378007253798174,46.90345270107847,12.43753247303448,19.711217177470335,-0.054133099586530814,4.63701568913338,8.837331284631789,4.45,9.236100170605994,3604.046019165379,-311.5233409731745,-275.1285236588044,-2697.410270589795,0.0,0.0,211.37914799942467,1682.0628938813963,0.36650000000000005,0.13651834821387773,0.0,0.0,0.9956379008001602,24.188858612444445,419.9732417625463,0.20559886808557865,9.242667668358619,0.002868656571551923,102.73984730142544,1.2213781707444982,1.0873669091327998,-313.2906816808111,1.7673407076365868,0.32576106552229905,-1855.1413314964398,148.19074683083906
2025-01-01 14:00:00,0.49251670501802486,0.10000921070488418,0.3294612951342212,0.49251670501802486,0.10000921070488418,0.3294612951342212,0.0191374514721316,0.13673612854589318,0.33664312500000004,0.04091004513422114,0.28855125000000004,0.0,0.10000921070488418,0.0,1.0,0.0,0.0,0.0,0.0,0.03497708860632285,0.02623281645474213,0.0,0.0,0.003408038651315789,0.0,0.0004421219381452754,0.0,0.015287290882670536,0.0,0.0033905142727142317,0.0,0.0983685256668561,0.07377639425014205,5670.103899993203,20.000000000000057,0.24000000000000002,1431.822061006796,8.456603545,0.33664312500000004,0.3,6765.282836,22550.942786666667,928.0585185185186,0.0,77.28296948723157,51.66666666666668,46.10666666666668,0.0,50.23901774488567,0.0,0.0,928.0585185185186,120.75463982379932,48.560618356872546,50.241511055683524,47.71892535206814,12.43753247303448,19.72895555242893,-0.0545955644825448,5.273557925060849,9.679931615394086,4.7,9.236100170605994,3705.6835699139365,-807.4104810099413,-635.5391979347468,-2576.369280919714,0.0,0.0,148.98778322134487,1786.8863309036958,0.0,0.13267402554897967,0.0,0.0,0.9676009856297458,0.0,462.96116761910224,0.20612040811571075,9.260045791740927,0.002880498116932528,23.587412660612827,1.2206819954068557,1.0873669091327998,-805.2689133843679,-2.1415676255734324,0.3277638768301383,-2115.608878848664,48.24761990712098
2025-01-01 15:00:00,0.5636407627051447,0.1130700096955926,0.27252062500000007,0.5636407627051447,0.11307000969559258,0.27252062500000007,0.07219798619687195,0.1735020473416061,0.3179407291666667,0.0,0.27252062500000007,0.0,0.1130700096955926,0.0,1.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.003976045093201754,0.0,0.0019175805968339457,0.0,0.06630436050683626,0.0,0.022742034414149234,0.0,0.11661571214509407,0.08746178410882052,5355.098127771359,20.000000000000057,0.22666666666666668,1352.2763909508633,7.986792236944444,0.3179407291666667,0.2833333333333333,6389.433789555555,22550.942786666667,0.0,0.0,85.5037612280773,51.66666666666668,46.10666666666668,0.0,52.02670024691887,0.05662417281597192,156.28258236502813,0.0,133.59962691887077,51.67602898402383,52.03359159336774,51.49380200612745,12.43753247303448,19.668825994199665,-0.06418677896700586,4.965228741429233,9.246036271054711,4.15,9.236100170605994,3359.2540632087707,-1150.6677579335378,-852.8312962218537,-2678.6353094626766,0.0,0.0,279.3476892980992,1459.3707856852905,0.6335,0.1334701240400193,0.0,0.0,0.9734069878325202,41.81075560977777,403.44355560198966,0.20687409620962152,9.23241482898535,0.0028803461389325024,30.496153622061495,1.2209325494718355,1.0873669091327998,-1146.583207587183,-4.084550346354809,0.32226075469558185,-2123.0545387894326,-82.05314838328432
2025-01-01 16:00:00,0.7254786155127005,0.13621028740363622,0.27252062500000007,0.7254786155127004,0.13621028740363622,0.27252062500000007,0.17042848807993521,0.23710939826609856,0.3179407291666667,0.0,0.27252062500000007,0.0,0.13621028740363622,0.0,1.0,0.0,0.0,0.0,0.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.00499845668859649,0.0,0.004649903142562379,0.0,0.16078012824877633,0.0,0.055495681727916905,0.0,0.14497105228393867,0.10872828921295398,5355.098127771359,20.000000000000057,0.22666666666666668,1352.2763909508633,7.986792236944444,0.3179407291666667,0.2833333333333333,6389.433789555555,22550.942786666667,0.0,0.0,80.89314112349811,51.66666666666668,46.10666666666668,0.0,51.03513549026366,0.05808027021973848,156.28258236502813,0.0,126.3955330054658,49.96506232636579,51.03513549026366,49.43002574441686,12.43753247303448,19.708684814556328,-0.05824578945218886,4.25684766113531,8.150170457127935,3.05,9.236100170605994,2954.434000988479,-1709.5414538126881,-1127.4617228180125,-3072.1474463644568,0.0,0.0,488.70037896260254,556.3228286496262,1.3835000000000002,0.1414371074732893,0.0,0.0,1.0315107575088387,91.31046627644444,182.78294061897503,0.2067365197839987,9.256508613711365,0.00288555300005883,-63.649172895789995,1.2207626753497651,1.0873669091327998,-1706.6504863085254,-2.8909675041625036,0.3321068418314281,-2222.638437004152,-257.0996767647236
2025-01-01 17:00:00,0.4533297865096783,0.14113723324851932,0.0,0.4533297865096783,0.14113723324851932,0.0,0.1997887821414065,0.25354100436827187,0.0,0.0,0.0,0.0,0.14113723324851932,0.0,1.0,0.0,0.0,0.0,0.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.006361672149122807,0.0,0.005436844320498443,0.0,0.18799026567178523,0.0,0.06535802670357937,0.0,0.14820916211460922,0.11115687158595687,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,22550.942786666667,0.0,0.0,81.64052569296543,51.66666666666668,46.10666666666668,0.0,50.09443097378661,0.029854401733081723,78.14129118251407,0.0,127.56332139525847,48.56412660147092,50.09443097378661,47.798974415313076,12.43753247303448,18.047495695104445,0.0,3.098822980103007,5.466623391143016,1.95,9.236100170605994,-2317.525200802711,-1627.4840581643641,-1795.008217924275,-2954.887569450476,0.0,0.0,533.1436179963224,43.810624105847374,1.3664999999999998,0.14047595178540145,0.0,0.0,1.0245009815779755,90.18847283466667,104.21875065144293,0.22761412931572267,8.452320451624242,0.0028611095174522296,-149.04733587301538,1.227175896291118,1.0873669091327998,-1629.019538158915,1.53547999455117,0.30519002589330363,-1425.7318484882992,-369.2763694359758
2025-01-01 18:00:00,0.5106885611288652,0.13273772285388036,0.080153125,0.5106885611288652,0.13273772285388036,0.08015312500000002,0.17190287628050058,0.24527370568169793,0.09351197916666669,0.0,0.080153125,0.0,0.13273772285388036,0.0,1.0,0.0,0.0,0.0,0.0,0.041639391198003396,0.03122954339850254,0.0,0.0,0.00727048245614035,0.0,0.004627483165983004,0.0,0.16000491065837724,0.0,0.06829007520985741,0.0,0.13534423927383712,0.10150817945537781,1575.028861109223,16.666666666666686,0.06666666666666667,397.7283502796656,2.3490565402777777,0.09351197916666669,0.08333333333333333,1879.2452322222223,22550.942786666667,0.0,0.0,83.26674418805003,51.66666666666668,46.10666666666668,0.0,49.17321933553187,0.0,0.0,0.0,130.10428779382818,47.49248326464136,49.17321933553187,46.652115229196106,12.43753247303448,16.37595362114225,-0.03739301124070149,2.3163601902615176,3.4857232838808367,1.15,9.236100170605994,-448.38599693872527,-1653.2616782166615,-664.7310264763753,-2558.0469866602944,0.0,0.0,473.70209943525214,0.0,1.0,0.12849133815917238,0.0,0.0,0.9370963527582231,65.99961422222222,60.930029177094056,0.2508148514317321,7.633056929233198,0.0028415232316995717,-133.44507262971715,1.2336460056679435,1.0873669091327998,-1658.4834229059763,5.2217446893146775,0.23089700257800158,-702.0443914028375,-360.4149853532034
2025-01-01 19:00:00,0.7980176566907597,0.14323762881435967,0.24930817013422116,0.7980176566907596,0.14323762881435967,0.24930817013422119,0.23457301165833153,0.3203134991990948,0.24313114583333337,0.04091004513422114,0.20839812500000002,0.0,0.14323762881435967,0.0,1.0,0.0,0.0,0.0,0.0,0.03997381555008325,0.02998036166256243,0.0,0.0,0.007724887609649123,0.0,0.006376241339174257,0.0,0.22047188270950815,0.0,0.12932999411328186,0.0,0.15100968953572969,0.11325726715179724,4095.07503888398,16.666666666666686,0.17333333333333334,1034.0937107271307,6.107547004722222,0.24313114583333337,0.21666666666666667,4886.037603777778,22550.942786666667,928.0585185185186,0.0,91.71394031527807,51.66666666666668,46.10666666666668,0.0,51.22843172984902,0.10169338636496605,272.25549232300887,928.0585185185186,143.30303174262198,50.58898401255074,51.22843172984902,50.26926015390159,12.43753247303448,16.305732064166513,-0.07444913931187311,1.108722320237825,2.4505744977165715,-0.25000000000000006,9.236100170605994,1882.2082111831721,-1932.8146055314269,-122.50264532535951,-2868.0107096750467,0.0,0.0,668.6261059774807,0.0,1.8835000000000002,0.1316007440875483,0.0,0.0,0.9597734685581716,124.31027338755555,-13.482224003242244,0.25002182665360817,7.573063221833752,0.002819647277046499,-112.89586092145214,1.2339619171175278,1.0873669091327998,-1942.9530967378848,10.138491206458037,0.21358331976891126,-769.6928019780937,-386.9035540743963
2025-01-01 20:00:00,0.6599372354795384,0.1255801426546531,0.22442875000000004,0.6599372354795383,0.1255801426546531,0.22442875000000004,0.13118709428458014,0.2669165995282915,0.2618335416666667,0.0,0.22442875000000004,0.0,0.1255801426546531,0.0,1.0,0.0,0.0,0.0,0.0,0.03914102772612319,0.029355770794592385,0.0,0.0,0.007952090186403507,0.0,0.0034638863815134404,0.0,0.11977111771666317,0.0,0.09947640932208737,0.0,0.12829916248008097,0.09622437186006069,4410.080811105825,16.666666666666686,0.18666666666666668,1113.6393807830639,6.577358312777778,0.2618335416666667,0.23333333333333334,5261.886650222222,22550.942786666667,0.0,0.0,89.04827101667186,51.66666666666668,46.10666666666668,0.0,50.56951750407609,0.0,0.0,0.0,139.13792346354978,49.75389634863461,50.56951750407609,49.34608577091388,12.43753247303448,16.44317183009252,-0.038613786324862044,0.3431112442913934,1.4854672030155112,-0.55,9.236100170605994,1885.4187793611677,-1265.5548116208545,187.56368178884,-2980.7945531954206,0.0,0.0,521.1219808837104,0.0,2.0,0.13321088897306504,0.0,0.0,0.9715163682839172,131.99922844444444,-64.98945943294675,0.24652936135631373,7.621423331232929,0.002804643628483594,-62.16865563646233,1.2333874639369802,1.0873669091327998,-1278.2721904092182,12.717378788363739,0.1806739698900035,-513.7484856038765,-412.32721339034725
2025-01-01 21:00:00,0.684838793397626,0.11983583759494719,0.28855125000000004,0.684838793397626,0.11983583759494719,0.28855125000000004,0.10653043331994379,0.24166523507768214,0.33664312500000004,0.0,0.28855125000000004,0.0,0.11983583759494719,0.0,1.0,0.0,0.0,0.0,0.0,0.038308239902163116,0.02873117992662233,0.0,0.0,0.007384083744517544,0.0,0.002786803088816315,0.0,0.09635954648660992,0.0,0.08188411828441919,0.0,0.12147287689109985,0.09110465766832486,5670.103899993203,16.666666666666686,0.24000000000000002,1431.822061006796,8.456603545,0.33664312500000004,0.3,6765.282836,22550.942786666667,0.0,0.0,86.98095046268357,51.66666666666668,46.10666666666668,0.0,49.666590333531,0.0,0.0,0.0,135.9077350979431,48.93004794189885,49.666590333531,48.56177674608278,12.43753247303448,16.39059451349765,-0.05867448969467943,0.6195550752222261,1.1562181029217267,-0.3,9.236100170605994,3085.0951459492203,-1301.023036899987,676.7878189439651,-2966.277585444501,0.0,0.0,471.6917954596934,0.0,2.0,0.13510161356736625,0.0,0.0,0.985305555530104,131.99922844444444,-90.42296405917543,0.24691565038894975,7.589901577524424,0.0027994772959689953,-16.33970413750043,1.2336155799834165,1.0873669091327998,-1313.904475715071,12.881438815084225,0.19021788978929172,-380.9693505421013,-374.0648915207297
2025-01-01 22:00:00,0.6159265196614314,0.11399204055873136,0.28855125000000004,0.6159265196614313,0.11399204055873134,0.28855125000000004,0.08086102090491372,0.19842237375651758,0.33664312500000004,0.0,0.28855125000000004,0.0,0.11399204055873136,0.0,1.0,0.0,0.0,0.0,0.0,0.036642664254242986,0.02748199819068223,0.0,0.0,0.006361672149122807,0.0,0.002094025812513627,0.0,0.07240532294327728,0.0,0.04643298634487572,0.0,0.11534672315739886,0.08651004236804913,5670.103899993203,16.666666666666686,0.24000000000000002,1431.822061006796,8.456603545,0.33664312500000004,0.3,6765.282836,22550.942786666667,0.0,0.0,83.96992204299173,51.66666666666668,46.10666666666668,0.0,48.736627093068904,0.06190136363061172,156.11737878958942,0.0,131.20300319217455,47.785890693879786,48.736627093068904,47.31052249428524,12.43753247303448,16.373517814345448,-0.05054661008571708,-0.46463390217745215,0.7305393177561775,-1.95,9.236100170605994,2415.417277002461,-2122.9137992696324,68.00249284249341,-3558.594001364376,0.0,0.0,403.2083524848578,0.0,2.0,0.1463229024649203,0.0,0.0,1.0671432034976112,131.99922844444444,-99.30097411122416,0.24695000179237772,7.578788932103164,0.002797004747535099,-28.91301866415817,1.233689728716725,1.0873669091327998,-2139.453620211909,16.53982094227666,0.25987766403272505,-972.2803094902758,-391.53925867402694
2025-01-01 23:00:00,0.61078392594756,0.10578426257658391,0.3935837951342212,0.61078392594756,0.10578426257658391,0.3935837951342212,0.04068258114654493,0.1586486364676817,0.4114527083333334,0.04091004513422114,0.35267375000000006,0.0,0.10578426257658391,0.0,1.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.00533926055372807,0.0,0.0009934291622321072,0.0,0.034349891430584756,0.0,0.017602953032236468,0.0,0.10690138265308248,0.08017603698981184,6930.126988880582,16.666666666666686,0.29333333333333333,1750.0047412305287,10.335848777222223,0.4114527083333334,0.36666666666666664,8268.679021777778,22550.942786666667,928.0585185185186,0.0,91.08550972525578,51.66666666666668,46.10666666666668,0.0,51.14311674940361,0.10003185850427371,269.1166243896731,928.0585185185186,142.32110894571215,50.368682787768634,51.14311674940361,49.98146580695115,12.43753247303448,16.32548744186913,-0.05827938429836695,-1.8384535332239862,-0.34619889395363423,-3.05,9.236100170605994,3324.252248525214,-1729.5742062209865,440.4728588963589,-3825.1217608463953,0.0,0.0,323.84734927295534,0.0,2.0,0.14866104011713416,0.0,0.0,1.0841954055956393,131.99922844444444,-104.60032878192715,0.24712035017024173,7.547739401406199,0.0027903879001888077,-38.6567489537015,1.2338992781330385,1.0873669091327998,-1748.7807979917043,19.206591770717804,0.2399416775714572,-882.6517325258527,-426.88014980831707
