Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.4170040679154658,0.2327582428906672,0.19627783153771627,0.41700406791546585,0.2327582428906672,0.19627783153771627,0.011573001537747728,0.3166810663777181,0.06874999999999999,0.020000000000000004,0.0,0.19627783153771627,0.0,0.22692490955733388,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.003103307748538012,0.0,0.008469693789209715,0.0,0.014114520301272793,0.0,0.26574855806978964,0.19931141855234216,0.0,0.0,4673.6151797777775,20.611111111111143,0.5203385639624553,0.0,5.7523362175237995,0.06874999999999999,0.65,4604.8651797777775,7084.407968888889,0.0,21.611111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2063.8067644444445,0.0,0.0,74.99490818136864,51.66666666666668,46.10666666666668,0.0,48.967568639199726,0.0,0.0,0.0,117.17954403338851,48.21538316786314,48.967568639199726,47.83929043219485,12.43753247303448,20.28786580960804,-0.07089607357969173,7.123834833777414,2.8,9.236100170605994,4228.387410158446,-1462.6250728125588,-778.2512720895188,0.0,0.0,507.65051151724714,0.0,3.0,0.034142148005367086,0.0,0.0,0.6353318033774872,197.99884266666666,-174.6270090470599,0.22287032534756587,9.908673199608051,0.0032199772047450483,65.43924914092298,1.2204179750181574,0.2662026318928202,-1500.0707605957152,37.44568778315662
2025-01-01 01:00:00,0.4158508701341591,0.2320679056155424,0.19627783153771627,0.4158508701341591,0.2320679056155424,0.19627783153771627,0.011340253456607375,0.3157606166775517,0.06874999999999999,0.020000000000000004,0.0,0.19627783153771627,0.0,0.22623457228220908,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.03589753830648924,0.026923153729866926,0.0,0.0,0.0028705596673976605,0.0,0.008469693789209715,0.0,0.014114520301272793,0.0,0.26574855806978964,0.19931141855234216,0.0,0.0,4673.6151797777775,20.611111111111143,0.5203385639624553,0.0,5.7523362175237995,0.06874999999999999,0.65,4604.8651797777775,7084.407968888889,0.0,21.611111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2063.8067644444445,0.0,0.0,72.43887973049252,51.66666666666668,46.10666666666668,0.0,47.96648762838041,0.0,0.0,0.0,113.18574957889454,47.29670071630692,47.96648762838041,46.961807260270184,12.43753247303448,20.319311870220663,-0.05503562428121196,7.441412031947821,2.5,9.236100170605994,4262.0581207267505,-1277.0414505057997,-748.3493138083069,0.0,0.0,506.49731373594045,0.0,3.0,0.0322126624698322,0.0,0.0,0.599427105035442,197.99884266666666,-169.70505897865988,0.22431189201478446,9.953287885390223,0.003247165828278477,69.44314871063183,1.2203263506456197,0.2093617714512415,-1313.0092228326237,35.96777232682396
2025-01-01 02:00:00,0.40435349735706955,0.23137756834041762,0.19705276548243703,0.40435349735706955,0.23137756834041762,0.197052765482437,0.011340253456607375,0.3148401669773853,0.05817307692307692,0.020000000000000004,0.030971523412061684,0.16608124207037533,0.0,0.2255442350070843,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.0028705596673976605,0.0,0.008469693789209715,0.0,0.014114520301272793,0.0,0.26574855806978964,0.19931141855234216,0.0,0.0,3954.5974598119656,20.611111111111143,0.4402864771990006,0.0,4.86736141482783,0.05817307692307692,0.55,3896.4243828888884,7084.407968888889,0.0,21.611111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2063.8067644444445,703.3706666666666,0.0,76.90006043077985,51.66666666666668,46.10666666666668,0.0,49.27045856631755,0.0,0.0,703.3706666666666,120.1563444230935,48.96077592770748,49.27900845455569,48.79738472016432,12.43753247303448,20.35518405228836,-0.04500249899319275,7.984630925949839,1.6500000000000001,9.236100170605994,3548.418462135807,-1173.488735676791,-750.9859841364865,0.0,0.0,505.57686403577407,0.0,3.0,0.030661629146514626,0.0,0.0,0.5705648085493797,197.99884266666666,-160.76987757544617,0.22591753660867414,10.003191262405,0.0032778421847655436,77.08375656571667,1.2201546632159384,0.1463142857396516,-1207.4609388286892,33.97220315189812
2025-01-01 03:00:00,0.34510480534639937,0.23068723106529282,0.0,0.34510480534639937,0.2306872310652928,0.0,0.011185088069180477,0.3139197172772189,0.0,0.020000000000000004,0.0,0.0,0.0,0.2248538977319595,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.03405663890615646,0.025542479179617338,0.0,0.0,0.0027153942799707604,0.0,0.008469693789209715,0.0,0.014114520301272793,0.0,0.26574855806978964,0.19931141855234216,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,7084.407968888889,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2063.8067644444445,0.0,0.0,90.62343414879454,51.66666666666668,46.10666666666668,0.0,50.912503555474316,0.0,0.0,0.0,141.59911585749148,50.94616291790808,50.96299259912497,50.912503555474316,12.43753247303448,17.170200416520483,-0.0035129821936984956,7.855619563689685,1.6500000000000001,9.236100170605994,-178.23929910273634,-1377.6541060569848,-580.7229762027497,0.0,-3.605534681793726,504.5012489481808,0.0,3.0,0.0285138982350592,0.0,0.000152949822827593,0.5334450624167696,197.99884266666666,-98.41203716637371,0.2794319546778865,8.576436759712559,0.0033097271113944385,69.78199202833038,1.2335401652411575,0.17858298411903928,-1414.5731976182312,36.91909156124632
2025-01-01 04:00:00,0.3529984582103356,0.22999689379016805,0.025163824556117473,0.35299845821033554,0.22999689379016802,0.025163824556117473,0.011185088069180477,0.3129992675770525,0.008814102564102562,0.020000000000000004,0.0,0.025163824556117473,0.0,0.22416356045683472,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.0027153942799707604,0.0,0.008469693789209715,0.0,0.014114520301272793,0.0,0.26574855806978964,0.19931141855234216,0.0,0.0,599.1814333048434,14.444444444444457,0.06671007230287887,0.0,0.7374790022466409,0.008814102564102562,0.08333333333333333,590.3673307407407,7084.407968888889,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2063.8067644444445,0.0,0.0,94.89040618071195,51.66666666666668,46.10666666666668,0.0,49.74779110645784,0.0,0.0,0.0,148.2662596573624,49.780905818271755,49.797463174178716,49.74779110645784,12.43753247303448,14.414678581320674,-0.030348348527669846,7.494359748809229,0.55,9.236100170605994,535.511694033778,-1304.6689781323253,-481.66238673747085,0.0,0.0,503.5807992480144,0.0,3.0,0.026469759984084865,0.0,0.0,0.4925607007214153,197.99884266666666,-85.5881517816088,0.33479059833490893,7.294504736545942,0.003337524585730904,85.85695921813792,1.244732285433098,0.16073535418743112,-1339.2950014139474,34.62602328162237
2025-01-01 05:00:00,0.36564853257493296,0.22999689379016805,0.06039317893468194,0.36564853257493296,0.22999689379016802,0.060393178934681935,0.011495418844034277,0.3129992675770525,0.02115384615384615,0.020000000000000004,0.0,0.06039317893468194,0.0,0.22416356045683472,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.003025725054824562,0.0,0.008469693789209715,0.0,0.014114520301272793,0.0,0.26574855806978964,0.19931141855234216,0.0,0.0,1438.0354399316238,14.444444444444457,0.1601041735269093,0.0,1.7699496053919384,0.02115384615384615,0.2,1416.8815937777777,7084.407968888889,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2063.8067644444445,0.0,0.0,92.49643294736696,51.66666666666668,46.10666666666668,0.0,48.5763901127724,0.0,0.0,0.0,144.52567648026087,48.60950364199708,48.62606040660942,48.5763901127724,12.43753247303448,14.135499453272494,-0.055194966388675284,7.421094458326468,-0.25000000000000006,9.236100170605994,1331.2958595220348,-1345.4584197889458,-494.7502953670543,0.0,0.0,503.8911300228682,0.0,3.0,0.026111421496270736,0.0,0.0,0.48589258371698063,197.99884266666666,-115.88041506540267,0.3447145437522411,7.203043885176618,0.003377667532284688,88.4708107458335,1.2452858022830904,0.141083545493781,-1374.6233372522631,29.164917463317465
2025-01-01 06:00:00,0.37845426852075603,0.23137756834041762,0.0905897684020229,0.37845426852075603,0.23137756834041762,0.0905897684020229,0.011883332312601528,0.3148401669773853,0.03173076923076922,0.020000000000000004,0.0,0.0905897684020229,0.0,0.2255442350070843,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.003413638523391813,0.0,0.008469693789209715,0.0,0.014114520301272793,0.0,0.26574855806978964,0.19931141855234216,0.0,0.0,2157.0531598974358,14.444444444444457,0.24015626029036394,0.0,2.6549244080879073,0.03173076923076922,0.3,2125.3223906666667,7084.407968888889,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2063.8067644444445,0.0,0.0,89.38802003762872,51.66666666666668,46.10666666666668,0.0,47.44260236427089,0.0,0.0,0.0,139.66878130879485,47.47583453806281,47.49245062495878,47.44260236427089,12.43753247303448,14.160318214825452,-0.05382448781466017,6.873680938510662,0.3,9.236100170605994,2050.5482177780495,-1412.3184926154067,-475.03893303139125,0.0,0.0,506.11994289176823,0.0,3.0,0.02607435956882353,0.0,0.0,0.485202919399493,197.99884266666666,-137.58595197976308,0.3471621244791808,7.250781170025514,0.003407289479761089,69.16265604251683,1.2451559775186278,0.16722601075402524,-1441.373259337262,29.054766721855216
2025-01-01 07:00:00,0.5261483475919405,0.259534065133909,0.16801857693217712,0.5261483475919405,0.259534065133909,0.16801857693217712,0.03367522406465968,0.4407423542965116,0.03173076923076922,0.020000000000000004,0.07742880853015421,0.0905897684020229,0.0,0.2537007318005756,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.06346004728939574,0.0,0.0031808904422514625,0.0,0.03049433362240821,0.0,0.03901466460634838,0.0,0.30144965439411187,0.22608724079558382,0.0,0.0,2157.0531598974358,14.444444444444457,0.24015626029036394,0.0,2.6549244080879073,0.03173076923076922,0.3,2125.3223906666667,7084.407968888889,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2063.8067644444445,1758.4266666666665,0.0,96.2246806898386,51.66666666666668,46.10666666666668,0.0,51.198805243123225,0.4329597237594507,1151.047863512544,1758.4266666666665,150.35106357787282,49.89425487657185,51.1995502390653,49.24123469735409,12.43753247303448,14.110013237793114,-0.06310901966668059,6.546084040125318,-0.55,9.236100170605994,2120.8092414364346,-1558.3656278224419,-521.0642519679817,0.0,0.0,628.3521012372715,2.6833630956054852,3.0,0.02692566825747951,0.0,0.0,0.5010444383428737,197.99884266666666,-143.5317677302911,0.35146462749739754,7.26388751812594,0.003438520885259071,90.11152088307487,1.2453504841967395,0.16904181951454875,-1586.3931688777668,28.027541055324697
2025-01-01 08:00:00,0.5034483522905331,0.2635048839421461,0.10568806313569339,0.5034483522905331,0.2635048839421461,0.10568806313569339,0.035175734707789445,0.4112533868135129,0.03701923076923076,0.020000000000000004,0.0,0.10568806313569339,0.0,0.25767155060881275,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.021153349096465244,0.0,0.0024050635051169594,0.0,0.032770671202672484,0.0,0.04653797023863057,0.0,0.30582362977159505,0.22936772232869623,0.0,0.0,2516.5620198803417,14.444444444444457,0.2801823036720913,0.0,3.097411809435892,0.03701923076923076,0.35,2479.542789111111,7084.407968888889,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2063.8067644444445,0.0,0.0,94.81711515464573,51.66666666666668,46.10666666666668,0.0,50.69353937363818,0.06735773653723348,178.77385899482266,0.0,148.15174242913398,49.4462222718189,50.69353937363818,48.82256372090926,12.43753247303448,14.13445074439263,-0.06602101414729923,5.904183094286978,-1.4,9.236100170605994,2381.95021044161,-1708.617540492232,-578.5470237719236,0.0,0.0,551.6104014376311,178.28628203036442,2.0340000000000003,0.028163401361536576,0.0,0.0,0.5240767093346396,134.24321532800002,-107.67518710443893,0.35414191956618446,7.315406083200111,0.0034685684154055845,53.71067258558189,1.245807275889468,0.18004853113559618,-1738.5129158595664,29.89537536733469
2025-01-01 09:00:00,0.4896642442686255,0.2635935456052032,0.13665958654775506,0.4896642442686255,0.2635935456052032,0.13665958654775506,0.03556923385881602,0.39707577964057866,0.03701923076923076,0.020000000000000004,0.030971523412061684,0.10568806313569339,0.0,0.25776021227186985,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0019395673428362575,0.0,0.033629666515979754,0.0,0.05339549661141877,0.0,0.30594184532233787,0.22945638399175333,0.0,0.0,2516.5620198803417,14.444444444444457,0.2801823036720913,0.0,3.097411809435892,0.03701923076923076,0.35,2479.542789111111,7084.407968888889,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2063.8067644444445,703.3706666666666,0.0,91.3898711177616,51.66666666666668,46.10666666666668,0.0,49.76107297581646,0.13445819850787682,358.659841529271,703.3706666666666,142.7966736215025,48.13961291564256,49.76107297581646,47.32888288555561,12.43753247303448,14.150170345596603,-0.05554518163389265,5.748478418712145,-0.85,9.236100170605994,2471.93238551509,-1520.7900326575602,-547.5034958877479,0.0,0.0,543.2943123854977,458.5029087896836,2.0010000000000003,0.02759501388538945,0.0,0.0,0.5134999102363238,132.0652280586667,-40.420450863000816,0.3565211587742391,7.357306442781398,0.0034938622124640896,76.28347344370583,1.2463450916441792,0.1775559524817757,-1548.6056863087272,27.815653651166773
