Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.4540232986846966,0.2327582428906672,0.3019658946734097,0.0075670549780782765,0.003879304048177787,0.0050327649112234946,0.011573001537747728,0.3166810663777181,0.10576923076923075,0.020000000000000004,0.0,0.3019658946734097,0.0,0.22692490955733388,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.003103307748538012,0.0,On,0.008469693789209715,0,On,0.014114520301272793,0,On,0.26574855806978964,0.19931141855234216,On,0,0,Off,On,7190.177199658119,20.611111111111143,0.8005208676345466,0.0,8.849748026959691,0.10576923076923075,1,7084.407968888889,7084.407968888889,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2063.8067644444445,Off,0.0,0,77.59027543610239,51.666666666666686,46.10666666666668,0.0,49.47181668158194,0.0,0.0,0.0,121.23480536890999,48.677463856403236,49.47181668158194,48.28028744381389,12.43753247303448,19.783939992194195,-0.3271711189169473,6.7976962163540735,2.8,9.236100170605994,6803.514758905495,-1342.630527912266,-745.722309277082,-0.0,-0.0,507.6505115172472,0.0,3.0,0.033691553548038176,0.0,0.0,0.6269469475353276,197.99884266666666,-148.59064299279,0.22826898241755275,9.643384191460392,0.0032065516265352184,68.11523854186659,1.2190242132514433,0.2654334467378977,-1382.8755165262146,40.24498861394854
2025-01-01 00:01:00,0.4540232986846966,0.2327582428906672,0.3019658946734097,0.0075670549780782765,0.003879304048177787,0.0050327649112234946,0.011573001537747728,0.3166810663777181,0.10576923076923075,0.020000000000000004,0.0,0.3019658946734097,0.0,0.22692490955733388,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.003103307748538012,0.0,On,0.008469693789209715,0,On,0.014114520301272793,0,On,0.26574855806978964,0.19931141855234216,On,0,0,Off,On,7190.177199658119,20.611111111111143,0.8005208676345466,0.0,8.849748026959691,0.10576923076923075,1,7084.407968888889,7084.407968888889,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2063.8067644444445,Off,0.0,0,77.23951937177209,51.666666666666686,46.10666666666668,0.0,49.454223486539654,0.0,0.0,0.0,120.68674901839388,48.66134505607029,49.454223486539654,48.26490584083561,12.43753247303448,19.89850180697864,-0.21260930413250279,6.824825569775775,2.8,9.236100170605994,6789.82899375628,-1352.5884455409052,-753.0413914378615,-0.0,-0.0,507.6505115172472,0.0,3.0,0.03379427529621417,0.0,0.0,0.6288584380925264,197.99884266666666,-154.957325981225,0.22734812976308788,9.720034784174716,0.003207022413725026,67.7867484157236,1.2221068472922236,0.2654975276122618,-1392.5961702301415,40.00772468923639
2025-01-01 00:02:00,0.4540232986846966,0.2327582428906672,0.3019658946734097,0.0075670549780782765,0.003879304048177787,0.0050327649112234946,0.011573001537747728,0.3166810663777181,0.10576923076923075,0.020000000000000004,0.0,0.3019658946734097,0.0,0.22692490955733388,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.003103307748538012,0.0,On,0.008469693789209715,0,On,0.014114520301272793,0,On,0.26574855806978964,0.19931141855234216,On,0,0,Off,On,7190.177199658119,20.611111111111143,0.8005208676345466,0.0,8.849748026959691,0.10576923076923075,1,7084.407968888889,7084.407968888889,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2063.8067644444445,Off,0.0,0,76.90010627628081,51.666666666666686,46.10666666666668,0.0,49.43670849263486,0.0,0.0,0.0,120.15641605668876,48.6452991226905,49.43670849263486,48.249594437718336,12.43753247303448,20.008909176773464,-0.10220193433767832,6.8501538020801105,2.8,9.236100170605994,6776.868544598631,-1361.9690083792655,-760.1218403808715,-0.0,-0.0,507.6505115172472,0.0,3.0,0.033893172091380104,0.0,0.0,0.6306987522757802,197.99884266666666,-160.83732619586405,0.22583076079599046,9.770064201299197,0.0032074897487297045,67.46868257703719,1.2216462421736602,0.26555734019213334,-1401.6754848334936,39.70647645422814
2025-01-01 00:03:00,0.4540232986846966,0.2327582428906672,0.3019658946734097,0.0075670549780782765,0.003879304048177787,0.0050327649112234946,0.011573001537747728,0.3166810663777181,0.10576923076923075,0.020000000000000004,0.0,0.3019658946734097,0.0,0.22692490955733388,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.003103307748538012,0.0,On,0.008469693789209715,0,On,0.014114520301272793,0,On,0.26574855806978964,0.19931141855234216,On,0,0,Off,On,7190.177199658119,20.611111111111143,0.8005208676345466,0.0,8.849748026959691,0.10576923076923075,1,7084.407968888889,7084.407968888889,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2063.8067644444445,Off,0.0,0,76.57116630477978,51.666666666666686,46.10666666666668,0.0,49.41926919757911,0.0,0.0,0.0,119.64244735121841,48.629323699846815,49.41926919757911,48.23435095098068,12.43753247303448,20.11548392799181,0.0,6.873823607759194,2.8,9.236100170605994,6764.097890195866,-1370.8144579990717,-766.9813991584474,-0.0,-0.0,507.6505115172472,0.0,3.0,0.03398854285443004,0.0,0.0,0.6324734525339033,197.99884266666666,-166.74842182105334,0.2243778970121079,9.818636635409128,0.0032079550663022833,67.16009624584002,1.2212019447459308,0.26561322422519457,-1410.1638142107167,39.349356211645016
2025-01-01 00:04:00,0.4540232986846966,0.2327582428906672,0.3019658946734097,0.0075670549780782765,0.003879304048177787,0.0050327649112234946,0.011573001537747728,0.3166810663777181,0.10576923076923075,0.020000000000000004,0.0,0.3019658946734097,0.0,0.22692490955733388,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.003103307748538012,0.0,On,0.008469693789209715,0,On,0.014114520301272793,0,On,0.26574855806978964,0.19931141855234216,On,0,0,Off,On,7190.177199658119,20.611111111111143,0.8005208676345466,0.0,8.849748026959691,0.10576923076923075,1,7084.407968888889,7084.407968888889,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2063.8067644444445,Off,0.0,0,76.25204995626233,51.666666666666686,46.10666666666668,0.0,49.40190329080853,0.0,0.0,0.0,119.14382805665988,48.61341661182592,49.40190329080853,48.21917327233462,12.43753247303448,20.218465946923125,0.0,6.8959592284995805,2.8,9.236100170605994,6752.959984753582,-1378.967480978274,-773.6329138548216,-0.0,-0.0,507.6505115172472,0.0,3.0,0.03408061181229802,0.0,0.0,0.6341867113783132,197.99884266666666,-171.23481256696346,0.22298498540281017,9.865222744820565,0.003208418424136091,66.86039268102722,1.2207729215584142,0.2656654754348696,-1418.105025987691,39.13754500941725
2025-01-01 00:05:00,0.4540232986846966,0.2327582428906672,0.3019658946734097,0.0075670549780782765,0.003879304048177787,0.0050327649112234946,0.011573001537747728,0.3166810663777181,0.10576923076923075,0.020000000000000004,0.0,0.3019658946734097,0.0,0.22692490955733388,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.003103307748538012,0.0,On,0.008469693789209715,0,On,0.014114520301272793,0,On,0.26574855806978964,0.19931141855234216,On,0,0,Off,On,7190.177199658119,20.611111111111143,0.8005208676345466,0.0,8.849748026959691,0.10576923076923075,1,7084.407968888889,7084.407968888889,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2063.8067644444445,Off,0.0,0,75.94207975578024,51.666666666666686,46.10666666666668,0.0,49.38460860493353,0.0,0.0,0.0,118.65949961840663,48.59757581784349,49.38460860493353,48.20405942429848,12.43753247303448,20.318105680809268,0.0,6.916685199266516,2.8,9.236100170605994,6743.269344603202,-1386.6285513779396,-780.090223198035,-0.0,-0.0,507.6505115172472,0.0,3.0,0.034169611505291055,0.0,0.0,0.6358428560192544,197.99884266666666,-174.46814337413016,0.2216474782163848,9.910632639741923,0.003208879876338088,66.56895146160988,1.2203580992737417,0.2657143898466449,-1425.5432049681772,38.91465359023745
2025-01-01 00:06:00,0.4540232986846966,0.2327582428906672,0.3019658946734097,0.0075670549780782765,0.003879304048177787,0.0050327649112234946,0.011573001537747728,0.3166810663777181,0.10576923076923075,0.020000000000000004,0.0,0.3019658946734097,0.0,0.22692490955733388,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.003103307748538012,0.0,On,0.008469693789209715,0,On,0.014114520301272793,0,On,0.26574855806978964,0.19931141855234216,On,0,0,Off,On,7190.177199658119,20.611111111111143,0.8005208676345466,0.0,8.849748026959691,0.10576923076923075,1,7084.407968888889,7084.407968888889,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2063.8067644444445,Off,0.0,0,75.64067669770002,51.666666666666686,46.10666666666668,0.0,49.367383121896566,0.0,0.0,0.0,118.18855734015627,48.58179941785558,49.367383121896566,48.18900756583509,12.43753247303448,20.414617018830263,0.0,6.936102916245605,2.8,9.236100170605994,6734.243284890769,-1393.8050070377024,-786.3650817553772,-0.0,-0.0,507.6505115172472,0.0,3.0,0.03425574077935093,0.0,0.0,0.6374455866677026,197.99884266666666,-177.21934452921982,0.2203614674186917,9.95431565913502,0.0032093394732646535,66.28524249196923,1.2199565603737672,0.26576020854029164,-1432.5142285911163,38.709221553413975
2025-01-01 00:07:00,0.4540232986846966,0.2327582428906672,0.3019658946734097,0.0075670549780782765,0.003879304048177787,0.0050327649112234946,0.011573001537747728,0.3166810663777181,0.10576923076923075,0.020000000000000004,0.0,0.3019658946734097,0.0,0.22692490955733388,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.003103307748538012,0.0,On,0.008469693789209715,0,On,0.014114520301272793,0,On,0.26574855806978964,0.19931141855234216,On,0,0,Off,On,7190.177199658119,20.611111111111143,0.8005208676345466,0.0,8.849748026959691,0.10576923076923075,1,7084.407968888889,7084.407968888889,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2063.8067644444445,Off,0.0,0,75.34739314011732,51.666666666666686,46.10666666666668,0.0,49.35022495127321,0.0,0.0,0.0,117.73030178143331,48.56608563210232,49.35022495127321,48.17401597251688,12.43753247303448,20.508165012002227,0.0,6.954306264479427,2.8,9.236100170605994,6725.566823716803,-1400.530041689703,-792.4663026009472,-0.0,-0.0,507.6505115172472,0.0,3.0,0.03433915404208135,0.0,0.0,0.6389977766068882,197.99884266666666,-179.79458485761614,0.21912382426623814,9.997041525505058,0.0032097972620716,66.00885538944961,1.2195675934337649,0.2658031545962027,-1439.0513569806362,38.52131529093314
2025-01-01 00:08:00,0.4540232986846966,0.2327582428906672,0.3019658946734097,0.0075670549780782765,0.003879304048177787,0.0050327649112234946,0.011573001537747728,0.3166810663777181,0.10576923076923075,0.020000000000000004,0.0,0.3019658946734097,0.0,0.22692490955733388,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.003103307748538012,0.0,On,0.008469693789209715,0,On,0.014114520301272793,0,On,0.26574855806978964,0.19931141855234216,On,0,0,Off,On,7190.177199658119,20.611111111111143,0.8005208676345466,0.0,8.849748026959691,0.10576923076923075,1,7084.407968888889,7084.407968888889,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2063.8067644444445,Off,0.0,0,75.06185005298491,51.666666666666686,46.10666666666668,0.0,49.33313230132724,0.0,0.0,0.0,117.28414070778891,48.550432773818116,49.33313230132724,48.159083010063554,12.43753247303448,20.59888923316217,0.0,6.971381020513771,2.8,9.236100170605994,6717.169907679532,-1406.836233607989,-798.4012254502243,-0.0,-0.0,507.6505115172472,0.0,3.0,0.034419982295410295,0.0,0.0,0.6405018635771415,197.99884266666666,-182.25657804561007,0.21793185658589054,10.038213469966292,0.0032102532874512713,65.73944259489791,1.219190595347458,0.2658434317270475,-1445.185006692747,38.34877308475793
2025-01-01 00:09:00,0.4540232986846966,0.2327582428906672,0.3019658946734097,0.0075670549780782765,0.003879304048177787,0.0050327649112234946,0.011573001537747728,0.3166810663777181,0.10576923076923075,0.020000000000000004,0.0,0.3019658946734097,0.0,0.22692490955733388,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.003103307748538012,0.0,On,0.008469693789209715,0,On,0.014114520301272793,0,On,0.26574855806978964,0.19931141855234216,On,0,0,Off,On,7190.177199658119,20.611111111111143,0.8005208676345466,0.0,8.849748026959691,0.10576923076923075,1,7084.407968888889,7084.407968888889,Off,0.0,21.611111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2063.8067644444445,Off,0.0,0,74.78370353630643,51.666666666666686,46.10666666666668,0.0,49.316103463891345,0.0,0.0,0.0,116.8495367754788,48.53483923497802,49.316103463891345,48.14420712052137,12.43753247303448,20.686916241221645,0.0,6.987405814364977,2.8,9.236100170605994,6709.0459501715295,-1412.7521576576946,-804.1765006417272,-0.0,-0.0,507.6505115172472,0.0,3.0,0.034498344354617225,0.0,0.0,0.6419600585443851,197.99884266666666,-184.60526036210973,0.21678312570837613,10.077901101206088,0.0032107075920162023,65.47668901426421,1.218825019166202,0.26588122658337876,-1450.943085825184,38.19092816748933
