Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.9241772578430896,0.13566366349103706,0.5909427083333333,0.9241772578430896,0.13566366349103706,0.5909427083333333,0.025433023553392338,0.16931107456747482,0.6894331597222223,0.04000000000000001,0.0,0.5909427083333333,0.0,0.12399699682437039,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.005773848684210526,0.0,0.019659174869181815,0.0,0.003981745468314239,0.0,0.12766905465793765,0.0957517909934532,0.0,0.0,10376.400493170126,18.33333333333337,0.3333333333333333,4168.09155729284,17.318823613425927,0.6894331597222223,0.4166666666666667,13855.05889074074,33252.14133777778,0.0,23.888888888888914,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,15550.939297777779,0.0,0.0,89.39503637295411,51.66666666666668,46.10666666666668,0.0,51.33916550385901,0.0,0.0,0.0,139.67974433274082,51.37315258112772,51.390146119762086,51.33916550385901,12.43753247303448,18.057183589550494,-0.04843636677588954,2.5418436430167306,2.8,9.236100170605994,5570.656635979623,3717.0856639635804,-5023.613687304137,0.0,0.0,383.8061069614782,0.0,3.0,0.25261317991322213,0.0,0.0,1.2128180109186995,197.99884266666666,-165.9362768478436,0.21716724811053656,8.323228880126287,0.002728149282923085,-142.89037177966705,1.2301313849860522,0.438056219939017,151.03700134605245,-602.0428946753123
2025-01-01 01:00:00,0.8676480595529654,0.13495753334526414,0.5436672916666667,0.8676480595529654,0.13495753334526414,0.5436672916666667,0.02499998490207655,0.16836956770644423,0.6342785069444445,0.04000000000000001,0.0,0.5436672916666667,0.0,0.12329086667859745,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03671876758019234,0.027539075685144247,0.0,0.0,0.005340810032894736,0.0,0.019659174869181815,0.0,0.003981745468314239,0.0,0.12766905465793765,0.0957517909934532,0.0,0.0,9546.288453716516,18.33333333333337,0.3066666666666667,3834.644232709413,15.93331772435185,0.6342785069444445,0.38333333333333336,12746.654179481482,33252.14133777778,0.0,23.888888888888914,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,15550.939297777779,0.0,0.0,87.21794512232357,51.66666666666668,46.10666666666668,0.0,50.510630741040146,0.0,0.0,0.0,136.27803925363057,50.547388340147805,50.56576713970164,50.510630741040146,12.43753247303448,18.042659895760096,-0.05362344454873374,3.9380851147148204,2.5,9.236100170605994,5139.758751120298,2655.8321109605945,-4623.437325021221,0.0,0.0,382.4315614491318,0.0,3.0,0.22837276822692,0.0,0.0,1.096437670449803,197.99884266666666,-165.52393902412717,0.21630089692615828,8.300908655816066,0.002714574370866835,-94.40938297199104,1.2302625307287325,0.3764902349398006,-660.2294650023524,-518.5826567464659
2025-01-01 02:00:00,0.8667065526919349,0.13425140319949122,0.5436672916666667,0.8667065526919348,0.13425140319949122,0.5436672916666667,0.02499998490207655,0.16742806084541367,0.6342785069444445,0.04000000000000001,0.0,0.5436672916666667,0.0,0.12258473653282453,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.005340810032894736,0.0,0.019659174869181815,0.0,0.003981745468314239,0.0,0.12766905465793765,0.0957517909934532,0.0,0.0,9546.288453716516,18.33333333333337,0.3066666666666667,3834.644232709413,15.93331772435185,0.6342785069444445,0.38333333333333336,12746.654179481482,33252.14133777778,0.0,23.888888888888914,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,15550.939297777779,0.0,0.0,85.0557437794233,51.66666666666668,46.10666666666668,0.0,49.70219928069785,0.0,0.0,0.0,132.8995996553489,49.741609316381144,49.761314334222796,49.70219928069785,12.43753247303448,18.042576452511486,-0.05182236867864016,4.486192730019137,1.6500000000000001,9.236100170605994,5351.433538683481,2058.3052505238866,-4420.79868147364,0.0,0.0,381.4900545881012,0.0,3.0,0.20596935850712209,0.0,0.0,0.9888769373815764,197.99884266666666,-155.54628814749628,0.21582827032951057,8.293846275792507,0.0027086000994750318,-21.5086428877921,1.2302673038535976,0.32380969995717135,-1212.4015751463305,-563.9374070391955
2025-01-01 03:00:00,1.2515589228411381,0.13354527305371827,0.8745952083333334,1.2515589228411381,0.13354527305371827,0.8745952083333334,0.024711292467866023,0.16648655398438308,1.020361076388889,0.04000000000000001,0.0,0.8745952083333334,0.0,0.1218786063870516,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03483575385813119,0.026126815393598384,0.0,0.0,0.005052117598684211,0.0,0.019659174869181815,0.0,0.003981745468314239,0.0,0.12766905465793765,0.0957517909934532,0.0,0.0,15357.072729891785,20.000000000000057,0.49333333333333335,6168.775504793403,25.631858947870374,1.020361076388889,0.6166666666666667,20505.487158296295,33252.14133777778,0.0,23.888888888888914,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,15550.939297777779,0.0,0.0,78.72462164897567,51.66666666666668,46.10666666666668,0.0,48.94952460795556,0.0,0.0,0.0,123.00722132652449,48.974538151959635,48.987044923961676,48.94952460795556,12.43753247303448,19.635414937635574,-0.09805033638825039,5.499926874334296,1.6500000000000001,9.236100170605994,10105.868745999654,3480.7473729366116,-5393.62296211655,0.0,0.0,380.25985529286015,0.0,3.0,0.22934142275267239,0.0,0.0,1.1010882657021728,197.99884266666666,-237.84087706843977,0.19515466310183152,9.033405397126842,0.0027051108976627563,-124.61825703040569,1.223577790750491,0.4015619665874405,-2003.3719639536118,-684.6561679031798
2025-01-01 04:00:00,1.061836859188562,0.13556517254476963,0.7555885351180925,1.061836859188562,0.13556517254476963,0.7555885351180925,0.024980459669421758,0.16953660785247343,0.8273197916666668,0.04000000000000001,0.04645728511809253,0.70913125,0.0,0.12389850587810296,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.005052117598684211,0.0,0.019928342070737546,0.0,0.004338600015002779,0.0,0.13130376084037004,0.09847782063027749,0.0,0.0,12451.68059180415,20.000000000000057,0.4,5001.709868751408,20.78258833611111,0.8273197916666668,0.5,16626.07066888889,33252.14133777778,0.0,23.888888888888914,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,15550.939297777779,1055.056,0.0,78.00458931438037,51.66666666666668,46.10666666666668,0.0,49.16071500074221,0.37157459535884313,973.3820085360159,1055.056,121.88217080371933,48.751682188821135,49.19447099552115,48.51340978808166,12.43753247303448,19.6994550369973,-0.05423130485150741,5.522271914301598,0.55,9.236100170605994,6780.936850676008,1651.331795179691,-5896.442966673061,0.0,0.0,383.32464692973593,0.0,3.0,0.23479667875775329,0.0,0.0,1.1272794277761677,197.99884266666666,-157.62542138481706,0.19306375272072637,9.040303273021289,0.0026883883008536405,-8.29940499847071,1.2227476764758773,0.4175048035981953,-2685.9023195425757,-664.4757540291413
2025-01-01 05:00:00,1.1217220773187835,0.13594852046244807,0.7951210709317438,1.1217220773187835,0.13594852046244804,0.7951210709317438,0.028767912645285276,0.17047972022905358,0.8824744444444446,0.04000000000000001,0.03871440426507711,0.7564066666666667,0.0,0.12428185379578137,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.005629502467105263,0.0,0.023138410178180014,0.0,0.0047705818346783805,0.0,0.1318148913972746,0.0988611685479559,0.0,0.0,13281.79263125776,20.000000000000057,0.4266666666666667,5335.157193334835,22.168094225185186,0.8824744444444446,0.5333333333333333,17734.47538014815,33252.14133777778,0.0,23.888888888888914,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,15550.939297777779,879.2133333333333,0.0,82.54375566184173,51.66666666666668,46.10666666666668,0.0,51.553389729136136,0.07147140127589803,192.52636112609946,879.2133333333333,128.9746182216277,50.35200170475462,51.553389729136136,49.75130769256387,12.43753247303448,19.66465996776046,-0.07160071358088113,4.7629189366280595,-0.25000000000000006,9.236100170605994,7442.1216381622335,2029.6439507881892,-6066.694766719981,0.0,0.0,348.46916432052967,0.0,2.4007500000000004,0.2314939101400956,0.0,0.0,1.1114225462517424,158.448573844,-121.44539069607532,0.1941887643343446,9.032985389351294,0.002699615927281991,-0.5080575173401409,1.2222709551107338,0.38932066572505886,-2557.3421621103066,-748.1710804363394
2025-01-01 06:00:00,1.5615922078233893,0.19522316208878163,0.818758779265077,1.5615922078233895,0.19522316208878165,0.8187587792650771,0.060473779376560614,0.5510666576134954,0.9100517708333336,0.04000000000000001,0.03871440426507711,0.7800443749999999,0.0,0.18355649542211497,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.3681105762971986,0.052452916274214535,0.03577726071916177,0.02683294553937132,0.0,0.0,0.006351233552631579,0.0,0.05412254582392904,0.0,0.00815130911909613,0.0,0.13902751147803885,0.1042706336085291,0.0,0.0,13696.848650984564,20.000000000000057,0.44000000000000006,5501.8808556265485,22.86084716972222,0.9100517708333336,0.55,18288.67773577778,33252.14133777778,0.0,23.888888888888914,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,15550.939297777779,879.2133333333333,0.0,81.29678171672676,51.66666666666668,46.10666666666668,0.0,51.24043844808557,0.29356319678875875,791.5921690757046,879.2133333333333,127.02622143238553,49.93788305857844,51.24043844808557,49.28660536382488,12.43753247303448,19.68971839930869,-0.052258181246943224,4.523005785549204,0.3,9.236100170605994,8122.157085138672,2614.6907155820936,-5933.222829201328,0.0,0.0,476.19633583722094,0.0,2.0010000000000003,0.23287449221334888,0.0,0.0,1.118050841753063,132.0652280586667,-117.66507248178597,0.19311109752606145,9.032387236514248,0.0026888718051099212,-52.910418699823886,1.2221740237541665,0.39424284929120457,-2187.268607657279,-699.9215323871763
2025-01-01 07:00:00,1.3829760513056033,0.1788103632509863,0.7327689583333333,1.3829760513056033,0.1788103632509863,0.7327689583333333,0.058086786225062456,0.4299921470249851,0.8548971180555557,0.04000000000000001,0.0,0.7327689583333333,0.0,0.16714369658431963,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.24540705086479908,0.034968610849476355,0.03766027444122292,0.02824520583091718,0.0,0.0,0.00591819490131579,0.0,0.05216859132374666,0.0,0.008351648513728294,0.0,0.1385731732052348,0.10392987990392608,0.0,0.0,12866.736611530954,20.000000000000057,0.41333333333333333,5168.433531043122,21.47534128064815,0.8548971180555557,0.5166666666666667,17180.27302451852,33252.14133777778,0.0,23.888888888888914,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,15550.939297777779,0.0,0.0,81.35353718275607,51.66666666666668,46.10666666666668,0.0,51.18100597374696,0.08421523198987052,229.3872708530106,0.0,127.11490184805636,49.98928027086291,51.18100597374696,49.3934174194209,12.43753247303448,19.70104488437443,-0.06312359273294052,4.298696866733159,-0.55,9.236100170605994,6799.469901400508,1809.0592329514673,-6375.928758714459,0.0,0.0,415.49323898698844,7.789038221640299,1.6500000000000001,0.2387419145899526,0.0,0.0,1.1462208506910643,108.89936346666668,-106.83119040297592,0.19303872510014594,9.038330291927425,0.0026896002155977605,24.164785765102803,1.222126584436688,0.4121028498091141,-2647.765481941242,-711.6088161504124
2025-01-01 08:00:00,1.116860933472395,0.13636979363681004,0.7564066666666667,1.116860933472395,0.13636979363681,0.7564066666666667,0.02413390759944497,0.17025258142850538,0.8824744444444446,0.04000000000000001,0.0,0.7564066666666667,0.0,0.12470312697014332,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.004474732730263157,0.0,0.019659174869181815,0.0,0.003981745468314239,0.0,0.12766905465793765,0.0957517909934532,0.0,0.0,13281.79263125776,20.000000000000057,0.4266666666666667,5335.157193334835,22.168094225185186,0.8824744444444446,0.5333333333333333,17734.47538014815,33252.14133777778,0.0,23.888888888888914,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,15550.939297777779,0.0,0.0,78.5504551302984,51.66666666666668,46.10666666666668,0.0,50.3033582751548,0.0,0.0,0.0,122.73508614109126,48.96806064718093,50.3033582751548,48.300411833194,12.43753247303448,19.740474337665084,-0.04734703696986955,3.8517108562275864,-1.4,9.236100170605994,6642.695288457094,1602.0655966315046,-6921.556492915228,0.0,0.0,251.3832698098947,557.4437482356172,0.9990000000000001,0.24763235611561563,0.0,0.0,1.1889046394428928,65.933614608,31.075880304667557,0.1930379891519742,9.06655424342179,0.0026950376162173453,140.87005557905715,1.2225317603388206,0.4353125470530363,-3024.761324048705,-708.330272654626
2025-01-01 09:00:00,1.0332628770030967,0.13636979363681004,0.6854935416666667,1.0332628770030967,0.13636979363681,0.6854935416666667,0.02326783029681339,0.17025258142850538,0.7997424652777779,0.04000000000000001,0.0,0.6854935416666667,0.0,0.12470312697014332,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.003608655427631579,0.0,0.019659174869181815,0.0,0.003981745468314239,0.0,0.12766905465793765,0.0957517909934532,0.0,0.0,12036.624572077346,20.000000000000057,0.3866666666666667,4834.986206459695,20.089835391574073,0.7997424652777779,0.48333333333333334,16071.86831325926,33252.14133777778,0.0,23.888888888888914,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,15550.939297777779,0.0,0.0,76.65997553133136,51.66666666666668,46.10666666666668,0.0,49.48973666050826,0.0,0.0,0.0,119.78121176770524,48.24197219357293,49.48973666050826,47.618089960105266,12.43753247303448,19.715909414981507,-0.052729326226198366,3.8178184349244497,-0.85,9.236100170605994,5976.010439621578,1737.914028343425,-6619.528749200458,0.0,0.0,250.51719250726313,1602.9904931648207,0.9990000000000001,0.2437539124989197,0.0,0.0,1.170283891807012,65.933614608,308.3974242374297,0.19538808573364572,9.090534779291788,0.002722477738213804,372.41020992047703,1.2232277338823667,0.4186272624549172,-2596.428759143368,-500.6434189729012
