Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,1.8893836814542009,0.13566366349103706,1.4182625,0.031489728024236684,0.002261061058183951,0.023637708333333333,0.025433023553392338,0.16931107456747482,1.6546395833333336,0.04000000000000001,0.0,1.4182625,0.0,0.12399699682437039,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005773848684210526,0.0,On,0.01965917486918181,0,On,0.003981745468314239,0,On,0.12766905465793765,0.09575179099345321,On,0,0,Off,On,24903.3611836083,18.33333333333337,0.8,10003.419737502816,41.56517667222222,1.6546395833333336,1,33252.14133777778,33252.14133777778,Off,0.0,23.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,15550.939297777779,Off,0.0,0,89.8845613053413,51.666666666666686,46.10666666666668,0.0,51.74865657103013,0.0,0.0,0.0,140.44462703959576,51.78537659538837,51.8037366075675,51.74865657103013,12.43753247303448,18.286882906443545,0.0,1.8692963489763483,2.8,9.236100170605994,20026.85458178898,9799.032650059915,-5126.027862389349,-0.0,-0.0,383.8061069614782,0.0,3.0,0.2539798695471016,0.0,0,1.2193796076013204,197.99884266666666,-134.2848463914484,0.21398497774057235,8.417704751100734,0.0027357193269543934,-150.61684590501443,1.2256341381820703,0.45053666416354565,546.4610454676707,-750.8481329105716
2025-01-01 00:01:00,1.8893836814542009,0.13566366349103706,1.4182625,0.031489728024236684,0.002261061058183951,0.023637708333333333,0.025433023553392338,0.16931107456747482,1.6546395833333336,0.04000000000000001,0.0,1.4182625,0.0,0.12399699682437039,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005773848684210526,0.0,On,0.01965917486918181,0,On,0.003981745468314239,0,On,0.12766905465793765,0.09575179099345321,On,0,0,Off,On,24903.3611836083,18.33333333333337,0.8,10003.419737502816,41.56517667222222,1.6546395833333336,1,33252.14133777778,33252.14133777778,Off,0.0,23.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,15550.939297777779,Off,0.0,0,89.4902777524071,51.666666666666686,46.10666666666668,0.0,51.733709685533775,0.0,0.0,0.0,139.82855898813608,51.77137196057539,51.7902030980962,51.733709685533775,12.43753247303448,18.41978342849484,0.0,1.9768647132802302,2.8,9.236100170605994,19939.714344902728,9724.182812424886,-5186.087747472477,-0.0,-0.0,383.8061069614782,0.0,3.0,0.2547693627225286,0.0,0,1.2231700335125264,197.99884266666666,-161.36519819457195,0.21280736843623418,8.503160289420244,0.002735452189204356,-151.35474308281226,1.2286542836974328,0.44767920029413427,480.23718942017416,-759.4741144981043
2025-01-01 00:02:00,0.23474409812086716,0.13566366349103706,0.0,0.003912401635347786,0.002261061058183951,0.0,0.025433023553392338,0.16931107456747482,0.0,0.04000000000000001,0.0,0.0,0.0,0.12399699682437039,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005773848684210526,0.0,On,0.01965917486918181,0,On,0.003981745468314239,0,On,0.12766905465793765,0.09575179099345321,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,33252.14133777778,Off,0.0,23.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,15550.939297777779,Off,0.0,0,89.10628383780751,51.666666666666686,46.10666666666668,0.0,51.71882890273463,0.0,0.0,0.0,139.22856849657424,51.757428757860325,51.77672868542317,51.71882890273463,12.43753247303448,18.548910908331788,0.0,2.0822999898039662,2.8,9.236100170605994,-5048.837990508634,-349.8288746756632,-5244.6960147269965,-0.0,-0.0,383.8061069614782,0.0,3.0,0.2555360299320468,0.0,0,1.2268508699613763,197.99884266666666,-187.9480827431159,0.21107146787514242,8.563564331544196,0.002735184402567953,-152.0632213200359,1.2281105890646984,0.4448605885313553,416.0873729296694,-765.9162476053326
2025-01-01 00:03:00,0.23474409812086716,0.13566366349103706,0.0,0.003912401635347786,0.002261061058183951,0.0,0.025433023553392338,0.16931107456747482,0.0,0.04000000000000001,0.0,0.0,0.0,0.12399699682437039,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005773848684210526,0.0,On,0.01965917486918181,0,On,0.003981745468314239,0,On,0.12766905465793765,0.09575179099345321,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,33252.14133777778,Off,0.0,23.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,15550.939297777779,Off,0.0,0,89.35511477308648,51.666666666666686,46.10666666666668,0.0,51.704012507248734,0.0,0.0,0.0,139.61736683294762,51.74354538404653,51.76331182244543,51.704012507248734,12.43753247303448,18.442263849852605,0.0,2.04572895052134,2.8,9.236100170605994,-5003.508234526381,-317.31341254072066,-5196.273190563717,-0.0,-0.0,383.8061069614782,0.0,3.0,0.25490286491283937,0.0,0,1.2238109892257698,197.99884266666666,-191.0411509241422,0.21246608543066722,8.513148485135595,0.002734915243339594,-151.08088285222283,1.2285599582486153,0.44584026423760353,438.2524758448083,-755.565888385529
2025-01-01 00:04:00,0.23474409812086716,0.13566366349103706,0.0,0.003912401635347786,0.002261061058183951,0.0,0.025433023553392338,0.16931107456747482,0.0,0.04000000000000001,0.0,0.0,0.0,0.12399699682437039,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005773848684210526,0.0,On,0.01965917486918181,0,On,0.003981745468314239,0,On,0.12766905465793765,0.09575179099345321,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,33252.14133777778,Off,0.0,23.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,15550.939297777779,Off,0.0,0,89.5952267808651,51.666666666666686,46.10666666666668,0.0,51.68915513862778,0.0,0.0,0.0,139.99254184510173,51.729623240656196,51.749857291670416,51.68915513862778,12.43753247303448,18.338827224659642,0.0,2.0103724654505837,2.8,9.236100170605994,-4954.51244769436,-286.80308876056245,-5149.4708075737735,-0.0,-0.0,383.8061069614782,0.0,3.0,0.25428849457655484,0.0,0,1.2208613434096807,197.99884266666666,-188.8477470820647,0.21382816331742382,8.464420736310414,0.0027346479207117688,-150.1237655558071,1.228996118687157,0.4467853617874633,459.768138243193,-746.5712270037554
2025-01-01 00:05:00,0.23474409812086716,0.13566366349103706,0.0,0.003912401635347786,0.002261061058183951,0.0,0.025433023553392338,0.16931107456747482,0.0,0.04000000000000001,0.0,0.0,0.0,0.12399699682437039,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005773848684210526,0.0,On,0.01965917486918181,0,On,0.003981745468314239,0,On,0.12766905465793765,0.09575179099345321,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,33252.14133777778,Off,0.0,23.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,15550.939297777779,Off,0.0,0,89.827076043096,51.666666666666686,46.10666666666668,0.0,51.674258249548465,0.0,0.0,0.0,140.3548063173375,51.7156636861584,51.736366404463375,51.674258249548465,12.43753247303448,18.23843238933351,0.0,1.9762534109281993,2.8,9.236100170605994,-4901.286011360603,-255.8785526029033,-5104.198194628888,-0.0,-0.0,383.8061069614782,0.0,3.0,0.2536919446207668,0.0,0,1.2179972548017899,197.99884266666666,-180.89392369319393,0.21515913100991338,8.416624038855378,0.0027343823858775543,-149.1905978961098,1.2294197534698679,0.44769549055942504,480.61132608382223,-736.4898786867255
2025-01-01 00:06:00,0.23474409812086716,0.13566366349103706,0.0,0.003912401635347786,0.002261061058183951,0.0,0.025433023553392338,0.16931107456747482,0.0,0.04000000000000001,0.0,0.0,0.0,0.12399699682437039,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005773848684210526,0.0,On,0.01965917486918181,0,On,0.003981745468314239,0,On,0.12766905465793765,0.09575179099345321,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,33252.14133777778,Off,0.0,23.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,15550.939297777779,Off,0.0,0,90.05100629440001,51.666666666666686,46.10666666666668,0.0,51.65932321669243,0.0,0.0,0.0,140.70469733500002,51.7016680079459,51.72284040357263,51.65932321669243,12.43753247303448,18.140952534937142,0.0,1.9434162827031505,2.8,9.236100170605994,-4848.041598072996,-225.18159636548268,-5060.384869268951,-0.0,-0.0,383.8061069614782,0.0,3.0,0.25311248658039526,0.0,0,1.2152152259774203,197.99884266666666,-171.46283576552347,0.21645992634663108,8.370365658963536,0.002734118592534448,-148.2804105298116,1.2298313717962122,0.4485696799942576,500.7458765556759,-725.9274729211586
2025-01-01 00:07:00,0.23474409812086716,0.13566366349103706,0.0,0.003912401635347786,0.002261061058183951,0.0,0.025433023553392338,0.16931107456747482,0.0,0.04000000000000001,0.0,0.0,0.0,0.12399699682437039,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005773848684210526,0.0,On,0.01965917486918181,0,On,0.003981745468314239,0,On,0.12766905465793765,0.09575179099345321,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,33252.14133777778,Off,0.0,23.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,15550.939297777779,Off,0.0,0,90.26739708880359,51.666666666666686,46.10666666666668,0.0,51.644351359469894,0.0,0.0,0.0,141.0428079512556,51.68763743985522,51.70928048004789,51.644351359469894,12.43753247303448,18.046247450023458,0.0,1.911885539302633,2.8,9.236100170605994,-4796.328213500969,-194.82593195440302,-5017.955462121059,-0.0,-0.0,383.8061069614782,0.0,3.0,0.2525493099539668,0.0,0,1.2125113656479811,197.99884266666666,-162.17885834138804,0.2177317303071606,8.325571324275987,0.0027338564963029083,-147.39214035206533,1.230231541628159,0.4494074905329545,520.1479607966354,-714.9738927510384
2025-01-01 00:08:00,0.23474409812086716,0.13566366349103706,0.0,0.003912401635347786,0.002261061058183951,0.0,0.025433023553392338,0.16931107456747482,0.0,0.04000000000000001,0.0,0.0,0.0,0.12399699682437039,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005773848684210526,0.0,On,0.01965917486918181,0,On,0.003981745468314239,0,On,0.12766905465793765,0.09575179099345321,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,33252.14133777778,Off,0.0,23.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,15550.939297777779,Off,0.0,0,90.47661377979114,51.666666666666686,46.10666666666668,0.0,51.6293439340579,0.0,0.0,0.0,141.36970903092364,51.673573156585775,51.695687767849726,51.6293439340579,12.43753247303448,17.954182155969043,0.0,1.8816747015287867,2.8,9.236100170605994,-4746.414429017345,-164.9491762361689,-4976.838069216175,-0.0,-0.0,383.8061069614782,0.0,3.0,0.25200163308919615,0.0,0,1.2098819210323615,197.99884266666666,-153.3824667626482,0.21897571426444365,8.281510213044708,0.0027335960548964134,-146.5247641696527,1.2306208109919872,0.4502087669815341,538.8006964104928,-703.7498726466617
2025-01-01 00:09:00,0.23474409812086716,0.13566366349103706,0.0,0.003912401635347786,0.002261061058183951,0.0,0.025433023553392338,0.16931107456747482,0.0,0.04000000000000001,0.0,0.0,0.0,0.12399699682437039,0,0.011666666666666674,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005773848684210526,0.0,On,0.01965917486918181,0,On,0.003981745468314239,0,On,0.12766905465793765,0.09575179099345321,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,33252.14133777778,Off,0.0,23.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,15550.939297777779,Off,0.0,0,90.67898855389507,51.666666666666686,46.10666666666668,0.0,51.614302135766565,0.0,0.0,0.0,141.68591961546105,51.65947627591239,51.682063345985306,51.614302135766565,12.43753247303448,17.864633977430945,0.0,1.8527874026404039,2.8,9.236100170605994,-4698.225870810643,-137.299711436091,-4936.967306750689,-0.0,-0.0,383.8061069614782,0.0,3.0,0.25146874547134745,0.0,0,1.2073234808870592,197.99884266666666,-145.06467102143228,0.22019293758930625,8.238781982940761,0.002733337228038547,-145.6773492262475,1.2309996778988055,0.4509736079628413,556.6936197273667,-693.9933311634577
