Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Grill Gas Power (therms/hour),Gas Grill Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 06:04:00,0.20583403506350706,0.11513764387271923,0.0014767428573377718,0.0034305672510584508,0.0019189607312119872,2.461238095562953e-05,0.029112144216723826,0.15672189084678323,0.0,0.020000000000000004,0.0,0.0014767428573377718,0.0,0.0,0.10930431053938588,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0,0,Off,0.003413638523391813,0.0,On,0.025698505693332013,0,On,0.010982810127602,0,On,0.1124275677607785,0.08432067582058385,On,0.0014767428573377718,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,84.07577448380776,51.666666666666686,46.10666666666668,0.0,51.720821530567804,0.1279826454140603,350.5060670017072,0.0,131.36839763094963,50.118779176472714,51.720821530567804,49.317757999425176,12.43753247303448,18.809859861980193,0.0,0.6,-24.36838455539217,-276.9167305759563,-0.0,-0.0,243.96371954247476,0.0,1.0,0.011585675453062749,0.0,0.0,0.21559124158748139,65.99961422222222,8.584626478089373,0.2175717620464911,8.83214888777428,0.0028692397496990103,31.911498838766,1.2257224910569269
2025-01-01 06:05:00,0.20583403506350706,0.11513764387271923,0.0014767428573377718,0.0034305672510584508,0.0019189607312119872,2.461238095562953e-05,0.029112144216723826,0.15672189084678323,0.0,0.020000000000000004,0.0,0.0014767428573377718,0.0,0.0,0.10930431053938588,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0,0,Off,0.003413638523391813,0.0,On,0.025698505693332013,0,On,0.010982810127602,0,On,0.1124275677607785,0.08432067582058385,On,0.0014767428573377718,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,83.9088682844242,51.666666666666686,46.10666666666668,0.0,51.69428892755687,0.12806914549786103,350.5060670017072,0.0,131.10760669441282,50.05471145056409,51.69428892755687,49.23492271206771,12.43753247303448,18.809132392017226,0.0,0.6,-24.383771530762203,-276.8991967528749,-0.0,-0.0,243.96371954247476,0.0,1.0,0.011585404698915306,0.0,0.0,0.21558620327762637,65.99961422222222,8.551705679637948,0.21759821521817502,8.83149616312394,0.002869459104798406,31.903868596761374,1.225725382952067
2025-01-01 06:06:00,0.20583403506350706,0.11513764387271923,0.0014767428573377718,0.0034305672510584508,0.0019189607312119872,2.461238095562953e-05,0.029112144216723826,0.15672189084678323,0.0,0.020000000000000004,0.0,0.0014767428573377718,0.0,0.0,0.10930431053938588,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0,0,Off,0.003413638523391813,0.0,On,0.025698505693332013,0,On,0.010982810127602,0,On,0.1124275677607785,0.08432067582058385,On,0.0014767428573377718,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,83.74211947732194,51.666666666666686,46.10666666666668,0.0,51.667769491413566,0.12815571957398414,350.5060670017072,0.0,130.84706168331553,49.99067839817205,51.667769491413566,49.1521328515513,12.43753247303448,18.808380285809545,0.0,0.6,-24.397448818977637,-276.8810696016053,-0.0,-0.0,243.96371954247476,0.0,1.0,0.011585124772261134,0.0,0.0,0.21558099428181332,65.99961422222222,8.519901240152922,0.21762500158023382,8.831498177200787,0.0028696784069311967,31.89625787563921,1.2257283783311976
2025-01-01 06:07:00,0.20583403506350706,0.11513764387271923,0.0014767428573377718,0.0034305672510584508,0.0019189607312119872,2.461238095562953e-05,0.029112144216723826,0.15672189084678323,0.0,0.020000000000000004,0.0,0.0014767428573377718,0.0,0.0,0.10930431053938588,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0,0,Off,0.003413638523391813,0.0,On,0.025698505693332013,0,On,0.010982810127602,0,On,0.1124275677607785,0.08432067582058385,On,0.0014767428573377718,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,83.57552506257448,51.666666666666686,46.10666666666668,0.0,51.6412632009876,0.12824236777454312,350.50606700170715,0.0,130.58675791027264,49.92667998659953,51.6412632009876,49.069388379405495,12.43753247303448,18.807604629061355,0.0,0.6,-24.409502496170376,-276.8623753351586,-0.0,-0.0,243.96371954247476,0.0,1.0,0.011584836076872182,0.0,0.0,0.21557562211360468,65.99961422222222,8.489153296513479,0.21765210649716382,8.83148724414325,0.0028698976562133043,31.88866593391861,1.2257314726376591
2025-01-01 06:08:00,0.20583403506350706,0.11513764387271923,0.0014767428573377718,0.0034305672510584508,0.0019189607312119872,2.461238095562953e-05,0.029112144216723826,0.15672189084678323,0.0,0.020000000000000004,0.0,0.0014767428573377718,0.0,0.0,0.10930431053938588,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0,0,Off,0.003413638523391813,0.0,On,0.025698505693332013,0,On,0.010982810127602,0,On,0.1124275677607785,0.08432067582058385,On,0.0014767428573377718,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,83.40908219502428,51.666666666666686,46.10666666666668,0.0,51.61477003578233,0.12832909022990577,350.5060670017072,0.0,130.32669092972543,49.862716183772655,51.61477003578233,48.98668925776783,12.43753247303448,18.806806450441467,0.0,0.6,-24.419998738395947,-276.8431387905976,-0.0,-0.0,243.96371954247476,0.0,1.0,0.011584538995301335,0.0,0.0,0.21557009389170934,65.99961422222222,8.459420509726902,0.2176795161032492,8.83146392411781,0.0028701168527563827,31.8810920688978,1.2257346615542009
2025-01-01 06:09:00,0.20583403506350706,0.11513764387271923,0.0014767428573377718,0.0034305672510584508,0.0019189607312119872,2.461238095562953e-05,0.029112144216723826,0.15672189084678323,0.0,0.020000000000000004,0.0,0.0014767428573377718,0.0,0.0,0.10930431053938588,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0,0,Off,0.003413638523391813,0.0,On,0.025698505693332013,0,On,0.010982810127602,0,On,0.1124275677607785,0.08432067582058385,On,0.0014767428573377718,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,83.24278817314382,51.666666666666686,46.10666666666668,0.0,51.58828997592064,0.1284158870687928,350.5060670017072,0.0,130.06685652053721,49.79878695820865,51.58828997592064,48.904035449352655,12.43753247303448,18.805986725676973,0.0,0.6,-24.429012465705767,-276.82338352767886,-0.0,-0.0,243.96371954247476,0.0,1.0,0.011584233890406189,0.0,0.0,0.2155644163683379,65.99961422222222,8.43065151949832,0.21770721724715,8.831428748465584,0.0028703359966680384,31.873535613864554,1.2257379409857985
2025-01-01 06:10:00,0.20583403506350706,0.11513764387271923,0.0014767428573377718,0.0034305672510584508,0.0019189607312119872,2.461238095562953e-05,0.029112144216723826,0.15672189084678323,0.0,0.020000000000000004,0.0,0.0014767428573377718,0.0,0.0,0.10930431053938588,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0,0,Off,0.003413638523391813,0.0,On,0.025698505693332013,0,On,0.010982810127602,0,On,0.1124275677607785,0.08432067582058385,On,0.0014767428573377718,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,83.07664043129422,51.666666666666686,46.10666666666668,0.0,51.56182300211328,0.1285027584183697,350.5060670017072,0.0,129.80725067389722,49.73489227898592,51.56182300211328,48.82142691742224,12.43753247303448,18.80514638037416,0.0,0.6,-24.436621181100747,-276.80313189682977,-0.0,-0.0,243.96371954247476,0.0,1.0,0.011583921106399053,0.0,0.0,0.21555859594874124,65.99961422222222,8.402791173254258,0.21773519745378372,8.831382221238346,0.0028705550880520386,31.865995936189112,1.2257413070478087
2025-01-01 06:11:00,0.20583403506350706,0.11513764387271923,0.0014767428573377718,0.0034305672510584508,0.0019189607312119872,2.461238095562953e-05,0.029112144216723826,0.15672189084678323,0.0,0.020000000000000004,0.0,0.0014767428573377718,0.0,0.0,0.10930431053938588,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0,0,Off,0.003413638523391813,0.0,On,0.025698505693332013,0,On,0.010982810127602,0,On,0.1124275677607785,0.08432067582058385,On,0.0014767428573377718,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,82.91063653220063,51.666666666666686,46.10666666666668,0.0,51.535369095628916,0.12858970440433296,350.5060670017072,0.0,129.54786958156348,49.671032115715875,51.535369095628916,48.738863625759365,12.43753247303448,18.804286292863466,0.0,0.6,-24.44289836113535,-276.78240510771553,-0.0,-0.0,243.96371954247476,0.0,1.0,0.011583600969905839,0.0,0.0,0.2155526387109152,65.99961422222222,8.375787204105418,0.2177634448858755,8.831324820747653,0.0028707741270085074,31.85847243539635,1.2257447560540236
2025-01-01 06:12:00,0.20583403506350706,0.11513764387271923,0.0014767428573377718,0.0034305672510584508,0.0019189607312119872,2.461238095562953e-05,0.029112144216723826,0.15672189084678323,0.0,0.020000000000000004,0.0,0.0014767428573377718,0.0,0.0,0.10930431053938588,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0,0,Off,0.003413638523391813,0.0,On,0.025698505693332013,0,On,0.010982810127602,0,On,0.1124275677607785,0.08432067582058385,On,0.0014767428573377718,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,82.74477415907408,51.666666666666686,46.10666666666668,0.0,51.50892823826583,0.12867672515099238,350.5060670017072,0.0,129.28870962355325,49.607206438516286,51.50892823826583,48.65634553864151,12.43753247303448,18.803407297079076,0.0,0.6,-24.447912212451342,-276.761223298647,-0.0,-0.0,243.96371954247476,0.0,1.0,0.011583273791037768,0.0,0.0,0.21554655042554294,65.99961422222222,8.349591543720885,0.2177919483050375,8.830589141218816,0.0028709931136341096,31.850964541209933,1.2257482845045848
2025-01-01 06:13:00,0.20583403506350706,0.11513764387271923,0.0014767428573377718,0.0034305672510584508,0.0019189607312119872,2.461238095562953e-05,0.029112144216723826,0.15672189084678323,0.0,0.020000000000000004,0.0,0.0014767428573377718,0.0,0.0,0.10930431053938588,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0,0,Off,0.003413638523391813,0.0,On,0.025698505693332013,0,On,0.010982810127602,0,On,0.1124275677607785,0.08432067582058385,On,0.0014767428573377718,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,82.57905110820103,51.666666666666686,46.10666666666668,0.0,51.482500412325365,0.1287638207813478,350.5060670017072,0.0,129.0297673565641,49.54341521798615,51.482500412325365,48.57387262081656,12.43753247303448,18.802510185286845,0.0,0.6,-24.45172643092505,-276.7396056023398,-0.0,-0.0,243.96371954247476,0.0,1.0,0.011582939864406618,0.0,0.0,0.2155403365748874,65.99961422222222,8.324159628939974,0.21782069703487536,8.830511388800796,0.002871212048022225,31.843471711698157,1.2257518890745256
2025-01-01 06:14:00,0.20583403506350706,0.11513764387271923,0.0014767428573377718,0.0034305672510584508,0.0019189607312119872,2.461238095562953e-05,0.029112144216723826,0.15672189084678323,0.0,0.020000000000000004,0.0,0.0014767428573377718,0.0,0.0,0.10930431053938588,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0,0,Off,0.003413638523391813,0.0,On,0.025698505693332013,0,On,0.010982810127602,0,On,0.1124275677607785,0.08432067582058385,On,0.0014767428573377718,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,82.41346528215949,51.666666666666686,46.10666666666668,0.0,51.45608560058699,0.12885099141716133,350.5060670017072,0.0,128.7710395033742,49.47965842518235,51.45608560058699,48.49144483748004,12.43753247303448,18.80159571060427,0.0,0.6,-24.454400918067904,-276.717570206665,-0.0,-0.0,243.96371954247476,0.0,1.0,0.011582599470062526,0.0,0.0,0.21553400237024226,65.99961422222222,8.29944974612233,0.2178496809269507,8.830424059366806,0.0028714309302631117,31.835993431561413,1.2257555666031972
2025-01-01 06:15:00,0.24737026295507591,0.11957557417906575,0.0014767428573377718,0.0041228377159179316,0.0019929262363177626,2.461238095562953e-05,0.05872810504623449,0.16864215790884138,0.0,0.020000000000000004,0.0,0.0014767428573377718,0.0,0.0,0.11374224084573241,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0,0,Off,0.003413638523391813,0.0,On,0.05531446652284268,0,On,0.01698583678119812,0,On,0.11834480816924053,0.08875860612693037,On,0.0014767428573377718,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,82.28047867300718,51.666666666666686,46.10666666666668,0.0,51.42968378628489,0.06022558166969661,163.71739078940502,0.0,128.56324792657372,49.415936031597425,51.42968378628489,48.409062154253704,12.43753247303448,18.800664589329415,0.0,0.6,16.66602889840715,-276.6951344108001,-0.0,-0.0,285.0857406054513,0.0,1.0,0.011582252874360651,0.0,0.0,0.21552755276805904,65.99961422222222,8.27542270375599,0.2178788903292902,8.83032754298348,0.0028716497604440593,31.952791259127455,1.2257593140844882
2025-01-01 06:16:00,0.24737026295507591,0.11957557417906575,0.0014767428573377718,0.0041228377159179316,0.0019929262363177626,2.461238095562953e-05,0.05872810504623449,0.16864215790884138,0.0,0.020000000000000004,0.0,0.0014767428573377718,0.0,0.0,0.11374224084573241,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0,0,Off,0.003413638523391813,0.0,On,0.05531446652284268,0,On,0.01698583678119812,0,On,0.11834480816924053,0.08875860612693037,On,0.0014767428573377718,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,82.17608429740883,51.666666666666686,46.10666666666668,0.0,51.40701961839425,0.0602606081171626,163.71739078940502,0.0,128.4001317147013,49.377075794701646,51.40701961839425,48.36210388285535,12.43753247303448,18.801201436942247,0.0,0.6,16.601686077464535,-276.70806991254807,-0.0,-0.0,285.0857406054513,0.0,1.0,0.01158245270831832,0.0,0.0,0.21553127136446024,65.99961422222222,8.224015384561358,0.2178881643014386,8.83103151176042,0.0028718693927835015,31.944270735220062,1.225756897699316
2025-01-01 06:17:00,0.24737026295507591,0.11957557417906575,0.0014767428573377718,0.0041228377159179316,0.0019929262363177626,2.461238095562953e-05,0.05872810504623449,0.16864215790884138,0.0,0.020000000000000004,0.0,0.0014767428573377718,0.0,0.0,0.11374224084573241,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0,0,Off,0.003413638523391813,0.0,On,0.05531446652284268,0,On,0.01698583678119812,0,On,0.11834480816924053,0.08875860612693037,On,0.0014767428573377718,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,82.07189917326271,51.666666666666686,46.10666666666668,0.0,51.38436826451077,0.060295655492179245,163.71739078940507,0.0,128.23734245822297,49.33823724495785,51.38436826451077,48.3151717351814,12.43753247303448,18.801681716310238,0.0,0.6,16.531045609102932,-276.7196425904039,-0.0,-0.0,285.0857406054513,0.0,1.0,0.011582631484120736,0.0,0.0,0.21553459810163364,65.99961422222222,8.164947594055567,0.21789820367853638,8.831036883162433,0.0028720889669886897,31.935791680865723,1.2257547188670108
2025-01-01 06:18:00,0.24737026295507591,0.11957557417906575,0.0014767428573377718,0.0041228377159179316,0.0019929262363177626,2.461238095562953e-05,0.05872810504623449,0.16864215790884138,0.0,0.020000000000000004,0.0,0.0014767428573377718,0.0,0.0,0.11374224084573241,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0,0,Off,0.003413638523391813,0.0,On,0.05531446652284268,0,On,0.01698583678119812,0,On,0.11834480816924053,0.08875860612693037,On,0.0014767428573377718,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,81.96791678700929,51.666666666666686,46.10666666666668,0.0,51.36172968411472,0.060330723859472475,163.71739078940502,0.0,128.07486997970202,49.29942033889562,51.36172968411472,48.26826566628608,12.43753247303448,18.802107811623323,0.0,0.6,16.466510445363497,-276.72990982617375,-0.0,-0.0,285.0857406054513,0.0,1.0,0.011582790089707692,0.0,0.0,0.21553754950274556,65.99961422222222,8.110679666085993,0.21790897609521037,8.83168030924507,0.0028723084833019007,31.92735246141757,1.2257527675750004
2025-01-01 06:19:00,0.24737026295507591,0.11957557417906575,0.0014767428573377718,0.0041228377159179316,0.0019929262363177626,2.461238095562953e-05,0.05872810504623449,0.16864215790884138,0.0,0.020000000000000004,0.0,0.0014767428573377718,0.0,0.0,0.11374224084573241,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0,0,Off,0.003413638523391813,0.0,On,0.05531446652284268,0,On,0.01698583678119812,0,On,0.11834480816924053,0.08875860612693037,On,0.0014767428573377718,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,81.86412981487568,51.666666666666686,46.10666666666668,0.0,51.33910383811952,0.060365813281799734,163.71739078940502,0.0,127.91270283574326,49.26062503439767,51.33910383811952,48.221385632536744,12.43753247303448,18.8024824104042,0.0,0.6,16.408570818859175,-276.73893632195796,-0.0,-0.0,285.0857406054513,0.0,1.0,0.011582929525851026,0.0,0.0,0.21554014419058964,65.99961422222222,8.061766535365859,0.21792044505517585,8.832295570631835,0.0028725279419560025,31.91895122774659,1.22575103253757
2025-01-01 06:20:00,0.24737026295507591,0.11957557417906575,0.0014767428573377718,0.0041228377159179316,0.0019929262363177626,2.461238095562953e-05,0.05872810504623449,0.16864215790884138,0.0,0.020000000000000004,0.0,0.0014767428573377718,0.0,0.0,0.11374224084573241,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0,0,Off,0.003413638523391813,0.0,On,0.05531446652284268,0,On,0.01698583678119812,0,On,0.11834480816924053,0.08875860612693037,On,0.0014767428573377718,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,81.7605313034853,51.666666666666686,46.10666666666668,0.0,51.316490689050156,0.06040092381966061,163.7173907894051,0.0,127.75083016169577,49.22185129086816,51.316490689050156,48.174531591777175,12.43753247303448,18.802808063629037,0.0,0.6,16.35490098228894,-276.7467834997929,-0.0,-0.0,285.0857406054513,0.0,1.0,0.011583050742425058,0.0,0.0,0.2155423998408366,65.99961422222222,8.015943876630594,0.21793257592233797,8.832884056175057,0.0028727473431732066,31.91058622409164,1.2257495030426577
2025-01-01 06:21:00,0.24737026295507591,0.11957557417906575,0.0014767428573377718,0.0041228377159179316,0.0019929262363177626,2.461238095562953e-05,0.05872810504623449,0.16864215790884138,0.0,0.020000000000000004,0.0,0.0014767428573377718,0.0,0.0,0.11374224084573241,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0,0,Off,0.003413638523391813,0.0,On,0.05531446652284268,0,On,0.01698583678119812,0,On,0.11834480816924053,0.08875860612693037,On,0.0014767428573377718,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,81.65711490849242,51.666666666666686,46.10666666666668,0.0,51.29389020096152,0.060436055531409995,163.71739078940502,0.0,127.58924204451941,49.1830990691558,51.29389020096152,48.12770350325295,12.43753247303448,18.803087096764052,0.0,0.6,16.304404829817486,-276.7535073566007,-0.0,-0.0,285.0857406054513,0.0,1.0,0.011583154605301278,0.0,0.0,0.21554433256599617,65.99961422222222,7.972171580966946,0.21794533713229372,8.832779429595913,0.0028729666871656033,31.902255850559673,1.2257481693253138
2025-01-01 06:22:00,0.24737026295507591,0.11957557417906575,0.0014767428573377718,0.0041228377159179316,0.0019929262363177626,2.461238095562953e-05,0.05872810504623449,0.16864215790884138,0.0,0.020000000000000004,0.0,0.0014767428573377718,0.0,0.0,0.11374224084573241,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0,0,Off,0.003413638523391813,0.0,On,0.05531446652284268,0,On,0.01698583678119812,0,On,0.11834480816924053,0.08875860612693037,On,0.0014767428573377718,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,81.55387473672357,51.666666666666686,46.10666666666668,0.0,51.2713023393042,0.06047120847345397,163.71739078940507,0.0,127.42792927613058,49.14436833142726,51.2713023393042,48.0809013274888,12.43753247303448,18.803321668417603,0.0,0.6,16.25693926743537,-276.75915987630486,-0.0,-0.0,285.0857406054513,0.0,1.0,0.011583241918188597,0.0,0.0,0.2155459573218302,65.99961422222222,7.930358538288979,0.2179586993929276,8.833318091269112,0.0028731859741360625,31.89395862224723,1.2257470223214102
2025-01-01 06:23:00,0.24737026295507591,0.11957557417906575,0.0014767428573377718,0.0041228377159179316,0.0019929262363177626,2.461238095562953e-05,0.05872810504623449,0.16864215790884138,0.0,0.020000000000000004,0.0,0.0014767428573377718,0.0,0.0,0.11374224084573241,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0,0,Off,0.003413638523391813,0.0,On,0.05531446652284268,0,On,0.01698583678119812,0,On,0.11834480816924053,0.08875860612693037,On,0.0014767428573377718,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,81.45080522694609,51.666666666666686,46.10666666666668,0.0,51.24872707082501,0.060506382700392776,163.71739078940502,0.0,127.26688316710326,49.10565904107349,51.24872707082501,48.03412502619773,12.43753247303448,18.803513814758922,0.0,0.6,16.212493565471505,-276.7637900991889,-0.0,-0.0,285.0857406054513,0.0,1.0,0.011583313439174027,0.0,0.0,0.21554728821514849,65.99961422222222,7.890543059209129,0.21797263507883266,8.833833528351779,0.002873405204278897,31.88569313826532,1.2257460534811182
