Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 01:27:00,0.7950097992728957,0.34381912291180944,0.0,0.013250163321214928,0.0057303187151968235,0.0,0.044644168438794755,0.0,0.700365630834101,0.0,0.05,0.0,0.0,0.0,0.3292357895784761,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06277405156945293,0.04708053867708968,On,0.0,0,Off,0.007631021792763158,0.0,On,0.00047172963802603933,0.0,On,0.03654141700800556,0,On,0.015705863769578315,0,On,0.3762070012018487,0.28215525090138643,On,0.1280108865758243,0,On,0.11766782771739676,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,14991.173475555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9387.36076,Off,0.0,0.0,38.09401843853057,51.666666666666686,46.10666666666668,0.0,50.61086052761181,0.0,0.0,0.0,38.09401843853057,48.32489310197103,50.61086052761181,47.18190938915064,12.43753247303448,15.679444626810918,0.0,5.499230422572681,4.645376925748545,0.3366018591475433,2.8,9.236100170605994,27.12709490753815,-2449.145583387593,-377.9993466513732,1295.8470660996727,-682.3964222915519,-0.0,-0.0,736.9950517844342,0.0,4.0,0.04065574774245475,0.0,0.0,0.11564075207212561,263.9984568888889,-27.471534585344173,0.2428172104208024,7.053764999817663,0.0026230939007291197,178.23159347276786,1.240395561386152,0.7254508765564768,-2551.9115753440997,102.7659919565067,0.16310503636991996,-392.25646423069526,14.257117579322097,0.4965684256150929,1594.1579989621916,-298.310932862519
2025-01-01 01:28:00,0.7950097992728957,0.34381912291180944,0.0,0.013250163321214928,0.0057303187151968235,0.0,0.044644168438794755,0.0,0.700365630834101,0.0,0.05,0.0,0.0,0.0,0.3292357895784761,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06277405156945293,0.04708053867708968,On,0.0,0,Off,0.007631021792763158,0.0,On,0.00047172963802603933,0.0,On,0.03654141700800556,0,On,0.015705863769578315,0,On,0.3762070012018487,0.28215525090138643,On,0.1280108865758243,0,On,0.11766782771739676,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,14991.173475555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9387.36076,Off,0.0,0.0,38.096936599655415,51.666666666666686,46.10666666666668,0.0,50.60792574153057,0.0,0.0,0.0,38.096936599655415,48.32246302181652,50.60792574153057,47.17973166195949,12.43753247303448,15.67448559490476,0.0,5.499529722284459,4.65164757069063,0.3556486626380778,2.8,9.236100170605994,27.240907305152405,-2449.452654630782,-379.4887925474277,1282.9239227768999,-681.987027668997,-0.0,-0.0,736.9950517844342,0.0,4.0,0.04064700737393943,0.0,0.0,0.1156158910661271,263.9984568888889,-27.767116810284705,0.242911425815948,7.051929623849298,0.0026232789538326237,178.21511634328425,1.2404167200350047,0.725452854686834,-2552.201499070293,102.74884443951073,0.16310503636991996,-393.58936320602555,14.100570658597857,0.4961690936696395,1580.5600102085223,-297.6360874316225
2025-01-01 01:29:00,0.7950097992728957,0.34381912291180944,0.0,0.013250163321214928,0.0057303187151968235,0.0,0.044644168438794755,0.0,0.700365630834101,0.0,0.05,0.0,0.0,0.0,0.3292357895784761,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06277405156945293,0.04708053867708968,On,0.0,0,Off,0.007631021792763158,0.0,On,0.00047172963802603933,0.0,On,0.03654141700800556,0,On,0.015705863769578315,0,On,0.3762070012018487,0.28215525090138643,On,0.1280108865758243,0,On,0.11766782771739676,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,14991.173475555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9387.36076,Off,0.0,0.0,38.099851647014845,51.666666666666686,46.10666666666668,0.0,50.60499082082616,0.0,0.0,0.0,38.099851647014845,48.3200327555077,50.60499082082616,47.177553722848465,12.43753247303448,15.669529055087569,0.0,5.499791936228649,4.657814313955476,0.37448570185003704,2.8,9.236100170605994,27.356274460476186,-2449.7226660055912,-380.9534172942204,1270.14129117252,-681.5779370957781,-0.0,-0.0,736.9950517844342,0.0,4.0,0.04063827052882879,0.0,0.0,0.1155910400820613,263.9984568888889,-28.060840228179856,0.24300563888824855,7.049490981557116,0.002623463986672077,178.1986491140865,1.2404378687225437,0.7254545877056641,-2552.4555000454598,102.7328340398684,0.16310503636991996,-394.9001766637724,13.946759369552083,0.4957738432487572,1567.1302756951784,-296.9889845226585
2025-01-01 01:30:00,0.7924061563924163,0.34381912291180944,0.0,0.013206769273206938,0.0057303187151968235,0.0,0.043310361352451275,0.0,0.6990957950399649,0.0,0.05,0.0,0.0,0.0,0.3292357895784761,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06277405156945293,0.04708053867708968,On,0.0,0,Off,0.007631021792763158,0.0,On,0.00045473037179086673,0.0,On,0.03522460918789725,0,On,0.014436027975442198,0,On,0.3762070012018487,0.28215525090138643,On,0.1280108865758243,0,On,0.11766782771739676,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,14991.173475555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9387.36076,Off,0.0,0.0,38.10276343966983,51.666666666666686,46.10666666666668,0.0,50.60205576570683,0.0,0.0,0.0,38.10276343966983,48.317602303243206,50.60205576570683,47.1753755720114,12.43753247303448,15.664575128768679,0.0,5.500018832393587,4.663879304115363,0.3931142652229174,2.2,9.236100170605994,16.344555547854952,-1603.5698202838955,-511.04519164862165,397.401477310333,-690.6613213134489,-0.0,-0.0,734.3914089039546,0.0,4.0,0.03927640020390968,0.0,0.0,0.11171735143178713,263.9984568888889,-27.385532042650794,0.24309984771306345,7.04705375230551,0.002623648999259935,183.25128570882765,1.2404590069262458,0.39590870039008175,-1706.2877339334607,102.7179136495651,0.16310503636991996,-524.840820412631,13.795628764009397,0.2939978823638929,693.7702874355451,-296.3688101252121
2025-01-01 01:31:00,0.7924061563924163,0.34381912291180944,0.0,0.013206769273206938,0.0057303187151968235,0.0,0.043310361352451275,0.0,0.6990957950399649,0.0,0.05,0.0,0.0,0.0,0.3292357895784761,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06277405156945293,0.04708053867708968,On,0.0,0,Off,0.007631021792763158,0.0,On,0.00045473037179086673,0.0,On,0.03522460918789725,0,On,0.014436027975442198,0,On,0.3762070012018487,0.28215525090138643,On,0.1280108865758243,0,On,0.11766782771739676,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,14991.173475555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9387.36076,Off,0.0,0.0,38.10578114727878,51.666666666666686,46.10666666666668,0.0,50.59912057639058,0.0,0.0,0.0,38.10578114727878,48.315171665230665,50.59912057639058,47.173197209650716,12.43753247303448,15.65952998941153,0.0,5.522297391254882,4.665231383189914,0.39813352187894596,2.2,9.236100170605994,17.619543592717434,-1617.0280369026607,-511.4033594346604,397.32609701006396,-690.2385636175986,-0.0,-0.0,734.3914089039546,0.0,4.0,0.03926707216169876,0.0,0.0,0.11169081885333193,263.9984568888889,-26.53330169363852,0.2431959999751646,7.0451790980460824,0.002623839254444381,183.23450687374643,1.240480533702643,0.39617841306306856,-1718.977205958223,101.94916905556259,0.16310503636991996,-525.1288322034541,13.72547276879366,0.2938201596729515,691.4248765435336,-294.09877953346967
2025-01-01 01:32:00,0.7924061563924163,0.34381912291180944,0.0,0.013206769273206938,0.0057303187151968235,0.0,0.043310361352451275,0.0,0.6990957950399649,0.0,0.05,0.0,0.0,0.0,0.3292357895784761,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06277405156945293,0.04708053867708968,On,0.0,0,Off,0.007631021792763158,0.0,On,0.00045473037179086673,0.0,On,0.03522460918789725,0,On,0.014436027975442198,0,On,0.3762070012018487,0.28215525090138643,On,0.1280108865758243,0,On,0.11766782771739676,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,14991.173475555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9387.36076,Off,0.0,0.0,38.10878619097941,51.666666666666686,46.10666666666668,0.0,50.596185245554054,0.0,0.0,0.0,38.10878619097941,48.312740834713594,50.596185245554054,47.17101862929337,12.43753247303448,15.654495543775676,0.0,5.543614690151091,4.666598485528338,0.40329144741481365,2.2,9.236100170605994,18.111305943371235,-1630.246156693373,-511.728017788383,396.4246476112228,-689.8168040916828,-0.0,-0.0,734.3914089039546,0.0,4.0,0.03925776272782307,0.0,0.0,0.1116643392042164,263.9984568888889,-26.463298868900523,0.24329202348226278,7.042706336162599,0.0026240294889073963,183.21772790839407,1.240502015314005,0.396436316566993,-1731.1331049288162,100.88694823544346,0.16310503636991996,-525.4200441600171,13.692026371634135,0.2936374149062835,689.0168325810264,-292.5921849698036
2025-01-01 01:33:00,0.7924061563924163,0.34381912291180944,0.0,0.013206769273206938,0.0057303187151968235,0.0,0.043310361352451275,0.0,0.6990957950399649,0.0,0.05,0.0,0.0,0.0,0.3292357895784761,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06277405156945293,0.04708053867708968,On,0.0,0,Off,0.007631021792763158,0.0,On,0.00045473037179086673,0.0,On,0.03522460918789725,0,On,0.014436027975442198,0,On,0.3762070012018487,0.28215525090138643,On,0.1280108865758243,0,On,0.11766782771739676,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,14991.173475555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9387.36076,Off,0.0,0.0,38.111783751321376,51.666666666666686,46.10666666666668,0.0,50.593249774065306,0.0,0.0,0.0,38.111783751321376,48.31030981249984,50.593249774065306,47.16883983171711,12.43753247303448,15.649467340211002,0.0,5.564021576947699,4.667980693521109,0.40856301947721374,2.2,9.236100170605994,18.243851463612884,-1642.8889603272974,-512.0545562806233,395.957178669141,-689.3956692981772,-0.0,-0.0,734.3914089039546,0.0,4.0,0.039248463675837626,0.0,0.0,0.11163788908523281,263.9984568888889,-26.751888142164546,0.24338798745827467,7.040840576567555,0.002624219702656489,183.2009549833744,1.2405234708774147,0.3966830485267038,-1742.7826170221247,99.89365669482738,0.16310503636991996,-525.7144738326456,13.659917552022339,0.293450526062822,686.558000138065,-290.60082146892404
2025-01-01 01:34:00,0.7924061563924163,0.34381912291180944,0.0,0.013206769273206938,0.0057303187151968235,0.0,0.043310361352451275,0.0,0.6990957950399649,0.0,0.05,0.0,0.0,0.0,0.3292357895784761,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06277405156945293,0.04708053867708968,On,0.0,0,Off,0.007631021792763158,0.0,On,0.00045473037179086673,0.0,On,0.03522460918789725,0,On,0.014436027975442198,0,On,0.3762070012018487,0.28215525090138643,On,0.1280108865758243,0,On,0.11766782771739676,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,14991.173475555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9387.36076,Off,0.0,0.0,38.11477609023538,51.666666666666686,46.10666666666668,0.0,50.59031416243451,0.0,0.0,0.0,38.11477609023538,48.30787859906677,50.59031416243451,47.166660817382905,12.43753247303448,15.644443435116285,0.0,5.583569496229386,4.669376748757925,0.4139438698972299,2.2,9.236100170605994,18.318271088912525,-1655.130204877618,-512.3901605518055,394.595780020856,-688.9749961448775,-0.0,-0.0,734.3914089039546,0.0,4.0,0.03923917141438459,0.0,0.0,0.1116114582811633,263.9984568888889,-27.098141670164523,0.24348392211728542,7.038373457759622,0.002624409895702642,183.1841907886153,1.2405449087390426,0.3969192512095775,-1753.9534745483063,98.82326967068829,0.16310503636991996,-526.0118531623099,13.621692610504342,0.29325964023113543,684.0505641023747,-289.45478408151865
2025-01-01 01:35:00,0.7924061563924163,0.34381912291180944,0.0,0.013206769273206938,0.0057303187151968235,0.0,0.043310361352451275,0.0,0.6990957950399649,0.0,0.05,0.0,0.0,0.0,0.3292357895784761,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06277405156945293,0.04708053867708968,On,0.0,0,Off,0.007631021792763158,0.0,On,0.00045473037179086673,0.0,On,0.03522460918789725,0,On,0.014436027975442198,0,On,0.3762070012018487,0.28215525090138643,On,0.1280108865758243,0,On,0.11766782771739676,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,14991.173475555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9387.36076,Off,0.0,0.0,38.117763463275544,51.666666666666686,46.10666666666668,0.0,50.58737841101557,0.0,0.0,0.0,38.117763463275544,48.30544719474747,50.58737841101557,47.164481586613434,12.43753247303448,15.6394236092267,0.0,5.602299142883426,4.670785107009723,0.4194096530950904,2.2,9.236100170605994,18.43091318311781,-1666.3172538099855,-512.7312419226829,393.6457869326532,-688.5547660308273,-0.0,-0.0,734.3914089039546,0.0,4.0,0.039229885540257414,0.0,0.0,0.11158504564513172,263.9984568888889,-27.40572969000948,0.2435798308112694,7.035908577724374,0.002624600068058348,183.16743561309923,1.2405663298389034,0.39714543470365554,-1764.6674498350912,98.35019602510586,0.16310503636991996,-526.3118532065793,13.58061128389634,0.2930656141155025,681.5060007183902,-287.86021378573696
2025-01-01 01:36:00,0.7924061563924163,0.34381912291180944,0.0,0.013206769273206938,0.0057303187151968235,0.0,0.043310361352451275,0.0,0.6990957950399649,0.0,0.05,0.0,0.0,0.0,0.3292357895784761,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06277405156945293,0.04708053867708968,On,0.0,0,Off,0.007631021792763158,0.0,On,0.00045473037179086673,0.0,On,0.03522460918789725,0,On,0.014436027975442198,0,On,0.3762070012018487,0.28215525090138643,On,0.1280108865758243,0,On,0.11766782771739676,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,14991.173475555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9387.36076,Off,0.0,0.0,38.12074551712892,51.666666666666686,46.10666666666668,0.0,50.584442520144755,0.0,0.0,0.0,38.12074551712892,48.30301559985874,50.584442520144755,47.162302139715734,12.43753247303448,15.634408166472177,0.0,5.620263700544022,4.672204348213543,0.4249572620944838,2.2,9.236100170605994,18.57481811042038,-1677.2969435149223,-513.0746668699132,392.390905977903,-688.1350041558604,-0.0,-0.0,734.3914089039546,0.0,4.0,0.03922060661805467,0.0,0.0,0.11155865278307585,263.9984568888889,-27.681586637673774,0.2436757087281567,7.03404911314766,0.002624790219736254,183.15068901475945,1.2405877328695563,0.3973622578431019,-1774.9536251412082,97.656681626286,0.16310503636991996,-526.6141714721421,13.539504602228853,0.2928685518777883,678.925871636166,-286.534965658263
2025-01-01 01:37:00,0.7924061563924163,0.34381912291180944,0.0,0.013206769273206938,0.0057303187151968235,0.0,0.043310361352451275,0.0,0.6990957950399649,0.0,0.05,0.0,0.0,0.0,0.3292357895784761,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06277405156945293,0.04708053867708968,On,0.0,0,Off,0.007631021792763158,0.0,On,0.00045473037179086673,0.0,On,0.03522460918789725,0,On,0.014436027975442198,0,On,0.3762070012018487,0.28215525090138643,On,0.1280108865758243,0,On,0.11766782771739676,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,14991.173475555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9387.36076,Off,0.0,0.0,38.12372197088272,51.666666666666686,46.10666666666668,0.0,50.581506490182726,0.0,0.0,0.0,38.12372197088272,48.30058381473988,50.581506490182726,47.160122477018454,12.43753247303448,15.629397348675829,0.0,5.637490760337005,4.673633173944691,0.43057298869892746,2.2,9.236100170605994,18.727557273827756,-1687.8945527038072,-513.4194566754459,390.63718415675396,-687.7157304993425,-0.0,-0.0,734.3914089039546,0.0,4.0,0.03921133509773148,0.0,0.0,0.11153228097484305,263.9984568888889,-27.948121130784344,0.2437715520178933,7.0315890117510875,0.002624980350748748,183.13395063697916,1.2406091167901911,0.39757006868874695,-1784.8265802068947,96.93202750308743,0.16310503636991996,-526.9185313763427,13.499074700896832,0.29266893482425843,676.3166578413214,-285.6794736845675
2025-01-01 01:38:00,0.7924061563924163,0.34381912291180944,0.0,0.013206769273206938,0.0057303187151968235,0.0,0.043310361352451275,0.0,0.6990957950399649,0.0,0.05,0.0,0.0,0.0,0.3292357895784761,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06277405156945293,0.04708053867708968,On,0.0,0,Off,0.007631021792763158,0.0,On,0.00045473037179086673,0.0,On,0.03522460918789725,0,On,0.014436027975442198,0,On,0.3762070012018487,0.28215525090138643,On,0.1280108865758243,0,On,0.11766782771739676,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,14991.173475555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9387.36076,Off,0.0,0.0,38.126692704389754,51.666666666666686,46.10666666666668,0.0,50.578570321509545,0.0,0.0,0.0,38.126692704389754,48.29815183974813,50.578570321509545,47.15794259886742,12.43753247303448,15.62439125945059,0.0,5.654010735239903,4.6750703403479985,0.4362408488589508,2.2,9.236100170605994,18.879224363100263,-1698.226752474954,-513.7655225156592,389.22298104932634,-687.2969534609335,-0.0,-0.0,734.3914089039546,0.0,4.0,0.03920207117368738,0.0,0.0,0.11150593077338113,263.9984568888889,-28.215231079920798,0.2438673589839633,7.029734163571863,0.002625170461108005,183.11722031568434,1.240630481153636,0.3977692479595985,-1794.3026226999834,96.0758702250294,0.16310503636991996,-527.2246679605987,13.45914544493948,0.292467326480077,673.6858721356833,-284.462891086357
2025-01-01 01:39:00,0.7924061563924163,0.34381912291180944,0.0,0.013206769273206938,0.0057303187151968235,0.0,0.043310361352451275,0.0,0.6990957950399649,0.0,0.05,0.0,0.0,0.0,0.3292357895784761,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06277405156945293,0.04708053867708968,On,0.0,0,Off,0.007631021792763158,0.0,On,0.00045473037179086673,0.0,On,0.03522460918789725,0,On,0.014436027975442198,0,On,0.3762070012018487,0.28215525090138643,On,0.1280108865758243,0,On,0.11766782771739676,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,14991.173475555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9387.36076,Off,0.0,0.0,38.12965766722979,51.666666666666686,46.10666666666668,0.0,50.575634014513575,0.0,0.0,0.0,38.12965766722979,48.2957196752484,50.575634014513575,47.15576250561581,12.43753247303448,15.619389942451495,0.0,5.669849522440377,4.6765146343027375,0.44195858560805107,2.2,9.236100170605994,19.029244237349644,-1707.7124413566003,-514.1128113426001,387.5895671582024,-686.8786764182589,-0.0,-0.0,734.3914089039546,0.0,4.0,0.039192814929442245,0.0,0.0,0.11147960241625308,263.9984568888889,-28.48348824834602,0.24396312886452856,7.027279119788595,0.002625360550826097,183.10049797041393,1.2406518257702592,0.3979601206273694,-1803.3955744030725,95.68313304647222,0.16310503636991996,-527.5323228131949,13.419511470594733,0.2922638030892918,671.034636445987,-283.4450692877846
2025-01-01 01:40:00,0.7924061563924163,0.34381912291180944,0.0,0.013206769273206938,0.0057303187151968235,0.0,0.043310361352451275,0.0,0.6990957950399649,0.0,0.05,0.0,0.0,0.0,0.3292357895784761,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06277405156945293,0.04708053867708968,On,0.0,0,Off,0.007631021792763158,0.0,On,0.00045473037179086673,0.0,On,0.03522460918789725,0,On,0.014436027975442198,0,On,0.3762070012018487,0.28215525090138643,On,0.1280108865758243,0,On,0.11766782771739676,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,14991.173475555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9387.36076,Off,0.0,0.0,38.13261681492312,51.666666666666686,46.10666666666668,0.0,50.57269756958666,0.0,0.0,0.0,38.13261681492312,48.29328732160881,50.57269756958666,47.15358219761988,12.43753247303448,15.61439343627325,0.0,5.685046907899285,4.677964878167061,0.4477156876724456,2.2,9.236100170605994,19.179206836885896,-1717.018436767615,-514.4611387646014,385.7071432154898,-686.4609023225727,-0.0,-0.0,734.3914089039546,0.0,4.0,0.03918356643918846,0.0,0.0,0.11145329611449091,263.9984568888889,-28.751299744496023,0.24405886097572976,7.024826728409448,0.0026255506199150394,183.08378352759368,1.2406731504721447,0.39814317776293934,-1812.1273330742074,95.1088963065925,0.16310503636991996,-527.8412450799142,13.380106315312783,0.29205873519146863,668.3678906882294,-282.6607474727396
2025-01-01 01:41:00,0.7924061563924163,0.34381912291180944,0.0,0.013206769273206938,0.0057303187151968235,0.0,0.043310361352451275,0.0,0.6990957950399649,0.0,0.05,0.0,0.0,0.0,0.3292357895784761,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06277405156945293,0.04708053867708968,On,0.0,0,Off,0.007631021792763158,0.0,On,0.00045473037179086673,0.0,On,0.03522460918789725,0,On,0.014436027975442198,0,On,0.3762070012018487,0.28215525090138643,On,0.1280108865758243,0,On,0.11766782771739676,0,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,14991.173475555555,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9387.36076,Off,0.0,0.0,38.1355700947104,51.666666666666686,46.10666666666668,0.0,50.56976098712371,0.0,0.0,0.0,38.1355700947104,48.29085477920031,50.56976098712371,47.15140167523862,12.43753247303448,15.609401786656912,0.0,5.6996238559762,4.679419938658059,0.45350176612406107,2.2,9.236100170605994,19.329951647831024,-1726.0033640103393,-514.8102565004289,383.6187838219156,-686.0436347195459,-0.0,-0.0,734.3914089039546,0.0,4.0,0.03917432579038376,0.0,0.0,0.11142701211685843,263.9984568888889,-29.01782253657764,0.24415455452082196,7.0229791276168,0.0026257406683867957,183.0670769034069,1.2406944550606513,0.39831868249465835,-1820.509081635611,94.50571762527159,0.16310503636991996,-528.1511933556149,13.340936855185934,0.2918524899761242,665.6904986670262,-282.0717148451106
