Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.9066976524340198,0.11978261559207455,0.594775,0.015111627540566996,0.001996376926534576,0.009912916666666667,0.01842591774833445,0.1443675680190188,0.6939041666666665,0.05,0.0,0.594775,0.0,0.10519928225874121,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.005264967105263157,0.0,On,0.013160950643071294,0,On,0.004101858340697126,0,On,0.10695419671991893,0.08021564753993918,On,0,0,Off,On,10548.93485483932,21.111111111111143,0.8,4089.878920716235,17.43113701111111,0.6939041666666665,1,13944.90960888889,13944.90960888889,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,10061.424315555556,Off,0.0,0,78.96941631474756,51.666666666666686,46.10666666666668,0.0,51.02096297785943,0.0,0.0,0.0,123.38971299179306,50.10239208876364,51.02096297785943,49.643106644215734,12.43753247303448,20.70438667026165,0.0,9.527742300730283,-1.4612609852885756,2.8,9.236100170605994,9693.387009752601,714.1898976704606,763.0857442602014,-1158.0078335126789,-0.0,-0.0,419.3051488858478,0.0,4.0,0.0496288711415768,0.0,0,0.6422493239884525,263.9984568888889,-116.84516045988849,0.21073790618129584,9.976114485119389,0.0031332741841677367,84.4523172873569,1.2152595209737769,0.3908408042865833,-3426.785323046655,51.09630000088054,0.17608999924545476,977.8910635319478,-214.80531927174644
2025-01-01 00:01:00,0.9066976524340198,0.11978261559207455,0.594775,0.015111627540566996,0.001996376926534576,0.009912916666666667,0.01842591774833445,0.1443675680190188,0.6939041666666665,0.05,0.0,0.594775,0.0,0.10519928225874121,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.005264967105263157,0.0,On,0.013160950643071294,0,On,0.004101858340697126,0,On,0.10695419671991893,0.08021564753993918,On,0,0,Off,On,10548.93485483932,21.111111111111143,0.8,4089.878920716235,17.43113701111111,0.6939041666666665,1,13944.90960888889,13944.90960888889,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,10061.424315555556,Off,0.0,0,78.54326715692126,51.666666666666686,46.10666666666668,0.0,51.0073680751119,0.0,0.0,0.0,122.72385493268946,50.09008810884959,51.0073680751119,49.63144812571845,12.43753247303448,20.850851234215185,0.0,9.640982045365332,-1.3993400810571202,2.8,9.236100170605994,9670.558837348508,651.455630902848,746.0266311179088,-1171.8858153458355,-0.0,-0.0,419.3051488858478,0.0,4.0,0.04981612685356147,0.0,0,0.6446726080904028,263.9984568888889,-125.79535103082603,0.2094830897427348,10.065853711998969,0.0031336813719416746,83.92483625254673,1.2182019690848949,0.3912162684346681,-3487.811528231818,49.38823841843119,0.1757379287272467,961.7544456908362,-215.72781457292737
2025-01-01 00:02:00,0.9066976524340198,0.11978261559207455,0.594775,0.015111627540566996,0.001996376926534576,0.009912916666666667,0.01842591774833445,0.1443675680190188,0.6939041666666665,0.05,0.0,0.594775,0.0,0.10519928225874121,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.005264967105263157,0.0,On,0.013160950643071294,0,On,0.004101858340697126,0,On,0.10695419671991893,0.08021564753993918,On,0,0,Off,On,10548.93485483932,21.111111111111143,0.8,4089.878920716235,17.43113701111111,0.6939041666666665,1,13944.90960888889,13944.90960888889,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,10061.424315555556,Off,0.0,0,78.12908574751503,51.666666666666686,46.10666666666668,0.0,50.99384475014459,0.0,0.0,0.0,122.07669648049223,50.077850525914585,50.99384475014459,49.61985341379958,12.43753247303448,20.992922357862096,0.0,9.746969698718539,-1.3395753576773777,2.8,9.236100170605994,9648.324073192682,592.6484956732465,730.0001124431031,-1185.4102003160601,-0.0,-0.0,419.3051488858478,0.0,4.0,0.04999752911545229,0.0,0,0.6470201424467054,263.9984568888889,-134.50573021642683,0.2076871914905302,10.129741099607005,0.0031340850390806276,83.41191801437753,1.2176132808101858,0.3915673609593074,-3545.0269455608263,47.79652051783789,0.17539744762836085,946.2300022329242,-216.22988978982104
2025-01-01 00:03:00,0.9066976524340198,0.11978261559207455,0.594775,0.015111627540566996,0.001996376926534576,0.009912916666666667,0.01842591774833445,0.1443675680190188,0.6939041666666665,0.05,0.0,0.594775,0.0,0.10519928225874121,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.005264967105263157,0.0,On,0.013160950643071294,0,On,0.004101858340697126,0,On,0.10695419671991893,0.08021564753993918,On,0,0,Off,On,10548.93485483932,21.111111111111143,0.8,4089.878920716235,17.43113701111111,0.6939041666666665,1,13944.90960888889,13944.90960888889,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,10061.424315555556,Off,0.0,0,77.72628963243412,51.666666666666686,46.10666666666668,0.0,50.980391007938586,0.0,0.0,0.0,121.44732755067831,50.06567747530081,50.980391007938586,49.60832070898193,12.43753247303448,21.1308152349603,0.0,9.846247101210425,-1.2816672118620016,2.8,9.236100170605994,9626.669194741786,537.4922037027782,715.0193540797031,-1198.595764011509,-0.0,-0.0,419.3051488858478,0.0,4.0,0.050173373963293987,0.0,0,0.6492957580723561,263.9984568888889,-142.97504497187288,0.20596134128635404,10.191273919031829,0.0031344864331231516,82.91265911413778,1.2170424421223323,0.39189593994775535,-3598.7053148524374,46.31859783898115,0.17506691184629608,931.2350541269044,-216.21570004720127
2025-01-01 00:04:00,0.9066976524340198,0.11978261559207455,0.594775,0.015111627540566996,0.001996376926534576,0.009912916666666667,0.01842591774833445,0.1443675680190188,0.6939041666666665,0.05,0.0,0.594775,0.0,0.10519928225874121,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.005264967105263157,0.0,On,0.013160950643071294,0,On,0.004101858340697126,0,On,0.10695419671991893,0.08021564753993918,On,0,0,Off,On,10548.93485483932,21.111111111111143,0.8,4089.878920716235,17.43113701111111,0.6939041666666665,1,13944.90960888889,13944.90960888889,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,10061.424315555556,Off,0.0,0,77.33435911576437,51.666666666666686,46.10666666666668,0.0,50.96700495051051,0.0,0.0,0.0,120.83493611838182,50.053567183100874,50.96700495051051,49.596848299396065,12.43753247303448,21.26472176215684,0.0,9.939299058675536,-1.2253519332237484,2.8,9.236100170605994,9606.664378383293,485.7359627838928,700.8878721534261,-1211.4555897933835,-0.0,-0.0,419.3051488858478,0.0,4.0,0.05034392577326005,0.0,0,0.6515028762706169,263.9984568888889,-150.12003554849102,0.20430147374802368,10.251270713661743,0.0031348856117787496,82.4264203690952,1.2164886106992645,0.39220366462102185,-3649.092511575008,44.94955364266589,0.1747448683840608,916.6972726965708,-215.80940054314482
2025-01-01 00:05:00,0.21279348576735324,0.11978261559207455,0.0,0.003546558096122554,0.001996376926534576,0.0,0.01842591774833445,0.1443675680190188,0.0,0.05,0.0,0.0,0.0,0.10519928225874121,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.005264967105263157,0.0,On,0.013160950643071294,0,On,0.004101858340697126,0,On,0.10695419671991893,0.08021564753993918,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13944.90960888889,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,10061.424315555556,Off,0.0,0,76.95274871080771,51.666666666666686,46.10666666666668,0.0,50.95368476646094,0.0,0.0,0.0,120.23866986063705,50.04151795637958,50.95368476646094,49.5854345513389,12.43753247303448,21.394843528727392,0.0,10.026564103764764,-1.1704088606302419,2.8,9.236100170605994,-960.4324519094989,-3652.727982998119,687.4465246478082,-1224.004180532686,-0.0,-0.0,419.3051488858478,0.0,4.0,0.050509459478396454,0.0,0,0.6536450549616831,263.9984568888889,-155.73342026266084,0.20270356477020066,10.309855706006125,0.0031352826301318773,81.95253515183931,1.21595090860952,0.39249203263523236,-3696.4118737734034,43.68389077528451,0.17443009897255687,902.5563176975369,-215.1097930497285
2025-01-01 00:06:00,0.21279348576735324,0.11978261559207455,0.0,0.003546558096122554,0.001996376926534576,0.0,0.01842591774833445,0.1443675680190188,0.0,0.05,0.0,0.0,0.0,0.10519928225874121,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.005264967105263157,0.0,On,0.013160950643071294,0,On,0.004101858340697126,0,On,0.10695419671991893,0.08021564753993918,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13944.90960888889,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,10061.424315555556,Off,0.0,0,77.2912370626431,51.666666666666686,46.10666666666668,0.0,50.94042873526558,0.0,0.0,0.0,120.76755791037985,50.0295281871923,50.94042873526558,49.57407791315567,12.43753247303448,21.25666606663502,0.0,9.90445208256327,-1.1166536705885621,2.8,9.236100170605994,-940.9622282856838,-3584.4043264072707,674.5952339476054,-1210.680411814124,-0.0,-0.0,419.3051488858478,0.0,4.0,0.05033367136362191,0.0,0,0.6513701735210579,263.9984568888889,-149.58696535740773,0.2044538364425039,10.24844580507274,0.003135677540505714,82.32510908777424,1.2165213159894568,0.3920884532651054,-3630.2145586526435,45.81023224537298,0.17412158424724303,888.7619081153572,-214.1666741677517
2025-01-01 00:07:00,0.21279348576735324,0.11978261559207455,0.0,0.003546558096122554,0.001996376926534576,0.0,0.01842591774833445,0.1443675680190188,0.0,0.05,0.0,0.0,0.0,0.10519928225874121,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.005264967105263157,0.0,On,0.013160950643071294,0,On,0.004101858340697126,0,On,0.10695419671991893,0.08021564753993918,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13944.90960888889,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,10061.424315555556,Off,0.0,0,77.61772880831023,51.666666666666686,46.10666666666668,0.0,50.92711696628439,0.0,0.0,0.0,121.27770126298473,50.017485679184404,50.92711696628439,49.56267003563441,12.43753247303448,21.122906532197877,0.0,9.790755204350488,-1.0639311209489783,2.8,9.236100170605994,-922.774587006511,-3521.1517155557367,662.2445573497317,-1197.8379526223532,-0.0,-0.0,419.3051488858478,0.0,4.0,0.050163294484942,0.0,0,0.6491653191159822,263.9984568888889,-144.24178327000567,0.20616523974786832,10.189948074624308,0.0031360740602184903,82.68444016219505,1.2170739856314434,0.39171231207203094,-3568.6911910900694,47.53947553433279,0.17381846419634367,875.2717998015765,-213.0272424518447
2025-01-01 00:08:00,0.21279348576735324,0.11978261559207455,0.0,0.003546558096122554,0.001996376926534576,0.0,0.01842591774833445,0.1443675680190188,0.0,0.05,0.0,0.0,0.0,0.10519928225874121,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.005264967105263157,0.0,On,0.013160950643071294,0,On,0.004101858340697126,0,On,0.10695419671991893,0.08021564753993918,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13944.90960888889,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,10061.424315555556,Off,0.0,0,77.93311383686256,51.666666666666686,46.10666666666668,0.0,50.91375145827814,0.0,0.0,0.0,121.77049037009775,50.005392301509886,50.91375145827814,49.55121272312576,12.43753247303448,20.993235164511603,0.0,9.684692128498481,-1.0121113219496112,2.8,9.236100170605994,-905.086529101517,-3462.1999477877125,650.3188615824643,-1185.4400458041723,-0.0,-0.0,419.3051488858478,0.0,4.0,0.0499979282631427,0.0,0,0.6470253078338769,263.9984568888889,-138.95163218319254,0.20784058715167655,10.13277766510667,0.0031364721298086607,83.03151449585884,1.2176102335267196,0.3913610997213431,-3511.396175446587,49.196227658874776,0.17352001837546924,862.050705101525,-211.73184351906076
2025-01-01 00:09:00,0.21279348576735324,0.11978261559207455,0.0,0.003546558096122554,0.001996376926534576,0.0,0.01842591774833445,0.1443675680190188,0.0,0.05,0.0,0.0,0.0,0.10519928225874121,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.005264967105263157,0.0,On,0.013160950643071294,0,On,0.004101858340697126,0,On,0.10695419671991893,0.08021564753993918,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,13944.90960888889,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,10061.424315555556,Off,0.0,0,78.23806166173313,51.666666666666686,46.10666666666668,0.0,50.900334061787966,0.0,0.0,0.0,122.24697134645801,49.99324978467191,50.900334061787966,49.53970764611388,12.43753247303448,20.867404190932408,0.0,9.585618811662483,-0.9610861840061417,2.8,9.236100170605994,-888.0109224107377,-3407.2153431431725,638.7542425199939,-1173.4583900032942,-0.0,-0.0,419.3051488858478,0.0,4.0,0.04983727432936258,0.0,0,0.6449462784706655,263.9984568888889,-133.85768129329136,0.20948180500923813,10.076821141192848,0.003136871694276951,83.36706536363268,1.21813104215481,0.39103274798543086,-3457.9621954295203,50.74685228634838,0.17322564683037883,849.069281563788,-210.31503904379406
