Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.9933909268016387,0.32839898827107133,0.32909562500000006,0.9933909268016388,0.32839898827107133,0.329095625,0.017936592839825502,0.007382,0.5341274381284798,0.3839448958333333,0.05,0.0,0.32909562500000006,0.0,0.0,0.313815654937738,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.0035099780701754383,0.0,0.0003932959663075072,0.0,0.008892387783426464,0.0,0.005140931019916092,0.0,0.012162486174751403,0.0,0.3576297653641572,0.2682223240231178,0.05395163904464596,0.0,0.04959243965876499,0.0,0.0,0.0,7050.0988981670125,18.33333333333337,0.3866666666666667,1049.7196361107663,9.644842048055555,0.3839448958333333,0.48333333333333334,7715.873638444445,15963.876493333333,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10045.012333333334,0.0,0.0,3.361476762719917e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.361476762719917e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.051987104419993,-0.053022473756142635,1.84751993616189,2.621179283889948,2.8,9.236100170605994,3591.9639923855043,316.1126268506305,105.43789415653983,-2442.585251593272,0.0,0.0,555.4850971338478,0.0,2.0,0.12286278917276862,0.0,0.0,1.589972559811872,131.99922844444444,-161.01497168868156,0.22264113493366366,8.400093656268504,0.0027962521011441173,-62.17960927885994,1.2301029401071042,0.0,0.0,37.62844979688881,0.3624556363775999,83.48920717076699,21.948686985772838
2025-01-01 01:00:00,1.013179583812432,0.3272591549982058,0.32909562500000006,1.013179583812432,0.3272591549982058,0.329095625,0.01767334448456234,0.007382,0.5541793434945365,0.3839448958333333,0.05,0.0,0.32909562500000006,0.0,0.0,0.31267582166487246,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05927133018900624,0.044453497641754665,0.0,0.0,0.0032467297149122803,0.0,0.0003932959663075072,0.0,0.008892387783426464,0.0,0.005140931019916092,0.0,0.012162486174751403,0.0,0.3576297653641572,0.2682223240231178,0.06519156384561388,0.0,0.0599241979210077,0.0,0.0,0.0,7050.0988981670125,18.33333333333337,0.3866666666666667,1049.7196361107663,9.644842048055555,0.3839448958333333,0.48333333333333334,7715.873638444445,15963.876493333333,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10045.012333333334,0.0,0.0,3.364406031202015e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.364406031202015e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.022727277284194,-0.06219752848997751,2.669881841320256,3.427905201752947,2.5,9.236100170605994,3724.384554438089,-1053.2420652560554,-419.31025360312634,-2310.5675959342166,0.0,0.0,553.7020710814306,0.0,2.0,0.11424260322994752,0.0,0.0,1.4784183683284884,131.99922844444444,-158.82903924273572,0.2218175487628053,8.368463251631981,0.002780582105076494,-39.271173464265694,1.230297782990121,0.0,0.0,37.10695632093244,0.3624556363775999,-438.8833613903911,19.57310778726478
2025-01-01 02:00:00,0.9900881230520675,0.3261193217253403,0.32909562500000006,0.9900881230520674,0.3261193217253403,0.329095625,0.01767334448456234,0.007382,0.5310878827341717,0.3839448958333333,0.05,0.0,0.32909562500000006,0.0,0.0,0.31153598839200697,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.0032467297149122803,0.0,0.0003932959663075072,0.0,0.008892387783426464,0.0,0.005140931019916092,0.0,0.012162486174751403,0.0,0.3576297653641572,0.2682223240231178,0.05395163904464596,0.0,0.04959243965876499,0.0,0.0,0.0,7050.0988981670125,18.33333333333337,0.3866666666666667,1049.7196361107663,9.644842048055555,0.3839448958333333,0.48333333333333334,7715.873638444445,15963.876493333333,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10045.012333333334,0.0,0.0,3.364458870317814e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.364458870317814e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.022206357367576,-0.06174327877128535,1.8224000483680742,3.0543297459237073,1.6500000000000001,9.236100170605994,3750.32843213094,-1317.8635139302096,-647.2805087067684,-2295.1554728149763,0.0,0.0,552.1822933842766,0.0,2.0,0.10705268291307773,0.0,0.0,1.3853733049042687,131.99922844444444,-146.77750697197033,0.22133093780258445,8.360991267605096,0.0027743670446036465,-4.896627510728754,1.2303045951955143,0.0,0.0,42.22903490227743,0.3624556363775999,-666.3498758137555,19.069367106987087
2025-01-01 03:00:00,0.9967250503479487,0.32497948845247476,0.31774750000000007,0.9967250503479486,0.32497948845247476,0.3177475,0.01749784558105357,0.007382,0.5511397881002283,0.3707054166666666,0.05,0.0,0.31774750000000007,0.0,0.0,0.3103961551191414,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05623177479469822,0.042173831096023656,0.0,0.0,0.003071230811403509,0.0,0.0003932959663075072,0.0,0.008892387783426464,0.0,0.005140931019916092,0.0,0.012162486174751403,0.0,0.3576297653641572,0.2682223240231178,0.06519156384561388,0.0,0.0599241979210077,0.0,0.0,0.0,6806.9920396095295,18.33333333333337,0.37333333333333335,1013.5224072793606,9.312261287777778,0.3707054166666666,0.4666666666666667,7449.809030222223,15963.876493333333,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10045.012333333334,0.0,0.0,3.364559594882305e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.364559594882305e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.021178794147616,-0.06364458460775353,1.762476415265949,2.7994360600857617,1.6500000000000001,9.236100170605994,3466.556156635126,-819.7074784563858,-526.4393818201764,-2387.7325197638474,0.0,0.0,550.4870167836139,0.0,2.0,0.11152230247190992,0.0,0.0,1.4432148409721859,131.99922844444444,-141.79197207226352,0.22116044833622822,8.357744670752782,0.002772034801097278,-49.340371813488474,1.2303107238628406,0.0,0.0,40.73201517058848,0.3624556363775999,-545.5298992065586,19.090517386382164
2025-01-01 04:00:00,1.0993422900116863,0.3238396551796093,0.34044375000000004,1.0993422900116863,0.3238396551796092,0.34044375000000004,0.01749784558105357,0.007382,0.6272780694306326,0.397184375,0.05,0.0,0.34044375000000004,0.0,0.0,0.30925632184627594,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.003071230811403509,0.0,0.0003932959663075072,0.0,0.008892387783426464,0.0,0.005140931019916092,0.0,0.012162486174751403,0.0,0.3576297653641572,0.2682223240231178,0.10565529312909833,0.0,0.09711852766508144,0.0,0.0,0.0,7293.205756724496,18.33333333333337,0.4,1085.916864942172,9.977422808333333,0.397184375,0.5,7981.938246666667,15963.876493333333,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10045.012333333334,0.0,0.0,3.362369248410207e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.362369248410207e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.043092652839377,-0.05602514124217587,0.7698940019017354,2.628954475943455,0.55,9.236100170605994,3609.595999275639,-2230.6961423763523,-972.6268205937915,-2639.7214410935826,0.0,0.0,548.9672390864598,0.0,2.0,0.11482774007959157,0.0,0.0,1.4859906490892691,131.99922844444444,-134.2144040968346,0.21930752005693196,8.343220991749483,0.0027538113546036135,7.684486137960691,1.229654338770138,0.0,0.0,49.32371682794862,0.3624556363775999,-991.8718494505715,19.245028856779957
2025-01-01 05:00:00,1.232616007686172,0.3487766950910113,0.35454612757278564,1.232616007686172,0.3487766950910113,0.35454612757278564,0.034148284415850196,0.007382,0.7571408274369886,0.3839448958333333,0.05,0.0254505025727856,0.32909562500000006,0.0,0.0,0.33419336175767794,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.0034222286184210525,0.0,0.0008376486097827234,0.0,0.018939162621902206,0.0,0.010949244565744214,0.0,0.022489125379729007,0.0,0.3908791519126931,0.2931593639345198,0.15061499233297,0.0,0.13844556071405228,0.0,0.0,0.0,7050.0988981670125,18.33333333333337,0.3866666666666667,1049.7196361107663,9.644842048055555,0.3839448958333333,0.48333333333333334,7715.873638444445,15963.876493333333,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10045.012333333334,562.6924051603157,76.22492619348628,3.363113949769551e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.20574330694690282,562.6924051603157,562.6924051603157,3.363113949769551e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.03566071432066,-0.06620979939414492,-0.15977802066278185,1.4486256184778898,-0.25000000000000006,9.236100170605994,3359.818974352325,-1114.3556183805688,-789.8704149365134,-2759.1452353250406,0.0,0.0,606.8662466163726,0.0,2.0,0.11459694667766897,0.0,0.0,1.4830039418973417,131.99922844444444,-127.98115547261708,0.22078884686146202,8.357486594521301,0.0027725001930831187,22.380074955449615,1.2290549424313781,0.0,0.0,51.33193044859522,0.3624556363775999,-811.0673602500651,21.196945313551705
2025-01-01 06:00:00,1.2450089235317578,0.3600050601695421,0.4153859465009713,1.2450089235317578,0.36000506016954203,0.41538594650097127,0.05380544800315697,0.007382,0.736637100528601,0.397184375,0.05,0.07494219650097127,0.34044375000000004,0.0,0.0,0.34542172683620875,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.0038609758771929823,0.0,0.0013615778711872982,0.0,0.030785157909458658,0.0,0.017797736345318036,0.0,0.03015761115972164,0.0,0.4028107499564262,0.3021080624673196,0.12813514273103416,0.0,0.11778204418956686,0.0,0.0,0.0,7293.205756724496,18.33333333333337,0.4,1085.916864942172,9.977422808333333,0.397184375,0.5,7981.938246666667,15963.876493333333,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10045.012333333334,1656.9183526544798,224.45385432870222,3.365310076143639e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.6058369689902284,1656.9183526544798,1656.9183526544798,3.365310076143639e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.013668595962947,-0.06593875708777291,0.47495517959832007,1.9750857392312402,0.3,9.236100170605994,3674.6011336155334,-1538.8360160813872,-777.0528626562784,-2660.335705272454,0.0,0.0,635.1279147142072,0.0,1.8,0.11427686471247171,0.0,0.0,1.4788617476253345,118.7993056,-134.75568120581573,0.22017390411784474,8.333797937136932,0.0027610144182362785,-57.54163263055996,1.2291560841156468,0.0,0.0,48.658841295692135,0.3624556363775999,-797.8294678970836,20.776605240805317
2025-01-01 07:00:00,1.0199576345867265,0.32839898827107133,0.35179187500000003,1.0199576345867265,0.32839898827107133,0.35179187500000003,0.018024342291579887,0.007382,0.5341274381284798,0.41042385416666666,0.05,0.0,0.35179187500000003,0.0,0.0,0.313815654937738,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.0035977275219298247,0.0,0.0003932959663075072,0.0,0.008892387783426464,0.0,0.005140931019916092,0.0,0.012162486174751403,0.0,0.3576297653641572,0.2682223240231178,0.05395163904464596,0.0,0.04959243965876499,0.0,0.0,0.0,7536.312615281979,18.33333333333337,0.41333333333333333,1122.1140937735777,10.31000356861111,0.41042385416666666,0.5166666666666667,8248.00285488889,15963.876493333333,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10045.012333333334,0.0,0.0,3.3647453573987856e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.3647453573987856e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.019320248854907,-0.06987292138570643,-0.36144847605439523,1.4724437944847855,-0.55,9.236100170605994,3510.713930656945,-1869.2634993799459,-944.617266050973,-2878.0590989964335,0.0,0.0,489.57323236338004,9.01075112400765,1.0,0.1174978614374326,0.0,0.0,1.5205448027017596,65.99961422222222,-129.85029493558352,0.21883907113435697,8.317889925855633,0.002745133347334745,-29.52063495912118,1.229144108398166,0.0,0.0,53.847235153910795,0.3624556363775999,-966.1575581564931,21.54029210552012
2025-01-01 08:00:00,1.0470788760996699,0.3295388215439368,0.37448812500000006,1.0470788760996699,0.3295388215439368,0.374488125,0.01714684777403603,0.007382,0.5356472158256338,0.43690281249999996,0.05,0.0,0.37448812500000006,0.0,0.0,0.3149554882106035,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.002720233004385965,0.0,0.0003932959663075072,0.0,0.008892387783426464,0.0,0.005140931019916092,0.0,0.012162486174751403,0.0,0.3576297653641572,0.2682223240231178,0.05395163904464596,0.0,0.04959243965876499,0.0,0.0,0.0,8022.526332396945,18.33333333333337,0.44000000000000006,1194.508551436389,10.975165089166667,0.43690281249999996,0.55,8780.132071333333,15963.876493333333,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10045.012333333334,0.0,0.0,3.361972955041716e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.361972955041716e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.04707322838715,-0.05498818395356887,-1.203328246025134,0.781902339423928,-1.4,9.236100170605994,3735.8817321738256,-2014.0538865820113,-1022.7125090168864,-3133.3580230584903,0.0,0.0,444.0157855874346,635.9063197556194,0.3,0.12186300513228807,0.0,0.0,1.577034312187796,19.799884266666666,7.202903727325384,0.21876366292982213,8.33772376004704,0.0027477409252847002,44.94799241487831,1.229602253964692,0.0,0.0,58.09148106526104,0.3624556363775999,-1045.409109690136,22.696600673249527
2025-01-01 09:00:00,0.9720227796592662,0.3295388215439368,0.32909562500000006,0.9720227796592662,0.3295388215439368,0.329095625,0.016620351063509713,0.007382,0.5140755327624232,0.3839448958333333,0.05,0.0,0.32909562500000006,0.0,0.0,0.3149554882106035,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0021937362938596492,0.0,0.0003932959663075072,0.0,0.008892387783426464,0.0,0.005140931019916092,0.0,0.012162486174751403,0.0,0.3576297653641572,0.2682223240231178,0.042711714243678055,0.0,0.039260681396522286,0.0,0.0,0.0,7050.0988981670125,18.33333333333337,0.3866666666666667,1049.7196361107663,9.644842048055555,0.3839448958333333,0.48333333333333334,7715.873638444445,15963.876493333333,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10045.012333333334,0.0,0.0,3.3650491823146294e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.3650491823146294e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.016273508445483,-0.06412197911756205,-0.8131470754939812,0.7797342702245271,-0.85,9.236100170605994,3349.1856016124325,-1219.768670165567,-757.5461564863872,-2983.4218753272003,0.0,0.0,423.6894046102416,1783.1851934345564,0.0,0.11968691601485727,0.0,0.0,1.5488734507283115,0.0,268.83895379578223,0.2213363790909798,8.357084540198137,0.00277343226941759,143.91284028316417,1.230330336969509,0.0,0.0,53.325036558623324,0.3624556363775999,-780.0240788863223,22.477922399935032
