Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.344681286446885,0.10710099180234613,0.15356756756756756,0.34468128644688495,0.1071009918023461,0.15356756756756756,0.011820404700412433,0.12749369424647253,0.1553671875,0.05,0.0,0.15356756756756756,0.0,0.09251765846901278,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.0031326663011695902,0.0,0.008687738399242842,0.0,0.004136816287788793,0.0,0.09004536500028101,0.06753402375021074,3236.3179621715203,19.222222222222253,0.4625,1082.1243586618134,4.500621765765766,0.1553671875,0.5,4163.075133333334,8326.150266666667,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6242.707737777778,0.0,0.0,43.75690065286903,51.66666666666668,46.10666666666668,0.0,50.36572493247885,0.0,0.0,0.0,68.37015727010785,47.795390278777774,50.36572493247885,46.510222951927254,12.43753247303448,18.96786940722569,-0.044406923962203554,1.4129654952883295,2.8,9.236100170605994,3142.7461419484694,-528.5890891904271,-386.68362062233024,0.0,0.0,331.00976606353197,0.0,3.0,0.018348966380459096,0.0,0.0,0.33098119703106743,197.99884266666666,-37.89796566425275,0.2587979913073401,9.564701316946476,0.003446008900226295,91.96623246956769,1.2257657659495242,0.0,0.0,75.66148914204483
2025-01-01 01:00:00,0.34361354865033716,0.10647640093437603,0.1916190736755685,0.34361354865033716,0.10647640093437605,0.1916190736755685,0.011585454727824712,0.12666090642251246,0.1553671875,0.05,0.038051506108000926,0.15356756756756756,0.0,0.09189306760104271,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032478725134442644,0.024359043850831975,0.0,0.0,0.0028977163285818707,0.0,0.008687738399242842,0.0,0.004136816287788793,0.0,0.09004536500028101,0.06753402375021074,3236.3179621715203,19.222222222222253,0.4625,1082.1243586618134,4.500621765765766,0.1553671875,0.5,4163.075133333334,8326.150266666667,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6242.707737777778,879.2133333333333,0.0,46.11371705748618,51.66666666666668,46.10666666666668,0.0,50.84820680352259,0.0,0.0,879.2133333333333,72.05268290232216,49.31267683904282,50.85079404263512,48.54232461769041,12.43753247303448,18.93457280834404,-0.055689802699338625,2.545987491510757,2.5,9.236100170605994,3158.173208042298,-3024.0852668207867,-366.77153954276116,0.0,0.0,329.94202826698415,0.0,3.0,0.017130379732140204,0.0,0.0,0.3090001622859064,197.99884266666666,-41.315242853445376,0.262107716210646,9.591248409512703,0.003482859292940089,94.96841040110293,1.2259377613098568,0.0,0.0,72.86548834660626
2025-01-01 02:00:00,0.3381591151570855,0.10981733103394506,0.1433297297297297,0.3381591151570855,0.10981733103394507,0.1433297297297297,0.011585454727824712,0.1315642854292608,0.145009375,0.05,0.0,0.1433297297297297,0.0,0.09523399770061174,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.0028977163285818707,0.0,0.008687738399242842,0.0,0.004585621828445125,0.0,0.0953327262903331,0.0714995447177498,3020.5634313600854,19.222222222222253,0.4316666666666667,1009.9827347510259,4.200580314714715,0.145009375,0.4666666666666667,3885.5367911111116,8326.150266666667,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6242.707737777778,0.0,0.0,50.19952300089541,51.66666666666668,46.10666666666668,0.0,52.14281590378508,0.05399053442436276,148.56727751764396,0.0,78.43675468889909,52.08135640904141,52.169112168301915,52.024330397152745,12.43753247303448,18.903189938341335,-0.05955796699367877,1.7014881810386067,1.6500000000000001,9.236100170605994,2953.8828052468734,-3861.8482392934334,-363.7158264018679,0.0,0.0,334.47529198342886,0.0,3.0,0.016096871885719656,0.0,0.0,0.2903576046040979,197.99884266666666,-37.440091694773415,0.26556024641525255,9.62088943789205,0.003522128695115786,99.99413002708154,1.2260403604170103,0.0,0.0,86.55894452416784
2025-01-01 03:00:00,0.34264714548874076,0.10955324207211493,0.14844864864864865,0.3426471454887408,0.10955324207211493,0.14844864864864862,0.011428821412766233,0.13103004282597458,0.15018828125,0.05,0.0,0.14844864864864865,0.0,0.0949699087387816,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030813149486522508,0.023109862114891876,0.0,0.0,0.0027410830135233917,0.0,0.008687738399242842,0.0,0.004403497840932411,0.0,0.09581339549851964,0.07186004662388971,3128.440696765803,19.222222222222253,0.4470833333333334,1046.0535467064196,4.350601040240241,0.15018828125,0.48333333333333334,4024.3059622222227,8326.150266666667,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6242.707737777778,0.0,0.0,47.94123150304055,51.66666666666668,46.10666666666668,0.0,51.48462900999821,0.027314960492827257,74.49437248579736,0.0,74.90817422350086,50.562350008367424,51.48462900999821,50.10121050755205,12.43753247303448,18.909614829772657,-0.06297622273461562,1.6213853344534426,1.6500000000000001,9.236100170605994,3048.551952867072,-2811.0032885062305,-377.7194232579408,0.0,0.0,333.7507692205111,0.0,3.0,0.016731928821788332,0.0,0.0,0.30181284957673776,197.99884266666666,-35.92008986130124,0.2683919106745077,9.667386754827275,0.0035612557868475677,89.61356314068642,1.2259846497594389,0.0,0.0,86.77778965641302
2025-01-01 04:00:00,0.39274761436339845,0.10460262833046591,0.20475675675675678,0.3927476143633985,0.10460262833046591,0.20475675675675675,0.011428821412766233,0.12416254295063224,0.20715625000000001,0.05,0.0,0.20475675675675678,0.0,0.09001929499713257,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.0027410830135233917,0.0,0.008687738399242842,0.0,0.004136816287788793,0.0,0.09004536500028101,0.06753402375021074,4315.090616228694,20.0555555555556,0.6166666666666667,1442.832478215751,6.000829021021021,0.20715625000000001,0.6666666666666666,5550.766844444444,8326.150266666667,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6242.707737777778,0.0,0.0,45.8413220586885,51.66666666666668,46.10666666666668,0.0,50.97266383523137,0.0,0.0,0.0,71.62706571670077,49.95340325187206,50.97266383523137,49.44377296019241,12.43753247303448,19.69527080047143,-0.09610794168186759,0.6527119833602675,0.55,9.236100170605994,4151.296043238002,-5525.153398472502,-443.6495367940418,0.0,0.0,327.28703148004547,0.0,3.0,0.017624696034686377,0.0,0.0,0.31791670821750395,197.99884266666666,-47.43206767669505,0.25789046753994044,10.053595444436013,0.0035950167381466266,92.46414803229708,1.2220979656807875,0.0,0.0,99.30497411180146
2025-01-01 05:00:00,0.35680853724351547,0.10460262833046591,0.16892432432432433,0.35680853724351547,0.10460262833046591,0.1689243243243243,0.011742088042883193,0.12416254295063224,0.17090390625,0.05,0.0,0.16892432432432433,0.0,0.09001929499713257,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.003054349643640351,0.0,0.008687738399242842,0.0,0.004136816287788793,0.0,0.09004536500028101,0.06753402375021074,3559.9497583886723,20.0555555555556,0.50875,1190.3367945279947,4.9506839423423425,0.17090390625,0.55,4579.382646666667,8326.150266666667,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6242.707737777778,0.0,0.0,45.100441219297046,51.66666666666668,46.10666666666668,0.0,50.50087092620663,0.0,0.0,0.0,70.46943940515163,49.52860143807967,50.50087092620663,49.04246669401619,12.43753247303448,19.75845033294725,-0.05709623270889974,-0.3278105429156094,-0.25000000000000006,9.236100170605994,3389.40811951542,-3552.160169676308,-464.6748655912775,0.0,0.0,327.60029811016244,0.0,3.0,0.017640743863417296,0.0,0.0,0.31820618117488897,197.99884266666666,-33.467071392137434,0.259579508774756,10.12199986418006,0.0036352672971727657,93.10384854881177,1.2211904603887902,0.0,0.0,105.60985331017537
2025-01-01 06:00:00,0.3588656961790818,0.10585181006640601,0.16892432432432433,0.35886569617908176,0.10585181006640601,0.1689243243243243,0.01213367133052939,0.1258281185985524,0.17090390625,0.05,0.0,0.16892432432432433,0.0,0.09126847673307267,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.0034459329312865493,0.0,0.008687738399242842,0.0,0.004136816287788793,0.0,0.09004536500028101,0.06753402375021074,3559.9497583886723,20.0555555555556,0.50875,1190.3367945279947,4.9506839423423425,0.17090390625,0.55,4579.382646666667,8326.150266666667,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6242.707737777778,0.0,0.0,44.47759655265746,51.66666666666668,46.10666666666668,0.0,50.03623376008465,0.0,0.0,0.0,69.49624461352728,49.10971779377053,50.03623376008465,48.64645981061347,12.43753247303448,19.749589250506435,-0.061001077877468175,0.3490686187992735,0.3,9.236100170605994,3407.1874266018185,-4196.876539891577,-449.7971371982167,0.0,0.0,329.65745704572873,0.0,3.0,0.017596549445282217,0.0,0.0,0.31740899613933193,197.99884266666666,-32.62265163436573,0.26207927481205284,10.154460606845861,0.00366844699683266,80.04287833132169,1.2212030395227709,0.0,0.0,97.60708252101239
2025-01-01 07:00:00,0.3914259815390759,0.11383036071695786,0.16892432432432433,0.39142598153907593,0.11383036071695786,0.1689243243243243,0.028644204956076582,0.1418778703329993,0.17090390625,0.05,0.0,0.16892432432432433,0.0,0.09924702738362452,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.00321098295869883,0.0,0.025433221997377752,0.0,0.009548500488166585,0.0,0.09901785688643,0.07426339266482247,3559.9497583886723,20.0555555555556,0.50875,1190.3367945279947,4.9506839423423425,0.17090390625,0.55,4579.382646666667,8326.150266666667,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6242.707737777778,0.0,0.0,43.78465500210724,51.66666666666668,46.10666666666668,0.0,49.571087114951084,0.02892619000958174,74.49437248579736,0.0,68.41352344079256,48.644960313675845,49.571087114951084,48.18189691303823,12.43753247303448,19.73912521787451,-0.0634747446900714,-0.4927719335894819,-0.55,9.236100170605994,3411.1188123682227,-4896.197414398127,-482.90005348416963,0.0,0.0,361.5896679736924,4.936276722375838,3.0,0.018043872742799272,0.0,0.0,0.32547787573735404,197.99884266666666,-27.520560509972654,0.26459990544596584,10.185978111403692,0.0037015075134229484,86.72504493756468,1.2212223473426136,0.0,0.0,106.4645195899201
2025-01-01 08:00:00,0.4245033689003909,0.12247611899654101,0.2094672127350065,0.4245033689003909,0.122476118996541,0.2094672127350065,0.04732033884196859,0.16145803005842235,0.165725,0.05,0.045661807329601116,0.1638054054054054,0.0,0.10789278566320766,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0024278163834064326,0.0,0.04489252245856216,0.0,0.01760098250747873,0.0,0.10971274676858082,0.0822845600764356,3452.072492982955,20.0555555555556,0.49333333333333335,1154.265982572601,4.800663216816817,0.165725,0.5333333333333333,4440.613475555556,8326.150266666667,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6242.707737777778,1055.056,0.0,43.25402952697245,51.66666666666668,46.10666666666668,0.0,49.36510025221947,0.14184754421198648,371.94502811154837,1055.056,67.58442113589446,48.27181786514346,49.36576220893264,47.72451471489229,12.43753247303448,19.758766657323708,-0.05407509775135484,-1.3525442129446563,-1.4,9.236100170605994,3378.120709126584,-5063.4188033047985,-521.9260425901654,0.0,0.0,399.09731929325693,317.7111074719736,3.0,0.018655437592203766,0.0,0.0,0.33650936719692687,197.99884266666666,48.876939440537555,0.2670305397897268,10.239182121228096,0.003738572970676061,99.79346978310605,1.2216865576944376,0.0,0.0,113.2939528453688
2025-01-01 09:00:00,0.40302942264156544,0.12082381859339972,0.14844864864864865,0.4030294226415655,0.12082381859339973,0.14844864864864862,0.043326001412313304,0.15951513997925212,0.15018828125,0.05,0.0,0.14844864864864865,0.0,0.1062404852600664,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.001957916438230994,0.0,0.0413680849740823,0.0,0.017861159632496897,0.0,0.10750967956439245,0.08063225967329431,3128.440696765803,20.0555555555556,0.4470833333333334,1046.0535467064196,4.350601040240241,0.15018828125,0.48333333333333334,4024.3059622222227,8326.150266666667,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6242.707737777778,0.0,0.0,47.4742038819667,51.66666666666668,46.10666666666668,0.0,51.926499618354136,0.028437452266628038,78.70904702530498,0.0,74.17844356557298,51.09960998249954,51.926499618354136,50.686165164572245,12.43753247303448,19.752023965959587,-0.053208517123729614,-0.9487038993541533,-0.85,9.236100170605994,3153.14947265088,-3628.167255577265,-499.5628703261296,0.0,0.0,346.04208280205796,827.6810853093915,2.28375,0.018360022129565532,0.0,0.0,0.3311806221647479,150.72661897999998,178.2295634091485,0.26998544587749396,10.281995170058966,0.003776682138144864,80.9344909982821,1.2222999271212498,0.0,0.0,105.821276090651
