Metric,Value
Total Electric Energy (kWh),10.03477834725467
Total Gas Energy (therms),3.406749222355985
Average Electric Power (kW),0.4181157644689446
Peak Electric Power (kW),0.9244255561214028
Lighting Electric Energy (kWh),1.1850384886713257
Other Electric Energy (kWh),4.480249233583343
HVAC Heating Electric Energy (kWh),3.1694906250000003
HVAC Cooling Electric Energy (kWh),1.2
Water Heating Gas Energy (therms),0.2739708439776067
HVAC Heating Gas Energy (therms),3.1327783783783785
Average Temperature - Indoor (C),19.43438989705423
Unmet Heating Load (C-hours),1.4202668507952512
Unmet Cooling Load (C-hours),0.0
Total HVAC Heating Delivered (kWh),66.02088642829901
Average HVAC Heating COP (-),0.925
Average HVAC Heating Duct Efficiency (-),0.7494178969483157
Total HVAC Cooling Delivered (kWh),0.0
Average HVAC Cooling COP (-),0.0
Total Hot Water Unmet Demand (kWh),0.0
