Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.48246736953156477,0.17825140169628492,0.07183541666666667,0.4824673695315647,0.17825140169628492,0.07183541666666667,0.0280142093355862,0.3706451740848674,0.08380798611111111,0.0,0.07183541666666667,0.0,0.17825140169628492,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004021034356725146,0.0,0.023993174978861054,0.0,0.02943255978640989,0.0,0.20260378511251742,0.151952838834388,0.05395163904464596,0.0,0.04959243965876499,0.0,0.0,0.0,1277.1920523832116,17.77777777777783,0.06666666666666667,490.84676409826983,2.105288537962963,0.08380798611111111,0.08333333333333333,1684.2308303703705,20210.769964444444,0.0,0.0,79.75707738349699,51.66666666666668,46.10666666666668,0.0,49.52513537278646,0.03728220559060819,97.30113255160761,0.0,124.62043341171403,48.15353745413008,49.52513537278646,47.4677384948019,12.43753247303448,18.472813946239327,-0.020473680842156304,8.349808219739371,-0.5918069698923887,2.8,9.236100170605994,-133.70754028256658,-3291.219322736512,888.3423310112962,-1763.7679167188965,0.0,0.0,412.93226820361093,0.0,2.0,0.08616889799997987,0.0,0.0,0.8064556310849561,131.99922844444444,-60.063944150492944,0.21598140843941843,8.573430122643044,0.002778582864430569,-9.185645320616832,1.2283570642338297,0.5349956068151677,-3870.558778600403,88.49269176562163,0.2439749386724491,1084.347366321658,-196.00503531036182
2025-01-01 01:00:00,0.6804625481668515,0.17693457619389794,0.24424041666666665,0.6804625481668515,0.17693457619389794,0.24424041666666668,0.01954976766638377,0.37596562772269,0.28494715277777777,0.0,0.24424041666666665,0.0,0.17693457619389794,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.0037194567799707597,0.0,0.01583031088641301,0.0,0.014937097697537795,0.0,0.2017246365380647,0.15129347740354848,0.06519156384561388,0.0,0.0599241979210077,0.0,0.0,0.0,4342.45297810292,17.77777777777783,0.22666666666666668,1668.8789979341173,7.157981029074074,0.28494715277777777,0.2833333333333333,5726.384823259259,20210.769964444444,0.0,0.0,80.20620026965041,51.66666666666668,46.10666666666668,0.0,48.66683037379661,0.0,0.0,0.0,125.32218792132875,47.32149152204216,48.66683037379661,46.64882209616494,12.43753247303448,17.477203696205002,-0.05627535362548113,8.689078327805582,1.0794037531228706,2.5,9.236100170605994,3121.022455115659,-1601.0496538649465,199.10135970369035,-1523.3877248968527,0.0,0.0,388.2781375092321,0.0,2.0,0.0780777186054035,0.0,0.0,0.730730197241341,131.99922844444444,-86.32093559964015,0.2293514403722676,8.106964495434879,0.0027778031351129925,5.4561232087741205,1.232609251603727,0.42440070614206854,-3338.190351915704,68.26170011664011,0.17671732952355076,362.60230748629016,-163.50094778259978
2025-01-01 02:00:00,0.6482858611568126,0.16440860636723856,0.3050647851180925,0.6482858611568125,0.16440860636723856,0.30506478511809254,0.01589174459037494,0.3306853665664377,0.30170875,0.04645728511809253,0.2586075,0.0,0.16440860636723856,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0037194567799707597,0.0,0.01217228781040418,0.0,0.007929812706708634,0.0,0.1858999621979154,0.1394249716484365,0.05395163904464596,0.0,0.04959243965876499,0.0,0.0,0.0,4597.891388579562,17.77777777777783,0.24000000000000002,1767.0483507537713,7.579038736666666,0.30170875,0.3,6063.230989333333,20210.769964444444,1055.056,0.0,90.6778179686448,51.66666666666668,46.10666666666668,0.0,51.670685664164964,0.0733152544994081,195.07806526239176,1055.056,141.6840905760075,51.25063094924439,51.670685664164964,51.0406035917841,12.43753247303448,17.513532483024296,-0.05064833789401716,9.472845690709015,1.391090449346063,1.6500000000000001,9.236100170605994,3317.3849388419067,-1277.698418783176,-125.98738591896658,-1525.534505816784,0.0,0.0,362.01926354399205,0.0,2.0,0.0734448951700473,0.0,0.0,0.6873715535313308,131.99922844444444,-116.99120746486346,0.2290944520867715,8.1280655035125,0.0027810546177917264,25.958231282043837,1.232452818313281,0.30334385129237906,-3095.8662417751448,51.11947223819722,0.10659452771591282,46.14754649639099,-172.13493241535755
2025-01-01 03:00:00,0.6600456277408484,0.15907567033155612,0.2586075,0.6600456277408485,0.15907567033155612,0.2586075,0.01487843892967688,0.3434584388111717,0.30170875,0.0,0.2586075,0.0,0.15907567033155612,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.003518405062134503,0.0,0.011360033867542378,0.0,0.006241783269141945,0.0,0.1796659995790687,0.13474949968430153,0.06519156384561388,0.0,0.0599241979210077,0.0,0.0,0.0,4597.891388579562,17.77777777777783,0.24000000000000002,1767.0483507537713,7.579038736666666,0.30170875,0.3,6063.230989333333,20210.769964444444,0.0,0.0,89.44098550818376,51.66666666666668,46.10666666666668,0.0,51.195089514150936,0.0,0.0,0.0,139.7515398565371,50.82700833014972,51.195089514150936,50.64296773814911,12.43753247303448,17.50769806828617,-0.0568924999005949,9.384944904447623,1.187956317027712,1.6500000000000001,9.236100170605994,3232.0208034668603,-1813.4062927025993,-68.58220482101157,-1585.3781586997986,0.0,0.0,352.64372444813665,0.0,2.0,0.07644000202139867,0.0,0.0,0.7154027903468928,131.99922844444444,-133.13615086103928,0.2295720600140992,8.13087744509452,0.0027858005194436293,-6.2525453625321115,1.2324741340475565,0.36615585599552875,-3634.002027693632,53.54738423726095,0.13360005143796438,114.65764008700484,-183.23984490801638
2025-01-01 04:00:00,0.7368270680063436,0.1584182062600087,0.2586075,0.7368270680063436,0.1584182062600087,0.2586075,0.01487843892967688,0.42023987907666666,0.30170875,0.0,0.2586075,0.0,0.1584182062600087,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.003518405062134503,0.0,0.011360033867542378,0.0,0.006241783269141945,0.0,0.1796659995790687,0.13474949968430153,0.10565529312909833,0.0,0.09711852766508144,0.0,0.0,0.0,4597.891388579562,17.77777777777783,0.24000000000000002,1767.0483507537713,7.579038736666666,0.30170875,0.3,6063.230989333333,20210.769964444444,0.0,0.0,87.2844666423876,51.66666666666668,46.10666666666668,0.0,50.30210197635596,0.0,0.0,0.0,136.38197912873062,50.00047949918335,50.30210197635596,49.84966826059704,12.43753247303448,17.48255990514356,-0.055301553694151254,9.08775896586937,1.209885625387691,0.55,9.236100170605994,3062.272461349721,-1658.8614917718558,-219.42630027857305,-1751.79198254447,0.0,0.0,351.7671056860734,0.0,2.0,0.07869539460393563,0.0,0.0,0.7365110334683795,131.99922844444444,-135.59405037144418,0.22951225039927511,8.110976178005483,0.0027820837711935442,29.262675928961873,1.2320049070108268,0.33361317148508923,-3482.444883975362,56.5350414497347,0.13884922392339352,-42.00333011073924,-177.42297016783382
2025-01-01 05:00:00,0.8905622925837473,0.1584182062600087,0.3160758333333334,0.8905622925837473,0.1584182062600087,0.31607583333333333,0.015280542365349394,0.5065266113295092,0.36875513888888883,0.0,0.3160758333333334,0.0,0.1584182062600087,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.0039205084978070175,0.0,0.011360033867542378,0.0,0.006241783269141945,0.0,0.1796659995790687,0.13474949968430153,0.15061499233297,0.0,0.13844556071405228,0.0,0.0,0.0,5619.645030486132,17.77777777777783,0.29333333333333333,2159.725762032387,9.263269567037037,0.36875513888888883,0.36666666666666664,7410.615653629629,20210.769964444444,0.0,0.0,85.21373557363104,51.66666666666668,46.10666666666668,0.0,49.43283110700096,0.0,0.0,0.0,133.1464618337985,49.194372628172566,49.43283110700096,49.07514338875838,12.43753247303448,17.44598614602245,-0.06300796949645211,9.348317227340099,0.37920209756916073,-0.25000000000000006,9.236100170605994,4002.0639255606493,-1460.7267953872001,-268.9770501281609,-1831.0592731617378,0.0,0.0,352.16920912174595,0.0,2.0,0.07857079683139556,0.0,0.0,0.7353449215925423,131.99922844444444,-138.6910408854902,0.2311004534015895,8.106407059156977,0.00279632281862915,39.897781547366954,1.2315309560977177,0.2980798238783601,-3672.4244550171743,51.97189759758722,0.10965627083856742,-59.94283407461049,-209.03421605355044
2025-01-01 06:00:00,0.8698698272118582,0.17501833120892957,0.32605607093174377,0.8698698272118583,0.17501833120892954,0.32605607093174377,0.040847830563427306,0.4937900522039866,0.33523194444444443,0.03871440426507711,0.28734166666666666,0.0,0.17501833120892957,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.00442313779239766,0.0,0.036424692771029644,0.0,0.014515090338146125,0.0,0.20004626198683673,0.15003469649012752,0.12813514273103416,0.0,0.11778204418956686,0.0,0.0,0.0,5108.768209532846,17.77777777777783,0.26666666666666666,1963.3870563930793,8.421154151851852,0.33523194444444443,0.3333333333333333,6736.923321481482,20210.769964444444,879.2133333333333,0.0,86.5948047244354,51.66666666666668,46.10666666666668,0.0,50.041622370198894,0.11759225710195988,296.1855990874119,879.2133333333333,135.3043823819303,49.76456011552599,50.04953636373186,49.61811499465657,12.43753247303448,17.53081278586072,-0.04214384136246885,8.939330925141753,0.06813642494332116,0.3,9.236100170605994,3584.9382947880727,-1918.0028762012219,-136.4655124807712,-1779.069636144168,0.0,0.0,406.71668595217875,0.0,2.0,0.07856199654029705,0.0,0.0,0.7352625595747343,131.99922844444444,-151.47696455278518,0.2298053557745657,8.145811261642066,0.002795613661331483,-10.809240263684908,1.231172018056052,0.3476099874751269,-3939.6333171909932,58.2433845966922,0.1201815188558942,48.59675570025715,-185.06226818102834
2025-01-01 07:00:00,0.8909670074887279,0.2076229563427741,0.3304429166666667,0.8909670074887279,0.2076229563427741,0.3304429166666667,0.09105001410064048,0.4144002572769764,0.38551673611111104,0.0,0.3304429166666667,0.0,0.2076229563427741,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004121560215643275,0.0,0.0869284538849972,0.0,0.034025570116533205,0.0,0.24176585797450303,0.18132439348087723,0.05395163904464596,0.0,0.04959243965876499,0.0,0.0,0.0,5875.083440962773,17.77777777777783,0.3066666666666667,2257.8951148520414,9.684327274629629,0.38551673611111104,0.38333333333333336,7747.461819703703,20210.769964444444,0.0,0.0,89.20205321834007,51.66666666666668,46.10666666666668,0.0,50.94689150415805,0.036125671913703084,97.30113255160761,0.0,139.37820815365635,50.69745901808567,50.960056822944544,50.559577456263,12.43753247303448,17.45841412904241,-0.058147181188110804,8.678117549767673,-0.09073633690370185,-0.55,9.236100170605994,4332.037287312433,-1966.621616964319,-209.03365364984074,-1915.337540475795,0.0,0.0,516.9818110604351,3.849171325503171,2.0,0.08063627545676401,0.0,0.0,0.7546757579729078,131.99922844444444,-144.69042423497996,0.23095752111955772,8.112831836065924,0.00279678880977813,33.51638201045255,1.231477913531364,0.35154556935749615,-4285.718288845765,61.2015570294045,0.12311936817469232,-18.373690692613952,-190.6599629572268
2025-01-01 08:00:00,0.9949415304781194,0.22170741682414513,0.31168898759841046,0.9949415304781195,0.22170741682414513,0.31168898759841046,0.11078315405261159,0.5656880292032855,0.31847034722222217,0.03871440426507711,0.27297458333333335,0.0,0.22170741682414513,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.11962254563607963,0.0,0.0031163016264619883,0.0,0.10766685242614961,0.0,0.046911515764934734,0.0,0.25966851985426787,0.19475138989070084,0.05395163904464596,0.0,0.04959243965876499,0.0,0.0,0.0,4853.329799056204,17.77777777777783,0.25333333333333335,1865.2177035734253,8.00009644425926,0.31847034722222217,0.31666666666666665,6400.077155407407,20210.769964444444,879.2133333333333,0.0,85.82617831451931,51.66666666666668,46.10666666666668,0.0,50.67477160624449,0.23550877583384397,628.0562101130662,879.2133333333333,134.10340361643642,49.42873646720487,50.67477160624449,48.80571889768507,12.43753247303448,17.49858292187251,-0.04680774408727461,8.117851587640557,-0.6354433755669857,-1.4,9.236100170605994,3332.7418099852757,-2760.94878873857,-326.74641216625236,-2092.098876193946,0.0,0.0,653.2552238290297,280.0254693619006,2.0,0.08372027153176748,0.0,0.0,0.7835389099762097,131.99922844444444,-81.7443367060123,0.23163109901541684,8.152068386182853,0.002810849837307564,115.71437502606715,1.2318754775215734,0.37299807532276147,-4693.6536758624225,67.4871835504269,0.1384837794165539,-140.74810453819262,-185.99830762805973
2025-01-01 09:00:00,1.3281085828000898,0.19341481724630247,0.6996002375984105,1.3281085828000898,0.19341481724630247,0.6996002375984105,0.06570765536085377,0.49136745521701386,0.7710334722222221,0.03871440426507711,0.6608858333333334,0.0,0.19341481724630247,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.11962254563607963,0.0,0.0025131464729532165,0.0,0.06319450888790054,0.0,0.031886090945663796,0.0,0.22194505375047766,0.16645879031285818,0.042711714243678055,0.0,0.039260681396522286,0.0,0.0,0.0,11750.166881925546,21.111111111111143,0.6133333333333334,4515.790229704083,19.368654549259258,0.7710334722222221,0.7666666666666667,15494.923639407407,20210.769964444444,879.2133333333333,0.0,82.69673504096843,51.66666666666668,46.10666666666668,0.0,51.75658909313711,0.21535099761511864,583.8067953096455,879.2133333333333,129.21364850151318,50.818284459817825,51.75658909313711,50.34913214315818,12.43753247303448,20.04597229797243,-0.6601382667526805,9.226579549188203,-0.4993412228061363,-0.85,9.236100170605994,9741.325037657176,-448.38593399790386,-186.8643031235611,-2451.9470246381197,0.0,0.0,494.28284969569825,807.8508038584056,1.0334999999999999,0.08886617970729467,0.0,0.0,0.8316995192159957,68.21060129866666,-51.177669325949154,0.2001496262352073,9.370588117767813,0.0028397681364300963,150.58337106772487,1.221781494162056,0.37666842601924805,-5012.3630441621735,48.18688046018668,0.13632353888171347,-80.69115986790779,-106.17314325565332
