Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.4305630331055585,0.179989718195771,0.0,0.007176050551759308,0.0029998286365961833,0.0,0.03835460527485525,0.39220842783070325,0.0,0.0,0.0,0.0,0.179989718195771,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0343335709181301,0,On,0.04867805819959755,0,On,0.20492154044516556,0.15369115533387412,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,20210.769964444444,Off,0.0,0,75.52730579025643,51.666666666666686,46.10666666666668,0.0,50.00649186509267,0.14859770654804857,389.20453020643043,0.0,118.01141529727568,49.01971319179876,50.00649186509267,48.5263238551518,12.43753247303448,20.887974605225885,0.0,9.504203878144416,-1.9013319511764535,2.8,9.236100170605994,-1860.844628339322,-4650.45641106956,1325.3875444218065,-2167.049549111884,-0.0,-0.0,444.67367501543043,0.0,2.0,0.09193084455924533,0.0,0,0.8603817500975411,131.99922844444444,-138.4687542428685,0.18496207234838768,9.665727767241945,0.002779721919613507,-17.215193649436696,1.2147597865341442,0.540321732736031,-4720.818470823946,70.362059754386,0.2558395834926153,1567.4955197115933,-242.1079752897867
2025-01-01 00:01:00,0.4305630331055585,0.179989718195771,0.0,0.007176050551759308,0.0029998286365961833,0.0,0.03835460527485525,0.39220842783070325,0.0,0.0,0.0,0.0,0.179989718195771,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0343335709181301,0,On,0.04867805819959755,0,On,0.20492154044516556,0.15369115533387412,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,20210.769964444444,Off,0.0,0,75.74300745270958,51.666666666666686,46.10666666666668,0.0,49.98760726894241,0.14867243896049426,389.20453020643043,0.0,118.3484491448587,48.969135435726244,49.98760726894241,48.45989951911817,12.43753247303448,20.758097833006065,0.0,9.400987338998315,-1.84513178898031,2.8,9.236100170605994,-1836.6649973932497,-4571.518356312049,1302.6457695535537,-2144.3278886212315,-0.0,-0.0,444.67367501543043,0.0,2.0,0.09162483568984446,0.0,0,0.8575178098404622,131.99922844444444,-137.01078378744853,0.1869872331077985,9.63137524383431,0.0027796618666591447,-16.785023753998697,1.2188466667351707,0.5398479884632871,-4644.062321376172,72.54396506412293,0.25534522347737604,1545.7648601787462,-243.11909062519246
2025-01-01 00:02:00,0.4305630331055585,0.179989718195771,0.0,0.007176050551759308,0.0029998286365961833,0.0,0.03835460527485525,0.39220842783070325,0.0,0.0,0.0,0.0,0.179989718195771,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0343335709181301,0,On,0.04867805819959755,0,On,0.20492154044516556,0.15369115533387412,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,20210.769964444444,Off,0.0,0,75.9491937821608,51.666666666666686,46.10666666666668,0.0,49.96867132500615,0.14874745008605927,389.20453020643043,0.0,118.67061528462625,48.918524071846484,49.96867132500615,48.39345044526666,12.43753247303448,20.63173291931573,0.0,9.304441052654468,-1.790623573630588,2.8,9.236100170605994,-1813.547742316796,-4497.782584154392,1281.2262964217314,-2122.3120407656725,-0.0,-0.0,444.67367501543043,0.0,2.0,0.09132675682549297,0.0,0,0.8547280865848194,131.99922844444444,-135.90937656655387,0.18844480517874954,9.573999499871356,0.002779603510626541,-16.366154594239585,1.219370974587359,0.5394044827689152,-4572.378621302644,74.59603714825212,0.2548648304931303,1524.7521153720093,-243.5258189502778
2025-01-01 00:03:00,0.4305630331055585,0.179989718195771,0.0,0.007176050551759308,0.0029998286365961833,0.0,0.03835460527485525,0.39220842783070325,0.0,0.0,0.0,0.0,0.179989718195771,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0343335709181301,0,On,0.04867805819959755,0,On,0.20492154044516556,0.15369115533387412,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,20210.769964444444,Off,0.0,0,76.14631516019742,51.666666666666686,46.10666666666668,0.0,49.949685626120036,0.1488227343355633,389.2045302064304,0.0,118.97861743780845,48.86788058271401,49.949685626120036,48.326978061011,12.43753247303448,20.50871350698414,0.0,9.214128971219568,-1.7375636895807558,2.8,9.236100170605994,-1791.4978278928863,-4428.912417063492,1261.1464024838533,-2100.9658360976323,-0.0,-0.0,444.67367501543043,0.0,2.0,0.09103624302353573,0.0,0,0.8520091648284291,131.99922844444444,-135.20566681068462,0.18987608188739116,9.518322107470299,0.002779546635330765,-15.958022415680613,1.219881834947553,0.5389892848565937,-4505.421960662984,76.50954359949202,0.2543963306538439,1504.358099649615,-243.21169716576176
2025-01-01 00:04:00,0.4305630331055585,0.179989718195771,0.0,0.007176050551759308,0.0029998286365961833,0.0,0.03835460527485525,0.39220842783070325,0.0,0.0,0.0,0.0,0.179989718195771,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0343335709181301,0,On,0.04867805819959755,0,On,0.20492154044516556,0.15369115533387412,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,20210.769964444444,Off,0.0,0,76.33478012584466,51.666666666666686,46.10666666666668,0.0,49.93065169008303,0.14889828639592395,389.20453020643043,0.0,119.27309394663229,48.817206380710786,49.93065169008303,48.26048372602467,12.43753247303448,20.388888762010556,0.0,9.129620823109976,-1.6857375376685597,2.8,9.236100170605994,-1767.8413663584358,-4364.571303249427,1242.137094577746,-2080.256417723559,-0.0,-0.0,444.67367501543043,0.0,2.0,0.0907529636368194,0.0,0,0.8493579500410735,131.99922844444444,-132.2586236503072,0.19128196240858242,9.463538303699382,0.0027794912015910297,-15.560162046289687,1.2203798405583195,0.538600479888276,-4442.8544140622735,78.28311081284676,0.25393788978977716,1484.4959512889775,-242.35885671123145
2025-01-01 00:05:00,0.4305630331055585,0.179989718195771,0.0,0.007176050551759308,0.0029998286365961833,0.0,0.03835460527485525,0.39220842783070325,0.0,0.0,0.0,0.0,0.179989718195771,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0343335709181301,0,On,0.04867805819959755,0,On,0.20492154044516556,0.15369115533387412,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,20210.769964444444,Off,0.0,0,76.51483690567038,51.666666666666686,46.10666666666668,0.0,49.911570966625604,0.14897410120372725,389.2045302064304,0.0,119.55443266510997,48.76650281456559,49.911570966625604,48.193968738535595,12.43753247303448,20.272167530055807,0.0,9.050506092726144,-1.6349660363198826,2.8,9.236100170605994,-1742.2472568135415,-4304.434727910288,1223.995606958281,-2060.161749824405,-0.0,-0.0,444.67367501543043,0.0,2.0,0.09047672716925156,0.0,0,0.846772650008791,131.99922844444444,-126.75918200456717,0.1926627030529098,9.410337635567565,0.0027794371719648677,-15.172296922609487,1.2208653387056134,0.5382362344034735,-4384.355550742458,79.92082283217016,0.2534879741276537,1465.0933959825916,-241.09778902431046
2025-01-01 00:06:00,0.4305630331055585,0.179989718195771,0.0,0.007176050551759308,0.0029998286365961833,0.0,0.03835460527485525,0.39220842783070325,0.0,0.0,0.0,0.0,0.179989718195771,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0343335709181301,0,On,0.04867805819959755,0,On,0.20492154044516556,0.15369115533387412,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,20210.769964444444,Off,0.0,0,76.68669869039033,51.666666666666686,46.10666666666668,0.0,49.89244486410209,0.1490501738401607,389.20453020643043,0.0,119.82296670373489,48.7157711943318,49.89244486410209,48.12743435944666,12.43753247303448,20.158471674902586,0.0,8.97640089694435,-1.5850996468459904,2.8,9.236100170605994,-1716.6110911689714,-4248.197832163038,1206.5904093808836,-2040.6624132252298,-0.0,-0.0,444.67367501543043,0.0,2.0,0.09020737148899667,0.0,0,0.8442517473380116,131.99922844444444,-120.62235295917199,0.19401844750548636,9.358681607226153,0.002779384510074896,-14.794190810351946,1.2213386244327789,0.5378948291734233,-4329.627154031964,81.42932186892664,0.25304530049913126,1446.0902391849693,-239.49982980408583
2025-01-01 00:07:00,0.4305630331055585,0.179989718195771,0.0,0.007176050551759308,0.0029998286365961833,0.0,0.03835460527485525,0.39220842783070325,0.0,0.0,0.0,0.0,0.179989718195771,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0343335709181301,0,On,0.04867805819959755,0,On,0.20492154044516556,0.15369115533387412,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,20210.769964444444,Off,0.0,0,76.8506547216792,51.666666666666686,46.10666666666668,0.0,49.87327475532509,0.1491264995084004,389.2045302064304,0.0,120.07914800262375,48.66501279684618,49.87327475532509,48.06088181760673,12.43753247303448,20.047694685124878,0.0,8.90694937187889,-1.5360127836749966,2.8,9.236100170605994,-1691.708297509469,-4195.577702882065,1189.804231447387,-2021.7344910555742,-0.0,-0.0,444.67367501543043,0.0,2.0,0.0899446658219137,0.0,0,0.8417930822110994,131.99922844444444,-114.64748146932509,0.1953497207687729,9.307799018761203,0.0027793331804611666,-14.425515668383593,1.221800112757355,0.5375746667425633,-4278.393895109656,82.81619222759086,0.2526087892286791,1427.4360579538597,-237.63182650647263
2025-01-01 00:08:00,0.4305630331055585,0.179989718195771,0.0,0.007176050551759308,0.0029998286365961833,0.0,0.03835460527485525,0.39220842783070325,0.0,0.0,0.0,0.0,0.179989718195771,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0343335709181301,0,On,0.04867805819959755,0,On,0.20492154044516556,0.15369115533387412,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,20210.769964444444,Off,0.0,0,77.00701442081085,51.666666666666686,46.10666666666668,0.0,49.854061964904986,0.14920307358461882,389.2045302064304,0.0,120.32346003251695,48.614228853879666,49.854061964904986,47.99431229836701,12.43753247303448,19.939722483793965,0.0,8.841822527188459,-1.4876007710696906,2.8,9.236100170605994,-1667.6765624749971,-4146.312952933835,1173.5379555165794,-2003.3531810949,-0.0,-0.0,444.67367501543043,0.0,2.0,0.0896883598908231,0.0,0,0.8393943122812747,131.99922844444444,-108.99705639552761,0.1966571879446399,9.258355285442338,0.0027792831488996183,-14.065917975306089,1.2222502522661856,0.5372742671865653,-4230.402172889523,84.08921995568795,0.25217753907846246,1409.0889024266112,-235.55094691003174
2025-01-01 00:09:00,0.4305630331055585,0.179989718195771,0.0,0.007176050551759308,0.0029998286365961833,0.0,0.03835460527485525,0.39220842783070325,0.0,0.0,0.0,0.0,0.179989718195771,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0343335709181301,0,On,0.04867805819959755,0,On,0.20492154044516556,0.15369115533387412,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,20210.769964444444,Off,0.0,0,77.15607739877458,51.666666666666686,46.10666666666668,0.0,49.83480776589175,0.1492798916321821,389.2045302064304,0.0,120.55637093558528,48.563420548993214,49.83480776589175,47.92772694054395,12.43753247303448,19.834444601669244,0.0,8.780716365214039,-1.4397769383655228,2.8,9.236100170605994,-1644.474315653947,-4100.162401806322,1157.7078668306547,-1985.49469519588,-0.0,-0.0,444.67367501543043,0.0,2.0,0.08943821045118232,0.0,0,0.8370531610202814,131.99922844444444,-103.65329547349756,0.19794151941989843,9.209582935417885,0.002779234382486099,-13.715054490924796,1.222689478521422,0.5369922603468578,-4185.418452981636,85.25605117531362,0.2517508030615797,1391.0140760397694,-233.30620920911474
2025-01-01 00:10:00,0.4305630331055585,0.179989718195771,0.0,0.007176050551759308,0.0029998286365961833,0.0,0.03835460527485525,0.39220842783070325,0.0,0.0,0.0,0.0,0.179989718195771,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0343335709181301,0,On,0.04867805819959755,0,On,0.20492154044516556,0.15369115533387412,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,20210.769964444444,Off,0.0,0,77.2981265373938,51.666666666666686,46.10666666666668,0.0,49.81551338140993,0.14935694939599276,389.2045302064303,0.0,120.77832271467781,48.51258901906633,49.81551338140993,47.86112683789454,12.43753247303448,19.731756757130544,0.0,8.72334991691548,-1.3924700869532274,2.8,9.236100170605994,-1622.0455489201036,-4056.9109727425807,1142.243554662108,-1968.1366681336713,-0.0,-0.0,444.67367501543043,0.0,2.0,0.08919398753141881,0.0,0,0.834767476121731,131.99922844444444,-98.58255580186271,0.1992033562068667,9.162852826951672,0.002779186849594542,-13.37260062191464,1.223118203151713,0.5367273775551478,-4143.2275839660115,86.31661122343064,0.2513279672534697,1373.183079009201,-230.93952434709314
2025-01-01 00:11:00,0.4305630331055585,0.179989718195771,0.0,0.007176050551759308,0.0029998286365961833,0.0,0.03835460527485525,0.39220842783070325,0.0,0.0,0.0,0.0,0.179989718195771,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0343335709181301,0,On,0.04867805819959755,0,On,0.20492154044516556,0.15369115533387412,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,20210.769964444444,Off,0.0,0,77.43342891951215,51.666666666666686,46.10666666666668,0.0,49.7961799874454,0.14943424279219775,389.20453020643043,0.0,120.98973268673774,48.46173535690358,49.7961799874454,47.794513041632676,12.43753247303448,19.631560512249685,0.0,8.669463017993081,-1.3456222794773944,2.8,9.236100170605994,-1600.3469291186886,-4016.3294040531737,1127.0860782583575,-1951.2580671563126,-0.0,-0.0,444.67367501543043,0.0,2.0,0.0889554737381622,0.0,0,0.8325352229987624,131.99922844444444,-93.76253697780619,0.2004433104225828,9.11669600861966,0.0027791405198061272,-13.038249435530727,1.2235368151247252,0.536478442045526,-4103.630956947568,87.30155289439436,0.2509085322178579,1355.5726921367677,-228.4866138784102
2025-01-01 00:12:00,0.4305630331055585,0.179989718195771,0.0,0.007176050551759308,0.0029998286365961833,0.0,0.03835460527485525,0.39220842783070325,0.0,0.0,0.0,0.0,0.179989718195771,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0343335709181301,0,On,0.04867805819959755,0,On,0.20492154044516556,0.15369115533387412,On,0.05395163904464596,0,On,0.04959243965876499,0,On,0,0,Off,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,20210.769964444444,Off,0.0,0,77.56223772663965,51.666666666666686,46.10666666666668,0.0,49.77680871547725,0.14951176789846082,389.20453020643043,0.0,121.19099644787445,48.41086061369617,49.77680871547725,47.72788656280564,12.43753247303448,19.533762567884754,0.0,8.618815945251876,-1.2991869146540105,2.8,9.236100170605994,-1579.3434991116637,-3978.263690276464,1112.1863646477027,-1934.8390439307461,-0.0,-0.0,444.67367501543043,0.0,2.0,0.08872246269005056,0.0,0,0.8303544701260183,131.99922844444444,-89.178130196348,0.20166197060009064,9.071774988629333,0.002779095363842358,-12.711709503467514,1.2239456835439064,0.5362443678643518,-4066.4460611657364,88.18237088927252,0.25049209676745987,1338.1641837403856,-225.97781909268292
