Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,1.1107391451269748,0.3955169551399793,0.3767225,1.1107391451269748,0.3955169551399793,0.37672250000000007,0.09473219263384935,0.0,0.5264973691597921,0.4395095833333333,0.05,0.3767225,0.0,0.0,0.380933621806646,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.027264309210526312,0.0,0.06746788342332305,0.0,0.018585873417597303,0.0,0.4453241204814465,0.33399309036108477,0.0,0.0,5973.9791692163135,16.666666666666686,0.28,3298.0489465614633,11.040648165555556,0.4395095833333333,0.35,8832.518532444443,25235.767235555555,0.0,18.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,19545.205471111112,0.0,0.0,38.75874954802883,51.66666666666668,46.10666666666668,0.0,50.34025774316163,0.0,0.0,0.0,38.75874954802883,49.6357474019294,50.34025774316163,49.28349223131329,12.43753247303448,16.349827992896902,-0.05896972455198698,8.094987885364388,2.8,9.236100170605994,4404.762545826742,1899.8540351875683,-2151.314786427498,0.0,0.0,788.0557160266068,0.0,3.0,0.12179698931866029,0.0,0.0,0.8882739965402192,197.99884266666666,-205.95755298868102,0.24693782084099994,7.574292808480295,0.0027845453263151735,-3.082428926962507,1.2373441452729088,0.16965773578244123,-1176.7426643995557,-221.45224697433883
2025-01-01 01:00:00,1.0024844986657777,0.39434344185384035,0.2870266666666667,1.0024844986657777,0.3943434418538403,0.2870266666666667,0.09268736944305989,0.0,0.5249326847782734,0.3348644444444444,0.05,0.2870266666666667,0.0,0.0,0.37976010852050696,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06102269087922958,0.045767018159422176,0.0,0.0,0.025219486019736836,0.0,0.06746788342332305,0.0,0.018585873417597303,0.0,0.4453241204814465,0.33399309036108477,0.0,0.0,4551.603176545763,16.666666666666686,0.21333333333333335,2512.7991973801622,8.411922411851853,0.3348644444444444,0.26666666666666666,6729.537929481481,25235.767235555555,0.0,18.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,19545.205471111112,0.0,0.0,38.4934770315355,51.66666666666668,46.10666666666668,0.0,50.124292280159466,0.0,0.0,0.0,38.4934770315355,49.440699288323906,50.124292280159466,49.09890279240613,12.43753247303448,16.38200193408251,-0.05633944858469784,9.325183709775136,2.5,9.236100170605994,3033.723712238279,985.8040639531981,-2098.2186864989535,0.0,0.0,784.4462084542986,0.0,3.0,0.11593208599582348,0.0,0.0,0.8455008447321055,197.99884266666666,-204.10698626282965,0.24645160667755556,7.590239741686864,0.002784555441446463,10.328055782866922,1.237266831345373,0.15032601086392697,-1333.2385952555253,-193.756538171439
2025-01-01 02:00:00,1.0691724336990556,0.39718141141456476,0.3408441666666667,1.0691724336990558,0.39718141141456476,0.3408441666666667,0.09268736944305989,0.0,0.5288335364782181,0.39765152777777774,0.05,0.3408441666666667,0.0,0.0,0.3825980780812314,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05945800649771089,0.044593504873283146,0.0,0.0,0.025219486019736836,0.0,0.06746788342332305,0.0,0.01870276570324257,0.0,0.45067276427726455,0.3380045732079483,0.0,0.0,5405.0287721480945,16.666666666666686,0.25333333333333335,2983.9490468889426,9.989157864074075,0.39765152777777774,0.31666666666666665,7991.326291259259,25235.767235555555,0.0,18.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,19545.205471111112,0.0,0.0,38.06495955288832,51.66666666666668,46.10666666666668,0.0,49.89093476508934,0.08199532519353643,213.31747683683167,0.0,38.06495955288832,49.121175317064484,49.89093476508934,48.736295593052056,12.43753247303448,16.425251317626092,-0.044819445599398475,9.990859727815554,1.6500000000000001,9.236100170605994,3831.1720145966765,1364.246484277428,-2170.071533874606,0.0,0.0,787.9726550885359,0.0,3.0,0.11213131576444711,0.0,0.0,0.8177815605179223,197.99884266666666,-191.7578787653475,0.24610180735382253,7.615612445933424,0.002788325768708402,37.89766419203104,1.2370791422065675,0.12911073997453387,-1415.6074751058793,-204.0950875056354
2025-01-01 03:00:00,2.1332699659725023,0.40833949354656185,0.3767225,2.1332699659725023,0.40833949354656185,0.37672250000000007,0.09132415398253357,1.0083453494074075,0.5440908792492279,0.4395095833333333,0.05,0.3767225,0.0,0.0,0.39375616021322846,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057893322116192164,0.04341999158714411,0.0,0.0,0.023856270559210524,0.0,0.06746788342332305,0.0,0.019082665631589682,0.0,0.467114891501446,0.3503361686260844,0.0,0.0,5973.9791692163135,16.666666666666686,0.28,3298.0489465614633,11.040648165555556,0.4395095833333333,0.35,8832.518532444443,25235.767235555555,0.0,18.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,19545.205471111112,1008.3453494074075,0.18333333333333332,39.77304748798334,51.66666666666668,46.10666666666668,0.0,50.96753974631554,0.10976887508306102,283.73295462763053,1008.3453494074075,39.77304748798334,50.55346950622118,50.972501406577756,50.341472725911785,12.43753247303448,16.41440505195401,-0.051789267234643874,9.74715048205687,1.6500000000000001,9.236100170605994,4361.496166268777,1587.6410696490695,-2229.9697905108997,0.0,0.0,800.7158334933268,0.0,3.0,0.11542462914647236,0.0,0.0,0.841799926292607,197.99884266666666,-183.22904592996363,0.2467581145431634,7.6168300227996415,0.002793773488502989,-8.738386264611083,1.2371216039381996,0.14134878678294147,-1496.859189799119,-213.54868711327475
2025-01-01 04:00:00,1.0801433411718062,0.3908229019954232,0.35878333333333334,1.0801433411718062,0.3908229019954232,0.3587833333333334,0.09132415398253357,0.0,0.5202386316337172,0.4185805555555555,0.05,0.35878333333333334,0.0,0.0,0.37623956866208985,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056328637734673455,0.04224647830100508,0.0,0.0,0.023856270559210524,0.0,0.06746788342332305,0.0,0.018585873417597303,0.0,0.4453241204814465,0.33399309036108477,0.0,0.0,5689.5039706822035,16.666666666666686,0.26666666666666666,3140.998996725203,10.514903014814816,0.4185805555555555,0.3333333333333333,8411.922411851852,25235.767235555555,0.0,18.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,19545.205471111112,0.0,0.0,40.814579544664106,51.66666666666668,46.10666666666668,0.0,51.412672974310546,0.0,0.0,0.0,40.814579544664106,51.43022966136653,51.439008004894525,51.412672974310546,12.43753247303448,16.350773204741337,-0.05661364908297465,9.433797241456785,0.55,9.236100170605994,3809.482571415748,1329.281833290254,-2486.777760445932,0.0,0.0,778.3889398492162,0.0,3.0,0.11942003191090089,0.0,0.0,0.870938679238802,197.99884266666666,-171.63257866973987,0.24727340148018317,7.577794654166736,0.0027897409741639316,45.734669134202434,1.236815635283212,0.13957249763022278,-1601.9408561853588,-209.77630724959002
2025-01-01 05:00:00,2.4304231690007607,0.4189032819234681,0.6637491666666668,2.4304231690007607,0.4189032819234681,0.6637491666666667,0.20503730591031033,0.8250098313333335,0.5760020039793392,0.7743740277777778,0.05,0.6637491666666668,0.0,0.0,0.40431994859013476,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056328637734673455,0.04224647830100508,0.0,0.0,0.026582701480263156,0.0,0.1784546044300472,0.0,0.036908739192492754,0.0,0.48276462705217305,0.3620734702891297,0.0,0.0,10525.582345762077,18.66666666666671,0.49333333333333335,5810.848143941625,19.452570577407407,0.7743740277777778,0.6166666666666667,15562.056461925926,25235.767235555555,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,19545.205471111112,825.0098313333333,0.15,37.27496049860954,51.66666666666668,46.10666666666668,0.0,51.009888319500924,0.2965198634753289,794.6593773038088,825.0098313333333,37.27496049860954,50.21890625237214,51.03216525421779,49.801138284090904,12.43753247303448,18.212488840812846,-0.1699328365314786,12.975829052730404,-0.25000000000000006,9.236100170605994,8103.788360852545,2884.9380773377484,-3135.483252202787,0.0,0.0,945.2446286626641,0.0,3.0,0.12893604799039146,0.0,0.0,0.9403396527879487,197.99884266666666,-231.5553613694088,0.22106344981613454,8.47904770115908,0.0028060808328102898,50.98358525309628,1.2282866993045842,0.15249513008579016,-2655.043907786486,-270.8661588173905
2025-01-01 06:00:00,1.5736387366655624,0.4451706321381547,0.43054000000000003,1.5736387366655624,0.4451706321381547,0.43054000000000003,0.3016413458015511,0.09166775903703704,0.6280329651603078,0.5022966666666666,0.05,0.43054000000000003,0.0,0.0,0.43058729880482144,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05945800649771089,0.044593504873283146,0.0,0.0,0.029990740131578944,0.0,0.2716506056699722,0.0,0.05391656675387897,0.0,0.5146583919087179,0.38599379393153826,0.0,0.0,6827.404764818644,18.66666666666671,0.32000000000000006,3769.1987960702436,12.617883617777778,0.5022966666666666,0.4,10094.306894222222,25235.767235555555,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,19545.205471111112,91.66775903703704,0.016666666666666666,37.32805326463626,51.66666666666668,46.10666666666668,0.0,51.45548798177526,0.16786967798743033,457.07929260086166,91.66775903703704,37.32805326463626,50.40733294457031,51.45612335390311,49.88262005383999,12.43753247303448,18.348794274894768,-0.05598176487078816,11.52284975385736,0.3,9.236100170605994,4639.059696166828,1280.517459440952,-3046.3889147142104,0.0,0.0,1048.7803167575819,0.0,2.3505000000000007,0.12842142492260533,0.0,0.0,0.9365864706141417,155.13209322933335,-190.73647069518847,0.21871338085722414,8.538170414442114,0.0028012990465534644,-63.06264957309641,1.2277129404867535,0.15154114569415547,-2238.955979548131,-249.72535708116064
2025-01-01 07:00:00,2.504730999328738,0.4435061758635693,0.5381750000000001,2.504730999328738,0.4435061758635693,0.5381750000000001,0.282147932070247,0.9166775903703706,0.6280346435547872,0.6278708333333333,0.05,0.5381750000000001,0.0,0.0,0.42892284253023594,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.027945916940789472,0.0,0.25420201512945756,0.0,0.056137520181139024,0.0,0.5093097481128999,0.3819823110846747,0.0,0.0,8534.255956023306,18.66666666666671,0.4,4711.498495087804,15.772354522222223,0.6278708333333333,0.5,12617.883617777778,25235.767235555555,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,19545.205471111112,916.6775903703705,0.16666666666666666,37.66597304380643,51.66666666666668,46.10666666666668,0.0,51.61381679283098,0.20667916292821342,561.2527788619551,916.6775903703705,37.66597304380643,50.67249252290174,51.615218241657196,50.200428939110914,12.43753247303448,18.34879105200683,-0.061421847841598695,11.081011951685872,-0.55,9.236100170605994,6080.992664080152,2094.9862353452704,-3292.2323621181426,0.0,0.0,1006.5961213157979,6.091917932265509,2.0010000000000003,0.13209263419681216,0.0,0.0,0.9633608576690079,132.0652280586667,-167.62705114080896,0.21809327268871206,8.528820658607378,0.0027932645170338816,-6.727765837683075,1.2277190302412888,0.1534633974577065,-2359.218355529981,-257.29390421255255
2025-01-01 08:00:00,1.5423634970158644,0.4472054376088446,0.48435750000000005,1.5423634970158644,0.4472054376088446,0.48435750000000005,0.28525360232986885,0.0,0.6420261446859957,0.5650837499999999,0.05,0.48435750000000005,0.0,0.0,0.4326221042755113,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064152059642267,0.04811404473170024,0.0,0.0,0.021129839638157892,0.0,0.26412376269171095,0.0,0.06519667231864715,0.0,0.5126774127250816,0.38450805954381106,0.0,0.0,7680.830360420976,18.66666666666671,0.36000000000000004,4240.3486455790235,14.19511907,0.5650837499999999,0.45,11356.095256,25235.767235555555,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,19545.205471111112,0.0,0.0,37.69788798387267,51.66666666666668,46.10666666666668,0.0,51.69813908273612,0.0,0.0,0.0,37.69788798387267,50.76750816587381,51.69813908273612,50.302192707442664,12.43753247303448,18.401700455673605,-0.04858303145678023,10.561012784843188,-1.4,9.236100170605994,4997.48640584727,1465.7783710781562,-3579.0557416077104,0.0,0.0,963.9589039624423,392.1170945497508,1.0995,0.13669814229822155,0.0,0.0,0.9969491516836818,72.56657583733333,-68.24711692843643,0.21783340099663695,8.562779112788032,0.002797953362300077,69.83919787227683,1.2280692154333583,0.15864689011236957,-2513.6975887743556,-260.8726857265117
2025-01-01 09:00:00,1.4850669672726704,0.4472054376088446,0.43054000000000003,1.4850669672726706,0.4472054376088446,0.43054000000000003,0.2825324728534283,0.0,0.6502378277525758,0.5022966666666666,0.05,0.43054000000000003,0.0,0.0,0.4326221042755113,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064152059642267,0.04811404473170024,0.0,0.0,0.017040193256578944,0.0,0.2654922795968494,0.0,0.0734083553852271,0.0,0.5126774127250816,0.38450805954381106,0.0,0.0,6827.404764818644,18.66666666666671,0.32000000000000006,3769.1987960702436,12.617883617777778,0.5022966666666666,0.4,10094.306894222222,25235.767235555555,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,19545.205471111112,0.0,0.0,36.39774636833945,51.66666666666668,46.10666666666668,0.0,51.33964043359265,0.1571571730010263,426.0136406343328,0.0,36.39774636833945,49.611146741695315,51.33964043359265,48.74689989574666,12.43753247303448,18.37480597502368,-0.05482974195957884,10.380616674976256,-0.85,9.236100170605994,4478.336684275122,1243.091549683793,-3408.4220220223506,0.0,0.0,962.8164963232483,1021.5888358520365,0.9990000000000001,0.13422794042638872,0.0,0.0,0.9789337959574963,65.933614608,96.53744515557884,0.21994726447484383,8.578508422712877,0.002819032048305335,195.37789722171073,1.2287833793336953,0.15517597070081288,-2306.148394908299,-219.95885147815136
2025-01-01 10:00:00,2.3365400055846655,0.4460319243227056,0.3767225,2.3365400055846655,0.4460319243227056,0.37672250000000007,0.27466615137118855,0.9166775903703706,0.655686680509773,0.4395095833333333,0.05,0.3767225,0.0,0.0,0.43144859098937227,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.016358585526315788,0.0,0.2583075658448728,0.0,0.08042189252394305,0.0,0.5126774127250816,0.38450805954381106,0.0,0.0,5973.9791692163135,18.66666666666671,0.28,3298.0489465614633,11.040648165555556,0.4395095833333333,0.35,8832.518532444443,25235.767235555555,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,19545.205471111112,916.6775903703705,0.16666666666666666,35.7109759754694,51.66666666666668,46.10666666666668,0.0,51.106967500476706,0.05310187051066717,142.28068600670227,916.6775903703705,35.7109759754694,48.948675203407376,51.107136309844265,47.86936024550516,12.43753247303448,18.36717912194612,-0.05542839695025563,11.189645139686796,0.85,9.236100170605994,4226.950289416399,1145.0010329626625,-2898.942863322411,0.0,0.0,960.3990275982057,1311.410213220184,0.9990000000000001,0.1260293690317252,0.0,0.0,0.9191410390150033,65.933614608,191.51495592428998,0.22302906390079794,8.619262704372764,0.0028573508001433303,243.47328972330612,1.2287870914312633,0.14704701009967153,-2001.9216508732393,-151.12626272556128
2025-01-01 11:00:00,1.376664260189026,0.4460319243227056,0.3408441666666667,1.3766642601890258,0.4460319243227056,0.3408441666666667,0.267481437619212,0.0,0.6615312947920362,0.39765152777777774,0.05,0.3408441666666667,0.0,0.0,0.43144859098937227,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.016358585526315788,0.0,0.25112285209289614,0.0,0.08626650680620634,0.0,0.5126774127250816,0.38450805954381106,0.0,0.0,5405.0287721480945,18.66666666666671,0.25333333333333335,2983.9490468889426,9.989157864074075,0.39765152777777774,0.31666666666666665,7991.326291259259,25235.767235555555,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,19545.205471111112,0.0,0.0,37.80702380984929,51.66666666666668,46.10666666666668,0.0,51.78930798754253,0.25977595250726737,710.3679083012938,0.0,37.80702380984929,50.83548737130668,51.790815794620706,50.35706925611057,12.43753247303448,18.34776423446822,-0.06335618048180217,12.391937723759506,1.95,9.236100170605994,4011.341175744325,931.4981259837976,-2574.024668111981,0.0,0.0,959.0589281284925,1283.7850686541808,0.9990000000000001,0.12026664768623548,0.0,0.0,0.8771131075436174,65.933614608,221.27814357971982,0.22603325229073307,8.648538931426137,0.0028937792131799272,196.52564731226298,1.2282655059653182,0.14388246539348234,-1966.457494052984,-85.99342685216098
2025-01-01 12:00:00,2.2443280104854906,0.44837895089498364,0.21527000000000002,2.2443280104854906,0.44837895089498364,0.21527000000000002,0.2637153654077753,1.0083453494074075,0.6711189623369747,0.2511483333333333,0.05,0.21527000000000002,0.0,0.0,0.4337956175616503,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0657167440237857,0.04928755801783926,0.0,0.0,0.017040193256578944,0.0,0.24667517215119636,0.0,0.0927248055881073,0.0,0.5126774127250816,0.38450805954381106,0.0,0.0,3413.702382409322,18.66666666666671,0.16000000000000003,1884.5993980351218,6.308941808888889,0.2511483333333333,0.2,5047.153447111111,25235.767235555555,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,19545.205471111112,1008.3453494074075,0.18333333333333332,37.791100896437534,51.66666666666668,46.10666666666668,0.0,51.60533809039722,0.2090060259100556,568.294326641035,1008.3453494074075,37.791100896437534,50.76423285398437,51.60630819597588,50.34271013019929,12.43753247303448,18.332723690045725,-0.05590158823750914,13.125752355743007,3.05,9.236100170605994,2304.97594730744,-132.00090870609782,-2328.1251087281435,0.0,0.0,964.8805234619941,1291.9002853137956,0.9990000000000001,0.117082267130762,0.0,0.0,0.8538891965230021,65.933614608,254.51815016426735,0.2281877324190432,8.668230517653166,0.002920295628397162,132.4529728821241,1.2276924095932142,0.15016406221965883,-1966.8065495741018,-49.79375716711766
2025-01-01 13:00:00,1.2460638289069847,0.44837895089498364,0.21527000000000002,1.2460638289069847,0.44837895089498364,0.21527000000000002,0.26576018859856476,0.0,0.6791553069750866,0.2511483333333333,0.05,0.21527000000000002,0.0,0.0,0.4337956175616503,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0657167440237857,0.04928755801783926,0.0,0.0,0.01908501644736842,0.0,0.24667517215119636,0.0,0.10076115022621934,0.0,0.5126774127250816,0.38450805954381106,0.0,0.0,3413.702382409322,18.66666666666671,0.16000000000000003,1884.5993980351218,6.308941808888889,0.2511483333333333,0.2,5047.153447111111,25235.767235555555,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,19545.205471111112,0.0,0.0,35.66696799485574,51.66666666666668,46.10666666666668,0.0,51.23577065718357,0.10444865408588386,283.73295462763053,0.0,35.66696799485574,48.987490419126594,51.23577065718357,47.863350300098105,12.43753247303448,18.40419378535757,-0.04548745857934241,13.701017612537981,4.45,9.236100170605994,2706.9635225612456,97.65383384295292,-2002.2797971494583,0.0,0.0,974.9616912908956,1483.2166564643653,0.9990000000000001,0.11083594826725345,0.0,0.0,0.8083343543910938,65.933614608,320.579246010486,0.22845420171233313,8.718277524699568,0.002938170068202921,104.07413751225259,1.2268021303245171,0.14574919007056591,-1752.2994995427393,-34.646064649429505
2025-01-01 14:00:00,2.7403956829014917,0.4835908558841194,0.19733083333333337,2.7403956829014913,0.4835908558841193,0.19733083333333337,0.39028992552154695,1.2833486265185186,0.7865378253058701,0.23021930555555553,0.05,0.19733083333333337,0.0,0.0,0.469007522550786,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0657167440237857,0.04928755801783926,0.0,0.0,0.020448231907894732,0.0,0.36984169361365227,0.0,0.1611944619048219,0.0,0.5596266193772625,0.41971996453294674,0.0,0.0,3129.227183875212,18.66666666666671,0.14666666666666667,1727.5494481988615,5.783196658148148,0.23021930555555553,0.18333333333333332,4626.5573265185185,25235.767235555555,0.0,19.66666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,19545.205471111112,1283.3486265185188,0.23333333333333334,35.01962193974831,51.66666666666668,46.10666666666668,0.0,50.8770525918727,0.2593247541316003,693.1782475464812,1283.3486265185188,35.01962193974831,48.37357008147144,50.8770525918727,47.12182882627081,12.43753247303448,18.39139639988575,-0.06660749050148418,13.593840187301623,4.7,9.236100170605994,2830.971742648501,70.38630579818096,-1918.6634313663567,0.0,0.0,1239.9202897083421,1608.3118830226315,1.5494999999999999,0.10849894946064252,0.0,0.0,0.7912904579740255,102.26640223733334,380.4877004313032,0.2297620578905367,8.726513307207352,0.0029540500881516394,84.19555399428683,1.2262281160195767,0.13963929145204906,-1608.2121781167182,-48.95096428396246
