Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 04:52:00,0.9567908777479475,0.3141213484855666,0.2615,0.015946514629132456,0.005235355808092776,0.004358333333333334,0.01679282297635178,0.6349147214382623,0.3050833333333334,0.0,0.2615,0.0,0.3141213484855666,0,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0.0,0,Off,0.003518405062134503,0.0,On,0.0004496100351135859,0.0,On,0.01282480787910369,0,On,0.013312435996660368,0,On,0.36411646754987803,0.27308735066240847,On,0.10565529312909833,0,On,0.09711852766508144,0,On,0,0,Off,On,4094.1165130296763,18.33333333333337,0.8000000000000002,2342.0144647481015,7.663809555555555,0.3050833333333334,1,6131.047644444445,6131.047644444445,Off,0.0,0,88.47772629688518,51.666666666666686,46.10666666666668,0.0,50.98561601261007,0.0,0.0,0.0,138.2464473388831,51.02083228014127,51.038440413906876,50.98561601261007,12.43753247303448,18.04667464476752,0.0,8.730149689659175,4.382460725161674,-1.1,9.236100170605994,4230.345890661408,1380.2435319886126,-794.167538305881,-374.43121528652733,-0.0,-0.0,555.4447993363874,0.0,2.0,0.014818186119411476,0.0,0,0.13868356119010725,131.99922844444444,-44.78420641812839,0.22825213870551023,8.475763992890442,0.0028694364594300235,105.74358910574033,1.2289347901499572,0.07293711489102501,-946.2205072074461,-15.550425552042691,0.10873669091327998,-786.7473455095122,-7.420192796368715
2025-01-01 04:53:00,0.9567908777479475,0.3141213484855666,0.2615,0.015946514629132456,0.005235355808092776,0.004358333333333334,0.01679282297635178,0.6349147214382623,0.3050833333333334,0.0,0.2615,0.0,0.3141213484855666,0,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0.0,0,Off,0.003518405062134503,0.0,On,0.0004496100351135859,0.0,On,0.01282480787910369,0,On,0.013312435996660368,0,On,0.36411646754987803,0.27308735066240847,On,0.10565529312909833,0,On,0.09711852766508144,0,On,0,0,Off,On,4094.1165130296763,18.33333333333337,0.8000000000000002,2342.0144647481015,7.663809555555555,0.3050833333333334,1,6131.047644444445,6131.047644444445,Off,0.0,0,88.32067479951603,51.666666666666686,46.10666666666668,0.0,50.97090261694596,0.0,0.0,0.0,138.00105437424378,51.0070468399291,51.02511895142069,50.97090261694596,12.43753247303448,18.09138569878429,0.0,8.879217039399215,4.368901725599525,-1.1,9.236100170605994,4226.991533238083,1356.586618852316,-792.0076515304453,-375.8750149263237,-0.0,-0.0,555.4447993363874,0.0,2.0,0.014840669034734211,0.0,0,0.13889397903327416,131.99922844444444,-46.6947642016563,0.2276401353878038,8.497029055124031,0.0028698010774094768,105.71955295881138,1.2287458551382464,0.07348805428282608,-967.8250570788506,-17.60278881693504,0.10873669091327998,-784.8015938757014,-7.206057654743903
2025-01-01 04:54:00,0.9567908777479475,0.3141213484855666,0.2615,0.015946514629132456,0.005235355808092776,0.004358333333333334,0.01679282297635178,0.6349147214382623,0.3050833333333334,0.0,0.2615,0.0,0.3141213484855666,0,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0.0,0,Off,0.003518405062134503,0.0,On,0.0004496100351135859,0.0,On,0.01282480787910369,0,On,0.013312435996660368,0,On,0.36411646754987803,0.27308735066240847,On,0.10565529312909833,0,On,0.09711852766508144,0,On,0,0,Off,On,4094.1165130296763,18.33333333333337,0.8000000000000002,2342.0144647481015,7.663809555555555,0.3050833333333334,1,6131.047644444445,6131.047644444445,Off,0.0,0,88.16654603124331,51.666666666666686,46.10666666666668,0.0,50.95621582054458,0.0,0.0,0.0,137.76022817381767,50.993285869423815,51.011820893863444,50.95621582054458,12.43753247303448,18.135032083480738,0.0,9.021114703857057,4.355667112196543,-1.1,9.236100170605994,4223.764928856208,1333.918366973765,-789.9019248158155,-377.2865450299896,-0.0,-0.0,555.4447993363874,0.0,2.0,0.014862598905548056,0.0,0,0.13909922092701169,131.99922844444444,-48.50983847986592,0.22704517992852544,8.518343603472664,0.0028701656685609154,105.6956293557313,1.2285614686187902,0.07400868508298998,-988.540984404523,-19.555113369813384,0.10873669091327998,-782.9023924977777,-6.999532318037674
2025-01-01 04:55:00,0.9567908777479475,0.3141213484855666,0.2615,0.015946514629132456,0.005235355808092776,0.004358333333333334,0.01679282297635178,0.6349147214382623,0.3050833333333334,0.0,0.2615,0.0,0.3141213484855666,0,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0.0,0,Off,0.003518405062134503,0.0,On,0.0004496100351135859,0.0,On,0.01282480787910369,0,On,0.013312435996660368,0,On,0.36411646754987803,0.27308735066240847,On,0.10565529312909833,0,On,0.09711852766508144,0,On,0,0,Off,On,4094.1165130296763,18.33333333333337,0.8000000000000002,2342.0144647481015,7.663809555555555,0.3050833333333334,1,6131.047644444445,6131.047644444445,Off,0.0,0,88.01522692473279,51.666666666666686,46.10666666666668,0.0,50.941555135767175,0.0,0.0,0.0,137.52379206989497,50.979548913244045,50.99854580198248,50.941555135767175,12.43753247303448,18.177655479116268,0.0,9.156185650418285,4.342746376225092,-1.1,9.236100170605994,4220.660142660858,1312.2053836865184,-787.8486223664356,-378.66700229586775,-0.0,-0.0,555.4447993363874,0.0,2.0,0.014883997978829024,0.0,0,0.13929949508100448,131.99922844444444,-50.2341674093381,0.2264665385174975,8.538437124333518,0.002870530231914549,105.67181367110966,1.228381450781803,0.07450088838407673,-1008.3956644273062,-21.413416634277038,0.10873669091327998,-781.0482333460459,-6.800389020389768
2025-01-01 04:56:00,0.9567908777479475,0.3141213484855666,0.2615,0.015946514629132456,0.005235355808092776,0.004358333333333334,0.01679282297635178,0.6349147214382623,0.3050833333333334,0.0,0.2615,0.0,0.3141213484855666,0,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0.0,0,Off,0.003518405062134503,0.0,On,0.0004496100351135859,0.0,On,0.01282480787910369,0,On,0.013312435996660368,0,On,0.36411646754987803,0.27308735066240847,On,0.10565529312909833,0,On,0.09711852766508144,0,On,0,0,Off,On,4094.1165130296763,18.33333333333337,0.8000000000000002,2342.0144647481015,7.663809555555555,0.3050833333333334,1,6131.047644444445,6131.047644444445,Off,0.0,0,87.86660986622702,51.666666666666686,46.10666666666668,0.0,50.92692009381515,0.0,0.0,0.0,137.29157791597973,50.96583553362509,50.98529325353007,50.92692009381515,12.43753247303448,18.21929555129066,0.0,9.284756055075109,4.3301293597795665,-1.1,9.236100170605994,4217.67153008139,1291.4147199924848,-785.8460626923802,-380.017529567323,-0.0,-0.0,555.4447993363874,0.0,2.0,0.014904887389209604,0.0,0,0.13949499929450232,131.99922844444444,-51.8722527173503,0.22590351689107277,8.55862817941529,0.0028708947665378624,105.64810150585889,1.2282056306126576,0.07496640145555587,-1027.416670446887,-23.183074308729587,0.10873669091327998,-779.2376587346843,-6.60840395769606
2025-01-01 04:57:00,0.9567908777479475,0.3141213484855666,0.2615,0.015946514629132456,0.005235355808092776,0.004358333333333334,0.01679282297635178,0.6349147214382623,0.3050833333333334,0.0,0.2615,0.0,0.3141213484855666,0,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0.0,0,Off,0.003518405062134503,0.0,On,0.0004496100351135859,0.0,On,0.01282480787910369,0,On,0.013312435996660368,0,On,0.36411646754987803,0.27308735066240847,On,0.10565529312909833,0,On,0.09711852766508144,0,On,0,0,Off,On,4094.1165130296763,18.33333333333337,0.8000000000000002,2342.0144647481015,7.663809555555555,0.3050833333333334,1,6131.047644444445,6131.047644444445,Off,0.0,0,87.72059233959058,51.666666666666686,46.10666666666668,0.0,50.91231024382152,0.0,0.0,0.0,137.0634255306103,50.95214530956925,50.97206284244311,50.91231024382152,12.43753247303448,18.259990082559952,0.0,9.407136502914803,4.317806245578724,-1.1,9.236100170605994,4214.79373383765,1271.5138506067128,-783.8926174236005,-381.3392191772144,-0.0,-0.0,555.4447993363874,0.0,2.0,0.01492528723342257,0.0,0,0.13968592165304064,131.99922844444444,-53.42835935119959,0.22535545754970648,8.577639048722155,0.0028712592715338142,105.62448867145591,1.2280338453128583,0.0754068331112309,-1045.6316517466532,-24.868962394735544,0.10873669091327998,-777.4692598583496,-6.423357565250985
2025-01-01 04:58:00,0.9567908777479475,0.3141213484855666,0.2615,0.015946514629132456,0.005235355808092776,0.004358333333333334,0.01679282297635178,0.6349147214382623,0.3050833333333334,0.0,0.2615,0.0,0.3141213484855666,0,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0.0,0,Off,0.003518405062134503,0.0,On,0.0004496100351135859,0.0,On,0.01282480787910369,0,On,0.013312435996660368,0,On,0.36411646754987803,0.27308735066240847,On,0.10565529312909833,0,On,0.09711852766508144,0,On,0,0,Off,On,4094.1165130296763,18.33333333333337,0.8000000000000002,2342.0144647481015,7.663809555555555,0.3050833333333334,1,6131.047644444445,6131.047644444445,Off,0.0,0,87.57707661287319,51.666666666666686,46.10666666666668,0.0,50.89772515200162,0.0,0.0,0.0,136.83918220761436,50.938477836051504,50.95885417807644,50.89772515200162,12.43753247303448,18.299775088659608,0.0,9.523622963027085,4.305767546866769,-1.1,9.236100170605994,4212.0216745207745,1252.4706943911558,-781.9867100261389,-382.63311587799683,-0.0,-0.0,555.4447993363874,0.0,2.0,0.014945216636229363,0.0,0,0.13987244114546474,131.99922844444444,-54.906521967292306,0.22482173728065705,8.596791150704085,0.0028716237460391456,105.60097117624106,1.2278659397881173,0.0758236766375804,-1063.0682142830885,-26.47555607385715,0.10873669091327998,-775.7416753429603,-6.245034683178623
2025-01-01 04:59:00,0.9567908777479475,0.3141213484855666,0.2615,0.015946514629132456,0.005235355808092776,0.004358333333333334,0.01679282297635178,0.6349147214382623,0.3050833333333334,0.0,0.2615,0.0,0.3141213484855666,0,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0.0,0,Off,0.003518405062134503,0.0,On,0.0004496100351135859,0.0,On,0.01282480787910369,0,On,0.013312435996660368,0,On,0.36411646754987803,0.27308735066240847,On,0.10565529312909833,0,On,0.09711852766508144,0,On,0,0,Off,On,4094.1165130296763,18.33333333333337,0.8000000000000002,2342.0144647481015,7.663809555555555,0.3050833333333334,1,6131.047644444445,6131.047644444445,Off,0.0,0,87.43596945595993,51.666666666666686,46.10666666666668,0.0,50.88316440085607,0.0,0.0,0.0,136.6187022749374,50.924832723274164,50.945666884483224,50.88316440085607,12.43753247303448,18.338684922839892,0.0,9.634497608686614,4.294004097442661,-1.1,9.236100170605994,4209.350537933554,1234.2536559735543,-780.1268145385271,-383.90021946111267,-0.0,-0.0,555.4447993363874,0.0,2.0,0.014964693809685764,0.0,0,0.14005472821859796,131.99922844444444,-56.310554971397096,0.2243017649257266,8.615453609476571,0.002871988189222794,105.57754521326467,1.2277017661884915,0.07621832082248083,-1079.753809162495,-28.006999612052308,0.10873669091327998,-774.0535898148729,-6.073224723654246
2025-01-01 05:00:00,1.0434797134364626,0.3141213484855666,0.2615,0.017391328557274377,0.005235355808092776,0.004358333333333334,0.017194926412024292,0.7212014536911049,0.3050833333333334,0.0,0.2615,0.0,0.3141213484855666,0,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0.0,0,Off,0.0039205084978070175,0.0,On,0.0004496100351135859,0.0,On,0.01282480787910369,0,On,0.013312435996660368,0,On,0.36411646754987803,0.27308735066240847,On,0.15061499233297,0,On,0.13844556071405228,0,On,0,0,Off,On,4094.1165130296763,18.33333333333337,0.8000000000000002,2342.0144647481015,7.663809555555555,0.3050833333333334,1,6131.047644444445,6131.047644444445,Off,0.0,0,87.29718188453475,51.666666666666686,46.10666666666668,0.0,50.86862758842074,0.0,0.0,0.0,136.40184669458554,50.91120959596546,50.93250059973782,50.86862758842074,12.43753247303448,18.376752370684013,0.0,9.74002952968194,4.282507041837003,-1.1,9.236100170605994,4207.17786453013,1216.8316764757976,-778.3114543208991,-385.1414871343605,-0.0,-0.0,555.8469027720599,0.0,2.0,0.014983736107011765,0.0,0,0.14023294528141048,131.99922844444444,-57.64406413724554,0.22379497935187845,8.63364471916454,0.002872352600284397,105.55420714935126,1.2275411834903829,0.07659205947598377,-1095.715631561324,-29.467156710979907,0.10873669091327998,-772.4037324912422,-5.907721829656875
2025-01-01 05:01:00,1.0434797134364626,0.3141213484855666,0.2615,0.017391328557274377,0.005235355808092776,0.004358333333333334,0.017194926412024292,0.7212014536911049,0.3050833333333334,0.0,0.2615,0.0,0.3141213484855666,0,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0.0,0,Off,0.0039205084978070175,0.0,On,0.0004496100351135859,0.0,On,0.01282480787910369,0,On,0.013312435996660368,0,On,0.36411646754987803,0.27308735066240847,On,0.15061499233297,0,On,0.13844556071405228,0,On,0,0,Off,On,4094.1165130296763,18.33333333333337,0.8000000000000002,2342.0144647481015,7.663809555555555,0.3050833333333334,1,6131.047644444445,6131.047644444445,Off,0.0,0,87.16060932432048,51.666666666666686,46.10666666666668,0.0,50.854114327559415,0.0,0.0,0.0,136.18845206925073,50.897608092717945,50.91935497529722,50.854114327559415,12.43753247303448,18.414016041520973,0.0,9.840475367827114,4.2712678256530525,-1.1,9.236100170605994,4204.694508399292,1200.1742859377252,-776.5392007935308,-386.3580743285942,-0.0,-0.0,555.8469027720599,0.0,2.0,0.015002363722142099,0.0,0,0.14040728132915178,131.99922844444444,-58.91083307384965,0.22330074530885993,8.65138593177623,0.0028727169784528847,105.53095240247252,1.2273840263639895,0.0769460997326924,-1110.9805312342792,-30.859647576097085,0.10873669091327998,-770.7908757939296,-5.748324999601203
2025-01-01 05:02:00,1.0434797134364626,0.3141213484855666,0.2615,0.017391328557274377,0.005235355808092776,0.004358333333333334,0.017194926412024292,0.7212014536911049,0.3050833333333334,0.0,0.2615,0.0,0.3141213484855666,0,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0.0,0,Off,0.0039205084978070175,0.0,On,0.0004496100351135859,0.0,On,0.01282480787910369,0,On,0.013312435996660368,0,On,0.36411646754987803,0.27308735066240847,On,0.15061499233297,0,On,0.13844556071405228,0,On,0,0,Off,On,4094.1165130296763,18.33333333333337,0.8000000000000002,2342.0144647481015,7.663809555555555,0.3050833333333334,1,6131.047644444445,6131.047644444445,Off,0.0,0,87.02619071290829,51.666666666666686,46.10666666666668,0.0,50.83962424855881,0.0,0.0,0.0,135.9784229889192,50.884027868417604,50.906229678347,50.83962424855881,12.43753247303448,18.450498345495213,0.0,9.936079896238473,4.260278186086843,-1.1,9.236100170605994,4202.299136230632,1184.2516530512733,-774.8086721621044,-387.5506152138829,-0.0,-0.0,555.8469027720599,0.0,2.0,0.015020588685131,0.0,0,0.14057784895122719,131.99922844444444,-60.113664357221396,0.2228186617286017,8.669346666718923,0.00287308132299043,105.50777879232118,1.227230197881649,0.07728156935375918,-1125.5749348111297,-32.187876885698664,0.10873669091327998,-769.2138339891171,-5.594838172987262
2025-01-01 05:03:00,1.0434797134364626,0.3141213484855666,0.2615,0.017391328557274377,0.005235355808092776,0.004358333333333334,0.017194926412024292,0.7212014536911049,0.3050833333333334,0.0,0.2615,0.0,0.3141213484855666,0,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0.0,0,Off,0.0039205084978070175,0.0,On,0.0004496100351135859,0.0,On,0.01282480787910369,0,On,0.013312435996660368,0,On,0.36411646754987803,0.27308735066240847,On,0.15061499233297,0,On,0.13844556071405228,0,On,0,0,Off,On,4094.1165130296763,18.33333333333337,0.8000000000000002,2342.0144647481015,7.663809555555555,0.3050833333333334,1,6131.047644444445,6131.047644444445,Off,0.0,0,86.89384843518097,51.666666666666686,46.10666666666668,0.0,50.825156991883865,0.0,0.0,0.0,135.77163817997027,50.870468587464345,50.89312438525459,50.825156991883865,12.43753247303448,18.486227871007024,0.0,10.027076556058947,4.249530142639025,-1.1,9.236100170605994,4199.987827084584,1169.0346297707317,-773.1185321383967,-388.71995199628896,-0.0,-0.0,555.8469027720599,0.0,2.0,0.0150384260592985,0.0,0,0.14074478912540875,131.99922844444444,-61.25563672086388,0.2223482468143738,8.686230260322233,0.00287344563318045,105.48468314928837,1.2270795752705814,0.0775995231956997,-1139.5247795148473,-33.45505546252253,0.10873669091327998,-767.6714618544327,-5.447070283964045
2025-01-01 05:04:00,1.0434797134364626,0.3141213484855666,0.2615,0.017391328557274377,0.005235355808092776,0.004358333333333334,0.017194926412024292,0.7212014536911049,0.3050833333333334,0.0,0.2615,0.0,0.3141213484855666,0,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0.0,0,Off,0.0039205084978070175,0.0,On,0.0004496100351135859,0.0,On,0.01282480787910369,0,On,0.013312435996660368,0,On,0.36411646754987803,0.27308735066240847,On,0.15061499233297,0,On,0.13844556071405228,0,On,0,0,Off,On,4094.1165130296763,18.33333333333337,0.8000000000000002,2342.0144647481015,7.663809555555555,0.3050833333333334,1,6131.047644444445,6131.047644444445,Off,0.0,0,86.76350828448403,51.666666666666686,46.10666666666668,0.0,50.810712210933204,0.0,0.0,0.0,135.5679816945063,50.85692992635105,50.880038784059984,50.810712210933204,12.43753247303448,18.521231948269804,0.0,10.11368795975843,4.239015988028379,-1.1,9.236100170605994,4197.756875553179,1154.4947896071355,-771.467488664579,-389.8668920888969,-0.0,-0.0,555.8469027720599,0.0,2.0,0.01505589022454305,0.0,0,0.1409082364333187,131.99922844444444,-62.33964815966055,0.22188904221884656,8.702707717583543,0.002873809908331872,105.46166244249974,1.2269320412207683,0.07790094897652924,-1152.855457610041,-34.664217530924965,0.10873669091327998,-766.1626533750143,-5.304835289564794
2025-01-01 05:05:00,0.7383963801031292,0.3141213484855666,0.0,0.012306606335052154,0.005235355808092776,0.0,0.017194926412024292,0.7212014536911049,0.0,0.0,0.0,0.0,0.3141213484855666,0,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0.0,0,Off,0.0039205084978070175,0.0,On,0.0004496100351135859,0.0,On,0.01282480787910369,0,On,0.013312435996660368,0,On,0.36411646754987803,0.27308735066240847,On,0.15061499233297,0,On,0.13844556071405228,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,6131.047644444445,Off,0.0,0,86.63509928610755,51.666666666666686,46.10666666666668,0.0,50.79628957147128,0.0,0.0,0.0,135.36734263454304,50.84341157313253,50.86697257396316,50.79628957147128,12.43753247303448,18.55553671470163,0.0,10.196126367134879,4.228728279314578,-1.1,9.236100170605994,101.48626038056221,-1201.4100055574693,-769.8542926459293,-390.9922097810091,-0.0,-0.0,555.8469027720599,0.0,2.0,0.015072994914170587,0.0,0,0.14106831940511316,131.99922844444444,-63.36843261048867,0.2214406116808175,8.719453512700632,0.0028741741477780022,105.43871377247889,1.2267874835974237,0.07818677244280842,-1165.591770724769,-35.818234832700234,0.10873669091327998,-764.6863404696046,-5.167952176324699
2025-01-01 05:06:00,0.7383963801031292,0.3141213484855666,0.0,0.012306606335052154,0.005235355808092776,0.0,0.017194926412024292,0.7212014536911049,0.0,0.0,0.0,0.0,0.3141213484855666,0,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0.0,0,Off,0.0039205084978070175,0.0,On,0.0004496100351135859,0.0,On,0.01282480787910369,0,On,0.013312435996660368,0,On,0.36411646754987803,0.27308735066240847,On,0.15061499233297,0,On,0.13844556071405228,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,6131.047644444445,Off,0.0,0,86.70811964333099,51.666666666666686,46.10666666666668,0.0,50.78188875108988,0.0,0.0,0.0,135.48143694270468,50.82991322692191,50.853925464837936,50.78188875108988,12.43753247303448,18.51479497202928,0.0,10.01840384822002,4.218659829235776,-1.1,9.236100170605994,104.81901530017961,-1170.610326085053,-768.2777366949579,-389.65587888779424,-0.0,-0.0,555.8469027720599,0.0,2.0,0.01505267951982106,0.0,0,0.14087818741374322,131.99922844444444,-61.372008584086075,0.222034563341701,8.700559798661832,0.0028745383508754505,105.42735289089605,1.2269585800985034,0.07756927584463168,-1138.192780116032,-32.41754596902095,0.10873669091327998,-763.2414917474717,-5.03624494748616
2025-01-01 05:07:00,0.7383963801031292,0.3141213484855666,0.0,0.012306606335052154,0.005235355808092776,0.0,0.017194926412024292,0.7212014536911049,0.0,0.0,0.0,0.0,0.3141213484855666,0,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0.0,0,Off,0.0039205084978070175,0.0,On,0.0004496100351135859,0.0,On,0.01282480787910369,0,On,0.013312435996660368,0,On,0.36411646754987803,0.27308735066240847,On,0.15061499233297,0,On,0.13844556071405228,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,6131.047644444445,Off,0.0,0,86.77770901602182,51.666666666666686,46.10666666666668,0.0,50.76747621318165,0.0,0.0,0.0,135.5901703375341,50.81640350363584,50.840867148862934,50.76747621318165,12.43753247303448,18.475320463936768,0.0,9.850505944865663,4.2088036977627485,-1.1,9.236100170605994,109.53952441392886,-1142.2983680471796,-766.7366538740222,-388.36283305929294,-0.0,-0.0,555.8469027720599,0.0,2.0,0.015032981925460815,0.0,0,0.14069383741903108,131.99922844444444,-57.94454529883811,0.22261259436162148,8.683003986635132,0.002874902463948701,105.41585133456924,1.2271243920787125,0.07698136497165205,-1112.5087550021187,-29.789613045060925,0.10873669091327998,-761.8271112964073,-4.909542577614826
2025-01-01 05:08:00,0.7383963801031292,0.3141213484855666,0.0,0.012306606335052154,0.005235355808092776,0.0,0.017194926412024292,0.7212014536911049,0.0,0.0,0.0,0.0,0.3141213484855666,0,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0.0,0,Off,0.0039205084978070175,0.0,On,0.0004496100351135859,0.0,On,0.01282480787910369,0,On,0.013312435996660368,0,On,0.36411646754987803,0.27308735066240847,On,0.15061499233297,0,On,0.13844556071405228,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,6131.047644444445,Off,0.0,0,86.8439876272627,51.666666666666686,46.10666666666668,0.0,50.7530525291328,0.0,0.0,0.0,135.69373066759798,50.80288293784536,50.827798142201644,50.7530525291328,12.43753247303448,18.43706892276073,0.0,9.691548655635582,4.199153183862364,-1.1,9.236100170605994,112.35674195860969,-1115.7596176864688,-765.2299164168376,-387.1114631636112,-0.0,-0.0,555.8469027720599,0.0,2.0,0.015013881318554724,0.0,0,0.14051507463623955,131.99922844444444,-56.3786976498391,0.22317517552815783,8.665446468908456,0.0028752664881047155,105.40421337542244,1.2272851015509818,0.07642059264247901,-1088.3731498478942,-27.38646783857461,0.10873669091327998,-760.4422375007622,-4.7876789160753725
2025-01-01 05:09:00,0.7383963801031292,0.3141213484855666,0.0,0.012306606335052154,0.005235355808092776,0.0,0.017194926412024292,0.7212014536911049,0.0,0.0,0.0,0.0,0.3141213484855666,0,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0.0,0,Off,0.0039205084978070175,0.0,On,0.0004496100351135859,0.0,On,0.01282480787910369,0,On,0.013312435996660368,0,On,0.36411646754987803,0.27308735066240847,On,0.15061499233297,0,On,0.13844556071405228,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,6131.047644444445,Off,0.0,0,86.90721259112327,51.666666666666686,46.10666666666668,0.0,50.738618250295794,0.0,0.0,0.0,135.7925196736301,50.78935204538996,50.81471894293705,50.738618250295794,12.43753247303448,18.399945046979482,0.0,9.54085334588574,4.1897018174679435,-1.1,9.236100170605994,116.3659361862633,-1090.8486893438223,-763.7564344613097,-385.8985058032589,-0.0,-0.0,555.8469027720599,0.0,2.0,0.014995331282703726,0.0,0,0.14034146465379704,131.99922844444444,-53.58246078253774,0.2237235042784749,8.648494302578586,0.0028756304244096343,105.39245143116683,1.2274411057082293,0.07588514068203993,-1065.6555374794934,-25.193151864328957,0.10873669091327998,-759.0859418891728,-4.670492572136991
