Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 10:00:00,0.6304859880394719,0.3186806815770287,0.09588333333333333,0.6304859880394718,0.31868068157702867,0.09588333333333335,0.015687038528252362,0.5029350606223305,0.11186388888888892,0.0,0.09588333333333333,0.0,0.3186806815770287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.002412620614035087,0.0,0.0004496100351135859,0.0,0.01282480787910369,0.0,0.013312435996660368,0.0,0.36411646754987803,0.27308735066240847,0.033719774402903725,0.0,0.030995274786728113,0.0,0.0,0.0,1501.176054777548,18.33333333333337,0.2933333333333334,858.7386370743039,2.8100635037037036,0.11186388888888892,0.36666666666666664,2248.050802962963,6131.047644444445,0.0,0.0,85.81352686309386,51.66666666666668,46.10666666666668,0.0,49.98318950358113,0.0,0.0,0.0,134.08363572358414,50.01998709387316,50.03838588901918,49.98318950358113,12.43753247303448,18.038641135910193,-0.04243907651636357,7.74141732057758,3.8903842143325322,0.85,9.236100170605994,1668.096470418429,-147.1579022849049,-434.3985071960384,-315.4305934878569,0.0,0.0,428.41889723245964,439.84211535352927,0.0,0.013974460504221598,0.0,0.0,0.1307871242011991,0.0,53.9321118962782,0.233626220178022,8.55235779511359,0.0029324223067878565,24.40686570177995,1.2301174882843549,0.11044151443774464,-1009.7163436212934,3.819804262084578,0.10873669091327999,-433.5628953454876,-0.8356118505507151
2025-01-01 11:00:00,0.6210869292046073,0.3186806815770287,0.09152500000000001,0.6210869292046073,0.31868068157702867,0.09152500000000001,0.015687038528252362,0.4986207240096884,0.10677916666666668,0.0,0.09152500000000001,0.0,0.3186806815770287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.002412620614035087,0.0,0.0004496100351135859,0.0,0.01282480787910369,0.0,0.013312435996660368,0.0,0.36411646754987803,0.27308735066240847,0.031471789442710146,0.0,0.028928923134279576,0.0,0.0,0.0,1432.9407795603868,18.33333333333337,0.2800000000000001,819.7050626618355,2.6823333444444444,0.10677916666666668,0.35,2145.8666755555555,6131.047644444445,0.0,0.0,83.74729850925391,51.66666666666668,46.10666666666668,0.0,49.1862354183002,0.0,0.0,0.0,130.85515392070923,49.226046596244004,49.245952185215906,49.1862354183002,12.43753247303448,18.014617632521624,-0.06926577864811427,8.340088734209932,4.572741323960016,1.95,9.236100170605994,1638.2059380845947,-40.69125406682657,-373.88066198360434,-279.929117068681,0.0,0.0,428.41889723245964,443.4749682156627,0.0,0.013354020827530544,0.0,0.0,0.12498042268093425,0.0,56.775378360429414,0.23426224279102387,8.542858628935965,0.0029372252573190444,20.71756098048542,1.2296389482886148,0.1025303465054801,-857.5414221000594,-2.8548946286026475,0.10873669091327999,-372.11674101824207,-1.7639209653622947
2025-01-01 12:00:00,0.6140575660133891,0.32096034812275964,0.08280833333333334,0.614057566013389,0.32096034812275964,0.08280833333333334,0.01578756438717049,0.5016602794039964,0.09660972222222224,0.0,0.08280833333333334,0.0,0.32096034812275964,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06383066328046826,0.04787299746035118,0.0,0.0,0.0025131464729532165,0.0,0.0004496100351135859,0.0,0.01282480787910369,0.0,0.013312435996660368,0.0,0.36411646754987803,0.27308735066240847,0.031471789442710146,0.0,0.028928923134279576,0.0,0.0,0.0,1296.4702291260642,18.33333333333337,0.25333333333333335,741.6379138368989,2.426873025925926,0.09660972222222224,0.31666666666666665,1941.4984207407408,6131.047644444445,0.0,0.0,81.89484631061823,51.66666666666668,46.10666666666668,0.0,48.425770458612504,0.0,0.0,0.0,127.96069736034097,48.451792160346805,48.46480301121396,48.425770458612504,12.43753247303448,17.931188332239756,-0.07942581454341055,8.250812452353168,5.238464033380752,3.05,9.236100170605994,1544.2370921253194,-28.057609978932245,-311.13634522482386,-248.0093579062409,0.0,0.0,431.5589784856857,452.4901826201604,0.0,0.012811298026328582,0.0,0.0,0.11990107422335475,0.0,64.21724241981018,0.23566398153891316,8.504091311457985,0.00294087695254505,14.53048059120515,1.229370796259442,0.11363034511942809,-767.6551369862469,-2.040386829584122,0.10873669091327999,-309.44287099507585,-1.693474229747976
2025-01-01 13:00:00,0.5177494213679212,0.32096034812275964,0.0,0.5177494213679212,0.32096034812275964,0.0,0.01608914196392488,0.5016602794039964,0.0,0.0,0.0,0.0,0.32096034812275964,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06383066328046826,0.04787299746035118,0.0,0.0,0.0028147240497076024,0.0,0.0004496100351135859,0.0,0.01282480787910369,0.0,0.013312435996660368,0.0,0.36411646754987803,0.27308735066240847,0.031471789442710146,0.0,0.028928923134279576,0.0,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,6131.047644444445,0.0,0.0,80.14085755307136,51.66666666666668,46.10666666666668,0.0,47.6666829984529,0.0,0.0,0.0,125.220089926674,47.697333454416565,47.712658682398406,47.6666829984529,12.43753247303448,17.830229078212355,-0.0916226725500044,7.978956942545541,6.07035994801807,4.45,9.236100170605994,302.1154797929575,-512.6825288795987,-232.62471788827455,-207.6736301852372,0.0,0.0,431.8605560624401,478.2673725586904,0.0,0.011980982012859461,0.0,0.0,0.1121301378392972,0.0,77.92855391575458,0.23723463225289626,8.456182953041782,0.0029434521399381735,11.99324539094694,1.2292166526317787,0.10920691012322246,-515.5977738070868,2.9152449274879895,0.10873669091327999,-227.78505713377817,-4.839660754496356
2025-01-01 14:00:00,0.765304194647996,0.33991124968118297,0.12490728511809253,0.765304194647996,0.33991124968118297,0.12490728511809254,0.03228411709158884,0.641495077556407,0.09152500000000001,0.04645728511809253,0.07844999999999999,0.0,0.33991124968118297,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06383066328046826,0.04787299746035118,0.043940499659388774,0.0,0.0030157757675438593,0.0,0.0009913308482119025,0.0,0.028277010475833083,0.0,0.040795499618696635,0.0,0.38938433629444247,0.2920382522208318,0.05395163904464596,0.0,0.04959243965876499,0.0,0.0,0.0,1228.234953908903,18.33333333333337,0.24000000000000005,702.6043394244305,2.2991428666666662,0.09152500000000001,0.3,1839.3142933333334,6131.047644444445,1055.056,0.0,81.54471878867939,51.66666666666668,46.10666666666668,0.0,48.486242488658675,0.08075808252088665,199.27948799865857,1055.056,127.41362310731155,48.462947171239456,48.522020916466225,48.4155210847223,12.43753247303448,18.11567228103324,-0.018896130386508562,9.278725003871152,6.79610154098666,4.7,9.236100170605994,1634.2147651104813,68.87536669796201,-300.6540729292913,-207.03358791592098,0.0,0.0,544.6772603033776,481.9407859358779,0.26665,0.011951110787659154,0.0,0.0,0.11185057272555746,17.598797132355557,68.33613881412154,0.233140179111189,8.589419935571758,0.00294648620571502,28.487269971563755,1.227393403618084,0.10478223747483252,-619.2100108710486,-14.518961855419995,0.10873669091327999,-294.2341748851519,-6.419898044139461
2025-01-01 15:00:00,1.0698479968357473,0.3950167203926124,0.04645728511809253,1.0698479968357473,0.3950167203926124,0.04645728511809252,0.08113201487497688,0.9887159819607703,0.0,0.04645728511809253,0.0,0.0,0.3950167203926124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.08788099931877755,0.0,0.003518405062134503,0.0,0.0026288051241681776,0.0,0.07498480468867422,0.0,0.1239144985852663,0.0,0.4643780749401691,0.3482835562051267,0.13038312769122776,0.0,0.1198483958420154,0.0,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,6131.047644444445,1055.056,0.0,88.92774601151683,51.66666666666668,46.10666666666668,0.0,51.52904558972979,0.2977393099337489,798.3712821078333,1055.056,138.94960314299504,50.95295379082803,51.53130630281125,50.66264717829571,12.43753247303448,17.844197934926754,-0.01624807941943403,7.821671302370089,7.141273292065471,4.15,9.236100170605994,672.7770872750002,-445.6030589117144,-426.30503985666303,-213.90563973173636,0.0,0.0,821.3101238130106,384.75526307770605,1.0,0.01207702752904483,0.0,0.0,0.11302902884482185,65.99961422222222,65.37260319372608,0.2380364288868178,8.475538259613916,0.002957808315838824,71.92004253151562,1.2285293034332667,0.09549899844719122,-450.29959579826544,4.696536886551014,0.10873669091327999,-420.68996780040106,-5.615072056261959
2025-01-01 16:00:00,1.4349180399488584,0.41252791624183144,0.0,1.4349180399488584,0.41252791624183144,0.0,0.10122137795793743,1.333696661990921,0.0,0.0,0.0,0.0,0.41252791624183144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06687021867477627,0.05015266400608219,0.08788099931877755,0.0,0.00442313779239766,0.0,0.0032785965035159056,0.0,0.09351964366202387,0.0,0.15217202782346048,0.0,0.4831670029809991,0.3623752522357492,0.2832461049843913,0.0,0.2603603082085162,0.0,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,6131.047644444445,0.0,0.0,85.31772908513425,51.66666666666668,46.10666666666668,0.0,51.53804436369669,0.21761455168916094,597.8384639959756,0.0,133.30895169552227,49.473232542191674,51.5383914178555,48.440479577280364,12.43753247303448,17.719756143269535,-0.11357719006383539,7.435047719242236,7.160881045476753,3.05,9.236100170605994,668.35483776335,-605.3859017102807,-588.5763440278477,-241.92127066679728,0.0,0.0,891.690052303599,143.50434463336052,1.0,0.012658830821078907,0.0,0.0,0.11847413203094774,65.99961422222222,18.586056126548133,0.24108597680967334,8.434041416874917,0.0029723835570666817,60.131417751560654,1.229044078239321,0.10451345274573491,-612.7755140259248,7.389612315644109,0.10873669091327999,-581.0601104864462,-7.516233541401446
2025-01-01 17:00:00,1.460985117999257,0.4287493426000155,0.03871440426507711,1.4609851179992568,0.4287493426000155,0.03871440426507711,0.12834376786421284,1.3326413501350443,0.0,0.03871440426507711,0.0,0.0,0.4287493426000155,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07294932946339229,0.0547119970975442,0.043940499659388774,0.0,0.005629448099415205,0.0,0.004156384858073363,0.0,0.11855793490672427,0.0,0.1906859935999622,0.0,0.4987164606699619,0.3740373455024713,0.27425416514361695,0.0,0.25209490159872205,0.0,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,6131.047644444445,879.2133333333333,0.0,84.72219116268379,51.66666666666668,46.10666666666668,0.0,51.13304082050024,0.07135922914724166,199.27948799865857,879.2133333333333,132.3784236916934,49.06476917274939,51.13306600476916,48.030608164605056,12.43753247303448,17.594980107616216,-0.2383532257171544,6.575832234437952,6.682906259242595,1.95,9.236100170605994,672.2143798679426,-658.3476061873589,-682.3698484130595,-269.7374051253777,0.0,0.0,949.8257639992909,10.909482422335467,1.0,0.013220872352730588,0.0,0.0,0.12373428469187903,65.99961422222222,-7.873979005970499,0.2436969455001196,8.38338383097205,0.0029824747437294397,43.05957523269869,1.228985882316933,0.11228292771795972,-673.4913491785243,15.14374299116528,0.10873669091327999,-671.1177069495251,-11.252141463534214
2025-01-01 18:00:00,1.3608375243425959,0.433337131771452,0.16700623690285174,1.3608375243425959,0.43333713177145194,0.16700623690285174,0.14557271089716547,1.1288245356676527,0.08644027777777778,0.09291457023618506,0.07409166666666667,0.0,0.433337131771452,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0759888848577003,0.056991663643275216,0.0,0.0,0.006433654970760233,0.0,0.004712697477585102,0.0,0.13442635844882014,0.0,0.2576668036460521,0.0,0.5017939575042358,0.3763454681281767,0.15286297729316356,0.0,0.14051191236650082,0.0,0.0,0.0,1159.9996786917416,18.33333333333337,0.2266666666666667,663.5707650119621,2.171412707407407,0.08644027777777778,0.2833333333333333,1737.1301659259261,6131.047644444445,2110.112,0.0,86.22111980192174,51.66666666666668,46.10666666666668,0.0,51.656259060866724,0.7959212347533237,2170.8212620066233,2110.112,134.7204996905027,50.23619410225168,51.656259060866724,49.526161622944166,12.43753247303448,18.149410843489385,-0.01825603734829689,7.917515948878353,6.069222064807246,1.15,9.236100170605994,1836.608692149424,-142.37637924093977,-714.2021783955206,-306.75649063845714,0.0,0.0,1011.8963941020794,0.0,1.0,0.013794818216768114,0.0,0.0,0.12910585012597675,65.99961422222222,-28.530890005939877,0.23589001065755238,8.648494810599722,0.002990685809662357,35.00119586385644,1.226024754477462,0.09057019467934181,-800.8481970367567,-5.098947216145194,0.10873669091327999,-699.3283009768624,-14.873877418658312
2025-01-01 19:00:00,1.4739495390790742,0.4491580058167791,0.03871440426507711,1.4739495390790742,0.4491580058167791,0.03871440426507711,0.16542870265539777,1.3085208364236764,0.0,0.03871440426507711,0.0,0.0,0.4491580058167791,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07294932946339229,0.0547119970975442,0.0,0.0,0.006835758406432749,0.0,0.00537160873594122,0.0,0.1532213355130238,0.0,0.446468961963468,0.0,0.5259280116256467,0.3944460087192349,0.13712708257180847,0.0,0.12604745079936103,0.0,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,6131.047644444445,879.2133333333333,0.0,88.35891030790881,51.66666666666668,46.10666666666668,0.0,51.75887235995148,0.1877301137296726,509.73654803003967,879.2133333333333,138.06079735610754,50.69903699846926,51.75887235995148,50.16911931772815,12.43753247303448,17.824356404584407,-0.03316106701769369,6.639892676613812,5.334564451209975,-0.25000000000000006,9.236100170605994,906.4948362751875,-653.5534276337398,-811.1410038083745,-339.9007544742335,0.0,0.0,1257.5485563065538,0.0,1.2665,0.014290514306023797,0.0,0.0,0.1337450750872514,83.58851141244445,-11.152965557132964,0.2412913622690058,8.504654382643913,0.0029976094879306044,44.68436310031104,1.2273884883734303,0.07363326889669303,-665.1144600876485,11.561032453908656,0.10873669091327999,-798.2324642377878,-12.908539570586706
2025-01-01 20:00:00,1.863729674321668,0.4974605887892874,0.0,1.863729674321668,0.4974605887892874,0.0,0.20783594114916826,1.6558937331724999,0.0,0.0,0.0,0.0,0.4974605887892874,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142955176623829,0.0535721638246787,0.0,0.0,0.007036810124269006,0.0,0.006801149770506222,0.0,0.19399798125439308,0.0,0.7725817808753682,0.0,0.5918512332861451,0.4438884249646087,0.11464723296987266,0.0,0.1053839342748756,0.0,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,6131.047644444445,0.0,0.0,88.67291582822885,51.66666666666668,46.10666666666668,0.0,51.39441036981396,0.07413382111760886,199.27948799865857,0.0,138.55143098160755,50.94545848521495,51.39441036981396,50.72098254291544,12.43753247303448,17.905509683710758,-0.0002763521499063041,6.280628497301227,4.630599223090516,-0.55,9.236100170605994,1362.3802362876124,-603.900421407922,-750.4724975673362,-351.6356391617604,0.0,0.0,1734.2681491913343,0.0,2.0,0.014477187863070269,0.0,0.0,0.1354921548892331,131.99922844444444,-20.252273741961194,0.24121146413711037,8.559402045071089,0.0030120796583928823,87.08962737374421,1.227035511652098,0.06882414845251525,-619.8598242123321,15.959402804410127,0.10873669091327999,-741.116690530119,-9.355807037217264
2025-01-01 21:00:00,1.530395588847128,0.44457021664534274,0.03871440426507711,1.530395588847128,0.4445702166453427,0.03871440426507711,0.14594249472594598,1.384453094121182,0.0,0.03871440426507711,0.0,0.0,0.44457021664534274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06990977406908426,0.05243233055181319,0.0,0.0,0.006534180829678363,0.0,0.0047218173565934905,0.0,0.13468649653967413,0.0,0.6061763309171136,0.0,0.5228505147913728,0.3921378860935295,0.09666335328832401,0.0,0.08885312105528727,0.0,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,6131.047644444445,879.2133333333333,0.0,88.83332061351338,51.66666666666668,46.10666666666668,0.0,51.4475178233138,0.15015218486977494,398.55897599731713,879.2133333333333,138.80206345861464,50.95208301329076,51.46939343845544,50.6824899931376,12.43753247303448,17.886638942284776,-0.01116527396378751,6.215312282132634,4.383794086509444,-0.3,9.236100170605994,1074.3339275817261,-714.3203425591962,-680.4981844827947,-344.08262694485927,0.0,0.0,1440.278806912565,0.0,2.0,0.014396891508892345,0.0,0.0,0.13474066045811722,131.99922844444444,-21.86225238597975,0.2429785650858995,8.571943839305098,0.00303059018693547,89.80388526245267,1.2271014036042243,0.08517541244971644,-731.7287378051744,17.40839524597823,0.10873669091327999,-669.1763163364471,-11.32186814634759
2025-01-01 22:00:00,0.8434956714332815,0.3486293635512502,0.09152500000000001,0.8434956714332814,0.3486293635512501,0.09152500000000001,0.04969351486740014,0.6870229898992146,0.10677916666666668,0.0,0.09152500000000001,0.0,0.3486293635512502,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06687021867477627,0.05015266400608219,0.0,0.0,0.005629448099415205,0.0,0.0014924681997228872,0.0,0.04257159856826205,0.0,0.11863975979413673,0.0,0.3979689327268907,0.2984766995451679,0.05395163904464596,0.0,0.04959243965876499,0.0,0.0,0.0,1432.9407795603868,18.33333333333337,0.2800000000000001,819.7050626618355,2.6823333444444444,0.10677916666666668,0.35,2145.8666755555555,6131.047644444445,0.0,0.0,88.90297629963437,51.66666666666668,46.10666666666668,0.0,51.07512956998336,0.0,0.0,0.0,138.91090046817868,51.10750948093187,51.12369943640612,51.07512956998336,12.43753247303448,17.974971365586995,-0.08677852313892688,6.689637818653697,3.9599777528263242,-1.95,9.236100170605994,1736.1555922484752,-422.6006572362024,-858.1486846314078,-405.34035140309635,0.0,0.0,737.313829216766,0.0,2.0,0.015311819547591813,0.0,0.0,0.14330348168448212,131.99922844444444,-28.758665125581377,0.2431286132890482,8.63386806572053,0.003048835886656585,84.34763983771866,1.226717123135568,0.10819525350185773,-1252.9484856452982,10.642765747260153,0.10873669091327999,-850.3236761749075,-7.825008456500295
2025-01-01 23:00:00,0.6782316122277441,0.31982051484989416,0.10024166666666666,0.6782316122277441,0.31982051484989416,0.10024166666666667,0.01799913328336932,0.5432838678332637,0.11694861111111113,0.0,0.10024166666666666,0.0,0.31982051484989416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.004724715369152047,0.0,0.0004496100351135859,0.0,0.01282480787910369,0.0,0.013312435996660368,0.0,0.36411646754987803,0.27308735066240847,0.05395163904464596,0.0,0.04959243965876499,0.0,0.0,0.0,1569.4113299947091,18.33333333333337,0.3066666666666667,897.7722114867722,2.9377936629629624,0.11694861111111113,0.38333333333333336,2350.234930370371,6131.047644444445,0.0,0.0,86.60431983336589,51.66666666666668,46.10666666666668,0.0,50.25190842606264,0.0,0.0,0.0,135.3192497396342,50.28714637399798,50.30476534796565,50.25190842606264,12.43753247303448,18.01114945461845,-0.05797185265150689,6.548675956284147,3.246376363528927,-3.05,9.236100170605994,1663.417966027411,-342.9582945922044,-908.8317943253398,-442.6547932905866,0.0,0.0,564.249998129175,0.0,2.0,0.015834670128096296,0.0,0.0,0.14819684581760564,131.99922844444444,-27.588568805886382,0.24390752461326712,8.670217831791309,0.0030657246164882005,80.73273080825929,1.2265520387067685,0.09901651352146813,-1251.8565285765105,11.126022497533949,0.10873669091327999,-908.7648700853333,-0.06692424000650958
