Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Lighting Gas Power (therms/hour),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.7845505012437193,0.11608225917022016,0.4386013342675891,0.7845505012437193,0.11608225917022016,0.4386013342675891,0.08660275733396704,0.13867805640975223,0.5092696875,0.05,0.0,0.002084459267588995,0.4365168750000001,0.0,0.10149892583688683,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.027264309210526312,0.0,0.002413496556685758,0.0,0.056924951566754964,0.0,0.0033461552939030837,0.0,0.09767162667462623,0.07325372000596965,0.002084459267588995,6266.72189720687,20.000000000000057,0.36000000000000004,4476.986636293131,12.793048557500002,0.5092696875,0.45,10234.438846000001,22743.197435555558,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11136.995293333333,0.0,0.0,44.805537462841336,51.66666666666668,46.10666666666668,0.0,49.304185446421116,0.0,0.0,0.0,70.00865228568958,49.32971529608985,49.34248022092423,49.304185446421116,12.43753247303448,19.71917607759688,-0.05600712470020361,8.212706365185126,1.6555907660412414,2.8,9.236100170605994,4238.258812379115,-365.4731860681002,1305.5608885321535,-2242.5450179792015,0.0,0.0,350.44302832093985,0.0,2.0,0.10168352432668021,0.0,0.0,0.741585083845062,131.99922844444444,-136.36109516949466,0.19704188027715805,9.118618692803128,0.002746203247223269,-21.7843800601048,1.223137208627756,0.6857294074057048,-4838.882083674582,-3.577738686649213,0.9061390909439998,1351.4309837437313,-45.87009521157764
2025-01-01 01:00:00,0.6118076086918992,0.11537612902444723,0.29210085370805794,0.6118076086918992,0.11537612902444723,0.29210085370805794,0.08455793414317755,0.13773654954872164,0.339513125,0.05,0.0,0.0010896037080578838,0.2910112500000001,0.0,0.10079279569111389,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03671876758019234,0.027539075685144247,0.0,0.0,0.025219486019736836,0.0,0.002413496556685758,0.0,0.056924951566754964,0.0,0.0033461552939030837,0.0,0.09767162667462623,0.07325372000596965,0.0010896037080578838,4177.814598137914,20.000000000000057,0.24000000000000002,2984.657757528754,8.528699038333334,0.339513125,0.3,6822.959230666668,22743.197435555558,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11136.995293333333,0.0,0.0,43.96171548017225,51.66666666666668,46.10666666666668,0.0,48.735930781763884,0.0,0.0,0.0,68.69018043776914,48.77643597128351,48.79668856604333,48.735930781763884,12.43753247303448,19.72308411726279,-0.045083445988754536,8.471547793291666,2.543107887035728,2.5,9.236100170605994,2156.261145185927,-1157.4877550518215,-99.58766144106681,-2228.9548908622296,0.0,0.0,347.4566982691198,0.0,2.0,0.09922284044204041,0.0,0.0,0.7236391434678955,131.99922844444444,-140.0552603588777,0.1967730711006415,9.11722337242569,0.0027430654682737404,-12.962699141467903,1.2231824746576412,0.5426403894848036,-4133.460537612805,-8.684974967770824,0.9061390909439998,-51.19435640533728,-48.39330503572953
2025-01-01 02:00:00,0.7806226643308687,0.11466999887867431,0.43741698241100446,0.7806226643308687,0.11466999887867431,0.4374169824110044,0.08455793414317755,0.13679504268769108,0.5092696875,0.05,0.0,0.0009001074110043388,0.4365168750000001,0.0,0.10008666554534097,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.025219486019736836,0.0,0.002413496556685758,0.0,0.056924951566754964,0.0,0.0033461552939030837,0.0,0.09767162667462623,0.07325372000596965,0.0009001074110043388,6266.72189720687,20.000000000000057,0.36000000000000004,4476.986636293131,12.793048557500002,0.5092696875,0.45,10234.438846000001,22743.197435555558,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11136.995293333333,0.0,0.0,43.19388308508664,51.66666666666668,46.10666666666668,0.0,48.206388342711286,0.0,0.0,0.0,67.49044232044787,48.233251893177496,48.246683668410604,48.206388342711286,12.43753247303448,19.687735128825626,-0.06259264622245458,9.255581889375689,2.0286306558423925,1.6500000000000001,9.236100170605994,4157.257306035916,598.1640685430807,-492.4106872311177,-2320.757820344428,0.0,0.0,346.51519140808927,0.0,2.0,0.09823631485221455,0.0,0.0,0.716444343060546,131.99922844444444,-135.2219622346165,0.19716920938552368,9.10033236790931,0.002742494367426456,9.182689839598115,1.223330706498343,0.3870338114718597,-3839.9297044674654,-38.89286328258468,0.9061390909439998,-449.5831021212762,-42.82758510984147
2025-01-01 03:00:00,0.6085613795093118,0.11396386873290137,0.2917218611139508,0.6085613795093118,0.11396386873290137,0.2917218611139509,0.08319471868265124,0.1358535358266605,0.339513125,0.05,0.0,0.0007106111139507938,0.2910112500000001,0.0,0.09938053539956804,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03483575385813119,0.026126815393598384,0.0,0.0,0.023856270559210524,0.0,0.002413496556685758,0.0,0.056924951566754964,0.0,0.0033461552939030837,0.0,0.09767162667462623,0.07325372000596965,0.0007106111139507938,4177.814598137914,20.000000000000057,0.24000000000000002,2984.657757528754,8.528699038333334,0.339513125,0.3,6822.959230666668,22743.197435555558,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11136.995293333333,0.0,0.0,42.312572234090865,51.66666666666668,46.10666666666668,0.0,47.663023085109565,0.0,0.0,0.0,66.11339411576698,47.70043381601842,47.71913918147285,47.663023085109565,12.43753247303448,19.737012883038076,-0.04164296978099588,9.238544703840459,1.7063183363755388,1.6500000000000001,9.236100170605994,2017.1258634158692,-1608.788814301629,-108.67326292569308,-2367.5098487331325,0.0,0.0,344.2104690865323,0.0,2.0,0.09998526669097818,0.0,0.0,0.7291995716443195,131.99922844444444,-137.3893550754447,0.19664299853397446,9.124318086292957,0.002743619765850397,-27.7680691436654,1.223123909301067,0.4687034640866899,-4552.37931636748,-41.067255462903624,0.9061390909439998,-67.40752592128214,-41.26573700441093
2025-01-01 04:00:00,0.7773764351482811,0.11325773858712844,0.43727486018821426,0.7773764351482813,0.11325773858712844,0.43727486018821426,0.08319471868265124,0.13491202896562993,0.5092696875,0.05,0.0,0.00075798518821418,0.4365168750000001,0.0,0.0986744052537951,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.023856270559210524,0.0,0.002413496556685758,0.0,0.056924951566754964,0.0,0.0033461552939030837,0.0,0.09767162667462623,0.07325372000596965,0.00075798518821418,6266.72189720687,20.000000000000057,0.36000000000000004,4476.986636293131,12.793048557500002,0.5092696875,0.45,10234.438846000001,22743.197435555558,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11136.995293333333,0.0,0.0,41.54661491274607,51.66666666666668,46.10666666666668,0.0,47.14606495671543,0.0,0.0,0.0,64.91658580116572,47.17746718143814,47.1931682937995,47.14606495671543,12.43753247303448,19.720411338239234,-0.053192145836353136,8.867567180866727,1.47539766388552,0.55,9.236100170605994,3867.0150733503383,138.36315165325558,-1144.3691893042435,-2609.606885261399,0.0,0.0,343.2689622255018,0.0,2.0,0.10326512349993291,0.0,0.0,0.7531197976865862,131.99922844444444,-133.36890082063547,0.19629100807798747,9.105488566064327,0.002737094427978706,21.40410865206974,1.2226243164863357,0.4261110728621134,-4307.328018122442,-31.295466517433194,0.9061390909439998,-1106.250237830957,-38.118951473286465
2025-01-01 05:00:00,0.6857936646804449,0.11325773858712844,0.3565331500034077,0.685793664680445,0.11325773858712844,0.35653315000340774,0.08592114960370388,0.13491202896562993,0.41496048611111114,0.05,0.0,0.0008527333367409524,0.3556804166666668,0.0,0.0986744052537951,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.026582701480263156,0.0,0.002413496556685758,0.0,0.056924951566754964,0.0,0.0033461552939030837,0.0,0.09767162667462623,0.07325372000596965,0.0008527333367409524,5106.217842168562,20.000000000000057,0.29333333333333333,3647.915036979588,10.423965491296297,0.41496048611111114,0.36666666666666664,8339.172393037037,22743.197435555558,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11136.995293333333,0.0,0.0,40.863507689212945,51.66666666666668,46.10666666666668,0.0,46.63223592815011,0.0,0.0,0.0,63.84923076439522,46.664151665143955,46.68010953364088,46.63223592815011,12.43753247303448,19.658512121707208,-0.06585404314384936,9.223583039298587,0.09926201696114183,-0.25000000000000006,9.236100170605994,2580.871127491037,-1027.3410442156462,-449.0378903853267,-2744.519115084336,0.0,0.0,345.9953931465544,0.0,2.0,0.10461594863947901,0.0,0.0,0.7629714602937157,131.99922844444444,-126.82299273974364,0.1977812973647066,9.086227498293649,0.002748763772987948,33.33641229939912,1.222260253558457,0.3812625489457347,-4629.100506327173,-46.15557486806105,0.9061390909439998,-419.58357100405766,-29.45431938126903
2025-01-01 06:00:00,0.7288083976093774,0.11466999887867431,0.4272982320388491,0.7288083976093774,0.11466999887867431,0.42729823203884904,0.08932918825501966,0.13679504268769108,0.4526841666666667,0.05,0.038051506108000926,0.0012317259308480424,0.3880150000000001,0.0,0.10008666554534097,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.029990740131578944,0.0,0.002413496556685758,0.0,0.056924951566754964,0.0,0.0033461552939030837,0.0,0.09767162667462623,0.07325372000596965,0.0012317259308480424,5570.419464183886,20.000000000000057,0.32000000000000006,3979.543676705005,11.371598717777779,0.4526841666666667,0.4,9097.278974222223,22743.197435555558,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11136.995293333333,879.2133333333333,0.0,43.06290027795398,51.66666666666668,46.10666666666668,0.0,48.10207631662798,0.0,0.0,879.2133333333333,67.28578168430309,48.1419880549082,48.1619439240483,48.10207631662798,12.43753247303448,19.739319896284858,-0.04034817221919476,8.757095270135828,0.7671577899959471,0.3,9.236100170605994,3134.6864521751413,-983.8759193581556,-592.6977154721353,-2649.341725222956,0.0,0.0,351.28644551993136,0.0,2.0,0.10369854684901646,0.0,0.0,0.7562807846094812,131.99922844444444,-137.677732305719,0.1965138979555238,9.119091271695542,0.002744934692617588,-33.630053398438214,1.2219256920195387,0.44438629263057877,-4931.827525011001,-31.59207105215961,0.9061390909439998,-556.4030553811914,-36.29466009094394
2025-01-01 07:00:00,1.0260371780063093,0.1298662109329093,0.4380802194506918,1.0260371780063093,0.1298662109329093,0.4380802194506918,0.30086666971949505,0.16590082078681428,0.5092696875,0.05,0.0,0.0015633444506917464,0.4365168750000001,0.0,0.11528287759957595,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.027945916940789472,0.0,0.011100615501592203,0.0,0.26182013727711334,0.0,0.012190317320712962,0.0,0.1160502290248784,0.08703767176865877,0.0015633444506917464,6266.72189720687,20.000000000000057,0.36000000000000004,4476.986636293131,12.793048557500002,0.5092696875,0.45,10234.438846000001,22743.197435555558,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11136.995293333333,0.0,0.0,48.77227772479865,51.66666666666668,46.10666666666668,0.0,52.444729097126654,0.0633675512681615,176.74140183746596,0.0,76.20668394499788,51.888156393873345,52.444964378408976,51.60963476096437,12.43753247303448,19.66235163358592,-0.06505764484690886,8.43715783556421,0.1834915733983039,-0.55,9.236100170605994,3894.0068943634733,-880.2845521683263,-908.0269832060571,-2832.540847889393,0.0,0.0,590.6432029190123,5.669314698593651,2.0,0.10625575324804856,0.0,0.0,0.7749306704625993,131.99922844444444,-130.8173578730174,0.19732240576628005,9.081435653406967,0.0027430173963097033,25.590996014184324,1.2222484565302187,0.44884983425431607,-5336.714499962255,-20.5566884992019,0.9061390909439998,-876.3358128629217,-31.69117034313553
2025-01-01 08:00:00,0.9051462860134379,0.12926889410348705,0.3410764694506918,0.9051462860134379,0.12926889410348702,0.3410764694506918,0.27569539294663076,0.18335224723347382,0.3960986458333334,0.05,0.0,0.0015633444506917464,0.3395131250000001,0.0,0.1146855607701537,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.017490228819345144,0.0,0.021129839638157892,0.0,0.01035404709409813,0.0,0.24421150621437476,0.0,0.012947937387257056,0.0,0.11431229972461814,0.08573422479346358,0.0015633444506917464,4874.1170311609,20.000000000000057,0.28,3482.1007171168794,9.950148878055558,0.3960986458333334,0.35,7960.119102444445,22743.197435555558,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11136.995293333333,0.0,0.0,45.894068768341334,51.66666666666668,46.10666666666668,0.0,51.59535606352381,0.03213769299658686,88.37070091873298,0.0,71.70948245053334,49.97139899075686,51.59535606352381,49.1594204543734,12.43753247303448,19.685666279182445,-0.05840093840263213,7.829382844194074,-0.5892812507260193,-1.4,9.236100170605994,2308.19490769604,-2327.407986707392,-994.0726072293667,-3052.7720092653967,0.0,0.0,536.0274541691681,353.79533641159657,1.3835000000000002,0.10950613828726333,0.0,0.0,0.7986359568184379,91.31046627644444,-49.17756836863068,0.19784199199234687,9.107253194275176,0.0027529589526451193,94.08539025044848,1.2227179406259145,0.4761839781290026,-5811.693492964521,2.1847891402499386,0.9061390909439998,-971.2281078108783,-22.84449941848833
2025-01-01 09:00:00,1.0258517123078434,0.1334725105984915,0.4199721752628292,1.0258517123078434,0.13347251059849152,0.4199721752628292,0.33780482662162875,0.18536271901954798,0.4526841666666667,0.05,0.030441204886400744,0.00151597037642836,0.3880150000000001,0.0,0.11888917726515817,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.008745114409672572,0.0,0.017040193256578944,0.0,0.01304658889161774,0.0,0.30771804447343204,0.0,0.018098701589664475,0.0,0.11991712171795745,0.08993784128846806,0.00151597037642836,5570.419464183886,20.000000000000057,0.32000000000000006,3979.543676705005,11.371598717777779,0.4526841666666667,0.4,9097.278974222223,22743.197435555558,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11136.995293333333,703.3706666666666,0.0,45.627869855749154,51.66666666666668,46.10666666666668,0.0,51.30948049370515,0.1632220925430218,442.6717518243939,703.3706666666666,71.29354664960805,49.81898617567031,51.30948049370515,49.073739016652894,12.43753247303448,19.727532503185113,-0.045300571309717576,7.675156905530435,-0.4382988921678701,-0.85,9.236100170605994,3291.0282918139765,-1303.6198404316744,-505.796917214384,-2930.868993856249,0.0,0.0,577.608565689813,874.4279617627287,1.0,0.10782965864077838,0.0,0.0,0.7864092730224588,65.99961422222222,73.86925579652691,0.19894481493684602,9.154823586714594,0.002774280741167833,177.82059568326852,1.2231407751416041,0.4700655252026069,-5296.338149972219,13.174632835539988,0.9061390909439998,-499.110091174733,-6.6868260396510015
