Metric,Value
Total Electric Energy (kWh),1146.0588257455431
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.5917483690910321
Peak Electric Power (kW),9.606055032222145
Other Electric Energy (kWh),255.59708482541072
HVAC Heating Electric Energy (kWh),510.9473347025641
Lighting Electric Energy (kWh),35.08555115104958
Water Heating Electric Energy (kWh),309.67885506651857
HVAC Cooling Electric Energy (kWh),34.75
Average Temperature - Indoor (C),18.336247988577764
Unmet Heating Load (C-hours),63.97506895113182
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
