Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.25550607728212144,0.1407077996927109,0.0,0.25550607728212144,0.1407077996927109,0.0,0.01891169796406803,0.0,0.1865943793180534,0.0,0.05,0.0,0.0,0.12612446635937757,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.003412116228070175,0.0,0.01549958173599785,0.0,0.018428424172216594,0.0,0.1331012046633076,0.09982590349748068,0.0,0.0,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0.0,0.0,3190.6651866666666,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2181.621351111111,0.0,0.0,42.08571931239467,51.66666666666668,46.10666666666668,0.0,51.32580958313595,0.0,0.0,0.0,42.08571931239467,51.34882595032619,51.36033413392133,51.32580958313595,12.43753247303448,15.175651777841207,0.0,2.8,9.236100170605994,-97.13262374697008,-514.1667603627795,0.0,0.0,394.1878356223566,0.0,3.0,0.031879373359428385,0.0,0.0,0.4451794819553182,197.99884266666666,22.846300993452836,0.3024448622689302,7.462547936526939,0.0031660807359686232,74.33581963286282,1.2420957827510157
2025-01-01 01:00:00,0.24381053197679742,0.14005033562116348,0.0,0.24381053197679742,0.14005033562116348,0.0,0.01522074680817405,0.0,0.17858978516862337,0.0,0.05,0.0,0.0,0.12546700228783014,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.0031562075109649117,0.0,0.012064539297209137,0.0,0.011300448784849799,0.0,0.1331012046633076,0.09982590349748068,0.0,0.0,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0.0,0.0,3190.6651866666666,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2181.621351111111,0.0,0.0,42.03290507543453,51.66666666666668,46.10666666666668,0.0,50.95114397550448,0.0,0.0,0.0,42.03290507543453,50.994638265831284,51.01638541099469,50.95114397550448,12.43753247303448,14.866252888520005,0.0,2.5,9.236100170605994,-69.54003301045593,-464.6270432571437,0.0,0.0,382.49229031703254,0.0,3.0,0.02885394083700195,0.0,0.0,0.40293083208886044,197.99884266666666,12.59471992965527,0.3107835402597798,7.340271277110262,0.003189173307340244,81.31595854544608,1.2434730958422078
2025-01-01 02:00:00,0.23784877524371767,0.13939287154961605,0.0,0.23784877524371764,0.13939287154961605,0.0,0.01348228020805537,0.0,0.17436649503566232,0.0,0.05,0.0,0.0,0.12480953821628273,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0031562075109649117,0.0,0.010326072697090459,0.0,0.007953777413951974,0.0,0.1331012046633076,0.09982590349748068,0.0,0.0,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0.0,0.0,3190.6651866666666,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2181.621351111111,0.0,0.0,41.920535446191,51.66666666666668,46.10666666666668,0.0,50.600845314151584,0.0,0.0,0.0,41.920535446191,50.641163587893644,50.66132272476468,50.600845314151584,12.43753247303448,14.609453226082362,0.0,1.6500000000000001,9.236100170605994,-61.652598833795444,-444.89480915186317,0.0,0.0,376.53053358395283,0.0,3.0,0.026221993495942966,0.0,0.0,0.36617700570036943,197.99884266666666,6.71167673411486,0.3186101903889555,7.24727360008182,0.003215886516352737,91.37835386421754,1.2445627386463234
2025-01-01 03:00:00,0.2256882753891168,0.1311827897792461,0.0,0.2256882753891168,0.1311827897792461,0.0,0.013311674396651861,0.0,0.16237660099246495,0.0,0.05,0.0,0.0,0.11659945644591277,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.002985601699561403,0.0,0.010326072697090459,0.0,0.006910659064581224,0.0,0.12303104773154423,0.09227328579865815,0.0,0.0,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0.0,0.0,3190.6651866666666,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2181.621351111111,0.0,0.0,41.82543585456658,51.66666666666668,46.10666666666668,0.0,50.27112562543851,0.0,0.0,0.0,41.82543585456658,50.2885443814883,50.2972537595132,50.27112562543851,12.43753247303448,14.339248044364636,0.0,1.6500000000000001,9.236100170605994,-86.48195966349547,-453.4844129578976,0.0,0.0,365.0749447145754,0.0,3.0,0.027354633117769884,0.0,0.0,0.38199375072863545,197.99884266666666,1.927508579826664,0.3269368996172625,7.147778231586557,0.003242928054538421,75.92597176662348,1.245712157050129
2025-01-01 04:00:00,0.2248116566270536,0.13052532570769868,0.0,0.2248116566270536,0.13052532570769868,0.0,0.013311674396651861,0.0,0.1614999822304017,0.0,0.05,0.0,0.0,0.11594199237436534,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.002985601699561403,0.0,0.010326072697090459,0.0,0.006910659064581224,0.0,0.12303104773154423,0.09227328579865815,0.0,0.0,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0.0,0.0,3190.6651866666666,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2181.621351111111,0.0,0.0,41.69898975298373,51.66666666666668,46.10666666666668,0.0,49.89908781978085,0.0,0.0,0.0,41.69898975298373,49.936909217247766,49.95581991598124,49.89908781978085,12.43753247303448,14.095690169076564,0.0,0.55,9.236100170605994,-134.94327324067663,-498.322271549815,0.0,0.0,364.19832595251216,0.0,3.0,0.02802541024320425,0.0,0.0,0.3913608173218698,197.99884266666666,-0.8193276433737327,0.3341382593810215,7.050475362651975,0.003264090518039628,85.26642998462576,1.2461673344190545
2025-01-01 05:00:00,3.5215872856857584,0.13052532570769868,0.0,3.521587285685758,0.13052532570769868,0.0,0.01365288601945888,0.0,0.1614999822304017,3.2964344174358975,0.05,0.0,0.0,0.11594199237436534,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.003326813322368421,0.0,0.010326072697090459,0.0,0.006910659064581224,0.0,0.12303104773154423,0.09227328579865815,0.0,0.0,3296.4344174358976,19.444444444444457,1.0,0.0,3.1906651866666667,0.10576923076923077,1.0,3190.6651866666666,3190.6651866666666,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2181.621351111111,0.0,0.0,39.571985817565114,51.66666666666668,46.10666666666668,0.0,49.535700254688194,0.0,0.0,0.0,39.571985817565114,49.59213716453856,49.62035561946375,49.535700254688194,12.43753247303448,15.57851902505653,-3.282483238821122,-0.25000000000000006,9.236100170605994,2968.1600647626938,-616.3267051103259,0.0,0.0,315.0893266193192,0.0,2.2507500000000005,0.029580749813953422,0.0,0.0,0.413080355424583,148.54863171066668,-27.036974182196715,0.30629899455091736,7.794439956248005,0.0032895809654367816,45.36627458854395,1.2391356669739535
2025-01-01 06:00:00,4.314121241837138,0.13910554370237824,0.0,4.314121241837137,0.13910554370237826,0.0,0.030055489695443815,0.758301961925926,0.17932937277987032,3.2964344174358975,0.05,0.0,0.0,0.12452221036904491,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.003753327850877193,0.0,0.026302161844566622,0.0,0.01329975895447707,0.0,0.13271810086699054,0.09953857565024288,0.0,0.0,3296.4344174358976,19.444444444444457,1.0,0.0,3.1906651866666667,0.10576923076923077,1.0,3190.6651866666666,3190.6651866666666,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2181.621351111111,758.301961925926,0.21666666666666667,37.40393682255408,51.66666666666668,46.10666666666668,0.0,50.1982487000985,0.31535075879844937,827.9609914597171,758.301961925926,37.40393682255408,49.62921114006073,50.199609672239355,49.343331387901,12.43753247303448,17.492493915050204,-1.451950529394251,0.3,9.236100170605994,2944.95420612376,-716.019874872574,0.0,0.0,381.6100344292915,0.0,2.7502500000000003,0.03167825658015267,0.0,0.0,0.4423709868634909,181.51543901466667,-17.070370868855093,0.2716014902350075,8.711335508825346,0.0032983840840354003,45.30544469473068,1.2309619644630905
2025-01-01 07:00:00,5.682651842314475,0.14596179461363096,0.0,5.682651842314475,0.14596179461363096,0.0,0.04161801205203692,2.0999131253333334,0.194686287493208,3.2964344174358975,0.05,0.0,0.0,0.13137846128029762,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0034974191337719296,0.0,0.03812059291826498,0.0,0.01951500578614446,0.0,0.14010653122453434,0.10507989841840072,0.0,0.0,3296.4344174358976,19.444444444444457,1.0,0.0,3.1906651866666667,0.10576923076923077,1.0,3190.6651866666666,3190.6651866666666,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2181.621351111111,2099.9131253333335,0.6,36.10312595811682,51.66666666666668,46.10666666666668,0.0,51.06702312146155,0.6357686518081015,1712.7614102507648,2099.9131253333335,36.10312595811682,49.572249102097,51.06851715853913,48.82336805533715,12.43753247303448,18.61174854437222,-0.3362428290431566,-0.55,9.236100170605994,2874.7478499683043,-854.0782013746216,0.0,0.0,424.49568502619417,2.542029290587614,3.0,0.033777320881516776,0.0,0.0,0.47168336850087367,197.99884266666666,7.895948880834111,0.25449793076782,9.249826975337283,0.003316862079441818,69.24153003630163,1.2262246969101405
2025-01-01 08:00:00,5.07157537014532,0.1477685700741296,0.0,5.07157537014532,0.1477685700741296,0.0,0.04265006726020829,1.8665894447407407,0.2004854560759945,2.911850402068376,0.05,0.0,0.0,0.13318523674079627,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0026443900767543858,0.0,0.04000567718345391,0.0,0.0229051404215994,0.0,0.1416389464098027,0.10622920980735198,0.0,0.0,2911.8504020683763,19.444444444444457,0.8833333333333333,0.0,2.818420914888889,0.09342948717948718,0.8833333333333333,2818.420914888889,3190.6651866666666,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2181.621351111111,1866.5894447407409,0.5333333333333333,34.517989884312826,51.66666666666668,46.10666666666668,0.0,50.88415635135653,0.6655105915605476,1775.2847803152288,1866.5894447407409,34.517989884312826,48.94556820101161,50.88450790831578,47.9759225688799,12.43753247303448,19.340426632168928,0.0,-1.4,9.236100170605994,2427.3746989905067,-979.5498981824996,0.0,0.0,431.2196397541833,144.65284983474962,3.0,0.03571953683082976,0.0,0.0,0.49880544146046624,197.99884266666666,63.85455535044708,0.2450913712924634,9.613594724770687,0.0033417518477877064,94.80090436456982,1.2237252296044772
2025-01-01 09:00:00,2.178629346427091,0.16172449408282344,0.0,2.1786293464270905,0.16172449408282344,0.0,0.07376577471972312,0.0,0.2418246421176239,1.8130389295897438,0.05,0.0,0.0,0.1471411607494901,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0021325726425438594,0.0,0.07163320207717926,0.0,0.04563642778497034,0.0,0.16024684508806114,0.12018513381604581,0.0,0.0,1813.0389295897437,19.444444444444457,0.55,0.0,1.7548658526666665,0.058173076923076925,0.55,1754.8658526666666,3190.6651866666666,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2181.621351111111,0.0,0.0,35.8855105200203,51.66666666666668,46.10666666666668,0.0,51.50857435698889,0.09259842609346666,253.8827754132771,0.0,35.8855105200203,49.954841518878666,51.50865264066943,49.17789681614302,12.43753247303448,19.139920878894713,-0.04068888305540253,-0.85,9.236100170605994,1545.4453246399441,-922.2525586465796,0.0,0.0,502.37198034784944,408.0100037859776,3.0,0.034945186355884165,0.0,0.0,0.4879920249167505,197.99884266666666,152.28697334893076,0.2508707230371509,9.56518649828683,0.0033762286741652486,129.2259887780093,1.2251547872683208
