Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.25550607728212144,0.1407077996927109,0.0,0.00425843462136869,0.002345129994878515,0.0,0.018911697964068025,0.0,0.1865943793180534,0.0,0.05,0.0,0.0,0.12612446635937757,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003412116228070175,0.0,On,0.01549958173599785,0,On,0.018428424172216594,0,On,0.1331012046633076,0.09982590349748068,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3190.6651866666666,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2181.621351111111,Off,0.0,0.0,42.123931111506515,51.666666666666686,46.10666666666668,0.0,51.51025292116851,0.0,0.0,0.0,42.123931111506515,51.52310342190242,51.52952867226937,51.51025292116851,12.43753247303448,15.317386620860045,0.0,2.8,9.236100170605994,-86.57310915842066,-522.3155175697226,-0.0,-0.0,394.1878356223566,0.0,3.0,0.03201854630025357,0.0,0.0,0.4471229623681924,197.99884266666666,41.55457278894536,0.2977822393786364,7.4961014423917085,0.0031548765783744733,75.115829920422,1.2379378283757745
2025-01-01 00:01:00,0.25550607728212144,0.1407077996927109,0.0,0.00425843462136869,0.002345129994878515,0.0,0.018911697964068025,0.0,0.1865943793180534,0.0,0.05,0.0,0.0,0.12612446635937757,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003412116228070175,0.0,On,0.01549958173599785,0,On,0.018428424172216594,0,On,0.1331012046633076,0.09982590349748068,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3190.6651866666666,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2181.621351111111,Off,0.0,0.0,42.12116321110791,51.666666666666686,46.10666666666668,0.0,51.503994846097285,0.0,0.0,0.0,42.12116321110791,51.51719168108104,51.52379009857292,51.503994846097285,12.43753247303448,15.313843649532567,0.0,2.8,9.236100170605994,-89.90678926902217,-522.1109802351466,-0.0,-0.0,394.1878356223566,0.0,3.0,0.032015069598438924,0.0,0.0,0.44707441196868153,197.99884266666666,38.01635534376786,0.29875622779453553,7.5169154984280535,0.0031552602334355617,75.08561776854575,1.2415689669311465
2025-01-01 00:02:00,0.25550607728212144,0.1407077996927109,0.0,0.00425843462136869,0.002345129994878515,0.0,0.018911697964068025,0.0,0.1865943793180534,0.0,0.05,0.0,0.0,0.12612446635937757,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003412116228070175,0.0,On,0.01549958173599785,0,On,0.018428424172216594,0,On,0.1331012046633076,0.09982590349748068,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3190.6651866666666,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2181.621351111111,Off,0.0,0.0,42.11862788397246,51.666666666666686,46.10666666666668,0.0,51.49773725981011,0.0,0.0,0.0,42.11862788397246,51.511280328711294,51.51805186316189,51.49773725981011,12.43753247303448,15.310101173905624,0.0,2.8,9.236100170605994,-93.25354591587228,-521.8949588392285,-0.0,-0.0,394.1878356223566,0.0,3.0,0.03201139703461637,0.0,0.0,0.44702312645432907,197.99884266666666,34.45357730099959,0.2988640999115848,7.515515082019515,0.003155642612587204,75.05604214430538,1.2415847887978435
2025-01-01 00:03:00,0.25550607728212144,0.1407077996927109,0.0,0.00425843462136869,0.002345129994878515,0.0,0.018911697964068025,0.0,0.1865943793180534,0.0,0.05,0.0,0.0,0.12612446635937757,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003412116228070175,0.0,On,0.01549958173599785,0,On,0.018428424172216594,0,On,0.1331012046633076,0.09982590349748068,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3190.6651866666666,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2181.621351111111,Off,0.0,0.0,42.11631128934266,51.666666666666686,46.10666666666668,0.0,51.491480127716834,0.0,0.0,0.0,42.11631128934266,51.505369332153464,51.51231393437179,51.491480127716834,12.43753247303448,15.30617105735053,0.0,2.8,9.236100170605994,-96.59876187887636,-521.6681434767966,-0.0,-0.0,394.1878356223566,0.0,3.0,0.032007540236355304,0.0,0.0,0.4469692681983179,197.99884266666666,30.881545975563643,0.2989755983501892,7.51401143438366,0.0031560248362519105,75.02696012063187,1.2416014188538407
2025-01-01 00:04:00,0.25550607728212144,0.1407077996927109,0.0,0.00425843462136869,0.002345129994878515,0.0,0.018911697964068025,0.0,0.1865943793180534,0.0,0.05,0.0,0.0,0.12612446635937757,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003412116228070175,0.0,On,0.01549958173599785,0,On,0.018428424172216594,0,On,0.1331012046633076,0.09982590349748068,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3190.6651866666666,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2181.621351111111,Off,0.0,0.0,42.114200951702564,51.666666666666686,46.10666666666668,0.0,51.48522341728492,0.0,0.0,0.0,42.114200951702564,51.49945866071029,51.506576282422984,51.48522341728492,12.43753247303448,15.302063991820296,0.0,2.8,9.236100170605994,-98.40224983059437,-521.4311564687373,-0.0,-0.0,394.1878356223566,0.0,3.0,0.032003509682125134,0.0,0.0,0.4469129835272251,197.99884266666666,28.84107101578636,0.29909052222918364,7.512410422478917,0.0031564069066985787,74.99834545361033,1.2416188111402706
2025-01-01 00:05:00,0.25550607728212144,0.1407077996927109,0.0,0.00425843462136869,0.002345129994878515,0.0,0.018911697964068025,0.0,0.1865943793180534,0.0,0.05,0.0,0.0,0.12612446635937757,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003412116228070175,0.0,On,0.01549958173599785,0,On,0.018428424172216594,0,On,0.1331012046633076,0.09982590349748068,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3190.6651866666666,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2181.621351111111,Off,0.0,0.0,42.112237983111314,51.666666666666686,46.10666666666668,0.0,51.4789670978365,0.0,0.0,0.0,42.112237983111314,51.493548285435324,51.50083887923474,51.4789670978365,12.43753247303448,15.297830562152566,0.0,2.8,9.236100170605994,-98.75737697063431,-521.1869212391125,-0.0,-0.0,394.1878356223566,0.0,3.0,0.03199935500227614,0.0,0.0,0.4468549655040346,197.99884266666666,28.241708646121634,0.2992079035160185,7.511265961083551,0.003156788826076807,74.97007212906759,1.2416367479753279
2025-01-01 00:06:00,0.25550607728212144,0.1407077996927109,0.0,0.00425843462136869,0.002345129994878515,0.0,0.018911697964068025,0.0,0.1865943793180534,0.0,0.05,0.0,0.0,0.12612446635937757,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003412116228070175,0.0,On,0.01549958173599785,0,On,0.018428424172216594,0,On,0.1331012046633076,0.09982590349748068,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3190.6651866666666,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2181.621351111111,Off,0.0,0.0,42.11036975250712,51.666666666666686,46.10666666666668,0.0,51.47271114744668,0.0,0.0,0.0,42.11036975250712,51.48763818564655,51.495101704746496,51.47271114744668,12.43753247303448,15.293515983847971,0.0,2.8,9.236100170605994,-98.93888732820437,-520.9380495843258,-0.0,-0.0,394.1878356223566,0.0,3.0,0.03199512056267721,0.0,0.0,0.4467958336758846,197.99884266666666,27.811326633764825,0.29932687582797035,7.509550326395472,0.0031571705959616116,74.94202736648249,1.2416550347674056
2025-01-01 00:07:00,0.25550607728212144,0.1407077996927109,0.0,0.00425843462136869,0.002345129994878515,0.0,0.018911697964068025,0.0,0.1865943793180534,0.0,0.05,0.0,0.0,0.12612446635937757,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003412116228070175,0.0,On,0.01549958173599785,0,On,0.018428424172216594,0,On,0.1331012046633076,0.09982590349748068,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3190.6651866666666,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2181.621351111111,Off,0.0,0.0,42.10858614727006,51.666666666666686,46.10666666666668,0.0,51.46645555201351,0.0,0.0,0.0,42.10858614727006,51.48172834804829,51.4893647460657,51.46645555201351,12.43753247303448,15.289128935301942,0.0,2.8,9.236100170605994,-99.00521551895594,-520.6850445265209,-0.0,-0.0,394.1878356223566,0.0,3.0,0.031990814874091576,0.0,0.0,0.44673570689132064,197.99884266666666,27.49199338520832,0.29944727430505635,7.507794625155853,0.003157552217413641,74.91418964234171,1.2416736341880634
2025-01-01 00:08:00,0.25550607728212144,0.1407077996927109,0.0,0.00425843462136869,0.002345129994878515,0.0,0.018911697964068025,0.0,0.1865943793180534,0.0,0.05,0.0,0.0,0.12612446635937757,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003412116228070175,0.0,On,0.01549958173599785,0,On,0.018428424172216594,0,On,0.1331012046633076,0.09982590349748068,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3190.6651866666666,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2181.621351111111,Off,0.0,0.0,42.10687953118765,51.666666666666686,46.10666666666668,0.0,51.46020029893823,0.0,0.0,0.0,42.10687953118765,51.47581876076409,51.483627991677025,51.46020029893823,12.43753247303448,15.28467596802046,0.0,2.8,9.236100170605994,-99.02937918280071,-520.4282861317038,-0.0,-0.0,394.1878356223566,0.0,3.0,0.03198644436063484,0.0,0.0,0.44667467485989987,197.99884266666666,27.211071326546467,0.2995689747542161,7.506002451856563,0.0031579336913954903,74.88654272453476,1.2416925180610583
2025-01-01 00:09:00,0.25550607728212144,0.1407077996927109,0.0,0.00425843462136869,0.002345129994878515,0.0,0.018911697964068025,0.0,0.1865943793180534,0.0,0.05,0.0,0.0,0.12612446635937757,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003412116228070175,0.0,On,0.01549958173599785,0,On,0.018428424172216594,0,On,0.1331012046633076,0.09982590349748068,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3190.6651866666666,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,2181.621351111111,Off,0.0,0.0,42.10524481442474,51.666666666666686,46.10666666666668,0.0,51.45394537675729,0.0,0.0,0.0,42.10524481442474,51.46990941298915,51.47789143110509,51.45394537675729,12.43753247303448,15.280161445725373,0.0,2.8,9.236100170605994,-99.05061149641375,-520.1680281026175,-0.0,-0.0,394.1878356223566,0.0,3.0,0.03198201329972967,0.0,0.0,0.44661279731368725,197.99884266666666,26.92958098384718,0.2996918949071218,7.504176201113383,0.0031583150187958204,74.85907583582882,1.2417116676257232
