Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.6919631628574358,0.35167808097586506,0.19251746935800762,0.6919631628574358,0.35167808097586506,0.19251746935800762,0.015284564880560507,0.46323953547687524,0.16343906250000004,0.05,0.030971523412061684,0.16154594594594593,0.0,0.3370947476425317,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04614264815455537,0.03460698611591652,0.0,0.0,0.004021034356725146,0.0,0.0003815004459744082,0.0,0.010882030077860953,0.0,0.013779871953499468,0.0,0.4033170153688204,0.3024877615266152,0.0,0.0,2551.7278753477713,20.000000000000057,0.2775,1991.0728004855619,4.734444987387388,0.16343906250000004,0.3,4379.361613333333,14597.872044444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8382.41992,703.3706666666666,0.0,86.20664099944938,51.66666666666668,46.10666666666668,0.0,51.83285790173152,0.0,0.0,703.3706666666666,134.69787656163965,51.82517919312842,51.87444304426303,51.77975469629537,12.43753247303448,19.741934114018957,-0.03381188319488052,7.262957716019983,1.6738953302187503,-0.9581312737684103,2.8,9.236100170605994,2093.867795023805,-1068.5446162101414,804.9501535816117,1412.7957359052587,-1050.6437452610164,0.0,0.0,648.290751948285,0.0,3.0,0.04757773780172217,0.0,0.0,0.44528055313520887,197.99884266666666,-55.50708701123548,0.22118826046447515,9.51626684046665,0.0030889611281108256,51.22152103101141,1.2227889698365018,0.5299354610004062,-3083.442209314637,23.82479261893391,0.5436834545663999,797.8890923921335,7.061061189478139,0.336832503397367,1655.1296308648662,-242.33389495960736
2025-01-01 01:00:00,0.7086679149101509,0.35081290632296713,0.17949549549549548,0.7086679149101509,0.35081290632296713,0.17949549549549548,0.01498298730380612,0.4620859692730114,0.18159895833333337,0.05,0.0,0.17949549549549548,0.0,0.3362295729896338,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04498908195069148,0.0337418114630186,0.0,0.0,0.0037194567799707597,0.0,0.0003815004459744082,0.0,0.010882030077860953,0.0,0.013779871953499468,0.0,0.4033170153688204,0.3024877615266152,0.0,0.0,2835.2531948308565,20.000000000000057,0.30833333333333335,2212.303111650624,5.26049443043043,0.18159895833333337,0.3333333333333333,4865.957348148148,14597.872044444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8382.41992,0.0,0.0,83.98733109915325,51.66666666666668,46.10666666666668,0.0,50.962538796710824,0.0,0.0,0.0,131.23020484242696,50.993906802112654,51.009590804813584,50.962538796710824,12.43753247303448,19.69125922858889,-0.06408538225805162,7.575028255216655,2.690027891534013,0.444906041027769,2.5,9.236100170605994,2386.533576950666,-463.5142613527891,-128.73471640684704,532.3037494197489,-1039.1196642536297,0.0,0.0,646.8356081676667,0.0,3.0,0.046341881488570366,0.0,0.0,0.43371416078151537,197.99884266666666,-56.435561794227986,0.2226746718682052,9.505660670014326,0.0030997378179353223,54.70173171859778,1.2230523571196756,0.4171038153995318,-2691.937434331376,16.120061327962826,0.5436834545663999,-135.5433248943928,6.808608487545741,0.252400060789363,719.9494971645779,-187.64574774482904
2025-01-01 02:00:00,0.7075143487062869,0.34994773167006926,0.17949549549549548,0.707514348706287,0.34994773167006926,0.17949549549549548,0.01498298730380612,0.4609324030691475,0.18159895833333337,0.05,0.0,0.17949549549549548,0.0,0.3353643983367359,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438355157468276,0.03287663681012069,0.0,0.0,0.0037194567799707597,0.0,0.0003815004459744082,0.0,0.010882030077860953,0.0,0.013779871953499468,0.0,0.4033170153688204,0.3024877615266152,0.0,0.0,2835.2531948308565,20.000000000000057,0.30833333333333335,2212.303111650624,5.26049443043043,0.18159895833333337,0.3333333333333333,4865.957348148148,14597.872044444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8382.41992,0.0,0.0,81.28892838373339,51.66666666666668,46.10666666666668,0.0,49.932749735417865,0.0,0.0,0.0,127.01395059958342,49.96383465926499,49.979377121188556,49.932749735417865,12.43753247303448,19.666878151756325,-0.06021506044649249,8.22172228269316,2.420160825469617,0.7924250546738858,1.6500000000000001,9.236100170605994,2344.534724943795,-303.71516970193625,-540.1908250339064,11.413225188249337,-1082.87026451686,0.0,0.0,645.6820419638028,0.0,3.0,0.045897956389846825,0.0,0.0,0.4295594610701922,197.99884266666666,-53.53024733400529,0.22388468743607745,9.508365690029605,0.0031119720220072764,63.459478697319106,1.2231450747613648,0.2929023669181252,-2511.0790445461757,-4.9392368063845336,0.5436834545663999,-548.4174267973727,8.226601763466373,0.15295672848181024,191.69888821384072,-180.2856630255914
2025-01-01 03:00:00,0.6970797828679202,0.34908255701717134,0.1705207207207207,0.6970797828679202,0.34908255701717134,0.1705207207207207,0.014781935585969864,0.4597788368652836,0.17251901041666667,0.05,0.0,0.1705207207207207,0.0,0.334499223683838,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042681949542963706,0.03201146215722277,0.0,0.0,0.003518405062134503,0.0,0.0003815004459744082,0.0,0.010882030077860953,0.0,0.013779871953499468,0.0,0.4033170153688204,0.3024877615266152,0.0,0.0,2693.490535089314,20.000000000000057,0.29291666666666666,2101.6879560680927,4.997469708908909,0.17251901041666667,0.31666666666666665,4622.659480740741,14597.872044444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8382.41992,0.0,0.0,78.69434322388358,51.66666666666668,46.10666666666668,0.0,48.935847750855444,0.0,0.0,0.0,122.9599112873181,48.96760496559575,48.98348357296591,48.935847750855444,12.43753247303448,19.637618299357907,-0.06170668200292611,8.079439635584817,2.1404358909721846,0.726009293516739,1.6500000000000001,9.236100170605994,2189.0076374924565,-831.5275435221885,-343.38582454643455,74.33053066492012,-1097.0325731822886,0.0,0.0,644.3274240421027,0.0,3.0,0.046589829769816675,0.0,0.0,0.43603471137772887,197.99884266666666,-51.7777484566713,0.22519206843258432,9.509311408912424,0.003124625640940877,43.81714246942139,1.2232577223888863,0.3567619264652873,-2929.1915446053404,-4.0239549849409615,0.5436834545663999,-351.87740167127686,8.49157712484232,0.18977754876874237,271.6398197553783,-197.30928909045818
2025-01-01 04:00:00,0.7050981985596337,0.37257249127722597,0.14359639639639638,0.7050981985596337,0.37257249127722597,0.14359639639639638,0.01521031529656198,0.494608716596405,0.14527916666666668,0.05,0.0,0.14359639639639638,0.0,0.35798915794389263,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04152838333909982,0.031146287504324854,0.0,0.0,0.003518405062134503,0.0,0.00039600984427465194,0.0,0.011295900390152826,0.0,0.017289839337881408,0.0,0.43579049391942376,0.3268428704395678,0.0,0.0,2268.2025558646856,20.000000000000057,0.24666666666666667,1769.8424893204995,4.208395544344344,0.14527916666666668,0.26666666666666666,3892.7658785185185,14597.872044444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8382.41992,0.0,0.0,76.03585081741994,51.66666666666668,46.10666666666668,0.0,47.971126634010695,0.0,0.0,0.0,118.80601690221866,48.00407811633996,48.0205538575046,47.971126634010695,12.43753247303448,19.66486344889358,-0.06077387716871243,7.80599026351737,2.0444993513429806,0.8269738005195605,0.55,9.236100170605994,1681.2290292806417,-1040.99876819038,-1062.195763405511,-142.38845119325222,-1214.0689415585405,0.0,0.0,677.312539985274,0.0,3.0,0.048195655880555,0.0,0.0,0.45106365499435125,197.99884266666666,-50.21712501077765,0.22525951971362282,9.526341259289804,0.0031322279084990733,62.94394015058955,1.2225645569794361,0.32264218579194054,-2812.8188934506693,1.977635939790136,0.5436834545663999,-1070.9755611767541,8.77979777124329,0.18763080994246847,54.962192312307266,-197.3506435055595
2025-01-01 05:00:00,0.7514375573186939,0.3849518836528703,0.22999997970132538,0.7514375573186939,0.38495188365287036,0.22999997970132535,0.026538957217070728,0.5205394855182898,0.15435911458333335,0.05,0.07742880853015421,0.15257117117117117,0.0,0.37036855031953697,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04152838333909982,0.031146287504324854,0.0,0.0,0.0039205084978070175,0.0,0.0007660962302528684,0.0,0.02185235248901084,0.0,0.026714751758906984,0.0,0.452296350420283,0.3392222628152121,0.0,0.0,2409.9652156062284,20.000000000000057,0.26208333333333333,1880.4576449030305,4.4714202658658655,0.15435911458333335,0.2833333333333333,4136.063745925926,14597.872044444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8382.41992,1758.4266666666665,0.0,79.87051513461515,51.66666666666668,46.10666666666668,0.0,50.00116602761079,0.37097905906165624,1011.8228294900925,1758.4266666666665,124.79767989783616,49.414871097104985,50.01767802288017,49.1052116365827,12.43753247303448,19.713051183574912,-0.04944146982960914,8.141153940948058,0.8415319953515659,0.16779985756427598,-0.25000000000000006,9.236100170605994,1784.906259320214,-1208.881838253727,-784.2460652229006,-262.82977154498747,-1288.7940072461813,0.0,0.0,713.4165408726074,0.0,3.0,0.04899937464590433,0.0,0.0,0.45858566745091955,197.99884266666666,-49.6814899124405,0.22573075698711514,9.563831695680053,0.003149857589799518,66.68838130812664,1.221736948291515,0.28719580275210865,-3078.0133086992496,-11.326174457508152,0.5436834545663999,-795.5973518524789,11.351286629578313,0.1477215164648468,-33.905592923855025,-228.92417862113243
2025-01-01 06:00:00,0.9033688698586142,0.42893363737119167,0.1705207207207207,0.9033688698586142,0.4289336373711916,0.1705207207207207,0.07267830501340809,0.6081715544285394,0.17251901041666667,0.05,0.0,0.1705207207207207,0.0,0.41435030403785833,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438355157468276,0.03287663681012069,0.0,0.0,0.00442313779239766,0.0,0.0023118307958388327,0.0,0.0659433364251716,0.0,0.05570448237806152,0.0,0.5086315563036503,0.3814736672277376,0.0,0.0,2693.490535089314,20.000000000000057,0.29291666666666666,2101.6879560680927,4.997469708908909,0.17251901041666667,0.31666666666666665,4622.659480740741,14597.872044444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8382.41992,0.0,0.0,81.79490262051816,51.66666666666668,46.10666666666668,0.0,51.640962400554685,0.1272041129262443,349.6060599152239,0.0,127.80453534455961,50.20471884367056,51.641352189386495,49.48620727639669,12.43753247303448,19.7409146825559,-0.0339063165812527,7.592403351822903,1.3087539317528232,-0.16750573428380186,0.3,9.236100170605994,2244.7024624937244,-1127.6693775918532,-711.3751125040845,-107.39530925946602,-1238.859697710705,0.0,0.0,843.2444931673585,0.0,3.0,0.04848723036346126,0.0,0.0,0.4537925036750027,197.99884266666666,-53.17286805224376,0.22593479875345965,9.585978762694156,0.0031583117970074787,35.52944898942975,1.2216143401862203,0.3378111731887407,-3232.843748559293,3.4864148993470634,0.5436834545663999,-720.7696355939784,9.394523089893852,0.16776472230729805,109.36511000398811,-216.7604192634541
2025-01-01 07:00:00,1.044442503868064,0.47816317698788385,0.24918142317263428,1.044442503868064,0.47816317698788385,0.24918142317263425,0.10590457945232995,0.7069389660824006,0.18159895833333337,0.05,0.0696859276771388,0.17949549549549548,0.0,0.4635798436545505,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04614264815455537,0.03460698611591652,0.0,0.0,0.004121560215643275,0.0,0.0034474330361379075,0.0,0.09833558620054879,0.0,0.08883250787633304,0.0,0.5719638100515122,0.428972857538634,0.0,0.0,2835.2531948308565,20.000000000000057,0.30833333333333335,2212.303111650624,5.26049443043043,0.18159895833333337,0.3333333333333333,4865.957348148148,14597.872044444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8382.41992,1582.5839999999998,0.0,81.49175977517152,51.66666666666668,46.10666666666668,0.0,51.66451056916403,0.43963207018616735,1196.6314200850088,1582.5839999999998,127.33087464870549,49.9925289294515,51.66451056916403,49.15653810959524,12.43753247303448,19.69600178571345,-0.062377505431516586,7.268023492866484,0.8617688366348761,-0.42379567733863177,-0.55,9.236100170605994,2429.9014230479393,-1305.007523366105,-1001.3742486243422,-251.3521670913093,-1327.7729143636093,0.0,0.0,970.8049214977914,5.023615782880486,3.0,0.049734069593405636,0.0,0.0,0.46546168526354414,197.99884266666666,-48.38377891709946,0.227240047507504,9.575966067354024,0.003167648183268937,60.626903767316165,1.2217951004791214,0.34140128073206355,-3529.785690020162,12.47505500343309,0.5436834545663999,-1011.7992045122355,10.42495588789338,0.16784091365354772,-37.78353873035671,-213.5686283609526
2025-01-01 08:00:00,1.08607797209924,0.49006215788863877,0.225952780613588,1.08607797209924,0.4900621578886387,0.225952780613588,0.11152492705364006,0.7429540867122664,0.18159895833333337,0.05,0.04645728511809253,0.17949549549549548,0.0,0.47547882455530543,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04729621435841925,0.035472160768814424,0.0,0.0,0.0031163016264619883,0.0,0.003671845063181677,0.0,0.1047367803639964,0.0,0.10898232063852564,0.0,0.5866755517153215,0.44000666378649095,0.0,0.0,2835.2531948308565,20.000000000000057,0.30833333333333335,2212.303111650624,5.26049443043043,0.18159895833333337,0.3333333333333333,4865.957348148148,14597.872044444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8382.41992,1055.056,0.0,80.0575903601921,51.66666666666668,46.10666666666668,0.0,51.1867793333739,0.44553745975524695,1202.3488833063254,1055.056,125.08998493780015,49.44630734536276,51.1867793333739,48.57607135135719,12.43753247303448,19.65197811108815,-0.06502602132715633,6.563443688370492,0.18307923865574877,-0.8829581669987797,-1.4,9.236100170605994,2450.162621012338,-1572.5767673482055,-1126.1083778400464,-340.3847837460196,-1423.671427153662,0.0,0.0,1011.4105678125005,312.4688358914313,3.0,0.05114848376161614,0.0,0.0,0.4786992024781657,197.99884266666666,27.17028552264268,0.2291590553038591,9.578524504979613,0.003184294881543106,103.29002011025192,1.2225404944274705,0.36251194915179147,-3818.0506775827484,33.170798583918774,0.5436834545663999,-1137.7880139147683,11.67963607472193,0.18215516830566478,-125.71441804589105,-214.67036570012849
2025-01-01 09:00:00,0.8649365888606307,0.43422033358546025,0.1684084501996613,0.8649365888606307,0.4342203335854602,0.1684084501996613,0.07333859195751634,0.6417185698197809,0.09987942708333335,0.05,0.0696859276771388,0.09872252252252252,0.0,0.4196370002521269,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04729621435841925,0.035472160768814424,0.0,0.0,0.0025131464729532165,0.0,0.002398887185640295,0.0,0.06842655829892283,0.0,0.08220256948361158,0.0,0.5122197859777501,0.3841648394833124,0.0,0.0,1559.3892571569713,20.000000000000057,0.16958333333333334,1216.7667114078433,2.893271936736737,0.09987942708333335,0.18333333333333332,2676.276541481481,14597.872044444444,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8382.41992,1582.5839999999998,0.0,81.02115466476273,51.66666666666668,46.10666666666668,0.0,51.508030440559864,0.5484047709004034,1487.7175623232256,1582.5839999999998,126.59555416369179,49.79612321161034,51.50880783421699,48.93939220347847,12.43753247303448,19.657340804133902,-0.061032143387498884,6.349591056069626,0.09298347477156386,-0.9478901869646325,-0.85,9.236100170605994,1134.7205977201118,-2137.4551202053444,-677.9967483378831,-128.97391194405907,-1362.7334472609352,0.0,0.0,796.9615884348548,768.4688134192814,1.7842500000000001,0.05030857122342716,0.0,0.0,0.47083845211738573,117.75981167600001,141.1031993892207,0.230699404609016,9.608518713742326,0.003205280453802472,89.61052230372283,1.2231159931174864,0.35722082102783104,-3399.90019178764,45.67836017445254,0.5436834545663999,-688.2394574793751,10.242709141491984,0.18700056697720627,26.023074884161886,-154.99698682822094
