Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.30949557072320605,0.1876726154984204,0.0,0.3094955707232061,0.1876726154984204,0.0,0.04125646185821325,0.0,0.2520383258489793,0.0,0.016200783016013565,0.0,0.0,0.18294738711874978,0.0,0.004725228379670625,1.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.017112774122807015,0.0,0.02414368773540623,0.0,0.008108476357312846,0.0,0.20230533563557793,0.1517290017266834,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,820.30604,0.0,0.0,32.12759851863721,51.66666666666668,46.10666666666668,0.0,49.387928908499056,0.0,0.0,0.0,32.12759851863721,48.54450251345229,49.387928908499056,48.12278931592891,12.43753247303448,97.51964605770074,21.111111111111143,0.20451174137189393,0.0,0.015949011698680716,0.0002517713173328504,0.0,0.03333333333333333,0.1281492321877576,97.77141737503358,3071.943755578664,20.955880570888358,-0.0010121283876086905,2.8,-10.315505230820195,-323.27070572911026,0.0,-24.303031047299893,411.1326426571465,0.0,2.0,0.013662236617542334,0.0,0.001027237336108746,0.3747018373101587,131.99922844444444,23.645234946144235,0.22291828266120703,10.357427878367824,0.0033574478560948126,59.91946190309828,1.2175439091327673
2025-01-01 01:00:00,0.29097071680157977,0.1821669274839481,0.0,0.2909707168015797,0.1821669274839481,0.0,0.03997300379900272,0.0,0.25099771300257706,0.0,0.0,0.0,0.0,0.1821669274839481,0.0,0.0,1.0,0.0,0.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.01582931606359649,0.0,0.02414368773540623,0.0,0.008108476357312846,0.0,0.20230533563557793,0.1517290017266834,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,820.30604,0.0,0.0,32.1804235498159,51.66666666666668,46.10666666666668,0.0,49.08990800114537,0.0,0.0,0.0,32.1804235498159,48.273611452835404,49.08990800114537,47.865463178680415,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3067.6360387967748,20.638785345659173,0.0,2.5,109.83327185507216,-301.3352091732657,0.0,-17.638068408859503,408.80857175153375,0.0,2.0,0.012745576515590424,0.0,0.0007476193902430081,0.3441869540770754,131.99922844444444,19.997977685663567,0.22963156086364914,10.254999894734734,0.0033918326857453117,62.871718829225536,1.2188917062810758
2025-01-01 02:00:00,0.28993010395517754,0.18138646784914644,0.0,0.28993010395517754,0.18138646784914644,0.0,0.03997300379900272,0.0,0.24995710015617484,0.0,0.0,0.0,0.0,0.18138646784914644,0.0,0.0,1.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.01582931606359649,0.0,0.02414368773540623,0.0,0.008108476357312846,0.0,0.20230533563557793,0.1517290017266834,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,820.30604,0.0,0.0,32.1150279296857,51.66666666666668,46.10666666666668,0.0,48.792435885579465,0.0,0.0,0.0,32.1150279296857,48.00289739698504,48.792435885579465,47.60812815268783,12.43753247303448,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3059.2916162504293,20.423488246237365,0.0,1.6500000000000001,118.78454628813068,-294.6443621703918,0.0,-12.293481444385977,407.76795890513154,0.0,2.0,0.011990568932498724,0.0,0.00050167830278663,0.31865456897663375,131.99922844444444,17.954430997776896,0.23524249355263063,10.20021007951995,0.0034290725507604455,67.17908386193919,1.219758226389468
2025-01-01 03:00:00,0.3060144709049902,0.18585035527753171,0.0,0.30601447090499023,0.18585035527753171,0.0,0.03911736509286237,0.0,0.24891648730977262,0.0,0.017980618502355206,0.0,0.0,0.18060600821434478,0.0,0.005244347063186937,1.0,0.0,0.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.01497367735745614,0.0,0.02414368773540623,0.0,0.008108476357312846,0.0,0.20230533563557793,0.1517290017266834,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,820.30604,0.0,0.0,32.28304226485516,51.66666666666668,46.10666666666668,0.0,48.49477509629678,0.0,0.0,0.0,32.28304226485516,47.73166862477459,48.49477509629678,47.350115389013496,12.43753247303448,109.68861656956018,20.000000000000057,1.5850629946353085,0.0,0.017653617789427603,0.00032700071292760343,0.0,0.36666666666666664,0.13847647456136983,110.01561728248778,3056.6173584458757,20.007071209380474,0.0,1.6500000000000001,3.5671416916029037,-294.2779876870625,0.0,-14.92564149865726,405.871707352589,0.0,2.0,0.01225783511902167,0.0,0.0006241003232319069,0.328594808333728,131.99922844444444,16.587680094293834,0.24399463247322498,10.055848422674943,0.0034664808737634857,59.72368480440793,1.2214632841358144
2025-01-01 04:00:00,0.2944932395562328,0.18201304857954312,0.0,0.2944932395562328,0.18201304857954315,0.0,0.03911736509286237,0.0,0.2478758744633704,0.0,0.007499999999999999,0.0,0.0,0.17982554857954314,0.0,0.002187500000000001,1.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.01497367735745614,0.0,0.02414368773540623,0.0,0.008108476357312846,0.0,0.20230533563557793,0.1517290017266834,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,820.30604,0.0,0.0,32.141168853808004,51.66666666666668,46.10666666666668,0.0,48.19756432875926,0.0,0.0,0.0,32.141168853808004,47.4605322328652,48.19756432875926,47.09201618491818,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3043.790135258572,19.857104298182172,0.0,0.55,88.19978947965326,-317.6364373769255,0.0,-13.087750662178658,404.83109450618673,0.0,2.0,0.01252358625029177,0.0,0.0005289201039857902,0.33294576292398215,131.99922844444444,14.092883012570702,0.24842440807666352,10.020206291475352,0.003498548253696824,63.79157183646213,1.2214913039292723
2025-01-01 05:00:00,0.2962045169685135,0.18201304857954312,0.0,0.2962045169685135,0.18201304857954315,0.0,0.04082864250514307,0.0,0.2478758744633704,0.0,0.007499999999999999,0.0,0.0,0.17982554857954314,0.0,0.002187500000000001,1.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.016684954769736842,0.0,0.02414368773540623,0.0,0.008108476357312846,0.0,0.20230533563557793,0.1517290017266834,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,820.30604,0.0,0.0,32.11687878854635,51.66666666666668,46.10666666666668,0.0,47.90130973039375,0.0,0.0,0.0,32.11687878854635,47.189971053318594,47.90130973039375,46.83430171478103,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3035.0033184535614,19.606661471882617,0.0,-0.25000000000000006,85.30640298051348,-324.6159731325873,0.0,-9.70184448237089,406.5423719184675,0.0,2.0,0.012416826312434267,0.0,0.0003728440350227194,0.32624129311262745,131.99922844444444,13.081848677004215,0.2550491806757542,9.948039833542822,0.003538439189047461,65.40286445764129,1.221893458791609
2025-01-01 06:00:00,0.3004248394266688,0.18357396784914645,0.0,0.3004248394266688,0.18357396784914645,0.0,0.04296773927049395,0.0,0.24995710015617484,0.0,0.007499999999999999,0.0,0.0,0.18138646784914644,0.0,0.002187500000000001,1.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.01882405153508772,0.0,0.02414368773540623,0.0,0.008108476357312846,0.0,0.20230533563557793,0.1517290017266834,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,820.30604,0.0,0.0,32.02522951440071,51.66666666666668,46.10666666666668,0.0,47.605910446612505,0.0,0.0,0.0,32.02522951440071,46.919894502498735,47.605910446612505,46.57688653044184,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,3040.562866473474,19.41460917225279,0.0,0.3,103.24349090742095,-309.28007412948205,0.0,-8.435144495783938,410.7626943766228,0.0,2.0,0.012314554858042587,0.0,0.0003363166750124427,0.3227007871056062,131.99922844444444,10.196015156064139,0.2604951698130908,9.898279895235557,0.0035712969941233863,56.33020900938273,1.222671357891029
2025-01-01 07:00:00,2.9163511481766924,0.21648027357156435,0.0,2.916351148176692,0.21648027357156435,0.0,0.13030092006973693,2.4582316348148154,0.31281859329214,0.0,0.014999999999999998,0.0,0.0,0.21210527357156436,0.0,0.004375000000000002,1.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.01754059347587719,0.0,0.11276032659385973,0.0,0.03001156186338748,0.0,0.24118251757266407,0.180886888179498,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,820.30604,2458.231634814815,0.9833333333333333,32.4689858489708,51.66666666666668,46.10666666666668,0.0,49.40899172436964,0.951005928429865,2414.6615761154776,2458.231634814815,32.4689858489708,47.175382860426026,49.40899172436964,46.05857842845423,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3030.886824595045,19.33816973782497,0.0,-0.55,228.85289577564689,-330.66522768793465,0.0,-7.744587390266253,558.235965576235,2.815747518904401,2.0,0.012607927203844167,0.0,0.00029527369638243596,0.32913725159608564,131.99922844444444,9.026745277612793,0.2641516164173234,9.900731658767254,0.003604490648689027,62.16776787651541,1.2229664061782777
2025-01-01 08:00:00,1.5404273633586711,0.2093638056253954,0.0,1.5404273633586714,0.2093638056253954,0.0,0.10169539006324806,1.1249534600000002,0.2987785132954231,0.0,0.014999999999999998,0.0,0.0,0.2049888056253954,0.0,0.004375000000000002,1.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.013262399945175439,0.0,0.08843299011807262,0.0,0.025460105794895837,0.0,0.23065328079803657,0.17298996059852736,0.0,17.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,820.30604,1124.9534600000002,0.45,35.98750255769649,51.66666666666668,46.10666666666668,0.0,50.98340669300956,0.19979739171668853,523.9535929640535,1124.9534600000002,35.98750255769649,50.170877031384606,50.98752944114313,49.76048945243857,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3021.0927101031784,19.304536926278775,0.0,-1.4,164.89271675254005,-356.45442431887716,0.0,-7.722708107298066,491.01655009303084,167.59629945236333,1.6164999999999998,0.013023434347534677,0.0,0.000282399576751111,0.3394076897583197,106.68837639022222,38.05329908568441,0.26741087757734633,9.928470498920833,0.0036397816338511065,51.78386099716479,1.2236556339506728
2025-01-01 09:00:00,1.4062163039575202,0.20133188782936542,0.0,1.4062163039575204,0.20133188782936542,0.0,0.0748011374690399,0.0,0.28553220341155733,1.0308829630769232,0.014999999999999998,0.0,0.0,0.19695688782936543,0.0,0.004375000000000002,1.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.010695483826754386,0.0,0.06410565364228551,0.0,0.022923019639069963,0.0,0.21994405706999665,0.16495804280249743,1030.882963076923,21.44444444444449,1.0,0.0,0.8203060400000001,0.21057692307692308,1.0,820.30604,820.30604,0.0,0.0,36.35079631267336,51.66666666666668,46.10666666666668,0.0,51.46255846164487,0.0,0.0,0.0,36.35079631267336,51.4817386837108,51.49132879474377,51.46255846164487,12.43753247303448,0.0,22.44444444444449,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,3035.41294647149,20.237819415805635,-0.6920252382751707,-0.85,1144.6286965727952,-366.37013609525343,0.0,-0.1123813501963448,410.93687110791967,369.2992095394571,1.0,0.013165891165685622,0.0,4.060015060222506e-06,0.33594156742992237,65.99961422222222,69.29137983340229,0.2540715595598177,10.369678991776816,0.0036605333545386837,33.36609314412668,1.2203642410277904
